year,pgisced97,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,West,Important,0.49437,40,40,0.33745,0.65129
1990,Pre-primary Level,West,Very important,0.41594,46,99,0.31836,0.51353
1990,Pre-primary Level,West,Important,0.48726,53,99,0.38830,0.58622
1990,Primary Level,West,Important,0.54999,38,38,0.38968,0.71029
1990,Lower Secondary Level,West,Very important,0.14296,242,1603,0.12581,0.16010
1990,Lower Secondary Level,West,Important,0.47264,789,1603,0.44819,0.49709
1990,Lower Secondary Level,West,Less important,0.29741,451,1603,0.27503,0.31980
1990,Lower Secondary Level,West,Unimportant,0.08699,121,1603,0.07319,0.10079
1990,Upper Secondary Level,West,Very important,0.17177,697,3851,0.15985,0.18368
1990,Upper Secondary Level,West,Important,0.53301,2080,3851,0.51725,0.54877
1990,Upper Secondary Level,West,Less important,0.25492,935,3851,0.24115,0.26868
1990,Upper Secondary Level,West,Unimportant,0.04030,139,3851,0.03409,0.04652
1990,Post-secondary Non-tertiary Level,West,Very important,0.29943,54,199,0.23564,0.36323
1990,Post-secondary Non-tertiary Level,West,Important,0.48618,103,199,0.41656,0.55580
1990,Post-secondary Non-tertiary Level,West,Less important,0.19071,42,199,0.13598,0.24543
1990,First Stage of Tertiary Education,West,Very important,0.16666,82,476,0.13314,0.20017
1990,First Stage of Tertiary Education,West,Important,0.55757,278,476,0.51291,0.60224
1990,First Stage of Tertiary Education,West,Less important,0.23429,116,476,0.19620,0.27238
1990,Second Stage of Tertiary Education,West,Very important,0.24332,164,633,0.20987,0.27678
1990,Second Stage of Tertiary Education,West,Important,0.54917,347,633,0.51038,0.58797
1990,Second Stage of Tertiary Education,West,Less important,0.17492,122,633,0.14530,0.20454
1992,No answer / don't know,West,Important,0.44908,43,43,0.29865,0.59951
1992,Pre-primary Level,West,Very important,0.33946,35,82,0.23633,0.44258
1992,Pre-primary Level,West,Important,0.52919,47,82,0.42048,0.63789
1992,Primary Level,West,Important,0.54386,41,41,0.38950,0.69821
1992,Lower Secondary Level,West,Very important,0.12286,202,1468,0.10606,0.13966
1992,Lower Secondary Level,West,Important,0.47519,727,1468,0.44964,0.50075
1992,Lower Secondary Level,West,Less important,0.29296,406,1468,0.26967,0.31625
1992,Lower Secondary Level,West,Unimportant,0.10899,133,1468,0.09304,0.12493
1992,Lower Secondary Level,East,Very important,0.13350,90,449,0.10201,0.16500
1992,Lower Secondary Level,East,Important,0.39477,186,449,0.34950,0.44003
1992,Lower Secondary Level,East,Less important,0.33262,125,449,0.28899,0.37625
1992,Lower Secondary Level,East,Unimportant,0.13911,48,449,0.10707,0.17116
1992,Upper Secondary Level,West,Very important,0.17238,700,3775,0.16033,0.18443
1992,Upper Secondary Level,West,Important,0.50533,1938,3775,0.48938,0.52128
1992,Upper Secondary Level,West,Less important,0.26182,947,3775,0.24780,0.27585
1992,Upper Secondary Level,West,Unimportant,0.06047,190,3775,0.05286,0.06807
1992,Upper Secondary Level,East,Very important,0.20014,453,2197,0.18340,0.21687
1992,Upper Secondary Level,East,Important,0.53630,1209,2197,0.51544,0.55715
1992,Upper Secondary Level,East,Less important,0.22493,472,2197,0.20747,0.24240
1992,Upper Secondary Level,East,Unimportant,0.03863,63,2197,0.03057,0.04669
1992,Post-secondary Non-tertiary Level,West,Very important,0.33238,73,214,0.26911,0.39564
1992,Post-secondary Non-tertiary Level,West,Important,0.45141,104,214,0.38458,0.51824
1992,Post-secondary Non-tertiary Level,West,Less important,0.16486,37,214,0.11503,0.21469
1992,Post-secondary Non-tertiary Level,East,Important,0.50260,35,35,0.33453,0.67066
1992,First Stage of Tertiary Education,West,Very important,0.18543,109,512,0.15173,0.21913
1992,First Stage of Tertiary Education,West,Important,0.47621,244,512,0.43290,0.51951
1992,First Stage of Tertiary Education,West,Less important,0.25262,124,512,0.21495,0.29030
1992,First Stage of Tertiary Education,West,Unimportant,0.08574,35,512,0.06146,0.11001
1992,First Stage of Tertiary Education,East,Very important,0.18785,51,222,0.13635,0.23934
1992,First Stage of Tertiary Education,East,Important,0.58361,134,222,0.51862,0.64860
1992,First Stage of Tertiary Education,East,Less important,0.17176,37,222,0.12203,0.22148
1992,Second Stage of Tertiary Education,West,Very important,0.24450,178,688,0.21237,0.27664
1992,Second Stage of Tertiary Education,West,Important,0.49399,332,688,0.45660,0.53138
1992,Second Stage of Tertiary Education,West,Less important,0.20924,147,688,0.17883,0.23966
1992,Second Stage of Tertiary Education,West,Unimportant,0.05226,31,688,0.03562,0.06890
1992,Second Stage of Tertiary Education,East,Very important,0.27070,246,903,0.24170,0.29970
1992,Second Stage of Tertiary Education,East,Important,0.55334,516,903,0.52089,0.58578
1992,Second Stage of Tertiary Education,East,Less important,0.16010,141,903,0.13617,0.18404
1995,No answer / don't know,West,Important,0.58583,61,61,0.46119,0.71047
1995,Pre-primary Level,West,Very important,0.42747,60,132,0.34276,0.51219
1995,Pre-primary Level,West,Important,0.47264,72,132,0.38715,0.55814
1995,Pre-primary Level,East,Very important,0.45532,43,86,0.34945,0.56119
1995,Pre-primary Level,East,Important,0.46570,43,86,0.35965,0.57174
1995,Primary Level,West,Important,0.50327,43,43,0.35206,0.65449
1995,Lower Secondary Level,West,Very important,0.14847,236,1426,0.13000,0.16693
1995,Lower Secondary Level,West,Important,0.47027,694,1426,0.44436,0.49619
1995,Lower Secondary Level,West,Less important,0.27256,370,1426,0.24944,0.29567
1995,Lower Secondary Level,West,Unimportant,0.10871,126,1426,0.09255,0.12487
1995,Lower Secondary Level,East,Very important,0.16515,82,349,0.12613,0.20416
1995,Lower Secondary Level,East,Important,0.46410,182,349,0.41171,0.51650
1995,Lower Secondary Level,East,Less important,0.26714,85,349,0.22065,0.31363
1995,Upper Secondary Level,West,Very important,0.17878,760,4005,0.16691,0.19065
1995,Upper Secondary Level,West,Important,0.50729,2122,4005,0.49181,0.52278
1995,Upper Secondary Level,West,Less important,0.26109,956,4005,0.24749,0.27470
1995,Upper Secondary Level,West,Unimportant,0.05284,167,4005,0.04591,0.05977
1995,Upper Secondary Level,East,Very important,0.18682,403,2027,0.16985,0.20379
1995,Upper Secondary Level,East,Important,0.57539,1205,2027,0.55387,0.59692
1995,Upper Secondary Level,East,Less important,0.21003,381,2027,0.19229,0.22777
1995,Upper Secondary Level,East,Unimportant,0.02776,38,2027,0.02060,0.03491
1995,Post-secondary Non-tertiary Level,West,Very important,0.26078,88,317,0.21237,0.30919
1995,Post-secondary Non-tertiary Level,West,Important,0.53735,170,317,0.48238,0.59233
1995,Post-secondary Non-tertiary Level,West,Less important,0.16790,59,317,0.12669,0.20911
1995,Post-secondary Non-tertiary Level,East,Important,0.53634,37,37,0.37344,0.69924
1995,First Stage of Tertiary Education,West,Very important,0.18004,104,486,0.14584,0.21423
1995,First Stage of Tertiary Education,West,Important,0.51567,260,486,0.47120,0.56015
1995,First Stage of Tertiary Education,West,Less important,0.25922,122,486,0.22022,0.29822
1995,First Stage of Tertiary Education,East,Very important,0.17987,49,226,0.12969,0.23006
1995,First Stage of Tertiary Education,East,Important,0.63707,145,226,0.57424,0.69990
1995,First Stage of Tertiary Education,East,Less important,0.14851,32,226,0.10205,0.19498
1995,Second Stage of Tertiary Education,West,Very important,0.22190,221,842,0.19382,0.24998
1995,Second Stage of Tertiary Education,West,Important,0.53143,459,842,0.49770,0.56515
1995,Second Stage of Tertiary Education,West,Less important,0.20368,162,842,0.17646,0.23090
1995,Second Stage of Tertiary Education,East,Very important,0.20836,164,810,0.18037,0.23634
1995,Second Stage of Tertiary Education,East,Important,0.58454,514,810,0.55058,0.61850
1995,Second Stage of Tertiary Education,East,Less important,0.17370,132,810,0.14759,0.19981
2004,No answer / don't know,West,Very important,0.36967,71,173,0.29753,0.44181
2004,No answer / don't know,West,Important,0.52220,102,173,0.44755,0.59685
2004,No answer / don't know,East,Important,0.55966,39,39,0.40182,0.71751
2004,Pre-primary Level,West,Very important,0.43783,197,467,0.39279,0.48288
2004,Pre-primary Level,West,Important,0.48668,237,467,0.44129,0.53206
2004,Pre-primary Level,West,Less important,0.06557,33,467,0.04310,0.08804
2004,Pre-primary Level,East,Very important,0.41596,67,154,0.33785,0.49406
2004,Pre-primary Level,East,Important,0.54638,87,154,0.46749,0.62527
2004,Primary Level,West,Important,0.41458,87,170,0.34030,0.48886
2004,Primary Level,West,Less important,0.36368,83,170,0.29116,0.43621
2004,Lower Secondary Level,West,Very important,0.12970,319,2172,0.11557,0.14383
2004,Lower Secondary Level,West,Important,0.47159,1025,2172,0.45059,0.49259
2004,Lower Secondary Level,West,Less important,0.31101,661,2172,0.29154,0.33048
2004,Lower Secondary Level,West,Unimportant,0.08770,167,2172,0.07580,0.09960
2004,Lower Secondary Level,East,Very important,0.21649,78,339,0.17258,0.26040
2004,Lower Secondary Level,East,Important,0.46766,184,339,0.41447,0.52085
2004,Lower Secondary Level,East,Less important,0.22471,77,339,0.18021,0.26920
2004,Upper Secondary Level,West,Very important,0.15139,1225,7966,0.14351,0.15926
2004,Upper Secondary Level,West,Important,0.51479,4137,7966,0.50382,0.52577
2004,Upper Secondary Level,West,Less important,0.28388,2267,7966,0.27398,0.29378
2004,Upper Secondary Level,West,Unimportant,0.04994,337,7966,0.04516,0.05472
2004,Upper Secondary Level,East,Very important,0.16327,448,2715,0.14936,0.17717
2004,Upper Secondary Level,East,Important,0.56110,1558,2715,0.54243,0.57977
2004,Upper Secondary Level,East,Less important,0.24224,633,2715,0.22613,0.25836
2004,Upper Secondary Level,East,Unimportant,0.03339,76,2715,0.02663,0.04015
2004,Post-secondary Non-tertiary Level,West,Very important,0.21989,211,974,0.19387,0.24592
2004,Post-secondary Non-tertiary Level,West,Important,0.54268,549,974,0.51137,0.57398
2004,Post-secondary Non-tertiary Level,West,Less important,0.20580,214,974,0.18040,0.23120
2004,Post-secondary Non-tertiary Level,East,Very important,0.34369,49,123,0.25941,0.42797
2004,Post-secondary Non-tertiary Level,East,Important,0.47470,74,123,0.38609,0.56331
2004,First Stage of Tertiary Education,West,Very important,0.17771,209,1200,0.15607,0.19935
2004,First Stage of Tertiary Education,West,Important,0.51574,623,1200,0.48746,0.54403
2004,First Stage of Tertiary Education,West,Less important,0.27201,333,1200,0.24682,0.29720
2004,First Stage of Tertiary Education,West,Unimportant,0.03453,35,1200,0.02420,0.04487
2004,First Stage of Tertiary Education,East,Very important,0.14711,73,421,0.11324,0.18099
2004,First Stage of Tertiary Education,East,Important,0.56976,240,421,0.52241,0.61711
2004,First Stage of Tertiary Education,East,Less important,0.25506,108,421,0.21337,0.29675
2004,Second Stage of Tertiary Education,West,Very important,0.20488,584,2998,0.19043,0.21933
2004,Second Stage of Tertiary Education,West,Important,0.52493,1609,2998,0.50705,0.54281
2004,Second Stage of Tertiary Education,West,Less important,0.23664,721,2998,0.22143,0.25186
2004,Second Stage of Tertiary Education,West,Unimportant,0.03355,84,2998,0.02710,0.03999
2004,Second Stage of Tertiary Education,East,Very important,0.15935,215,1249,0.13904,0.17966
2004,Second Stage of Tertiary Education,East,Important,0.60009,765,1249,0.57291,0.62727
2004,Second Stage of Tertiary Education,East,Less important,0.21643,269,1249,0.19358,0.23927
2008,No answer / don't know,West,Very important,0.40109,100,248,0.33997,0.46222
2008,No answer / don't know,West,Important,0.44213,115,248,0.38019,0.50407
2008,No answer / don't know,West,Less important,0.12749,33,248,0.08590,0.16909
2008,No answer / don't know,East,Important,0.45138,38,38,0.29104,0.61173
2008,Pre-primary Level,West,Very important,0.42914,116,248,0.36742,0.49087
2008,Pre-primary Level,West,Important,0.49592,132,248,0.43357,0.55827
2008,Pre-primary Level,East,Very important,0.26453,32,80,0.16727,0.36180
2008,Pre-primary Level,East,Important,0.67618,48,80,0.57299,0.77937
2008,Primary Level,West,Important,0.28061,43,138,0.20538,0.35585
2008,Primary Level,West,Less important,0.32394,61,138,0.24557,0.40230
2008,Primary Level,West,Unimportant,0.17838,34,138,0.11427,0.24249
2008,Lower Secondary Level,West,Very important,0.12130,214,1683,0.10570,0.13690
2008,Lower Secondary Level,West,Important,0.44013,739,1683,0.41640,0.46385
2008,Lower Secondary Level,West,Less important,0.32752,549,1683,0.30509,0.34995
2008,Lower Secondary Level,West,Unimportant,0.11106,181,1683,0.09604,0.12607
2008,Lower Secondary Level,East,Very important,0.16961,50,282,0.12573,0.21349
2008,Lower Secondary Level,East,Important,0.52240,165,282,0.46400,0.58081
2008,Lower Secondary Level,East,Less important,0.22064,67,282,0.17216,0.26913
2008,Upper Secondary Level,West,Very important,0.13166,935,7172,0.12384,0.13949
2008,Upper Secondary Level,West,Important,0.49989,3547,7172,0.48832,0.51147
2008,Upper Secondary Level,West,Less important,0.30282,2269,7172,0.29218,0.31345
2008,Upper Secondary Level,West,Unimportant,0.06563,421,7172,0.05990,0.07136
2008,Upper Secondary Level,East,Very important,0.13634,341,2485,0.12284,0.14983
2008,Upper Secondary Level,East,Important,0.54099,1368,2485,0.52139,0.56058
2008,Upper Secondary Level,East,Less important,0.26201,660,2485,0.24472,0.27930
2008,Upper Secondary Level,East,Unimportant,0.06067,116,2485,0.05128,0.07005
2008,Post-secondary Non-tertiary Level,West,Very important,0.18758,164,895,0.16199,0.21317
2008,Post-secondary Non-tertiary Level,West,Important,0.52381,490,895,0.49107,0.55655
2008,Post-secondary Non-tertiary Level,West,Less important,0.25338,241,895,0.22486,0.28189
2008,Post-secondary Non-tertiary Level,East,Very important,0.25459,38,136,0.18110,0.32808
2008,Post-secondary Non-tertiary Level,East,Important,0.54383,98,136,0.45981,0.62785
2008,First Stage of Tertiary Education,West,Very important,0.13694,138,1037,0.11600,0.15787
2008,First Stage of Tertiary Education,West,Important,0.52175,563,1037,0.49133,0.55217
2008,First Stage of Tertiary Education,West,Less important,0.28909,294,1037,0.26149,0.31670
2008,First Stage of Tertiary Education,West,Unimportant,0.05221,42,1037,0.03867,0.06576
2008,First Stage of Tertiary Education,East,Very important,0.11808,47,360,0.08470,0.15147
2008,First Stage of Tertiary Education,East,Important,0.59979,220,360,0.54911,0.65047
2008,First Stage of Tertiary Education,East,Less important,0.24280,93,360,0.19845,0.28715
