year,bula_h,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Very important,0.17735,47,240,0.12893,0.22578
1990,Schleswig-Holstein,Important,0.49203,129,240,0.42864,0.55541
1990,Schleswig-Holstein,Less important,0.27180,64,240,0.21540,0.32820
1990,Hamburg,Important,0.57476,73,73,0.46056,0.68895
1990,Lower Saxony,Very important,0.14410,137,840,0.12034,0.16786
1990,Lower Saxony,Important,0.56609,475,840,0.53255,0.59962
1990,Lower Saxony,Less important,0.24437,196,840,0.21529,0.27344
1990,Lower Saxony,Unimportant,0.04545,32,840,0.03135,0.05954
1990,Bremen,Important,0.44543,38,38,0.28528,0.60557
1990,North Rhine-Westphalia,Very important,0.19156,372,1912,0.17391,0.20920
1990,North Rhine-Westphalia,Important,0.53001,1020,1912,0.50764,0.55239
1990,North Rhine-Westphalia,Less important,0.24457,458,1912,0.22530,0.26384
1990,North Rhine-Westphalia,Unimportant,0.03386,62,1912,0.02575,0.04197
1990,Hesse,Very important,0.17632,115,625,0.14642,0.20623
1990,Hesse,Important,0.51547,348,625,0.47626,0.55469
1990,Hesse,Less important,0.25521,162,625,0.22101,0.28942
1990,"Rhineland-Palatinate, Saarland",Very important,0.17765,102,554,0.14579,0.20950
1990,"Rhineland-Palatinate, Saarland",Important,0.51832,295,554,0.47668,0.55997
1990,"Rhineland-Palatinate, Saarland",Less important,0.23281,124,554,0.19759,0.26804
1990,"Rhineland-Palatinate, Saarland",Unimportant,0.07122,33,554,0.04978,0.09265
1990,Baden-Wuerttemberg,Very important,0.18673,223,1146,0.16416,0.20930
1990,Baden-Wuerttemberg,Important,0.51095,592,1146,0.48200,0.53991
1990,Baden-Wuerttemberg,Less important,0.24274,269,1146,0.21791,0.26758
1990,Baden-Wuerttemberg,Unimportant,0.05957,62,1146,0.04586,0.07328
1990,Bavaria,Very important,0.18217,237,1263,0.16088,0.20347
1990,Bavaria,Important,0.49305,639,1263,0.46546,0.52063
1990,Bavaria,Less important,0.26625,324,1263,0.24186,0.29063
1990,Bavaria,Unimportant,0.05853,63,1263,0.04558,0.07149
1990,Berlin,Very important,0.17088,45,222,0.12126,0.22051
1990,Berlin,Important,0.50272,119,222,0.43680,0.56865
1990,Berlin,Less important,0.29023,58,222,0.23039,0.35007
1992,Schleswig-Holstein,Very important,0.21183,57,226,0.15844,0.26522
1992,Schleswig-Holstein,Important,0.40453,103,226,0.34040,0.46866
1992,Schleswig-Holstein,Less important,0.30631,66,226,0.24608,0.36654
1992,Hamburg,Important,0.57328,63,63,0.45016,0.69639
1992,Lower Saxony,Very important,0.19117,178,832,0.16444,0.21791
1992,Lower Saxony,Important,0.49651,412,832,0.46252,0.53051
1992,Lower Saxony,Less important,0.24074,195,832,0.21167,0.26981
1992,Lower Saxony,Unimportant,0.07158,47,832,0.05405,0.08910
1992,Bremen,Important,0.35723,32,32,0.18855,0.52592
1992,North Rhine-Westphalia,Very important,0.18078,356,1874,0.16335,0.19820
1992,North Rhine-Westphalia,Important,0.53292,1003,1874,0.51032,0.55551
1992,North Rhine-Westphalia,Less important,0.23408,427,1874,0.21490,0.25325
1992,North Rhine-Westphalia,Unimportant,0.05223,88,1874,0.04215,0.06230
1992,Hesse,Very important,0.14899,102,643,0.12145,0.17654
1992,Hesse,Important,0.51111,340,643,0.47244,0.54978
1992,Hesse,Less important,0.23744,148,643,0.20452,0.27036
1992,Hesse,Unimportant,0.10246,53,643,0.07900,0.12592
1992,"Rhineland-Palatinate, Saarland",Very important,0.16975,104,542,0.13812,0.20139
1992,"Rhineland-Palatinate, Saarland",Important,0.48069,263,542,0.43859,0.52280
1992,"Rhineland-Palatinate, Saarland",Less important,0.27602,141,542,0.23835,0.31369
1992,"Rhineland-Palatinate, Saarland",Unimportant,0.07353,34,542,0.05154,0.09553
1992,Baden-Wuerttemberg,Very important,0.18010,212,1090,0.15727,0.20292
1992,Baden-Wuerttemberg,Important,0.48284,527,1090,0.45316,0.51252
1992,Baden-Wuerttemberg,Less important,0.27605,296,1090,0.24950,0.30261
1992,Baden-Wuerttemberg,Unimportant,0.06101,55,1090,0.04679,0.07522
1992,Bavaria,Very important,0.17979,252,1296,0.15887,0.20070
1992,Bavaria,Important,0.46382,623,1296,0.43666,0.49098
1992,Bavaria,Less important,0.26771,327,1296,0.24360,0.29183
1992,Bavaria,Unimportant,0.08868,94,1296,0.07320,0.10416
1992,Berlin,Very important,0.23608,126,472,0.19773,0.27443
1992,Berlin,Important,0.48635,245,472,0.44121,0.53149
1992,Berlin,Less important,0.22532,101,472,0.18758,0.26305
1992,Brandenburg,Very important,0.22460,157,636,0.19214,0.25706
1992,Brandenburg,Important,0.51701,341,636,0.47814,0.55588
1992,Brandenburg,Less important,0.22764,138,636,0.19502,0.26025
1992,Mecklenburg-Western Pomerania,Very important,0.21506,92,409,0.17519,0.25492
1992,Mecklenburg-Western Pomerania,Important,0.55963,235,409,0.51146,0.60780
1992,Mecklenburg-Western Pomerania,Less important,0.22063,82,409,0.18039,0.26087
1992,Saxony,Very important,0.19915,253,1153,0.17609,0.22222
1992,Saxony,Important,0.52202,619,1153,0.49317,0.55086
1992,Saxony,Less important,0.21518,231,1153,0.19145,0.23891
1992,Saxony,Unimportant,0.06365,50,1153,0.04955,0.07775
1992,Saxony-Anhalt,Very important,0.16076,141,768,0.13476,0.18675
1992,Saxony-Anhalt,Important,0.49920,407,768,0.46381,0.53458
1992,Saxony-Anhalt,Less important,0.26024,178,768,0.22918,0.29129
1992,Saxony-Anhalt,Unimportant,0.07981,42,768,0.06063,0.09899
1992,Thuringa,Very important,0.20558,155,665,0.17484,0.23631
1992,Thuringa,Important,0.55955,387,665,0.52179,0.59732
1992,Thuringa,Less important,0.19703,123,665,0.16678,0.22729
1995,Schleswig-Holstein,Very important,0.17608,51,248,0.12858,0.22358
1995,Schleswig-Holstein,Important,0.48778,127,248,0.42544,0.55012
1995,Schleswig-Holstein,Less important,0.29005,70,248,0.23346,0.34664
1995,Hamburg,Important,0.56971,61,61,0.44443,0.69499
1995,Lower Saxony,Very important,0.17417,179,907,0.14947,0.19887
1995,Lower Saxony,Important,0.55548,500,907,0.52313,0.58784
1995,Lower Saxony,Less important,0.22719,194,907,0.19990,0.25447
1995,Lower Saxony,Unimportant,0.04316,34,907,0.02993,0.05639
1995,Bremen,Important,0.40333,35,35,0.23843,0.56823
1995,North Rhine-Westphalia,Very important,0.20153,428,2012,0.18400,0.21907
1995,North Rhine-Westphalia,Important,0.52171,1079,2012,0.49988,0.54354
1995,North Rhine-Westphalia,Less important,0.23417,433,2012,0.21566,0.25268
1995,North Rhine-Westphalia,Unimportant,0.04258,72,2012,0.03376,0.05141
1995,Hesse,Very important,0.19396,144,677,0.16415,0.22377
1995,Hesse,Important,0.50551,342,677,0.46782,0.54320
1995,Hesse,Less important,0.24685,159,677,0.21435,0.27936
1995,Hesse,Unimportant,0.05368,32,677,0.03669,0.07067
1995,"Rhineland-Palatinate, Saarland",Very important,0.19605,129,622,0.16483,0.22728
1995,"Rhineland-Palatinate, Saarland",Important,0.46425,302,622,0.42502,0.50347
1995,"Rhineland-Palatinate, Saarland",Less important,0.25395,153,622,0.21972,0.28819
1995,"Rhineland-Palatinate, Saarland",Unimportant,0.08574,38,622,0.06372,0.10777
1995,Baden-Wuerttemberg,Very important,0.16956,220,1176,0.14811,0.19102
1995,Baden-Wuerttemberg,Important,0.49590,612,1176,0.46731,0.52449
1995,Baden-Wuerttemberg,Less important,0.26220,277,1176,0.23705,0.28734
1995,Baden-Wuerttemberg,Unimportant,0.07234,67,1176,0.05753,0.08715
1995,Bavaria,Very important,0.16405,257,1384,0.14453,0.18357
1995,Bavaria,Important,0.47406,695,1384,0.44775,0.50038
1995,Bavaria,Less important,0.27750,346,1384,0.25391,0.30110
1995,Bavaria,Unimportant,0.08438,86,1384,0.06973,0.09903
1995,Berlin,Very important,0.22836,113,475,0.19057,0.26616
1995,Berlin,Important,0.51671,254,475,0.47172,0.56170
1995,Berlin,Less important,0.19934,108,475,0.16338,0.23531
1995,Brandenburg,Very important,0.18512,127,574,0.15331,0.21692
1995,Brandenburg,Important,0.56392,334,574,0.52331,0.60452
1995,Brandenburg,Less important,0.23668,113,574,0.20188,0.27148
1995,Mecklenburg-Western Pomerania,Very important,0.21114,86,407,0.17145,0.25084
1995,Mecklenburg-Western Pomerania,Important,0.59613,256,407,0.54840,0.64386
1995,Mecklenburg-Western Pomerania,Less important,0.17195,65,407,0.13525,0.20865
1995,Saxony,Very important,0.17122,208,1085,0.14879,0.19364
1995,Saxony,Important,0.56482,642,1085,0.53530,0.59433
1995,Saxony,Less important,0.20068,195,1085,0.17683,0.22452
1995,Saxony,Unimportant,0.06328,40,1085,0.04879,0.07778
1995,Saxony-Anhalt,Very important,0.21843,156,662,0.18693,0.24993
1995,Saxony-Anhalt,Important,0.55624,397,662,0.51836,0.59411
1995,Saxony-Anhalt,Less important,0.18528,109,662,0.15566,0.21489
1995,Thuringa,Very important,0.19414,135,637,0.16340,0.22488
1995,Thuringa,Important,0.59659,389,637,0.55846,0.63472
1995,Thuringa,Less important,0.18903,113,637,0.15860,0.21946
2004,Schleswig-Holstein,Very important,0.21808,156,639,0.18603,0.25012
2004,Schleswig-Holstein,Important,0.49397,318,639,0.45518,0.53277
2004,Schleswig-Holstein,Less important,0.24644,165,639,0.21300,0.27988
2004,Hamburg,Very important,0.15175,46,277,0.10942,0.19408
2004,Hamburg,Important,0.52684,157,277,0.46793,0.58574
2004,Hamburg,Less important,0.26685,74,277,0.21466,0.31903
2004,Lower Saxony,Very important,0.14859,300,1872,0.13247,0.16471
2004,Lower Saxony,Important,0.53042,1010,1872,0.50781,0.55304
2004,Lower Saxony,Less important,0.26764,489,1872,0.24758,0.28770
2004,Lower Saxony,Unimportant,0.05335,73,1872,0.04316,0.06353
2004,Bremen,Very important,0.22042,44,160,0.15599,0.28486
2004,Bremen,Important,0.50300,79,160,0.42529,0.58072
2004,Bremen,Less important,0.23919,37,160,0.17288,0.30550
2004,North Rhine-Westphalia,Very important,0.16762,784,4504,0.15671,0.17853
2004,North Rhine-Westphalia,Important,0.52752,2391,4504,0.51294,0.54210
2004,North Rhine-Westphalia,Less important,0.26330,1159,4504,0.25044,0.27617
2004,North Rhine-Westphalia,Unimportant,0.04156,170,4504,0.03573,0.04739
2004,Hesse,Very important,0.18163,267,1422,0.16158,0.20168
2004,Hesse,Important,0.49438,707,1422,0.46839,0.52038
2004,Hesse,Less important,0.26455,381,1422,0.24162,0.28749
2004,Hesse,Unimportant,0.05944,67,1422,0.04714,0.07173
2004,"Rhineland-Palatinate, Saarland",Very important,0.15994,214,1286,0.13990,0.17998
2004,"Rhineland-Palatinate, Saarland",Important,0.49793,651,1286,0.47059,0.52527
2004,"Rhineland-Palatinate, Saarland",Less important,0.28371,363,1286,0.25906,0.30836
2004,"Rhineland-Palatinate, Saarland",Unimportant,0.05843,58,1286,0.04560,0.07125
2004,Baden-Wuerttemberg,Very important,0.15880,418,2572,0.14467,0.17293
2004,Baden-Wuerttemberg,Important,0.50275,1302,2572,0.48342,0.52208
2004,Baden-Wuerttemberg,Less important,0.28252,732,2572,0.26512,0.29992
2004,Baden-Wuerttemberg,Unimportant,0.05593,120,2572,0.04705,0.06481
2004,Bavaria,Very important,0.17257,513,3027,0.15910,0.18603
2004,Bavaria,Important,0.49687,1553,3027,0.47906,0.51469
2004,Bavaria,Less important,0.27836,825,3027,0.26239,0.29433
2004,Bavaria,Unimportant,0.05221,136,3027,0.04428,0.06013
2004,Berlin,Very important,0.24663,187,799,0.21673,0.27654
2004,Berlin,Important,0.47585,383,799,0.44120,0.51050
2004,Berlin,Less important,0.23310,198,799,0.20376,0.26243
2004,Berlin,Unimportant,0.04442,31,799,0.03012,0.05871
2004,Brandenburg,Very important,0.15888,154,869,0.13456,0.18320
2004,Brandenburg,Important,0.57575,501,869,0.54287,0.60863
2004,Brandenburg,Less important,0.24240,214,869,0.21389,0.27091
2004,Mecklenburg-Western Pomerania,Very important,0.13221,85,500,0.10249,0.16193
2004,Mecklenburg-Western Pomerania,Important,0.60969,305,500,0.56689,0.65249
2004,Mecklenburg-Western Pomerania,Less important,0.23954,110,500,0.20209,0.27699
2004,Saxony,Very important,0.18962,271,1554,0.17012,0.20912
2004,Saxony,Important,0.57058,928,1554,0.54596,0.59520
2004,Saxony,Less important,0.19949,304,1554,0.17961,0.21936
2004,Saxony,Unimportant,0.04031,51,1554,0.03053,0.05010
2004,Saxony-Anhalt,Very important,0.17983,172,893,0.15463,0.20503
2004,Saxony-Anhalt,Important,0.52049,491,893,0.48770,0.55327
2004,Saxony-Anhalt,Less important,0.25982,230,893,0.23104,0.28860
2004,Thuringa,Very important,0.17169,184,918,0.14728,0.19610
2004,Thuringa,Important,0.56638,547,918,0.53430,0.59845
2004,Thuringa,Less important,0.22416,187,918,0.19717,0.25115
2008,Schleswig-Holstein,Very important,0.12166,65,525,0.09367,0.14965
2008,Schleswig-Holstein,Important,0.53657,292,525,0.49387,0.57927
2008,Schleswig-Holstein,Less important,0.31578,168,525,0.27598,0.35558
2008,Hamburg,Very important,0.16172,46,252,0.11617,0.20727
2008,Hamburg,Important,0.46916,134,252,0.40743,0.53090
2008,Hamburg,Less important,0.25766,72,252,0.20356,0.31177
2008,Lower Saxony,Very important,0.14228,226,1731,0.12582,0.15874
2008,Lower Saxony,Important,0.50993,900,1731,0.48637,0.53349
2008,Lower Saxony,Less important,0.29122,517,1731,0.26981,0.31263
2008,Lower Saxony,Unimportant,0.05657,88,1731,0.04568,0.06745
2008,Bremen,Important,0.54199,71,104,0.44577,0.63821
2008,Bremen,Less important,0.23346,33,104,0.15176,0.31516
2008,North Rhine-Westphalia,Very important,0.15917,603,3908,0.14770,0.17064
2008,North Rhine-Westphalia,Important,0.50502,1991,3908,0.48934,0.52069
2008,North Rhine-Westphalia,Less important,0.27503,1113,3908,0.26103,0.28903
2008,North Rhine-Westphalia,Unimportant,0.06078,201,3908,0.05329,0.06828
2008,Hesse,Very important,0.17201,215,1302,0.15150,0.19252
2008,Hesse,Important,0.47886,620,1302,0.45172,0.50601
2008,Hesse,Less important,0.26381,375,1302,0.23986,0.28776
2008,Hesse,Unimportant,0.08531,92,1302,0.07013,0.10049
2008,"Rhineland-Palatinate, Saarland",Very important,0.10859,136,1090,0.09011,0.12707
2008,"Rhineland-Palatinate, Saarland",Important,0.50251,545,1090,0.47282,0.53221
2008,"Rhineland-Palatinate, Saarland",Less important,0.30803,330,1090,0.28061,0.33545
2008,"Rhineland-Palatinate, Saarland",Unimportant,0.08087,79,1090,0.06468,0.09706
2008,Baden-Wuerttemberg,Very important,0.15036,362,2343,0.13588,0.16483
2008,Baden-Wuerttemberg,Important,0.49339,1160,2343,0.47315,0.51364
2008,Baden-Wuerttemberg,Less important,0.28640,675,2343,0.26809,0.30471
2008,Baden-Wuerttemberg,Unimportant,0.06985,146,2343,0.05952,0.08017
2008,Bavaria,Very important,0.16496,435,2721,0.15101,0.17891
2008,Bavaria,Important,0.47124,1305,2721,0.45248,0.49000
2008,Bavaria,Less important,0.30224,831,2721,0.28499,0.31950
2008,Bavaria,Unimportant,0.06156,150,2721,0.05252,0.07059
2008,Berlin,Very important,0.17545,137,690,0.14705,0.20385
2008,Berlin,Important,0.49975,348,690,0.46241,0.53708
2008,Berlin,Less important,0.28405,205,690,0.25038,0.31773
2008,Brandenburg,Very important,0.15046,127,802,0.12570,0.17522
2008,Brandenburg,Important,0.55655,451,802,0.52214,0.59095
2008,Brandenburg,Less important,0.27054,224,802,0.23978,0.30131
2008,Mecklenburg-Western Pomerania,Very important,0.15375,80,476,0.12131,0.18619
2008,Mecklenburg-Western Pomerania,Important,0.56508,280,476,0.52050,0.60966
2008,Mecklenburg-Western Pomerania,Less important,0.23858,116,476,0.20025,0.27691
2008,Saxony,Very important,0.15452,208,1428,0.13576,0.17327
2008,Saxony,Important,0.54151,807,1428,0.51566,0.56736
2008,Saxony,Less important,0.22742,320,1428,0.20567,0.24917
2008,Saxony,Unimportant,0.07655,93,1428,0.06276,0.09035
2008,Saxony-Anhalt,Very important,0.17477,131,784,0.14817,0.20137
2008,Saxony-Anhalt,Important,0.54437,455,784,0.50949,0.57926
2008,Saxony-Anhalt,Less important,0.23513,198,784,0.20543,0.26484
2008,Thuringa,Very important,0.12293,124,841,0.10072,0.14513
2008,Thuringa,Important,0.56587,505,841,0.53236,0.59939
2008,Thuringa,Less important,0.25832,212,841,0.22872,0.28792
2012,Schleswig-Holstein,Very important,0.16961,173,946,0.14568,0.19354
2012,Schleswig-Holstein,Important,0.52390,513,946,0.49206,0.55575
2012,Schleswig-Holstein,Less important,0.28133,260,946,0.25266,0.31000
2012,Hamburg,Very important,0.17411,88,408,0.13726,0.21095
2012,Hamburg,Important,0.45552,212,408,0.40713,0.50390
2012,Hamburg,Less important,0.30504,108,408,0.26031,0.34977
2012,Lower Saxony,Very important,0.16833,417,2552,0.15381,0.18285
2012,Lower Saxony,Important,0.55667,1458,2552,0.53739,0.57595
2012,Lower Saxony,Less important,0.24518,602,2552,0.22849,0.26188
2012,Lower Saxony,Unimportant,0.02981,75,2552,0.02321,0.03641
2012,Bremen,Very important,0.24045,39,190,0.17952,0.30138
2012,Bremen,Important,0.54911,106,190,0.47817,0.62005
2012,Bremen,Less important,0.19952,45,190,0.14254,0.25649
2012,North Rhine-Westphalia,Very important,0.18912,1054,5507,0.17877,0.19946
2012,North Rhine-Westphalia,Important,0.50446,2805,5507,0.49125,0.51767
2012,North Rhine-Westphalia,Less important,0.26745,1461,5507,0.25576,0.27914
2012,North Rhine-Westphalia,Unimportant,0.03898,187,5507,0.03386,0.04409
2012,Hesse,Very important,0.17091,320,1891,0.15394,0.18788
2012,Hesse,Important,0.49985,982,1891,0.47731,0.52239
2012,Hesse,Less important,0.27042,503,1891,0.25040,0.29045
2012,Hesse,Unimportant,0.05882,86,1891,0.04821,0.06942
2012,"Rhineland-Palatinate, Saarland",Very important,0.16560,246,1545,0.14706,0.18415
2012,"Rhineland-Palatinate, Saarland",Important,0.53913,868,1545,0.51427,0.56399
2012,"Rhineland-Palatinate, Saarland",Less important,0.27057,392,1545,0.24841,0.29273
2012,"Rhineland-Palatinate, Saarland",Unimportant,0.02469,39,1545,0.01695,0.03243
2012,Baden-Wuerttemberg,Very important,0.19004,610,3330,0.17671,0.20337
2012,Baden-Wuerttemberg,Important,0.50511,1764,3330,0.48813,0.52209
2012,Baden-Wuerttemberg,Less important,0.26330,839,3330,0.24834,0.27826
2012,Baden-Wuerttemberg,Unimportant,0.04155,117,3330,0.03477,0.04833
2012,Bavaria,Very important,0.16552,758,4338,0.15446,0.17658
2012,Bavaria,Important,0.50814,2279,4338,0.49326,0.52302
2012,Bavaria,Less important,0.26672,1117,4338,0.25356,0.27988
2012,Bavaria,Unimportant,0.05961,184,4338,0.05257,0.06666
2012,Berlin,Very important,0.21206,219,1008,0.18681,0.23731
2012,Berlin,Important,0.51861,540,1008,0.48775,0.54947
2012,Berlin,Less important,0.23623,249,1008,0.21000,0.26247
2012,Brandenburg,Very important,0.16658,187,1070,0.14424,0.18892
2012,Brandenburg,Important,0.55115,631,1070,0.52134,0.58097
2012,Brandenburg,Less important,0.25943,252,1070,0.23316,0.28571
2012,Mecklenburg-Western Pomerania,Very important,0.18616,131,635,0.15586,0.21646
2012,Mecklenburg-Western Pomerania,Important,0.55614,357,635,0.51747,0.59482
2012,Mecklenburg-Western Pomerania,Less important,0.24922,147,635,0.21555,0.28289
2012,Saxony,Very important,0.17213,348,1839,0.15487,0.18938
2012,Saxony,Important,0.55235,996,1839,0.52962,0.57509
2012,Saxony,Less important,0.22545,425,1839,0.20635,0.24456
2012,Saxony,Unimportant,0.05007,70,1839,0.04010,0.06004
2012,Saxony-Anhalt,Very important,0.19891,191,1006,0.17423,0.22359
2012,Saxony-Anhalt,Important,0.54464,593,1006,0.51385,0.57543
2012,Saxony-Anhalt,Less important,0.22163,222,1006,0.19595,0.24731
2012,Thuringa,Very important,0.18299,211,1048,0.15957,0.20641
2012,Thuringa,Important,0.58379,647,1048,0.55394,0.61365
2012,Thuringa,Less important,0.19823,190,1048,0.17408,0.22238
2016,Schleswig-Holstein,Very important,0.14103,132,791,0.11676,0.16530
2016,Schleswig-Holstein,Important,0.49514,411,791,0.46027,0.53000
2016,Schleswig-Holstein,Less important,0.34188,248,791,0.30880,0.37496
2016,Hamburg,Very important,0.18088,75,402,0.14321,0.21856
2016,Hamburg,Important,0.48313,216,402,0.43422,0.53205
2016,Hamburg,Less important,0.28589,111,402,0.24167,0.33012
2016,Lower Saxony,Very important,0.20461,472,2367,0.18835,0.22086
2016,Lower Saxony,Important,0.48771,1190,2367,0.46757,0.50785
2016,Lower Saxony,Less important,0.27712,643,2367,0.25909,0.29516
2016,Lower Saxony,Unimportant,0.03056,62,2367,0.02362,0.03749
2016,Bremen,Very important,0.31491,44,173,0.24550,0.38433
2016,Bremen,Important,0.33291,80,173,0.26248,0.40333
2016,Bremen,Less important,0.30530,49,173,0.23647,0.37413
2016,North Rhine-Westphalia,Very important,0.16618,899,5027,0.15589,0.17648
2016,North Rhine-Westphalia,Important,0.52342,2644,5027,0.50961,0.53723
2016,North Rhine-Westphalia,Less important,0.26987,1320,5027,0.25760,0.28214
2016,North Rhine-Westphalia,Unimportant,0.04053,164,5027,0.03508,0.04598
2016,Hesse,Very important,0.15909,242,1608,0.14121,0.17697
2016,Hesse,Important,0.53003,865,1608,0.50563,0.55444
2016,Hesse,Less important,0.26928,438,1608,0.24760,0.29097
2016,Hesse,Unimportant,0.04159,63,1608,0.03183,0.05135
2016,"Rhineland-Palatinate, Saarland",Very important,0.14803,252,1480,0.12993,0.16613
2016,"Rhineland-Palatinate, Saarland",Important,0.56981,835,1480,0.54458,0.59505
2016,"Rhineland-Palatinate, Saarland",Less important,0.25710,358,1480,0.23483,0.27937
2016,"Rhineland-Palatinate, Saarland",Unimportant,0.02506,35,1480,0.01709,0.03303
2016,Baden-Wuerttemberg,Very important,0.20900,569,2839,0.19404,0.22396
2016,Baden-Wuerttemberg,Important,0.48345,1451,2839,0.46506,0.50183
