year,bula_h,migback,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,No migration background,Very important,0.18117,46,234,0.13172,0.23063
1990,Schleswig-Holstein,No migration background,Important,0.48426,124,234,0.42009,0.54843
1990,Schleswig-Holstein,No migration background,Less important,0.27815,64,234,0.22061,0.33568
1990,Hamburg,No migration background,Important,0.56959,68,68,0.45102,0.68815
1990,Lower Saxony,No migration background,Very important,0.13936,126,799,0.11534,0.16339
1990,Lower Saxony,No migration background,Important,0.57494,458,799,0.54064,0.60924
1990,Lower Saxony,No migration background,Less important,0.23792,183,799,0.20838,0.26747
1990,Lower Saxony,No migration background,Unimportant,0.04777,32,799,0.03298,0.06257
1990,Bremen,No migration background,Important,0.45932,37,37,0.29652,0.62211
1990,North Rhine-Westphalia,No migration background,Very important,0.19371,353,1796,0.17543,0.21199
1990,North Rhine-Westphalia,No migration background,Important,0.52539,953,1796,0.50229,0.54849
1990,North Rhine-Westphalia,No migration background,Less important,0.24745,432,1796,0.22749,0.26742
1990,North Rhine-Westphalia,No migration background,Unimportant,0.03345,58,1796,0.02513,0.04177
1990,North Rhine-Westphalia,Direct migration background,Important,0.58448,57,57,0.45540,0.71355
1990,Hesse,No migration background,Very important,0.17814,106,570,0.14670,0.20958
1990,Hesse,No migration background,Important,0.51476,314,570,0.47369,0.55583
1990,Hesse,No migration background,Less important,0.25925,150,570,0.22324,0.29526
1990,Hesse,Direct migration background,Important,0.52837,32,32,0.35264,0.70410
1990,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.17920,99,534,0.14664,0.21176
1990,"Rhineland-Palatinate, Saarland",No migration background,Important,0.51488,283,534,0.47245,0.55731
1990,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.23223,119,534,0.19639,0.26808
1990,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.07369,33,534,0.05151,0.09587
1990,Baden-Wuerttemberg,No migration background,Very important,0.17448,187,1020,0.15118,0.19779
1990,Baden-Wuerttemberg,No migration background,Important,0.51361,528,1020,0.48292,0.54430
1990,Baden-Wuerttemberg,No migration background,Less important,0.24926,248,1020,0.22270,0.27582
1990,Baden-Wuerttemberg,No migration background,Unimportant,0.06265,57,1020,0.04777,0.07753
1990,Baden-Wuerttemberg,Direct migration background,Very important,0.26482,31,91,0.17366,0.35598
1990,Baden-Wuerttemberg,Direct migration background,Important,0.49584,60,91,0.39254,0.59914
1990,Bavaria,No migration background,Very important,0.17935,218,1172,0.15737,0.20132
1990,Bavaria,No migration background,Important,0.49493,591,1172,0.46629,0.52357
1990,Bavaria,No migration background,Less important,0.26510,302,1172,0.23982,0.29038
1990,Bavaria,No migration background,Unimportant,0.06063,61,1172,0.04696,0.07430
1990,Bavaria,Direct migration background,Important,0.47439,41,41,0.31965,0.62914
1990,Berlin,No migration background,Very important,0.16422,40,204,0.11326,0.21519
1990,Berlin,No migration background,Important,0.51325,111,204,0.44449,0.58201
1990,Berlin,No migration background,Less important,0.28329,53,204,0.22131,0.34528
1992,Schleswig-Holstein,No migration background,Very important,0.20598,54,219,0.15229,0.25966
1992,Schleswig-Holstein,No migration background,Important,0.41191,101,219,0.34658,0.47725
1992,Schleswig-Holstein,No migration background,Less important,0.30471,64,219,0.24361,0.36581
1992,Hamburg,No migration background,Important,0.56837,59,59,0.44090,0.69584
1992,Lower Saxony,No migration background,Very important,0.19376,170,791,0.16620,0.22132
1992,Lower Saxony,No migration background,Important,0.50205,395,791,0.46718,0.53691
1992,Lower Saxony,No migration background,Less important,0.23262,182,791,0.20316,0.26209
1992,Lower Saxony,No migration background,Unimportant,0.07157,44,791,0.05360,0.08955
1992,North Rhine-Westphalia,No migration background,Very important,0.17902,333,1759,0.16110,0.19694
1992,North Rhine-Westphalia,No migration background,Important,0.52917,936,1759,0.50583,0.55250
1992,North Rhine-Westphalia,No migration background,Less important,0.23841,408,1759,0.21849,0.25833
1992,North Rhine-Westphalia,No migration background,Unimportant,0.05340,82,1759,0.04289,0.06391
1992,North Rhine-Westphalia,Direct migration background,Important,0.57231,57,57,0.44273,0.70189
1992,Hesse,No migration background,Very important,0.13846,87,573,0.11016,0.16677
1992,Hesse,No migration background,Important,0.52854,310,573,0.48763,0.56945
1992,Hesse,No migration background,Less important,0.23438,130,573,0.19967,0.26910
1992,Hesse,No migration background,Unimportant,0.09862,46,573,0.07419,0.12305
1992,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.16202,98,524,0.13044,0.19360
1992,"Rhineland-Palatinate, Saarland",No migration background,Important,0.47825,252,524,0.43544,0.52107
1992,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.28380,140,524,0.24516,0.32244
1992,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.07593,34,524,0.05322,0.09863
1992,Baden-Wuerttemberg,No migration background,Very important,0.17837,187,970,0.15426,0.20247
1992,Baden-Wuerttemberg,No migration background,Important,0.48014,466,970,0.44868,0.51160
1992,Baden-Wuerttemberg,No migration background,Less important,0.28052,268,970,0.25223,0.30881
1992,Baden-Wuerttemberg,No migration background,Unimportant,0.06098,49,970,0.04591,0.07604
1992,Baden-Wuerttemberg,Direct migration background,Important,0.47844,54,54,0.34395,0.61293
1992,Bavaria,No migration background,Very important,0.17099,230,1203,0.14971,0.19228
1992,Bavaria,No migration background,Important,0.46799,576,1203,0.43979,0.49620
1992,Bavaria,No migration background,Less important,0.26569,304,1203,0.24072,0.29066
1992,Bavaria,No migration background,Unimportant,0.09532,93,1203,0.07872,0.11192
1992,Bavaria,Direct migration background,Important,0.44432,43,43,0.29405,0.59460
1992,Berlin,No migration background,Very important,0.24306,120,446,0.20321,0.28292
1992,Berlin,No migration background,Important,0.48074,230,446,0.43432,0.52717
1992,Berlin,No migration background,Less important,0.22948,96,446,0.19041,0.26855
1992,Brandenburg,No migration background,Very important,0.22819,153,615,0.19500,0.26139
1992,Brandenburg,No migration background,Important,0.52256,333,615,0.48305,0.56207
1992,Brandenburg,No migration background,Less important,0.21730,129,615,0.18468,0.24992
1992,Mecklenburg-Western Pomerania,No migration background,Very important,0.22233,91,394,0.18122,0.26344
1992,Mecklenburg-Western Pomerania,No migration background,Important,0.55404,225,394,0.50490,0.60319
1992,Mecklenburg-Western Pomerania,No migration background,Less important,0.21876,78,394,0.17789,0.25963
1992,Saxony,No migration background,Very important,0.19722,242,1110,0.17380,0.22064
1992,Saxony,No migration background,Important,0.52511,601,1110,0.49572,0.55451
1992,Saxony,No migration background,Less important,0.21501,220,1110,0.19083,0.23919
1992,Saxony,No migration background,Unimportant,0.06266,47,1110,0.04839,0.07692
1992,Saxony-Anhalt,No migration background,Very important,0.16682,138,734,0.13983,0.19381
1992,Saxony-Anhalt,No migration background,Important,0.50432,392,734,0.46813,0.54052
1992,Saxony-Anhalt,No migration background,Less important,0.25525,167,734,0.22369,0.28682
