year,quintil_oecd,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,West,Very important,0.15147,177,1086,0.13014,0.17280
1990,1st Quintile,West,Important,0.47713,535,1086,0.44741,0.50686
1990,1st Quintile,West,Less important,0.27634,287,1086,0.24973,0.30295
1990,1st Quintile,West,Unimportant,0.09506,87,1086,0.07761,0.11251
1990,2nd Quintile,West,Very important,0.15993,218,1339,0.14029,0.17957
1990,2nd Quintile,West,Important,0.53388,726,1339,0.50715,0.56061
1990,2nd Quintile,West,Less important,0.25584,336,1339,0.23246,0.27922
1990,2nd Quintile,West,Unimportant,0.05035,59,1339,0.03863,0.06207
1990,3rd Quintile,West,Very important,0.17750,260,1396,0.15745,0.19755
1990,3rd Quintile,West,Important,0.51709,737,1396,0.49086,0.54331
1990,3rd Quintile,West,Less important,0.26419,348,1396,0.24105,0.28733
1990,3rd Quintile,West,Unimportant,0.04122,51,1396,0.03079,0.05165
1990,4th Quintile,West,Very important,0.18891,315,1576,0.16958,0.20824
1990,4th Quintile,West,Important,0.55378,863,1576,0.52923,0.57833
1990,4th Quintile,West,Less important,0.22391,346,1576,0.20333,0.24450
1990,4th Quintile,West,Unimportant,0.03340,52,1576,0.02452,0.04227
1990,5th Quintile,West,Very important,0.20949,349,1664,0.18993,0.22905
1990,5th Quintile,West,Important,0.50984,864,1664,0.48581,0.53386
1990,5th Quintile,West,Less important,0.24257,390,1664,0.22197,0.26317
1990,5th Quintile,West,Unimportant,0.03811,61,1664,0.02890,0.04731
1992,1st Quintile,West,Very important,0.15186,107,667,0.12460,0.17912
1992,1st Quintile,West,Important,0.43465,313,667,0.39700,0.47230
1992,1st Quintile,West,Less important,0.26270,162,667,0.22927,0.29612
1992,1st Quintile,West,Unimportant,0.15079,85,667,0.12361,0.17797
1992,1st Quintile,East,Very important,0.17870,308,1581,0.15981,0.19759
1992,1st Quintile,East,Important,0.48980,813,1581,0.46516,0.51445
1992,1st Quintile,East,Less important,0.26085,379,1581,0.23920,0.28250
1992,1st Quintile,East,Unimportant,0.07065,81,1581,0.05802,0.08329
1992,2nd Quintile,West,Very important,0.16079,182,1061,0.13868,0.18291
1992,2nd Quintile,West,Important,0.48711,539,1061,0.45702,0.51720
1992,2nd Quintile,West,Less important,0.27570,275,1061,0.24880,0.30261
1992,2nd Quintile,West,Unimportant,0.07639,65,1061,0.06040,0.09238
1992,2nd Quintile,East,Very important,0.20310,262,1181,0.18014,0.22605
1992,2nd Quintile,East,Important,0.55332,675,1181,0.52496,0.58169
1992,2nd Quintile,East,Less important,0.21007,244,1181,0.18683,0.23331
1992,3rd Quintile,West,Very important,0.16792,255,1380,0.14819,0.18764
1992,3rd Quintile,West,Important,0.49097,678,1380,0.46459,0.51736
1992,3rd Quintile,West,Less important,0.27001,365,1380,0.24658,0.29345
1992,3rd Quintile,West,Unimportant,0.07110,82,1380,0.05753,0.08466
1992,3rd Quintile,East,Very important,0.25262,189,691,0.22020,0.28504
1992,3rd Quintile,East,Important,0.54988,387,691,0.51276,0.58700
1992,3rd Quintile,East,Less important,0.17715,115,691,0.14866,0.20563
1992,4th Quintile,West,Very important,0.19043,360,1773,0.17215,0.20871
1992,4th Quintile,West,Important,0.50548,900,1773,0.48220,0.52876
1992,4th Quintile,West,Less important,0.25111,430,1773,0.23092,0.27130
1992,4th Quintile,West,Unimportant,0.05298,83,1773,0.04255,0.06341
1992,4th Quintile,East,Very important,0.26797,84,304,0.21810,0.31784
1992,4th Quintile,East,Important,0.55245,174,304,0.49646,0.60844
1992,4th Quintile,East,Less important,0.15799,46,304,0.11692,0.19905
1992,5th Quintile,West,Very important,0.19679,431,2046,0.17956,0.21402
1992,5th Quintile,West,Important,0.51247,1046,2046,0.49081,0.53414
1992,5th Quintile,West,Less important,0.23757,474,2046,0.21912,0.25601
1992,5th Quintile,West,Unimportant,0.05317,95,2046,0.04344,0.06289
1992,5th Quintile,East,Very important,0.31647,42,117,0.23183,0.40111
1992,5th Quintile,East,Important,0.55475,75,117,0.46431,0.64520
1995,1st Quintile,West,Very important,0.18946,227,1089,0.16618,0.21275
1995,1st Quintile,West,Important,0.50778,558,1089,0.47808,0.53749
1995,1st Quintile,West,Less important,0.22248,228,1089,0.19776,0.24719
1995,1st Quintile,West,Unimportant,0.08028,76,1089,0.06413,0.09642
1995,1st Quintile,East,Very important,0.19137,166,753,0.16325,0.21948
1995,1st Quintile,East,Important,0.55618,449,753,0.52067,0.59169
1995,1st Quintile,East,Less important,0.20018,138,753,0.17158,0.22878
1995,2nd Quintile,West,Very important,0.16642,225,1250,0.14576,0.18707
1995,2nd Quintile,West,Important,0.50317,657,1250,0.47544,0.53090
1995,2nd Quintile,West,Less important,0.24621,290,1250,0.22232,0.27010
1995,2nd Quintile,West,Unimportant,0.08421,78,1250,0.06881,0.09961
1995,2nd Quintile,East,Very important,0.17504,211,1033,0.15185,0.19822
1995,2nd Quintile,East,Important,0.54558,579,1033,0.51520,0.57596
1995,2nd Quintile,East,Less important,0.23103,211,1033,0.20532,0.25675
1995,2nd Quintile,East,Unimportant,0.04835,32,1033,0.03526,0.06144
1995,3rd Quintile,West,Very important,0.18196,283,1484,0.16232,0.20159
1995,3rd Quintile,West,Important,0.50060,793,1484,0.47515,0.52605
1995,3rd Quintile,West,Less important,0.26533,349,1484,0.24286,0.28780
1995,3rd Quintile,West,Unimportant,0.05212,59,1484,0.04081,0.06343
1995,3rd Quintile,East,Very important,0.20282,177,839,0.17560,0.23005
1995,3rd Quintile,East,Important,0.58025,512,839,0.54684,0.61367
1995,3rd Quintile,East,Less important,0.19836,150,839,0.17136,0.22536
1995,4th Quintile,West,Very important,0.18502,350,1687,0.16648,0.20355
1995,4th Quintile,West,Important,0.52042,889,1687,0.49657,0.54427
1995,4th Quintile,West,Less important,0.24061,377,1687,0.22021,0.26102
1995,4th Quintile,West,Unimportant,0.05395,71,1687,0.04316,0.06473
1995,4th Quintile,East,Very important,0.23080,152,653,0.19845,0.26314
1995,4th Quintile,East,Important,0.58966,399,653,0.55191,0.62742
1995,4th Quintile,East,Less important,0.16160,102,653,0.13335,0.18985
1995,5th Quintile,West,Very important,0.19971,424,1960,0.18201,0.21741
1995,5th Quintile,West,Important,0.49372,982,1960,0.47158,0.51586
1995,5th Quintile,West,Less important,0.25769,476,1960,0.23833,0.27706
1995,5th Quintile,West,Unimportant,0.04888,78,1960,0.03933,0.05843
1995,5th Quintile,East,Very important,0.19989,65,316,0.15573,0.24406
1995,5th Quintile,East,Important,0.59225,205,316,0.53798,0.64652
1995,5th Quintile,East,Less important,0.16278,46,316,0.12201,0.20355
2004,1st Quintile,West,Very important,0.17214,377,2212,0.15640,0.18787
2004,1st Quintile,West,Important,0.49976,1119,2212,0.47892,0.52060
2004,1st Quintile,West,Less important,0.25449,555,2212,0.23634,0.27265
2004,1st Quintile,West,Unimportant,0.07361,161,2212,0.06272,0.08449
2004,1st Quintile,East,Very important,0.18846,185,998,0.16418,0.21274
2004,1st Quintile,East,Important,0.53430,553,998,0.50334,0.56527
2004,1st Quintile,East,Less important,0.24354,228,998,0.21690,0.27019
2004,1st Quintile,East,Unimportant,0.03369,32,998,0.02249,0.04489
2004,2nd Quintile,West,Very important,0.17660,435,2497,0.16164,0.19156
2004,2nd Quintile,West,Important,0.50588,1283,2497,0.48626,0.52549
2004,2nd Quintile,West,Less important,0.26406,655,2497,0.24677,0.28136
2004,2nd Quintile,West,Unimportant,0.05346,124,2497,0.04464,0.06229
2004,2nd Quintile,East,Very important,0.16973,211,1244,0.14886,0.19060
2004,2nd Quintile,East,Important,0.54787,705,1244,0.52020,0.57554
