year,hhtyp,regtyp,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Single-person household,Urban regions,Yes,0.52599,1117,2049,0.50437,0.54762
2001,Single-person household,Urban regions,No,0.47401,932,2049,0.45238,0.49563
2001,Single-person household,Rural regions,Yes,0.49021,435,856,0.45670,0.52372
2001,Single-person household,Rural regions,No,0.50979,421,856,0.47628,0.54330
2001,Couple without children,Urban regions,Yes,0.88029,2075,2365,0.86720,0.89337
2001,Couple without children,Urban regions,No,0.11971,290,2365,0.10663,0.13280
2001,Couple without children,Rural regions,Yes,0.87976,1062,1209,0.86142,0.89810
2001,Couple without children,Rural regions,No,0.12024,147,1209,0.10190,0.13858
2001,Single parent,Urban regions,Yes,0.65854,310,466,0.61544,0.70164
2001,Single parent,Urban regions,No,0.34146,156,466,0.29836,0.38456
2001,Single parent,Rural regions,Yes,0.77917,180,238,0.72636,0.83198
2001,Single parent,Rural regions,No,0.22083,58,238,0.16802,0.27364
2001,Couple with children,Urban regions,Yes,0.95559,2541,2682,0.94779,0.96339
2001,Couple with children,Urban regions,No,0.04441,141,2682,0.03661,0.05221
2001,Couple with children,Rural regions,Yes,0.96632,1434,1480,0.95712,0.97551
2001,Couple with children,Rural regions,No,0.03368,46,1480,0.02449,0.04288
2001,Multi-generational household,Urban regions,Yes,0.84113,94,94,0.76684,0.91543
2001,Multi-generational household,Rural regions,Yes,0.92272,51,51,0.84870,0.99674
2001,Other Combinations,Urban regions,Yes,0.74291,60,60,0.63140,0.85443
2001,Other Combinations,Rural regions,Yes,0.82546,34,34,0.69595,0.95497
2003,Single-person household,Urban regions,Yes,0.53921,1151,2060,0.51768,0.56074
2003,Single-person household,Urban regions,No,0.46079,909,2060,0.43926,0.48232
2003,Single-person household,Rural regions,Yes,0.49557,436,835,0.46164,0.52951
2003,Single-person household,Rural regions,No,0.50443,399,835,0.47049,0.53836
2003,Couple without children,Urban regions,Yes,0.87385,2266,2552,0.86097,0.88674
2003,Couple without children,Urban regions,No,0.12615,286,2552,0.11326,0.13903
2003,Couple without children,Rural regions,Yes,0.89561,1127,1258,0.87871,0.91252
2003,Couple without children,Rural regions,No,0.10439,131,1258,0.08748,0.12129
2003,Single parent,Urban regions,Yes,0.63628,296,460,0.59227,0.68029
2003,Single parent,Urban regions,No,0.36372,164,460,0.31971,0.40773
2003,Single parent,Rural regions,Yes,0.74159,173,234,0.68538,0.79780
2003,Single parent,Rural regions,No,0.25841,61,234,0.20220,0.31462
2003,Couple with children,Urban regions,Yes,0.94986,2611,2734,0.94168,0.95804
2003,Couple with children,Urban regions,No,0.05014,123,2734,0.04196,0.05832
2003,Couple with children,Rural regions,Yes,0.97279,1363,1394,0.96424,0.98133
2003,Couple with children,Rural regions,No,0.02721,31,1394,0.01867,0.03576
2003,Multi-generational household,Urban regions,Yes,0.80011,67,67,0.70362,0.89659
2003,Multi-generational household,Rural regions,Yes,0.91331,43,43,0.82822,0.99841
2003,Other Combinations,Urban regions,Yes,0.71783,57,57,0.59995,0.83571
2003,Other Combinations,Rural regions,Yes,0.82867,33,33,0.69812,0.95923
2005,Single-person household,Urban regions,Yes,0.53575,1135,2030,0.51405,0.55745
2005,Single-person household,Urban regions,No,0.46425,895,2030,0.44255,0.48595
2005,Single-person household,Rural regions,Yes,0.51703,469,861,0.48363,0.55043
2005,Single-person household,Rural regions,No,0.48297,392,861,0.44957,0.51637
2005,Couple without children,Urban regions,Yes,0.88250,2225,2482,0.86983,0.89517
2005,Couple without children,Urban regions,No,0.11750,257,2482,0.10483,0.13017
2005,Couple without children,Rural regions,Yes,0.90745,1091,1197,0.89102,0.92387
2005,Couple without children,Rural regions,No,0.09255,106,1197,0.07613,0.10898
2005,Single parent,Urban regions,Yes,0.63759,294,448,0.59303,0.68215
2005,Single parent,Urban regions,No,0.36241,154,448,0.31785,0.40697
2005,Single parent,Rural regions,Yes,0.76570,185,242,0.71222,0.81918
2005,Single parent,Rural regions,No,0.23430,57,242,0.18082,0.28778
2005,Couple with children,Urban regions,Yes,0.93887,2311,2431,0.92935,0.94840
2005,Couple with children,Urban regions,No,0.06113,120,2431,0.05160,0.07065
2005,Couple with children,Rural regions,Yes,0.96937,1223,1258,0.95985,0.97890
2005,Couple with children,Rural regions,No,0.03063,35,1258,0.02110,0.04015
2005,Multi-generational household,Urban regions,Yes,0.74155,50,50,0.61898,0.86413
2005,Multi-generational household,Rural regions,Yes,0.94142,43,43,0.87039,1.01244
2005,Other Combinations,Urban regions,Yes,0.85981,56,56,0.76805,0.95156
2007,Single-person household,Urban regions,Yes,0.53933,1223,2107,0.51804,0.56062
2007,Single-person household,Urban regions,No,0.46067,884,2107,0.43938,0.48196
2007,Single-person household,Rural regions,Yes,0.55258,551,975,0.52135,0.58380
2007,Single-person household,Rural regions,No,0.44742,424,975,0.41620,0.47865
2007,Couple without children,Urban regions,Yes,0.88849,2322,2566,0.87630,0.90067
2007,Couple without children,Urban regions,No,0.11151,244,2566,0.09933,0.12370
2007,Couple without children,Rural regions,Yes,0.92027,1203,1301,0.90555,0.93500
2007,Couple without children,Rural regions,No,0.07973,98,1301,0.06500,0.09445
2007,Single parent,Urban regions,Yes,0.58744,289,457,0.54225,0.63262
2007,Single parent,Urban regions,No,0.41256,168,457,0.36738,0.45775
2007,Single parent,Rural regions,Yes,0.77766,197,252,0.72622,0.82910
2007,Single parent,Rural regions,No,0.22234,55,252,0.17090,0.27378
2007,Couple with children,Urban regions,Yes,0.94553,2229,2334,0.93632,0.95474
2007,Couple with children,Urban regions,No,0.05447,105,2334,0.04526,0.06368
2007,Couple with children,Rural regions,Yes,0.97305,1202,1202,0.96389,0.98221
2007,Multi-generational household,Urban regions,Yes,0.77479,47,47,0.65407,0.89550
2007,Multi-generational household,Rural regions,Yes,0.89201,32,32,0.78275,1.00127
2007,Other Combinations,Urban regions,Yes,0.87938,44,44,0.78204,0.97673
2011,Single-person household,Urban regions,Yes,0.56852,1373,2381,0.54863,0.58842
2011,Single-person household,Urban regions,No,0.43148,1008,2381,0.41158,0.45137
2011,Single-person household,Rural regions,Yes,0.59783,657,1114,0.56902,0.62664
2011,Single-person household,Rural regions,No,0.40217,457,1114,0.37336,0.43098
2011,Couple without children,Urban regions,Yes,0.89328,2496,2769,0.88178,0.90479
2011,Couple without children,Urban regions,No,0.10672,273,2769,0.09521,0.11822
2011,Couple without children,Rural regions,Yes,0.93310,1482,1593,0.92083,0.94538
2011,Couple without children,Rural regions,No,0.06690,111,1593,0.05462,0.07917
2011,Single parent,Urban regions,Yes,0.64829,327,515,0.60701,0.68957
2011,Single parent,Urban regions,No,0.35171,188,515,0.31043,0.39299
2011,Single parent,Rural regions,Yes,0.81467,198,265,0.76779,0.86154
2011,Single parent,Rural regions,No,0.18533,67,265,0.13846,0.23221
2011,Couple with children,Urban regions,Yes,0.96734,1992,2085,0.95970,0.97497
2011,Couple with children,Urban regions,No,0.03266,93,2085,0.02503,0.04030
2011,Couple with children,Rural regions,Yes,0.97203,1115,1151,0.96250,0.98156
2011,Couple with children,Rural regions,No,0.02797,36,1151,0.01844,0.03750
2011,Multi-generational household,Urban regions,Yes,0.89400,41,41,0.79860,0.98940
2011,Multi-generational household,Rural regions,Yes,0.92271,34,34,0.83159,1.01383
2011,Other Combinations,Urban regions,Yes,0.82620,47,47,0.71669,0.93571
2013,Single-person household,Urban regions,Yes,0.56975,1413,2545,0.55051,0.58899
2013,Single-person household,Urban regions,No,0.43025,1132,2545,0.41101,0.44949
2013,Single-person household,Rural regions,Yes,0.61581,711,1165,0.58786,0.64375
2013,Single-person household,Rural regions,No,0.38419,454,1165,0.35625,0.41214
2013,Couple without children,Urban regions,Yes,0.89361,2603,2941,0.88246,0.90475
2013,Couple without children,Urban regions,No,0.10639,338,2941,0.09525,0.11754
2013,Couple without children,Rural regions,Yes,0.92881,1524,1648,0.91639,0.94123
2013,Couple without children,Rural regions,No,0.07119,124,1648,0.05877,0.08361
2013,Single parent,Urban regions,Yes,0.63287,394,666,0.59624,0.66951
2013,Single parent,Urban regions,No,0.36713,272,666,0.33049,0.40376
2013,Single parent,Rural regions,Yes,0.78609,243,317,0.74088,0.83130
2013,Single parent,Rural regions,No,0.21391,74,317,0.16870,0.25912
2013,Couple with children,Urban regions,Yes,0.93716,2620,2890,0.92831,0.94601
2013,Couple with children,Urban regions,No,0.06284,270,2890,0.05399,0.07169
2013,Couple with children,Rural regions,Yes,0.96617,1247,1299,0.95634,0.97601
2013,Couple with children,Rural regions,No,0.03383,52,1299,0.02399,0.04366
2013,Multi-generational household,Urban regions,Yes,0.84852,54,54,0.75199,0.94504
2013,Multi-generational household,Rural regions,Yes,0.92180,46,46,0.84335,1.00025
2013,Other Combinations,Urban regions,Yes,0.74198,178,257,0.68838,0.79558
2013,Other Combinations,Urban regions,No,0.25802,79,257,0.20442,0.31162
2013,Other Combinations,Rural regions,Yes,0.71727,66,66,0.60780,0.82675
2016,Single-person household,Urban regions,Yes,0.57160,1290,2315,0.55144,0.59176
2016,Single-person household,Urban regions,No,0.42840,1025,2315,0.40824,0.44856
2016,Single-person household,Rural regions,Yes,0.62558,678,1066,0.59651,0.65465
2016,Single-person household,Rural regions,No,0.37442,388,1066,0.34535,0.40349
2016,Couple without children,Urban regions,Yes,0.91098,2285,2561,0.89995,0.92201
2016,Couple without children,Urban regions,No,0.08902,276,2561,0.07799,0.10005
2016,Couple without children,Rural regions,Yes,0.93412,1408,1528,0.92168,0.94656
2016,Couple without children,Rural regions,No,0.06588,120,1528,0.05344,0.07832
2016,Single parent,Urban regions,Yes,0.62972,650,992,0.59965,0.65978
2016,Single parent,Urban regions,No,0.37028,342,992,0.34022,0.40035
2016,Single parent,Rural regions,Yes,0.79301,410,531,0.75851,0.82750
2016,Single parent,Rural regions,No,0.20699,121,531,0.17250,0.24149
2016,Couple with children,Urban regions,Yes,0.92844,3016,3294,0.91963,0.93724
2016,Couple with children,Urban regions,No,0.07156,278,3294,0.06276,0.08037
2016,Couple with children,Rural regions,Yes,0.95941,1600,1692,0.95001,0.96882
2016,Couple with children,Rural regions,No,0.04059,92,1692,0.03118,0.04999
2016,Multi-generational household,Urban regions,Yes,0.90884,54,54,0.83134,0.98633
2016,Multi-generational household,Rural regions,Yes,0.82714,32,32,0.69403,0.96025
2016,Other Combinations,Urban regions,Yes,0.73969,95,136,0.66567,0.81372
2016,Other Combinations,Urban regions,No,0.26031,41,136,0.18628,0.33433
2016,Other Combinations,Rural regions,Yes,0.68467,42,42,0.54244,0.82690
2017,Single-person household,Urban regions,Yes,0.56920,1473,2793,0.55083,0.58757
2017,Single-person household,Urban regions,No,0.43080,1320,2793,0.41243,0.44917
2017,Single-person household,Rural regions,Yes,0.63289,812,1335,0.60703,0.65876
2017,Single-person household,Rural regions,No,0.36711,523,1335,0.34124,0.39297
2017,Couple without children,Urban regions,Yes,0.90874,2613,2935,0.89832,0.91916
2017,Couple without children,Urban regions,No,0.09126,322,2935,0.08084,0.10168
2017,Couple without children,Rural regions,Yes,0.95167,1615,1739,0.94159,0.96176
2017,Couple without children,Rural regions,No,0.04833,124,1739,0.03824,0.05841
2017,Single parent,Urban regions,Yes,0.63873,680,1123,0.61062,0.66684
2017,Single parent,Urban regions,No,0.36127,443,1123,0.33316,0.38938
2017,Single parent,Rural regions,Yes,0.79816,439,578,0.76541,0.83091
2017,Single parent,Rural regions,No,0.20184,139,578,0.16909,0.23459
2017,Couple with children,Urban regions,Yes,0.93313,3464,4270,0.92564,0.94063
2017,Couple with children,Urban regions,No,0.06687,806,4270,0.05937,0.07436
2017,Couple with children,Rural regions,Yes,0.94419,1830,2162,0.93451,0.95386
2017,Couple with children,Rural regions,No,0.05581,332,2162,0.04614,0.06549
2017,Multi-generational household,Urban regions,Yes,0.83184,67,67,0.74161,0.92207
2017,Multi-generational household,Rural regions,Yes,0.87010,35,35,0.75710,0.98311
2017,Other Combinations,Urban regions,Yes,0.75097,154,279,0.70014,0.80181
2017,Other Combinations,Urban regions,No,0.24903,125,279,0.19819,0.29986
2017,Other Combinations,Rural regions,Yes,0.78919,71,107,0.71154,0.86684
2017,Other Combinations,Rural regions,No,0.21081,36,107,0.13316,0.28846
2018,Single-person household,Urban regions,Yes,0.59429,1594,3073,0.57692,0.61165
2018,Single-person household,Urban regions,No,0.40571,1479,3073,0.38835,0.42308
2018,Single-person household,Rural regions,Yes,0.63781,833,1377,0.61242,0.66321
