year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,2827,37.16841,36.88102,37.45579,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,No migration background,Rural regions,834,37.05214,36.50213,37.60216,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Direct migration background,Urban regions,1552,38.10839,37.74124,38.47554,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Direct migration background,Rural regions,214,37.55919,36.51315,38.60523,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Indirect migration background,Urban regions,49,38.11206,36.12208,40.10205,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,2732,37.11814,36.84384,37.39244,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1986,No migration background,Rural regions,812,37.38887,36.86968,37.90806,39.00000,40.00000,40.00000,37.50000,41.50000,40.0,40.00000,40.00000
1986,Direct migration background,Urban regions,1464,37.88660,37.56690,38.20629,39.00000,40.00000,40.00000,37.50000,41.50000,40.0,40.00000,40.00000
1986,Direct migration background,Rural regions,217,36.43401,35.27656,37.59146,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1986,Indirect migration background,Urban regions,68,37.26141,35.38738,39.13544,35.77658,40.00000,40.00000,29.44146,46.33512,40.0,38.00000,40.00000
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,2711,36.95602,36.66677,37.24527,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1987,No migration background,Rural regions,837,36.85678,36.30845,37.40510,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1987,Direct migration background,Urban regions,1450,37.77244,37.45270,38.09217,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1987,Direct migration background,Rural regions,221,36.20601,35.07723,37.33478,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,39.00000,40.00000
1987,Indirect migration background,Urban regions,69,37.67945,36.47846,38.88043,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,38.50000,40.00000
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
