year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,4428,37.295966400173135,37.04587414045365,37.57225447459342,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Rural regions,West,1056,37.09797955268288,36.516347836355436,37.60052973023604,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1986,Urban regions,West,4264,37.21869231510739,36.97113295054161,37.457112874772776,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1986,Rural regions,West,1042,37.32116784359922,36.82824924848318,37.81559100360694,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1987,Urban regions,West,4230,37.07044008440994,36.84512385678445,37.367071612861665,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1987,Rural regions,West,1069,36.812474836628994,36.256965394641284,37.296920664812546,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1988,Urban regions,West,4065,36.68482896864431,36.414404378341125,36.99166818240635,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1988,Rural regions,West,966,36.877533929817304,36.25028733483345,37.554867592812556,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1989,Urban regions,West,4029,36.37102277908782,36.111666657462884,36.65959889139351,37.5,39.0,40.0,33.75,43.75,39.0,39.0,39.0
1989,Rural regions,West,962,37.23782893359089,36.58228208151449,37.903736436302225,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.025
1990,Urban regions,West,3882,35.96227331796592,35.67737758004858,36.26053076107584,37.5,38.5,39.0,35.25,41.25,38.5,38.5,38.5
1990,Urban regions,East,1073,41.239768002423574,40.94258865733473,41.53795192568243,40.0,43.70000076293945,43.79999923706055,34.30000114440918,49.49999809265137,43.7,43.70000076293945,43.70000076293945
1990,Rural regions,West,988,36.059842341228865,35.5063259529151,36.59257473680652,37.0,38.5,40.0,32.5,44.5,38.5,38.5,38.5
1990,Rural regions,East,2027,40.675577441171,40.342748881002876,40.97258545684929,40.0,43.70000076293945,43.79999923706055,34.30000114440918,49.49999809265137,43.7,43.70000076293945,43.900001525878906
1991,Urban regions,West,3945,35.55371078853657,35.236246557893466,35.90689692366435,37.0,38.5,39.0,34.0,42.0,38.5,38.5,39.0
1991,Urban regions,East,856,39.44166349650612,39.12119683123016,39.77713658725464,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1991,Rural regions,West,1007,35.42365685347092,34.83659231068764,36.13035819663267,37.0,38.5,39.0,34.0,42.0,38.5,38.5,38.5
1991,Rural regions,East,1634,38.93712967599866,38.602095381727416,39.30797522636985,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1992,Urban regions,West,3813,35.4358299491402,35.10761863740001,35.77733759115722,37.0,38.0,39.0,34.0,42.0,38.0,37.5,38.0
1992,Urban regions,East,731,38.948338312933075,38.52450219930391,39.446969078727626,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1992,Rural regions,West,987,35.172750849199325,34.47461086173876,35.893282538540795,37.0,38.5,39.0,34.0,42.0,38.5,38.5,39.0
1992,Rural regions,East,1354,39.06343425926025,38.74705424032718,39.391648862410136,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1993,Urban regions,West,3749,35.31190329615635,35.02766798005298,35.59268227983788,37.0,38.0,38.5,34.75,40.75,38.0,38.0,38.0
1993,Urban regions,East,715,38.94840361997719,38.55605603461766,39.395308873598275,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1993,Rural regions,West,977,34.85645413100488,34.183518773043026,35.56366773207391,36.0,38.0,39.0,31.5,43.5,38.0,37.5,38.0
1993,Rural regions,East,1254,38.84262737644332,38.510990170123094,39.16906283313107,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1994,Urban regions,West,3569,35.1734257414125,34.87301192288354,35.4852331182269,36.0,38.0,38.5,32.25,42.25,38.0,38.0,38.0
1994,Urban regions,East,693,38.67109158776353,38.32435535396151,39.0796873871586,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1994,Rural regions,West,943,34.80379250409107,34.06304781101884,35.5771527198609,36.0,38.0,39.0,31.5,43.5,38.0,37.5,38.0
1994,Rural regions,East,1238,38.429744353063455,38.09245600378488,38.816033823920776,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1995,Urban regions,West,3752,34.73138790473212,34.37102101209407,35.06830655968511,36.0,38.0,38.5,32.25,42.25,38.0,38.0,38.5
1995,Urban regions,East,644,37.92604167536182,37.37425034448847,38.51118302205368,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1995,Rural regions,West,1029,34.28675041679378,33.5257509965632,34.87718638884904,36.0,38.0,39.0,31.5,43.5,38.0,37.5,38.29999923706055
1995,Rural regions,East,1295,37.94500906318556,37.55967803384386,38.331133461678995,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1996,Urban regions,West,3593,34.63404220177362,34.293214180507235,34.95779016025811,35.0,38.0,38.5,29.75,43.75,38.0,38.0,38.5
1996,Urban regions,East,640,38.034355222265056,37.605890050726515,38.504755126516535,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
1996,Rural regions,West,1032,34.34808747173407,33.75159044674576,34.99923005138615,35.0,38.0,38.689998256885026,29.46500261467246,44.22499564221256,38.0,38.0,38.5
1996,Rural regions,East,1220,38.212360896379856,37.813099842501934,38.58005730471373,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1997,Urban regions,West,3428,34.73456027918624,34.33257080586522,35.11634957290172,35.0,38.0,39.0,29.0,45.0,38.0,38.0,38.0
1997,Urban regions,East,579,37.7157030000037,37.20772826224594,38.36393560266053,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1997,Rural regions,West,961,34.67834683028681,34.09508550077695,35.380471859834365,35.0,38.0,39.0,29.0,45.0,38.0,37.697500705718994,38.0
1997,Rural regions,East,1172,38.113181432190636,37.774020536436055,38.51117871065672,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1998,Urban regions,West,3786,34.648476915403585,34.35666028955088,34.9847424945414,35.0,38.0,39.0,29.0,45.0,38.0,38.0,38.0
1998,Urban regions,East,607,37.252535782142395,36.63995144858675,37.8728688320049,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1998,Rural regions,West,1113,34.36642076175544,33.81308949178166,34.98825657212413,35.0,38.0,39.0,29.0,45.0,38.0,38.0,38.0
1998,Rural regions,East,1228,37.554231783779386,37.16951774096457,38.02455313998182,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1999,Urban regions,West,3721,34.46253744566863,34.13217686602967,34.923442008880656,35.0,38.0,39.0,29.0,45.0,38.0,38.0,38.0
1999,Urban regions,East,625,37.30561021271684,36.72680048863744,37.9861513249659,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1999,Rural regions,West,1110,34.18883852551119,33.50137714879663,34.859160441479,35.0,38.0,39.5,28.25,46.25,38.0,37.5,38.5
1999,Rural regions,East,1245,37.71174145421149,37.35915645090703,38.143334788450765,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2000,Urban regions,West,6379,34.45324751866293,34.205556639237486,34.70145490977495,35.0,38.0,40.0,27.5,47.5,38.0,38.0,38.0
2000,Urban regions,East,855,37.12053112964335,36.54123696625928,37.706130224109046,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2000,Rural regions,West,2054,34.39402617973522,33.987402415846624,34.8803709942786,35.0,38.0,40.0,27.5,47.5,38.0,37.5,38.0
2000,Rural regions,East,1835,37.33337193181749,36.985055317967955,37.72071954311286,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2001,Urban regions,West,6026,34.01002339477575,33.76680622741521,34.30202380691506,35.0,38.0,39.5,28.25,46.25,38.0,38.0,38.0
2001,Urban regions,East,811,36.639357274451356,36.01832072884403,37.37323262673257,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2001,Rural regions,West,1870,34.18665608622594,33.72536026342528,34.69864810264613,35.0,38.0,40.0,27.5,47.5,38.0,37.5,38.0
2001,Rural regions,East,1719,36.71767024512142,36.25654111796669,37.11670578814594,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2002,Urban regions,West,6202,34.047715687944915,33.7163981046364,34.360318642570554,35.0,38.0,40.0,27.5,47.5,38.0,38.0,38.0
