year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,3870,40.62831966195828,40.4663661866468,40.79027313726976,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,West,female,2368,33.398186236272394,32.96675873629695,33.829613736247836,25.0,40.0,40.0,2.5,62.5,40.0,40.0,40.0
1985,West,male,3355,39.77687276491155,39.6354425365945,39.9183029932286,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,West,female,2129,33.54812960207743,33.119054903051406,33.977204301103455,25.0,40.0,40.0,2.5,62.5,40.0,40.0,40.0
1986,West,male,3236,39.632983564312745,39.51295403286971,39.75301309575578,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1986,West,female,2070,33.689481198574306,33.274017375511896,34.104945021636716,25.0,40.0,40.0,2.5,60.0,40.0,40.0,40.025
1987,West,male,3223,39.488674503123164,39.34651874046739,39.63083026577894,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1987,West,female,2076,33.38022138640811,32.95683840208959,33.80360437072663,25.0,39.0,40.0,2.5,62.5,39.0,38.0,39.5
1988,West,male,3058,39.252375328788325,39.11502845566768,39.389722201908974,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
1988,West,female,1973,33.00008196533368,32.55654516896703,33.44361876170033,25.0,38.5,40.0,2.5,62.5,38.5,38.0,38.5
1989,West,male,3018,39.014646897540715,38.86489215811582,39.16440163696561,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1989,West,female,1973,32.95471255425624,32.50884508223771,33.40058002627477,25.0,38.0,40.0,2.5,62.5,38.0,37.5,38.0
1990,West,male,2895,38.504820338938465,38.35229358978532,38.65734708809161,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1990,West,female,1975,32.44172717534779,32.00148629677619,32.881968053919394,25.0,38.0,39.0,4.0,60.0,38.0,37.5,38.20250072479248
1990,East,male,1624,42.955588389879736,42.7630120510544,43.14816472870507,42.79999923706055,43.70000076293945,43.79999923706055,41.29999923706055,45.29999923706055,43.7,43.60000228881836,43.70000076293945
1990,East,female,1539,38.60695109026128,38.2320028027267,38.98189937779587,35.0,42.0,43.79999923706055,21.80000114440918,56.0,42.0,41.5,44.0
1991,West,male,2899,38.31281322033315,38.14737128436946,38.47825515629683,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1991,West,female,2055,31.746150607067474,31.31274363273925,32.1795575813957,23.01267864989678,37.5,38.5,0.2,55.0,37.5,37.5,37.5
1991,East,male,1322,40.50251444652222,40.28926954217853,40.71575935086591,40.0,40.0,42.0,37.0,45.0,40.0,40.0,40.0
1991,East,female,1221,37.59231609692891,37.22408889333437,37.960543300523454,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1992,West,male,2803,38.24440042146055,38.08348626457374,38.40531457834735,37.5,38.5,39.0,35.25,41.25,38.5,38.5,38.5
1992,West,female,2007,31.50198685368731,31.055864058259573,31.948109649115047,23.0,37.5,38.5,0.6,60.5,37.5,37.5,37.5
1992,East,male,1134,40.16606658678968,39.951566101602864,40.3805670719765,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1992,East,female,1013,37.69899526667535,37.346113276480104,38.05187725687059,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1993,West,male,2736,38.0313734324521,37.89120821490946,38.17153864999474,37.5,38.5,39.0,35.25,41.25,38.5,38.5,39.0
1993,West,female,1990,31.407429402506864,30.966643955743447,31.84821484927028,22.5,37.5,38.5,0.8,58.0,37.5,37.5,37.5
1993,East,male,1029,40.037736336756815,39.813459564417016,40.262013109096614,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1993,East,female,940,37.533758603520475,37.15083354433688,37.916683662704074,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1994,West,male,2581,38.12985215971234,37.95989044809424,38.29981387133044,37.5,38.5,39.0,35.25,41.25,38.5,38.5,38.5
1994,West,female,1931,31.048089845036632,30.595493587996856,31.500686102076408,22.0,37.5,38.5,0.8,63.25,37.5,37.5,38.0
1994,East,male,1007,39.746402865035655,39.51836734556548,39.97443838450583,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1994,East,female,924,37.04314295071303,36.62838416571526,37.457901735710806,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1995,West,male,2752,37.54609057125934,37.33505372513224,37.75712741738644,37.5,38.5,39.0,35.25,41.25,38.5,38.5,38.5125
1995,West,female,2029,30.613194819420464,30.16008496445249,31.066304674388437,20.0,37.0,38.5,2.0,60.0,37.0,36.5,38.0
1995,East,male,1014,39.474153789992585,39.172921222645805,39.775386357339364,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1995,East,female,925,36.032507679662466,35.571167291360446,36.493848067964485,32.14183449731175,40.0,40.0,20.35458624327937,48.5,40.0,40.0,40.0
1996,West,male,2639,37.59262721461855,37.41152093427916,37.773733494957945,37.0,38.5,39.0,34.0,42.0,38.5,38.5,38.5
1996,West,female,1986,30.495521337902257,30.042847986726546,30.94819468907797,20.0,37.0,38.5,2.0,54.0,37.0,36.5,38.5125
1996,East,male,958,39.58159101083618,39.34824054526731,39.814941476405046,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1996,East,female,902,36.443215779807005,35.99696423066179,36.88946732895222,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1997,West,male,2511,37.70541574059179,37.51668535411862,37.89414612706496,37.0,38.5,40.0,32.5,44.5,38.5,38.5,38.5
1997,West,female,1878,30.739805649469417,30.277675663235307,31.201935635703528,20.0,37.0,38.5,1.0,65.0,37.0,36.5,38.0
1997,East,male,902,39.44331887601263,39.17718839430728,39.709449357717986,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1997,East,female,849,36.253662370750355,35.79914415375553,36.70818058774518,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1998,West,male,2778,37.567917001714505,37.37733577301159,37.75849823041742,37.0,38.5,40.0,32.5,44.5,38.5,38.5,38.5
1998,West,female,2121,30.558592687755045,30.118538088443177,30.998647287066913,20.0,36.5,38.5,2.0,60.0,36.5,35.5,38.0
1998,East,male,955,39.11767000847475,38.800511943611006,39.43482807333849,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1998,East,female,880,35.449758154823904,34.93669405215478,35.96282225749303,32.0,40.0,40.0,20.0,49.0,40.0,40.0,40.0
1999,West,male,2705,37.66884792704844,37.456458184683015,37.88123766941386,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
1999,West,female,2126,30.18459136971328,29.73419633668345,30.634986402743113,20.0,36.0,38.5,2.0,60.0,36.0,35.0,37.0
1999,East,male,966,39.29495290527818,39.01552381893621,39.57438199162015,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1999,East,female,904,35.51409581125176,35.02599901102237,36.00219261148114,32.42819352742773,40.0,40.0,21.070483818569326,51.35770970885841,40.0,40.0,41.0
2000,West,male,4689,37.84653087558541,37.70452727620678,37.988534474964034,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2000,West,female,3744,30.031932195380485,29.6911010089574,30.37276338180357,20.0,35.0,38.5,1.0,66.25,35.0,34.0,35.0
2000,East,male,1379,39.151132084963315,38.90863043072715,39.39363373919948,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2000,East,female,1311,35.130689132466685,34.68222466709799,35.57915359783538,31.601072210528773,40.0,40.0,19.00268052632193,52.59839168420684,40.0,40.0,41.0
2001,West,male,4272,37.66578131268018,37.49071151152038,37.84085111383998,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2001,West,female,3624,29.650375039334495,29.297523520291804,30.003226558377186,20.0,35.0,38.5,1.0,60.0,35.0,35.0,35.0
2001,East,male,1281,38.73203546437328,38.42875397447726,39.035316954269305,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2001,East,female,1249,34.40949065064147,33.92701334869238,34.89196795259057,30.0,39.0,40.0,15.0,54.0,39.0,38.0,39.5
2002,West,male,4317,37.87798255325552,37.71714096958151,38.038824136929534,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2002,West,female,3782,29.317295495196333,28.96765642943275,29.666934560959916,20.0,35.0,38.5,1.0,66.25,35.0,35.0,36.0
2002,East,male,1206,39.08741323862181,38.824287356336804,39.35053912090681,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2002,East,female,1218,34.82771688713899,34.38078253905174,35.274651235226244,30.0,39.0,40.0,15.0,55.0,39.0,38.0,39.5
2003,West,male,4134,37.536136202604,37.359408974020724,37.71286343118727,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2003,West,female,3762,28.837285157751595,28.479460855618445,29.195109459884744,20.0,34.0,38.5,1.0,60.0,34.0,33.0,38.0
2003,East,male,1189,38.476354768181274,38.12530760450496,38.82740193185759,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2003,East,female,1179,33.93259005545778,33.43951428423804,34.42566582667752,30.0,38.5,40.0,15.0,55.0,38.5,38.4875,39.0
2004,West,male,3818,37.850091505851516,37.674469521115434,38.0257134905876,37.5,38.5,40.0,33.75,43.75,38.5,38.5,38.5
2004,West,female,3484,29.514710058004336,29.151106878187747,29.878313237820926,20.0,35.0,38.5,1.0,66.25,35.0,35.0,35.0
2004,East,male,1114,37.9345489990733,37.50142332243154,38.36767467571506,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2004,East,female,1131,34.074553470449885,33.570926656002975,34.578180284896796,30.0,38.0,40.0,15.0,55.0,38.0,37.5,38.5
2005,West,male,3643,38.0445806671603,37.8576580166396,38.231503317680996,37.5,38.5,40.0,33.75,43.75,38.5,38.0,38.5
2005,West,female,3330,29.862845751666747,29.493097000309202,30.23259450302429,20.0,35.0,38.5,1.0,60.0,35.0,34.974999999999994,36.0125
2005,East,male,1048,38.7635309923898,38.41305009532193,39.11401188945768,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2005,East,female,1054,33.870061562996774,33.36416577207697,34.375957353916576,30.0,38.0,40.0,15.0,55.0,38.0,37.5,39.0
2006,West,male,3749,37.986979222783404,37.81627205287972,38.15768639268709,37.5,39.0,40.0,33.75,43.75,39.0,39.0,39.5
2006,West,female,3533,29.42061702524943,29.060853883329752,29.78038016716911,20.0,34.63966425454862,38.5,1.0,66.25,35.0,35.0,38.0
2006,East,male,1077,38.925242461247784,38.59751191086613,39.252973011629436,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2006,East,female,1114,33.8775932244743,33.39157449311112,34.363611955837484,30.0,38.0,40.0,15.0,55.0,38.0,37.5,39.5
2007,West,male,3584,38.14915501048781,37.9579129617062,38.34039705926942,37.5,40.0,40.0,33.75,43.75,40.0,40.0,41.0
2007,West,female,3384,29.359073012003567,28.985902014395503,29.73224400961163,20.0,35.0,39.0,1.5,60.0,35.0,35.0,38.025
2007,East,male,1065,39.046011565227964,38.68158328962243,39.4104398408335,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2007,East,female,1105,33.786423393564334,33.264744455777716,34.30810233135095,30.0,38.5,40.0,15.0,55.0,38.5,38.0,40.0
2008,West,male,3382,38.19515473672374,38.003385533911015,38.38692393953646,37.80793639947976,40.0,40.0,34.519840998699394,43.288095400780364,40.0,40.0,41.0
2008,West,female,3214,29.510879605511793,29.130628324288626,29.89113088673496,20.0,35.0,39.0,1.0,60.0,35.0,35.0,38.0
2008,East,male,1011,38.96988758754307,38.542447358519034,39.397327816567106,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2008,East,female,1055,33.755899961991815,33.22972743420261,34.28207248978102,30.0,38.0,40.0,15.0,55.0,38.0,37.0,39.0
2009,West,male,3102,38.23547218582002,38.0328531833951,38.43809118824495,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2009,West,female,3038,29.397157140853587,28.9942368522223,29.800077429484872,20.0,35.0,39.0,1.5,60.0,35.0,35.0,37.5125
2009,East,male,977,39.15403199797888,38.78908223919947,39.51898175675829,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2009,East,female,1031,33.92049386494324,33.37568432345511,34.46530340643137,30.0,38.5,40.0,15.0,55.0,38.5,38.0,39.0
2010,West,male,4597,37.92867084923189,37.74046189089888,38.11687980756491,37.79999923706055,40.0,40.0,34.49999809265137,43.30000114440918,40.0,40.0,40.5
2010,West,female,4277,28.953648778592633,28.609400202957673,29.297897354227594,20.0,32.5,39.0,0.3,60.0,32.5,30.0,35.0
2010,East,male,1238,38.55892721189703,38.17275976227671,38.945094661517345,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2010,East,female,1299,33.38658542943418,32.87733038487321,33.89584047399514,30.0,38.0,40.0,15.0,55.0,38.0,37.0,39.0
2011,West,male,5324,37.98856989664459,37.81776487053913,38.159374922750054,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2011,West,female,5526,29.590564640251277,29.297407061194836,29.883722219307717,20.0,35.0,39.5,1.0,60.0,35.0,35.0,38.0
2011,East,male,1415,38.46359875137854,38.116219992035894,38.81097751072119,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2011,East,female,1579,33.86651857839555,33.39531679530221,34.33772036148889,30.0,38.5,40.0,15.0,55.0,38.5,37.20000076293945,39.0
2012,West,male,5182,38.14358272053649,37.9689483050669,38.31821713600608,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2012,West,female,5525,29.543525952268,29.246753813622835,29.840298090913162,20.0,35.0,40.0,1.0,70.0,35.0,35.0,38.0
2012,East,male,1369,38.191366627749055,37.82157979038126,38.56115346511685,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2012,East,female,1562,33.62689671579576,33.175386196598566,34.07840723499295,30.0,38.0,40.0,15.0,55.0,38.0,37.0,38.5
2013,West,male,6140,38.116364637350394,37.955389425340385,38.2773398493604,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2013,West,female,6437,29.601447201971332,29.331433040637425,29.87146136330524,20.0,33.5,40.0,1.0,55.0,33.5,32.0,36.0
2013,East,male,1393,38.2102045568835,37.843720097232826,38.57668901653417,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2013,East,female,1579,33.35342718665022,32.93008180676223,33.77677256653821,30.0,38.0,40.0,15.0,50.0,38.0,37.5,41.0
2014,West,male,5448,37.54309241360554,37.355070892427804,37.73111393478328,37.60325950855337,40.0,40.0,34.00814877138343,43.595110737169946,40.0,40.0,40.0
2014,West,female,5845,28.872868366730437,28.58099080490982,29.164745928551053,20.0,31.0,39.5,1.0,60.0,31.0,30.0,32.0
2014,East,male,1246,37.93720263241344,37.569198570979246,38.30520669384763,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2014,East,female,1433,33.314943654359425,32.85786261233249,33.77202469638636,30.0,37.5,40.0,15.0,55.0,37.5,37.0,40.0
2015,West,male,5418,37.63447899780715,37.44818097019453,37.82077702541977,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
2015,West,female,5707,29.362774681998587,29.075473818043314,29.65007554595386,20.0,32.0,39.5,1.0,63.0,32.0,29.0,34.0
2015,East,male,1199,38.03331298918745,37.65000188803697,38.41662409033793,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
2015,East,female,1393,32.71238525508284,32.231199896027384,33.1935706141383,30.0,35.0,40.0,15.0,55.0,35.0,32.0,35.0
2016,West,male,4828,37.237495942784136,37.02746058076361,37.44753130480466,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.5
2016,West,female,5336,29.354777821455993,29.055232060817417,29.65432358209457,20.0,32.0,39.5,1.0,68.75,32.0,29.0,34.0
2016,East,male,1118,38.031083935984505,37.637168100525024,38.424999771443986,38.5,40.0,40.0,36.25,42.25,40.0,40.0,40.0
2016,East,female,1341,33.229041575220975,32.753914770026505,33.704168380415446,30.0,37.5,40.0,15.0,55.0,37.5,37.0,40.0
