"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","(Fach-)Abitur","Ostdeutschland","","","","",""
"1984","(Fach-)Abitur","Westdeutschland","37.56","39","389","36.72","38.4"
"1984","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1984","(noch) kein Abschluss","Westdeutschland","38.46","38.5","623","37.96","38.96"
"1984","AkademikerIn","Ostdeutschland","","","","",""
"1984","AkademikerIn","Westdeutschland","38.15","39","466","37.33","38.97"
"1984","Hauptschule","Ostdeutschland","","","","",""
"1984","Hauptschule","Westdeutschland","37.68","39.5","3683","37.42","37.94"
"1984","Realschule","Ostdeutschland","","","","",""
"1984","Realschule","Westdeutschland","38.02","39.5","1031","37.51","38.53"
"1985","(Fach-)Abitur","Ostdeutschland","","","","",""
"1985","(Fach-)Abitur","Westdeutschland","37.52","39.5","343","36.7","38.34"
"1985","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1985","(noch) kein Abschluss","Westdeutschland","38.5","39.5","482","37.9","39.1"
"1985","AkademikerIn","Ostdeutschland","","","","",""
"1985","AkademikerIn","Westdeutschland","36.87","39.5","435","36.15","37.59"
"1985","Hauptschule","Ostdeutschland","","","","",""
"1985","Hauptschule","Westdeutschland","37.22","39.5","3194","36.96","37.48"
"1985","Realschule","Ostdeutschland","","","","",""
"1985","Realschule","Westdeutschland","37.22","39.5","964","36.73","37.71"
"1986","(Fach-)Abitur","Ostdeutschland","","","","",""
"1986","(Fach-)Abitur","Westdeutschland","37.58","39.5","357","36.82","38.34"
"1986","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1986","(noch) kein Abschluss","Westdeutschland","38.09","39.5","449","37.52","38.66"
"1986","AkademikerIn","Ostdeutschland","","","","",""
"1986","AkademikerIn","Westdeutschland","36.61","39.5","430","35.86","37.36"
"1986","Hauptschule","Ostdeutschland","","","","",""
"1986","Hauptschule","Westdeutschland","37.17","39.5","3055","36.92","37.42"
"1986","Realschule","Ostdeutschland","","","","",""
"1986","Realschule","Westdeutschland","37.51","39.5","945","37.07","37.95"
"1987","(Fach-)Abitur","Ostdeutschland","","","","",""
"1987","(Fach-)Abitur","Westdeutschland","37.07","39.5","356","36.28","37.86"
"1987","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1987","(noch) kein Abschluss","Westdeutschland","37.11","39.5","432","36.43","37.79"
"1987","AkademikerIn","Ostdeutschland","","","","",""
"1987","AkademikerIn","Westdeutschland","36.26","39.5","428","35.5","37.02"
"1987","Hauptschule","Ostdeutschland","","","","",""
"1987","Hauptschule","Westdeutschland","37.02","39.5","3036","36.76","37.28"
"1987","Realschule","Ostdeutschland","","","","",""
"1987","Realschule","Westdeutschland","37.2","39.5","961","36.76","37.64"
"1988","(Fach-)Abitur","Ostdeutschland","","","","",""
"1988","(Fach-)Abitur","Westdeutschland","36.84","39.5","343","35.98","37.7"
"1988","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1988","(noch) kein Abschluss","Westdeutschland","36.66","39.5","382","35.95","37.37"
"1988","AkademikerIn","Ostdeutschland","","","","",""
"1988","AkademikerIn","Westdeutschland","36.28","39.5","414","35.53","37.03"
"1988","Hauptschule","Ostdeutschland","","","","",""
"1988","Hauptschule","Westdeutschland","36.79","39.75","2852","36.52","37.06"
"1988","Realschule","Ostdeutschland","","","","",""
"1988","Realschule","Westdeutschland","36.71","39.75","949","36.23","37.19"
"1989","(Fach-)Abitur","Ostdeutschland","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","35.72","38.75","351","34.83","36.61"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","36.85","38.75","371","36.11","37.59"
"1989","AkademikerIn","Ostdeutschland","","","","",""
"1989","AkademikerIn","Westdeutschland","36.31","39.5","409","35.59","37.03"
"1989","Hauptschule","Ostdeutschland","","","","",""
"1989","Hauptschule","Westdeutschland","36.56","38.75","2821","36.29","36.83"
"1989","Realschule","Ostdeutschland","","","","",""
"1989","Realschule","Westdeutschland","36.79","38.75","945","36.32","37.26"
"1990","(Fach-)Abitur","Ostdeutschland","41.66","43.45","77","40.67","42.65"
"1990","(Fach-)Abitur","Westdeutschland","36.62","38.25","331","35.77","37.47"
"1990","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1990","(noch) kein Abschluss","Westdeutschland","36.48","38.25","346","35.71","37.25"
"1990","AkademikerIn","Ostdeutschland","40.41","43.6","770","39.95","40.87"
"1990","AkademikerIn","Westdeutschland","35.41","38.25","397","34.65","36.17"
"1990","Hauptschule","Ostdeutschland","40.42","43.6","1034","39.99","40.85"
"1990","Hauptschule","Westdeutschland","35.94","38.25","2737","35.66","36.22"
"1990","Realschule","Ostdeutschland","41.54","43.6","1271","41.24","41.84"
"1990","Realschule","Westdeutschland","36.04","38.45","955","35.55","36.53"
"1991","(Fach-)Abitur","Ostdeutschland","40","38.5","59","39.26","40.74"
"1991","(Fach-)Abitur","Westdeutschland","36.02","38.25","371","35.21","36.83"
"1991","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1991","(noch) kein Abschluss","Westdeutschland","35.48","37.9","359","34.64","36.32"
"1991","AkademikerIn","Ostdeutschland","38.37","39.5","672","37.92","38.82"
"1991","AkademikerIn","Westdeutschland","34.79","38.25","421","34.05","35.53"
"1991","Hauptschule","Ostdeutschland","38.93","39.5","718","38.48","39.38"
"1991","Hauptschule","Westdeutschland","35.54","38.25","2722","35.25","35.83"
"1991","Realschule","Ostdeutschland","39.71","39.5","1067","39.42","40"
"1991","Realschule","Westdeutschland","35.55","38.25","961","35.06","36.04"
"1992","(Fach-)Abitur","Ostdeutschland","40.18","38.5","51","39.72","40.64"
"1992","(Fach-)Abitur","Westdeutschland","35.54","38.4","371","34.73","36.35"
"1992","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1992","(noch) kein Abschluss","Westdeutschland","35.14","37.4","324","34.28","36"
"1992","AkademikerIn","Ostdeutschland","37.95","39.5","581","37.5","38.4"
"1992","AkademikerIn","Westdeutschland","34.2","37.8","413","33.45","34.95"
"1992","Hauptschule","Ostdeutschland","39.1","39.25","543","38.67","39.53"
"1992","Hauptschule","Westdeutschland","35.54","37.9","2608","35.24","35.84"
"1992","Realschule","Ostdeutschland","39.57","39.5","941","39.29","39.85"
"1992","Realschule","Westdeutschland","35.43","38.25","967","34.95","35.91"
"1993","(Fach-)Abitur","Ostdeutschland","38.63","39.4","60","37.7","39.56"
"1993","(Fach-)Abitur","Westdeutschland","35.46","38.25","363","34.63","36.29"
"1993","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1993","(noch) kein Abschluss","Westdeutschland","36.42","37.75","309","35.59","37.25"
"1993","AkademikerIn","Ostdeutschland","38.08","39.5","545","37.63","38.53"
"1993","AkademikerIn","Westdeutschland","34.64","37.9","432","33.96","35.32"
"1993","Hauptschule","Ostdeutschland","39.25","39.5","442","38.75","39.75"
"1993","Hauptschule","Westdeutschland","35.24","37.85","2497","34.94","35.54"
"1993","Realschule","Ostdeutschland","39.15","39.75","894","38.85","39.45"
"1993","Realschule","Westdeutschland","35.16","37.9","985","34.68","35.64"
"1994","(Fach-)Abitur","Ostdeutschland","39.07","39.5","70","37.86","40.28"
"1994","(Fach-)Abitur","Westdeutschland","35.1","38.25","368","34.27","35.93"
"1994","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1994","(noch) kein Abschluss","Westdeutschland","36.29","37.75","272","35.26","37.32"
"1994","AkademikerIn","Ostdeutschland","37.64","39.5","532","37.14","38.14"
"1994","AkademikerIn","Westdeutschland","34.75","37.8","465","34.04","35.46"
"1994","Hauptschule","Ostdeutschland","38.66","39.5","413","38.12","39.2"
"1994","Hauptschule","Westdeutschland","35.28","37.9","2286","34.96","35.6"
"1994","Realschule","Ostdeutschland","38.9","39.75","885","38.57","39.23"
"1994","Realschule","Westdeutschland","34.76","37.85","964","34.25","35.27"
"1995","(Fach-)Abitur","Ostdeutschland","38.43","39.5","78","37.16","39.7"
"1995","(Fach-)Abitur","Westdeutschland","33.8","38.4","434","32.93","34.67"
"1995","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","34.26","37.25","237","33.22","35.3"
"1995","AkademikerIn","Ostdeutschland","37.13","39.75","522","36.6","37.66"
"1995","AkademikerIn","Westdeutschland","34.45","37.85","551","33.75","35.15"
"1995","Hauptschule","Ostdeutschland","38.25","39.5","402","37.6","38.9"
"1995","Hauptschule","Westdeutschland","34.76","37.75","2329","34.42","35.1"
"1995","Realschule","Ostdeutschland","38.16","39.75","908","37.76","38.56"
"1995","Realschule","Westdeutschland","34.75","37.85","1058","34.26","35.24"
"1996","(Fach-)Abitur","Ostdeutschland","39.05","39.5","81","37.91","40.19"
"1996","(Fach-)Abitur","Westdeutschland","33.48","37.9","429","32.61","34.35"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","33.41","37.25","232","32.35","34.47"
"1996","AkademikerIn","Ostdeutschland","37.67","39.75","505","37.21","38.13"
"1996","AkademikerIn","Westdeutschland","34.79","38.25","536","34.15","35.43"
"1996","Hauptschule","Ostdeutschland","38.11","39.75","365","37.45","38.77"
"1996","Hauptschule","Westdeutschland","34.68","37.35","2212","34.34","35.02"
"1996","Realschule","Ostdeutschland","38.32","39.75","873","37.95","38.69"
"1996","Realschule","Westdeutschland","34.68","37.9","1049","34.18","35.18"
"1997","(Fach-)Abitur","Ostdeutschland","38.42","39.9","85","37.3","39.54"
"1997","(Fach-)Abitur","Westdeutschland","34.29","38.3","430","33.42","35.16"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","33.98","37.4","201","32.81","35.15"
"1997","AkademikerIn","Ostdeutschland","37.37","39.75","483","36.85","37.89"
"1997","AkademikerIn","Westdeutschland","34.97","38.45","551","34.35","35.59"
"1997","Hauptschule","Ostdeutschland","38.32","39.5","326","37.65","38.99"
"1997","Hauptschule","Westdeutschland","34.71","37.45","2033","34.36","35.06"
"1997","Realschule","Ostdeutschland","38.1","39.75","816","37.73","38.47"
"1997","Realschule","Westdeutschland","34.66","37.95","1014","34.15","35.17"
"1998","(Fach-)Abitur","Ostdeutschland","38.07","39.75","81","36.76","39.38"
"1998","(Fach-)Abitur","Westdeutschland","33.29","37.75","488","32.44","34.14"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","34.44","37.25","183","33.12","35.76"
"1998","AkademikerIn","Ostdeutschland","36.67","39.75","484","36.09","37.25"
"1998","AkademikerIn","Westdeutschland","34.74","38.25","633","34.12","35.36"
"1998","Hauptschule","Ostdeutschland","37.75","39.5","317","37","38.5"
"1998","Hauptschule","Westdeutschland","34.56","37.35","2172","34.21","34.91"
"1998","Realschule","Ostdeutschland","37.67","39.75","881","37.24","38.1"
"1998","Realschule","Westdeutschland","34.91","37.85","1151","34.42","35.4"
"1999","(Fach-)Abitur","Ostdeutschland","37.22","39.85","107","35.73","38.71"
"1999","(Fach-)Abitur","Westdeutschland","33.87","38.25","490","33.02","34.72"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","33.65","37.25","190","32.26","35.04"
"1999","AkademikerIn","Ostdeutschland","37.06","39.75","487","36.56","37.56"
"1999","AkademikerIn","Westdeutschland","34.78","38.25","655","34.19","35.37"
"1999","Hauptschule","Ostdeutschland","37.28","39.75","321","36.48","38.08"
"1999","Hauptschule","Westdeutschland","34.61","37.9","2149","34.24","34.98"
"1999","Realschule","Ostdeutschland","37.94","39.75","906","37.55","38.33"
"1999","Realschule","Westdeutschland","34.09","37.85","1191","33.58","34.6"
"2000","(Fach-)Abitur","Ostdeutschland","36.05","39.75","164","34.74","37.36"
"2000","(Fach-)Abitur","Westdeutschland","34.23","38.25","970","33.64","34.82"
"2000","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","33.16","37.75","146","31.32","35"
"2000","AkademikerIn","Ostdeutschland","36.86","39.75","709","36.4","37.32"
"2000","AkademikerIn","Westdeutschland","34.97","38.45","1337","34.53","35.41"
"2000","Hauptschule","Ostdeutschland","36.33","39.5","396","35.53","37.13"
"2000","Hauptschule","Westdeutschland","34.42","37.9","3657","34.13","34.71"
"2000","Realschule","Ostdeutschland","37.84","39.75","1415","37.52","38.16"
"2000","Realschule","Westdeutschland","34.32","37.9","2314","33.95","34.69"
"2001","(Fach-)Abitur","Ostdeutschland","35.33","39.75","162","33.83","36.83"
"2001","(Fach-)Abitur","Westdeutschland","33.66","37.85","954","33.02","34.3"
"2001","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","29.23","36.75","141","26.97","31.49"
"2001","AkademikerIn","Ostdeutschland","36.22","39.75","679","35.71","36.73"
"2001","AkademikerIn","Westdeutschland","34.62","38.25","1289","34.16","35.08"
"2001","Hauptschule","Ostdeutschland","36.36","39.5","336","35.5","37.22"
"2001","Hauptschule","Westdeutschland","34.12","37.9","3315","33.79","34.45"
"2001","Realschule","Ostdeutschland","37.29","39.75","1330","36.93","37.65"
