year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,379,37.278788715179864,36.370851481173965,38.43599021226754,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,No migration background,2nd Quintile,671,37.58812933082867,36.92814170589441,38.20894176627491,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,No migration background,3rd Quintile,859,37.3551277544677,36.766913917733035,37.958983445168826,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,No migration background,4th Quintile,1033,37.80079159265769,37.351125653993016,38.360464542571094,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,No migration background,5th Quintile,1140,38.11982181575523,37.578474990545914,38.67303531026291,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Direct migration background,1st Quintile,459,38.07062221361172,36.88148897641476,39.3081795858807,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Direct migration background,2nd Quintile,457,39.01181334898731,37.949299608003564,40.06070903747587,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Direct migration background,3rd Quintile,450,38.60630747440798,37.380078767454926,40.102893919271246,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Direct migration background,4th Quintile,457,38.35556417600666,37.469191920168484,39.28975033338196,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Direct migration background,5th Quintile,272,38.90399531776407,37.65506341500722,40.17902352593674,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,,,,,,,,,,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,372,35.83337670835624,34.8679240694476,36.68618323470253,38.931566339837346,40.0,40.0,37.328915849593365,41.60265049024398,40.0,40.0,40.0
1985,No migration background,2nd Quintile,573,36.739858747179404,36.02523142460557,37.53748709115077,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,No migration background,3rd Quintile,745,37.45291718137103,36.950915736691684,37.924110513512396,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,No migration background,4th Quintile,946,37.67251756911918,37.254978838404604,38.03484938868524,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,No migration background,5th Quintile,1025,37.13123453419287,36.65614232785824,37.64081895134226,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,1st Quintile,402,38.36778827047376,36.886158754616886,39.78351782792603,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,2nd Quintile,377,38.04930063333819,36.80185361610162,39.30101509331088,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,3rd Quintile,399,38.09531118676798,37.18126169946822,39.050425987750536,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,4th Quintile,364,37.37955891438716,36.16200609346165,38.723039289801804,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Direct migration background,5th Quintile,224,38.52375207402205,37.48941803513321,39.732627791288074,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1985,Indirect migration background,1st Quintile,,,,,,,,,,,,
1985,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1985,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1985,Indirect migration background,4th Quintile,,,,,,,,,,,,
1985,Indirect migration background,5th Quintile,,,,,,,,,,,,
