year,age_gr,migback,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,No migration background,As soon as possible,0.06911,154,834,0.05189,0.08634
1984,17-29 y.,No migration background,Next year,0.07088,165,834,0.05345,0.08831
1984,17-29 y.,No migration background,In the next 2 to 5 years,0.14628,345,834,0.12229,0.17028
1984,17-29 y.,No migration background,"In the distant future, in more than five years",0.06973,170,834,0.05243,0.08702
1984,17-29 y.,Direct migration background,As soon as possible,0.12855,132,322,0.09193,0.16516
1984,17-29 y.,Direct migration background,Next year,0.06572,59,322,0.03861,0.09283
1984,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09223,83,322,0.06058,0.12389
1984,17-29 y.,Direct migration background,"In the distant future, in more than five years",0.06296,48,322,0.03639,0.08953
1984,30-45 y.,No migration background,As soon as possible,0.03929,96,434,0.02099,0.05759
1984,30-45 y.,No migration background,Next year,0.01523,41,434,0.00370,0.02677
1984,30-45 y.,No migration background,In the next 2 to 5 years,0.05503,147,434,0.03355,0.07652
1984,30-45 y.,No migration background,"In the distant future, in more than five years",0.05760,150,434,0.03565,0.07954
1984,30-45 y.,Direct migration background,As soon as possible,0.08810,104,186,0.04726,0.12895
1984,30-45 y.,Direct migration background,In the next 2 to 5 years,0.03320,37,186,0.00738,0.05902
1984,30-45 y.,Direct migration background,"In the distant future, in more than five years",0.04443,45,186,0.01474,0.07412
1984,46-65 y.,No migration background,As soon as possible,0.02227,55,89,-0.00856,0.05309
1984,46-65 y.,No migration background,In the next 2 to 5 years,0.01229,34,89,-0.01073,0.03532
1984,46-65 y.,Direct migration background,As soon as possible,0.04343,62,62,-0.00772,0.09458
1985,17-29 y.,No migration background,As soon as possible,0.06940,149,653,0.04989,0.08890
1985,17-29 y.,No migration background,Next year,0.08103,176,653,0.06008,0.10197
1985,17-29 y.,No migration background,In the next 2 to 5 years,0.09910,229,653,0.07617,0.12204
1985,17-29 y.,No migration background,"In the distant future, in more than five years",0.04398,99,653,0.02824,0.05972
1985,17-29 y.,Direct migration background,As soon as possible,0.10386,107,215,0.06299,0.14474
1985,17-29 y.,Direct migration background,Next year,0.05638,45,215,0.02547,0.08728
1985,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09720,63,215,0.05751,0.13689
1985,30-45 y.,No migration background,As soon as possible,0.04649,100,291,0.02226,0.07072
1985,30-45 y.,No migration background,Next year,0.01817,43,291,0.00280,0.03355
1985,30-45 y.,No migration background,In the next 2 to 5 years,0.03611,87,291,0.01464,0.05759
1985,30-45 y.,No migration background,"In the distant future, in more than five years",0.02472,61,291,0.00685,0.04259
1985,30-45 y.,Direct migration background,As soon as possible,0.09080,91,124,0.04002,0.14157
1985,30-45 y.,Direct migration background,In the next 2 to 5 years,0.03767,33,124,0.00402,0.07132
1985,46-65 y.,No migration background,As soon as possible,0.03140,72,72,-0.00917,0.07197
1985,46-65 y.,Direct migration background,As soon as possible,0.04555,58,58,-0.00858,0.09968
1986,17-29 y.,No migration background,As soon as possible,0.06023,120,607,0.04129,0.07917
1986,17-29 y.,No migration background,Next year,0.06319,141,607,0.04382,0.08256
1986,17-29 y.,No migration background,In the next 2 to 5 years,0.09648,222,607,0.07297,0.11999
1986,17-29 y.,No migration background,"In the distant future, in more than five years",0.05551,124,607,0.03728,0.07375
1986,17-29 y.,Direct migration background,As soon as possible,0.09755,89,220,0.05825,0.13685
1986,17-29 y.,Direct migration background,Next year,0.05807,51,220,0.02709,0.08904
1986,17-29 y.,Direct migration background,In the next 2 to 5 years,0.10184,80,220,0.06178,0.14189
1986,30-45 y.,No migration background,As soon as possible,0.04398,89,306,0.02097,0.06700
1986,30-45 y.,No migration background,Next year,0.01455,33,306,0.00111,0.02799
1986,30-45 y.,No migration background,In the next 2 to 5 years,0.04200,97,306,0.01949,0.06451
1986,30-45 y.,No migration background,"In the distant future, in more than five years",0.03776,87,306,0.01637,0.05915
1986,30-45 y.,Direct migration background,As soon as possible,0.08455,72,105,0.03108,0.13801
1986,30-45 y.,Direct migration background,In the next 2 to 5 years,0.03105,33,105,-0.00229,0.06438
1986,46-65 y.,No migration background,As soon as possible,0.02885,68,68,-0.01123,0.06893
1986,46-65 y.,Direct migration background,As soon as possible,0.04392,58,58,-0.00928,0.09712
1987,17-29 y.,No migration background,As soon as possible,0.05566,115,592,0.03717,0.07414
1987,17-29 y.,No migration background,Next year,0.06856,156,592,0.04819,0.08894
1987,17-29 y.,No migration background,In the next 2 to 5 years,0.09941,221,592,0.07529,0.12354
1987,17-29 y.,No migration background,"In the distant future, in more than five years",0.04509,100,592,0.02836,0.06182
1987,17-29 y.,Direct migration background,As soon as possible,0.09200,81,209,0.05272,0.13128
1987,17-29 y.,Direct migration background,Next year,0.07636,62,209,0.04027,0.11245
1987,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09526,66,209,0.05536,0.13515
1987,30-45 y.,No migration background,As soon as possible,0.04121,81,316,0.01926,0.06316
1987,30-45 y.,No migration background,Next year,0.02407,52,316,0.00715,0.04100
1987,30-45 y.,No migration background,In the next 2 to 5 years,0.04706,105,316,0.02368,0.07045
1987,30-45 y.,No migration background,"In the distant future, in more than five years",0.03662,78,316,0.01588,0.05736
1987,30-45 y.,Direct migration background,As soon as possible,0.08170,70,70,0.01707,0.14633
1987,46-65 y.,No migration background,As soon as possible,0.03030,68,68,-0.01075,0.07134
1987,46-65 y.,Direct migration background,As soon as possible,0.06574,72,72,0.00810,0.12339
1988,17-29 y.,No migration background,As soon as possible,0.05094,96,571,0.03289,0.06899
1988,17-29 y.,No migration background,Next year,0.07416,142,571,0.05265,0.09568
1988,17-29 y.,No migration background,In the next 2 to 5 years,0.11666,234,571,0.09031,0.14301
1988,17-29 y.,No migration background,"In the distant future, in more than five years",0.04772,99,571,0.03022,0.06523
1988,17-29 y.,Direct migration background,As soon as possible,0.06471,80,191,0.02973,0.09970
1988,17-29 y.,Direct migration background,Next year,0.06149,45,191,0.02733,0.09565
1988,17-29 y.,Direct migration background,In the next 2 to 5 years,0.12148,66,191,0.07503,0.16794
1988,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.14399,33,33,0.02235,0.26563
1988,30-45 y.,No migration background,As soon as possible,0.03974,73,298,0.01752,0.06195
1988,30-45 y.,No migration background,Next year,0.03374,66,298,0.01321,0.05428
1988,30-45 y.,No migration background,In the next 2 to 5 years,0.04780,103,298,0.02354,0.07207
1988,30-45 y.,No migration background,"In the distant future, in more than five years",0.02603,56,298,0.00792,0.04413
1988,30-45 y.,Direct migration background,As soon as possible,0.06511,55,55,-0.00070,0.13091
1988,46-65 y.,No migration background,As soon as possible,0.02829,55,88,-0.00655,0.06313
1988,46-65 y.,No migration background,Next year,0.01459,33,88,-0.01061,0.03978
1988,46-65 y.,Direct migration background,As soon as possible,0.06382,67,67,0.00485,0.12280
1989,17-29 y.,No migration background,As soon as possible,0.03711,69,496,0.02046,0.05377
1989,17-29 y.,No migration background,Next year,0.05996,116,496,0.03904,0.08087
1989,17-29 y.,No migration background,In the next 2 to 5 years,0.11333,213,496,0.08540,0.14125
1989,17-29 y.,No migration background,"In the distant future, in more than five years",0.04966,98,496,0.03052,0.06879
1989,17-29 y.,Direct migration background,As soon as possible,0.08011,69,138,0.03465,0.12557
1989,17-29 y.,Direct migration background,In the next 2 to 5 years,0.11263,69,138,0.05969,0.16556
1989,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.20363,41,41,0.07884,0.32843
1989,30-45 y.,No migration background,As soon as possible,0.03455,64,256,0.01214,0.05697
1989,30-45 y.,No migration background,Next year,0.02249,47,256,0.00429,0.04068
1989,30-45 y.,No migration background,In the next 2 to 5 years,0.04589,96,256,0.02021,0.07157
1989,30-45 y.,No migration background,"In the distant future, in more than five years",0.02565,49,256,0.00625,0.04506
1989,30-45 y.,Direct migration background,As soon as possible,0.04204,33,69,-0.00566,0.08973
1989,30-45 y.,Direct migration background,In the next 2 to 5 years,0.04685,36,69,-0.00338,0.09708
1989,46-65 y.,No migration background,As soon as possible,0.02579,53,53,-0.01729,0.06887
1989,46-65 y.,Direct migration background,As soon as possible,0.05105,57,57,-0.00660,0.10870
1990,17-29 y.,No migration background,As soon as possible,0.03803,113,681,0.02365,0.05240
1990,17-29 y.,No migration background,Next year,0.06607,198,681,0.04740,0.08474
1990,17-29 y.,No migration background,In the next 2 to 5 years,0.09825,259,681,0.07588,0.12063
1990,17-29 y.,No migration background,"In the distant future, in more than five years",0.04540,111,681,0.02975,0.06105
1990,17-29 y.,Direct migration background,As soon as possible,0.07440,62,165,0.03424,0.11456
1990,17-29 y.,Direct migration background,Next year,0.06829,38,165,0.02969,0.10690
1990,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09632,65,165,0.05117,0.14147
1990,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.14973,37,37,0.03317,0.26628
1990,30-45 y.,No migration background,As soon as possible,0.02685,83,297,0.00843,0.04526
1990,30-45 y.,No migration background,Next year,0.02023,69,297,0.00419,0.03627
1990,30-45 y.,No migration background,In the next 2 to 5 years,0.03089,84,297,0.01118,0.05060
1990,30-45 y.,No migration background,"In the distant future, in more than five years",0.02294,61,297,0.00588,0.03999
1990,46-65 y.,No migration background,As soon as possible,0.01871,52,86,-0.01010,0.04752
1990,46-65 y.,No migration background,Next year,0.00948,34,86,-0.01112,0.03008
1990,46-65 y.,Direct migration background,As soon as possible,0.03807,45,45,-0.01847,0.09462
1991,17-29 y.,No migration background,As soon as possible,0.04671,144,662,0.03062,0.06279
1991,17-29 y.,No migration background,Next year,0.05514,155,662,0.03774,0.07254
1991,17-29 y.,No migration background,In the next 2 to 5 years,0.09742,260,662,0.07482,0.12003
1991,17-29 y.,No migration background,"In the distant future, in more than five years",0.04121,103,662,0.02606,0.05637
1991,17-29 y.,Direct migration background,As soon as possible,0.07471,50,149,0.03235,0.11707
1991,17-29 y.,Direct migration background,Next year,0.07950,43,149,0.03591,0.12308
1991,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09068,56,149,0.04442,0.13694
1991,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.10151,38,38,0.00420,0.19882
1991,30-45 y.,No migration background,As soon as possible,0.03664,153,413,0.01850,0.05478
1991,30-45 y.,No migration background,Next year,0.02597,95,413,0.01061,0.04133
1991,30-45 y.,No migration background,In the next 2 to 5 years,0.03797,109,413,0.01951,0.05642
1991,30-45 y.,No migration background,"In the distant future, in more than five years",0.02043,56,413,0.00677,0.03409
1991,30-45 y.,Direct migration background,As soon as possible,0.04089,34,34,-0.02668,0.10845
1991,46-65 y.,No migration background,As soon as possible,0.02450,98,140,-0.00120,0.05020
1991,46-65 y.,No migration background,Next year,0.01200,42,140,-0.00610,0.03010
1991,46-65 y.,Direct migration background,As soon as possible,0.04561,44,44,-0.01675,0.10797
1992,17-29 y.,No migration background,As soon as possible,0.05743,159,718,0.04040,0.07446
1992,17-29 y.,No migration background,Next year,0.06824,180,718,0.04978,0.08670
1992,17-29 y.,No migration background,In the next 2 to 5 years,0.10792,285,718,0.08521,0.13064
1992,17-29 y.,No migration background,"In the distant future, in more than five years",0.03720,94,718,0.02334,0.05105
1992,17-29 y.,Direct migration background,As soon as possible,0.07611,47,113,0.02700,0.12522
1992,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09644,66,113,0.04177,0.15111
1992,17-29 y.,Indirect migration background,Next year,0.09896,36,85,0.03510,0.16282
1992,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.15312,49,85,0.07611,0.23012
1992,30-45 y.,No migration background,As soon as possible,0.04691,206,510,0.02854,0.06528
1992,30-45 y.,No migration background,Next year,0.03450,123,510,0.01865,0.05036
1992,30-45 y.,No migration background,In the next 2 to 5 years,0.04091,128,510,0.02371,0.05812
1992,30-45 y.,No migration background,"In the distant future, in more than five years",0.01918,53,510,0.00726,0.03109
1992,30-45 y.,Direct migration background,As soon as possible,0.07087,43,76,0.01280,0.12895
1992,30-45 y.,Direct migration background,In the next 2 to 5 years,0.04967,33,76,0.00050,0.09884
1992,46-65 y.,No migration background,As soon as possible,0.03594,143,193,0.00961,0.06226
1992,46-65 y.,No migration background,Next year,0.01480,50,193,-0.00228,0.03187
1992,46-65 y.,Direct migration background,As soon as possible,0.04694,54,54,-0.01000,0.10389
1993,17-29 y.,No migration background,As soon as possible,0.07189,187,741,0.05328,0.09050
1993,17-29 y.,No migration background,Next year,0.06275,166,741,0.04528,0.08022
1993,17-29 y.,No migration background,In the next 2 to 5 years,0.11778,286,741,0.09455,0.14101
1993,17-29 y.,No migration background,"In the distant future, in more than five years",0.04028,102,741,0.02612,0.05445
1993,17-29 y.,Direct migration background,As soon as possible,0.06998,49,106,0.02118,0.11878
1993,17-29 y.,Direct migration background,In the next 2 to 5 years,0.09293,57,106,0.03739,0.14846
1993,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.18210,63,63,0.08603,0.27816
1993,30-45 y.,No migration background,As soon as possible,0.05084,216,481,0.03119,0.07049
1993,30-45 y.,No migration background,Next year,0.02491,97,481,0.01097,0.03885
1993,30-45 y.,No migration background,In the next 2 to 5 years,0.04215,117,481,0.02418,0.06013
1993,30-45 y.,No migration background,"In the distant future, in more than five years",0.01687,51,481,0.00535,0.02839
1993,30-45 y.,Direct migration background,As soon as possible,0.06933,45,76,0.01184,0.12681
1993,30-45 y.,Direct migration background,In the next 2 to 5 years,0.06081,31,76,0.00672,0.11490
1993,46-65 y.,No migration background,As soon as possible,0.04162,152,206,0.01428,0.06896
1993,46-65 y.,No migration background,Next year,0.01782,54,206,-0.00029,0.03593
1993,46-65 y.,Direct migration background,As soon as possible,0.03885,42,42,-0.02030,0.09801
1994,17-29 y.,No migration background,As soon as possible,0.07631,194,737,0.05713,0.09549
1994,17-29 y.,No migration background,Next year,0.07243,165,737,0.05370,0.09115
1994,17-29 y.,No migration background,In the next 2 to 5 years,0.12541,290,737,0.10148,0.14933
1994,17-29 y.,No migration background,"In the distant future, in more than five years",0.03564,88,737,0.02224,0.04903
1994,17-29 y.,Direct migration background,As soon as possible,0.11589,56,131,0.06086,0.17091
1994,17-29 y.,Direct migration background,Next year,0.07915,31,131,0.03274,0.12556
1994,17-29 y.,Direct migration background,In the next 2 to 5 years,0.08137,44,131,0.03437,0.12836
1994,17-29 y.,Indirect migration background,As soon as possible,0.07216,40,124,0.02643,0.11790
1994,17-29 y.,Indirect migration background,Next year,0.09769,35,124,0.04522,0.15015
1994,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.13551,49,124,0.07502,0.19599
1994,30-45 y.,No migration background,As soon as possible,0.05912,233,547,0.03934,0.07890
1994,30-45 y.,No migration background,Next year,0.03085,108,547,0.01634,0.04535
1994,30-45 y.,No migration background,In the next 2 to 5 years,0.04418,142,547,0.02694,0.06141
1994,30-45 y.,No migration background,"In the distant future, in more than five years",0.02034,64,547,0.00850,0.03218
1994,30-45 y.,Direct migration background,As soon as possible,0.06226,54,54,-0.00279,0.12732
1994,46-65 y.,No migration background,As soon as possible,0.04500,165,219,0.01748,0.07251
1994,46-65 y.,No migration background,Next year,0.01898,54,219,0.00086,0.03709
1994,46-65 y.,Direct migration background,As soon as possible,0.04893,41,41,-0.01792,0.11578
1995,17-29 y.,No migration background,As soon as possible,0.06108,137,705,0.04339,0.07877
1995,17-29 y.,No migration background,Next year,0.07904,188,705,0.05911,0.09897
1995,17-29 y.,No migration background,In the next 2 to 5 years,0.12758,278,705,0.10294,0.15223
1995,17-29 y.,No migration background,"In the distant future, in more than five years",0.04246,102,705,0.02757,0.05736
1995,17-29 y.,Direct migration background,As soon as possible,0.10565,51,186,0.06136,0.14995
1995,17-29 y.,Direct migration background,Next year,0.06530,41,186,0.02970,0.10090
1995,17-29 y.,Direct migration background,In the next 2 to 5 years,0.14288,94,186,0.09245,0.19331
1995,17-29 y.,Indirect migration background,As soon as possible,0.08892,36,116,0.03690,0.14094
1995,17-29 y.,Indirect migration background,Next year,0.05561,33,116,0.01372,0.09749
1995,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.09983,47,116,0.04504,0.15463
1995,30-45 y.,No migration background,As soon as possible,0.04894,197,536,0.03066,0.06722
1995,30-45 y.,No migration background,Next year,0.02495,94,536,0.01173,0.03817
1995,30-45 y.,No migration background,In the next 2 to 5 years,0.05604,176,536,0.03655,0.07553
1995,30-45 y.,No migration background,"In the distant future, in more than five years",0.02099,69,536,0.00884,0.03314
1995,30-45 y.,Direct migration background,As soon as possible,0.08878,81,133,0.04026,0.13730
1995,30-45 y.,Direct migration background,In the next 2 to 5 years,0.06377,52,133,0.02209,0.10546
1995,46-65 y.,No migration background,As soon as possible,0.04060,154,210,0.01384,0.06736
1995,46-65 y.,No migration background,Next year,0.01801,56,210,-0.00002,0.03604
1995,46-65 y.,Direct migration background,As soon as possible,0.06597,68,68,0.00653,0.12540
1996,17-29 y.,No migration background,As soon as possible,0.06419,143,687,0.04585,0.08253
1996,17-29 y.,No migration background,Next year,0.08718,183,687,0.06607,0.10829
1996,17-29 y.,No migration background,In the next 2 to 5 years,0.13647,266,687,0.11078,0.16216
1996,17-29 y.,No migration background,"In the distant future, in more than five years",0.04233,95,687,0.02726,0.05740
1996,17-29 y.,Direct migration background,As soon as possible,0.11796,67,139,0.06414,0.17178
1996,17-29 y.,Direct migration background,In the next 2 to 5 years,0.14283,72,139,0.08445,0.20120
1996,17-29 y.,Indirect migration background,As soon as possible,0.10623,48,167,0.05935,0.15310
1996,17-29 y.,Indirect migration background,Next year,0.07065,38,167,0.03167,0.10963
1996,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.10061,45,167,0.05485,0.14638
1996,17-29 y.,Indirect migration background,"In the distant future, in more than five years",0.09837,36,167,0.05307,0.14368
1996,30-45 y.,No migration background,As soon as possible,0.04644,197,553,0.02889,0.06400
1996,30-45 y.,No migration background,Next year,0.03408,129,553,0.01894,0.04921
1996,30-45 y.,No migration background,In the next 2 to 5 years,0.04935,163,553,0.03128,0.06742
1996,30-45 y.,No migration background,"In the distant future, in more than five years",0.01903,64,553,0.00763,0.03043
1996,30-45 y.,Direct migration background,As soon as possible,0.09969,77,132,0.04839,0.15099
1996,30-45 y.,Direct migration background,In the next 2 to 5 years,0.06756,55,132,0.02458,0.11054
1996,46-65 y.,No migration background,As soon as possible,0.04458,164,221,0.01731,0.07185
1996,46-65 y.,No migration background,Next year,0.01835,57,221,0.00062,0.03609
1996,46-65 y.,Direct migration background,As soon as possible,0.07201,62,62,0.00714,0.13688
1997,17-29 y.,No migration background,As soon as possible,0.06983,150,655,0.05030,0.08937
1997,17-29 y.,No migration background,Next year,0.07078,138,655,0.05112,0.09043
1997,17-29 y.,No migration background,In the next 2 to 5 years,0.14052,276,655,0.11388,0.16715
1997,17-29 y.,No migration background,"In the distant future, in more than five years",0.04060,91,655,0.02547,0.05572
1997,17-29 y.,Direct migration background,As soon as possible,0.09862,52,126,0.04635,0.15089
1997,17-29 y.,Direct migration background,In the next 2 to 5 years,0.16746,74,126,0.10200,0.23291
1997,17-29 y.,Indirect migration background,As soon as possible,0.08142,42,137,0.03546,0.12738
1997,17-29 y.,Indirect migration background,Next year,0.06739,35,137,0.02526,0.10953
1997,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.14652,60,137,0.08709,0.20596
1997,30-45 y.,No migration background,As soon as possible,0.06063,233,561,0.04086,0.08040
1997,30-45 y.,No migration background,Next year,0.02830,101,561,0.01456,0.04203
1997,30-45 y.,No migration background,In the next 2 to 5 years,0.04947,160,561,0.03151,0.06743
1997,30-45 y.,No migration background,"In the distant future, in more than five years",0.02011,67,561,0.00848,0.03173
1997,30-45 y.,Direct migration background,As soon as possible,0.08957,80,164,0.04573,0.13340
1997,30-45 y.,Direct migration background,Next year,0.05619,36,164,0.02084,0.09154
1997,30-45 y.,Direct migration background,In the next 2 to 5 years,0.05685,48,164,0.02130,0.09240
1997,46-65 y.,No migration background,As soon as possible,0.05446,186,240,0.02569,0.08323
1997,46-65 y.,No migration background,Next year,0.02273,54,240,0.00383,0.04162
1997,46-65 y.,Direct migration background,As soon as possible,0.07709,72,72,0.01505,0.13914
1998,17-29 y.,No migration background,As soon as possible,0.06906,167,717,0.05049,0.08763
1998,17-29 y.,No migration background,Next year,0.07444,175,717,0.05522,0.09367
1998,17-29 y.,No migration background,In the next 2 to 5 years,0.12514,274,717,0.10090,0.14938
1998,17-29 y.,No migration background,"In the distant future, in more than five years",0.05350,101,717,0.03701,0.06998
1998,17-29 y.,Direct migration background,As soon as possible,0.07750,42,99,0.02456,0.13044
1998,17-29 y.,Direct migration background,In the next 2 to 5 years,0.14289,57,99,0.07360,0.21218
1998,17-29 y.,Indirect migration background,As soon as possible,0.09378,46,137,0.04478,0.14277
1998,17-29 y.,Indirect migration background,Next year,0.07398,36,137,0.02999,0.11797
1998,17-29 y.,Indirect migration background,In the next 2 to 5 years,0.13947,55,137,0.08124,0.19769
1998,30-45 y.,No migration background,As soon as possible,0.06156,267,650,0.04307,0.08005
1998,30-45 y.,No migration background,Next year,0.03319,132,650,0.01941,0.04697
1998,30-45 y.,No migration background,In the next 2 to 5 years,0.04628,177,650,0.03012,0.06245
1998,30-45 y.,No migration background,"In the distant future, in more than five years",0.01818,74,650,0.00790,0.02846
1998,30-45 y.,Direct migration background,As soon as possible,0.07857,66,100,0.02557,0.13158
1998,30-45 y.,Direct migration background,In the next 2 to 5 years,0.04439,34,100,0.00382,0.08497
1998,46-65 y.,No migration background,As soon as possible,0.04593,189,241,0.01944,0.07241
