year,migback,pgisced97,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,in school,No,0.648,21983,0.6416864819551014,0.6543135180448987
2009,No migration background,in school,Yes,0.352,21983,0.34568648195510127,0.3583135180448987
2009,No migration background,inadequately,No,0.84375,21983,0.8389501297540055,0.8485498702459945
2009,No migration background,inadequately,Yes,0.15625,21983,0.1514501297540055,0.1610498702459945
2009,No migration background,general elementary,No,0.8333333333333334,21983,0.8284067442158219,0.8382599224508448
2009,No migration background,general elementary,Yes,0.16666666666666666,21983,0.1617400775491552,0.1715932557841781
2009,No migration background,middle vocational,No,0.7674904709209394,21983,0.7619061616081229,0.7730747802337559
2009,No migration background,middle vocational,Yes,0.2325095290790606,21983,0.2269252197662441,0.23809383839187712
2009,No migration background,vocational + Abi,No,0.6510745891276865,21983,0.6447738098887591,0.6573753683666138
2009,No migration background,vocational + Abi,Yes,0.34892541087231355,21983,0.3426246316333862,0.3552261901112409
2009,No migration background,higher vocational,No,0.7352206494587843,21983,0.7293880319692191,0.7410532669483495
2009,No migration background,higher vocational,Yes,0.26477935054121565,21983,0.25894673305165045,0.27061196803078086
2009,No migration background,higher education,No,0.549890350877193,21983,0.5433136240616955,0.5564670776926904
2009,No migration background,higher education,Yes,0.45010964912280704,21983,0.4435329223073096,0.45668637593830447
2009,Direct migration background,in school,Yes,0.6363636363636364,21983,0.6300044885212186,0.6427227842060541
2009,Direct migration background,in school,No,0.36363636363636365,21983,0.3572772157939459,0.3699955114787814
2009,Direct migration background,inadequately,Yes,0.8131868131868132,21983,0.808034390075063,0.8183392362985634
2009,Direct migration background,inadequately,No,0.18681318681318682,21983,0.18166076370143652,0.1919656099249371
2009,Direct migration background,general elementary,Yes,0.7805555555555556,21983,0.7750844285534987,0.7860266825576124
2009,Direct migration background,general elementary,No,0.21944444444444444,21983,0.21397331744238762,0.22491557144650126
2009,Direct migration background,middle vocational,Yes,0.7271241830065359,21983,0.7212357544481862,0.7330126115648856
2009,Direct migration background,middle vocational,No,0.272875816993464,21983,0.2669873884351143,0.2787642455518137
2009,Direct migration background,vocational + Abi,Yes,0.8047337278106509,21983,0.7994934741393086,0.8099739814819932
2009,Direct migration background,vocational + Abi,No,0.1952662721893491,21983,0.19002601851800685,0.20050652586069137
2009,Direct migration background,higher vocational,Yes,0.7708333333333334,21983,0.7652772524597987,0.776389414206868
2009,Direct migration background,higher vocational,No,0.22916666666666666,21983,0.223610585793132,0.2347227475402013
2009,Direct migration background,higher education,Yes,0.7972508591065293,21983,0.791936026378294,0.8025656918347646
2009,Direct migration background,higher education,No,0.2027491408934708,21983,0.1974343081652355,0.2080639736217061
2009,Indirect migration background,in school,No,0.58,21983,0.5734754399381051,0.5865245600618948
2009,Indirect migration background,in school,Yes,0.42,21983,0.4134754399381051,0.4265245600618949
2009,Indirect migration background,inadequately,Yes,0.5555555555555556,21983,0.5489867700655403,0.5621243410455709
2009,Indirect migration background,inadequately,No,0.4444444444444444,21983,0.43787565895442915,0.4510132299344597
2009,Indirect migration background,general elementary,Yes,0.6206896551724138,21983,0.6142753858869375,0.6271039244578901
2009,Indirect migration background,general elementary,No,0.3793103448275862,21983,0.3728960755421099,0.38572461411306247
2009,Indirect migration background,middle vocational,Yes,0.6302816901408451,21983,0.6239002982461014,0.6366630820355889
2009,Indirect migration background,middle vocational,No,0.36971830985915494,21983,0.3633369179644112,0.3760997017538987
2009,Indirect migration background,vocational + Abi,Yes,0.7222222222222222,21983,0.7163011989967787,0.7281432454476657
2009,Indirect migration background,vocational + Abi,No,0.2777777777777778,21983,0.2718567545523343,0.28369880100322126
2009,Indirect migration background,higher vocational,Yes,0.6333333333333333,21983,0.626962965940756,0.6397037007259107
2009,Indirect migration background,higher vocational,No,0.36666666666666664,21983,0.36029629927408935,0.37303703405924393
2009,Indirect migration background,higher education,Yes,0.6896551724137931,21983,0.6835394066127445,0.6957709382148418
2009,Indirect migration background,higher education,No,0.3103448275862069,21983,0.3042290617851582,0.31646059338725563
2014,No migration background,in school,No,0.7050359712230215,38694,0.7004921166457652,0.7095798258002779
2014,No migration background,in school,Yes,0.2949640287769784,38694,0.29042017419972205,0.2995078833542348
2014,No migration background,inadequately,No,0.867816091954023,38694,0.8644413746290176,0.8711908092790284
2014,No migration background,inadequately,Yes,0.13218390804597702,38694,0.12880919072097158,0.13555862537098246
2014,No migration background,general elementary,No,0.8174882629107981,38694,0.8136395065471194,0.8213370192744769
2014,No migration background,general elementary,Yes,0.18251173708920188,38694,0.17866298072552314,0.1863604934528806
2014,No migration background,middle vocational,No,0.749399279134962,38694,0.7450812849696304,0.7537172733002935
2014,No migration background,middle vocational,Yes,0.25060072086503804,38694,0.24628272669970647,0.2549187150303696
2014,No migration background,vocational + Abi,No,0.6653846153846154,38694,0.6606830380117176,0.6700861927575131
2014,No migration background,vocational + Abi,Yes,0.3346153846153846,38694,0.3299138072424868,0.3393169619882824
2014,No migration background,higher vocational,No,0.6920366455250176,38694,0.6874367462217091,0.6966365448283262
2014,No migration background,higher vocational,Yes,0.3079633544749824,38694,0.30336345517167396,0.31256325377829086
2014,No migration background,higher education,No,0.545850622406639,38694,0.5408896075879939,0.550811637225284
2014,No migration background,higher education,Yes,0.454149377593361,38694,0.44918836277471597,0.459110392412006
2014,Direct migration background,in school,Yes,0.5666666666666667,38694,0.5617291435740495,0.5716041897592838
2014,Direct migration background,in school,No,0.43333333333333335,38694,0.42839581024071616,0.43827085642595054
2014,Direct migration background,inadequately,Yes,0.7198581560283688,38694,0.7153836333458141,0.7243326787109234
2014,Direct migration background,inadequately,No,0.2801418439716312,38694,0.2756673212890765,0.28461636665418594
2014,Direct migration background,general elementary,Yes,0.7538314176245211,38694,0.7495391411612422,0.7581236940878
2014,Direct migration background,general elementary,No,0.24616858237547892,38694,0.24187630591220002,0.2504608588387578
2014,Direct migration background,middle vocational,Yes,0.7229580573951435,38694,0.7184987894288354,0.7274173253614516
2014,Direct migration background,middle vocational,No,0.27704194260485654,38694,0.2725826746385484,0.2815012105711647
2014,Direct migration background,vocational + Abi,Yes,0.8111111111111111,38694,0.8072109940811123,0.8150112281411099
2014,Direct migration background,vocational + Abi,No,0.18888888888888888,38694,0.18498877185889007,0.1927890059188877
2014,Direct migration background,higher vocational,Yes,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Direct migration background,higher vocational,No,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Direct migration background,higher education,Yes,0.8581497797356828,38694,0.854673371159664,0.8616261883117017
2014,Direct migration background,higher education,No,0.14185022026431718,38694,0.13837381168829835,0.145326628840336
2014,Indirect migration background,in school,Yes,0.638095238095238,38694,0.6333070174121385,0.6428834587783376
2014,Indirect migration background,in school,No,0.3619047619047619,38694,0.3571165412216623,0.3666929825878615
2014,Indirect migration background,inadequately,No,0.5111111111111111,38694,0.5061303352068007,0.5160918870154214
2014,Indirect migration background,inadequately,Yes,0.4888888888888889,38694,0.4839081129845785,0.49386966479319927
2014,Indirect migration background,general elementary,Yes,0.5428571428571428,38694,0.5378934716617284,0.5478208140525572
2014,Indirect migration background,general elementary,No,0.45714285714285713,38694,0.4521791859474427,0.46210652833827154
2014,Indirect migration background,middle vocational,Yes,0.6330409356725146,38694,0.6282385286557496,0.6378433426892797
2014,Indirect migration background,middle vocational,No,0.3669590643274854,38694,0.36215665731072033,0.3717614713442504
2014,Indirect migration background,vocational + Abi,Yes,0.6120689655172413,38694,0.6072137143680939,0.6169242166663887
2014,Indirect migration background,vocational + Abi,No,0.3879310344827586,38694,0.38307578333361125,0.392786285631906
2014,Indirect migration background,higher vocational,Yes,0.7068965517241379,38694,0.7023610780214969,0.7114320254267789
