year,age_gr,migback,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,No migration background,No,0.7148471615720524,21983,0.7088787599544016,0.7208155631897032
2009,18-29 y.,No migration background,Yes,0.2851528384279476,21983,0.27918443681029687,0.2911212400455983
2009,18-29 y.,Direct migration background,Yes,0.6820809248554913,21983,0.6759250634044438,0.6882367863065388
2009,18-29 y.,Direct migration background,No,0.3179190751445087,21983,0.3117632136934612,0.32407493659555614
2009,18-29 y.,Indirect migration background,Yes,0.5796344647519582,21983,0.5731091232892292,0.5861598062146872
2009,18-29 y.,Indirect migration background,No,0.42036553524804177,21983,0.4138401937853128,0.42689087671077075
2009,30-45 y.,No migration background,No,0.713952886357753,21983,0.7079788734972892,0.7199268992182168
2009,30-45 y.,No migration background,Yes,0.28604711364224694,21983,0.2800731007817831,0.2920211265027108
2009,30-45 y.,Direct migration background,Yes,0.8090737240075614,21983,0.8038780787544846,0.8142693692606382
2009,30-45 y.,Direct migration background,No,0.19092627599243855,21983,0.18573063073936175,0.19612192124551536
2009,30-45 y.,Indirect migration background,Yes,0.6902985074626866,21983,0.6841862349646629,0.6964107799607103
2009,30-45 y.,Indirect migration background,No,0.30970149253731344,21983,0.3035892200392898,0.3158137650353371
2009,46-65 y.,No migration background,No,0.7033492822966507,21983,0.6973108970496545,0.7093876675436469
2009,46-65 y.,No migration background,Yes,0.2966507177033493,21983,0.2906123324563531,0.30268910295034546
2009,46-65 y.,Direct migration background,Yes,0.8087520259319287,21983,0.8035530392629476,0.8139510126009099
2009,46-65 y.,Direct migration background,No,0.1912479740680713,21983,0.1860489873990902,0.19644696073705242
2009,46-65 y.,Indirect migration background,Yes,0.5869565217391305,21983,0.5804475341677251,0.5934655093105359
2009,46-65 y.,Indirect migration background,No,0.41304347826086957,21983,0.40653449068946423,0.4195524658322749
2009,66 and older,No migration background,No,0.7217254076801684,21983,0.7158011305476476,0.7276496848126891
2009,66 and older,No migration background,Yes,0.27827459231983165,21983,0.27235031518731095,0.28419886945235234
2009,66 and older,Direct migration background,Yes,0.6497005988023952,21983,0.6433940912176148,0.6560071063871755
2009,66 and older,Direct migration background,No,0.3502994011976048,21983,0.34399289361282437,0.3566059087823852
2009,66 and older,Indirect migration background,No,0.6666666666666666,21983,0.6604349695838125,0.6728983637495207
2009,66 and older,Indirect migration background,Yes,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2014,18-29 y.,No migration background,No,0.7162213022205495,38694,0.7117292192385217,0.7207133852025772
2014,18-29 y.,No migration background,Yes,0.28377869777945053,38694,0.2792866147974228,0.2882707807614783
2014,18-29 y.,Direct migration background,Yes,0.6582278481012658,38694,0.6535018807144924,0.6629538154880391
2014,18-29 y.,Direct migration background,No,0.34177215189873417,38694,0.33704618451196083,0.3464981192855075
2014,18-29 y.,Indirect migration background,Yes,0.5865384615384616,38694,0.581631642251162,0.5914452808257611
2014,18-29 y.,Indirect migration background,No,0.41346153846153844,38694,0.40855471917423897,0.4183683577488379
2014,30-45 y.,No migration background,No,0.6901070505721668,38694,0.6854992005228296,0.694714900621504
2014,30-45 y.,No migration background,Yes,0.30989294942783313,38694,0.3052850993784959,0.31450079947717036
2014,30-45 y.,Direct migration background,Yes,0.800755033557047,38694,0.7967750820948253,0.8047349850192688
2014,30-45 y.,Direct migration background,No,0.19924496644295303,38694,0.19526501498073132,0.20322491790517475
2014,30-45 y.,Indirect migration background,Yes,0.6647646219686163,38694,0.6600608839054009,0.6694683600318317
2014,30-45 y.,Indirect migration background,No,0.33523537803138376,38694,0.33053163996816837,0.33993911609459915
2014,46-65 y.,No migration background,No,0.7039946737683089,38694,0.6994461684458012,0.7085431790908167
2014,46-65 y.,No migration background,Yes,0.29600532623169107,38694,0.2914568209091833,0.30055383155419885
2014,46-65 y.,Direct migration background,Yes,0.7944862155388471,38694,0.7904599916686297,0.7985124394090646
2014,46-65 y.,Direct migration background,No,0.20551378446115287,38694,0.20148756059093545,0.2095400083313703
2014,46-65 y.,Indirect migration background,Yes,0.6114285714285714,38694,0.6065718571543818,0.6162852857027611
2014,46-65 y.,Indirect migration background,No,0.38857142857142857,38694,0.3837147142972389,0.3934281428456182
2014,66 and older,No migration background,No,0.6821844225604298,38694,0.6775449058127042,0.6868239393081553
2014,66 and older,No migration background,Yes,0.3178155774395703,38694,0.3131760606918447,0.32245509418729584
2014,66 and older,Direct migration background,Yes,0.668903803131991,38694,0.6642146632712816,0.6735929429927004
2014,66 and older,Direct migration background,No,0.33109619686800895,38694,0.3264070570072996,0.3357853367287183
2014,66 and older,Indirect migration background,Yes,0.75,38694,0.7456854560852713,0.7543145439147287
2014,66 and older,Indirect migration background,No,0.25,38694,0.24568545608527126,0.25431454391472874
2019,18-29 y.,No migration background,No,0.6950539233915954,42417,0.6906725842502935,0.6994352625328973
2019,18-29 y.,No migration background,Yes,0.3049460766084046,42417,0.30056473746710277,0.30932741574970646
2019,18-29 y.,Direct migration background,Yes,0.6650717703349283,42417,0.6605802204159731,0.6695633202538834
2019,18-29 y.,Direct migration background,No,0.3349282296650718,42417,0.3304366797461166,0.33941977958402697
2019,18-29 y.,Indirect migration background,Yes,0.5357142857142857,42417,0.5309680929696752,0.5404604784588962
2019,18-29 y.,Indirect migration background,No,0.4642857142857143,42417,0.4595395215411038,0.4690319070303248
2019,30-45 y.,No migration background,No,0.6743230174081238,42417,0.6698632354972675,0.6787827993189802
2019,30-45 y.,No migration background,Yes,0.3256769825918762,42417,0.3212172006810199,0.33013676450273255
2019,30-45 y.,Direct migration background,Yes,0.8130489335006273,42417,0.8093386387448752,0.8167592282563795
2019,30-45 y.,Direct migration background,No,0.18695106649937265,42417,0.1832407717436205,0.1906613612551248
2019,30-45 y.,Indirect migration background,Yes,0.6079854809437386,42417,0.6033394320380681,0.6126315298494092
2019,30-45 y.,Indirect migration background,No,0.39201451905626133,42417,0.3873684701505908,0.3966605679619319
2019,46-65 y.,No migration background,No,0.660427807486631,42417,0.6559210433294498,0.6649345716438122
2019,46-65 y.,No migration background,Yes,0.339572192513369,42417,0.33506542835618786,0.34407895667055016
2019,46-65 y.,Direct migration background,Yes,0.8187250996015937,42417,0.8150588334715252,0.8223913657316622
2019,46-65 y.,Direct migration background,No,0.18127490039840638,42417,0.17760863426833784,0.18494116652847492
2019,46-65 y.,Indirect migration background,Yes,0.6223776223776224,42417,0.6177640010873603,0.6269912436678845
2019,46-65 y.,Indirect migration background,No,0.3776223776223776,42417,0.3730087563321155,0.3822359989126397
2019,66 and older,No migration background,No,0.6809959565865078,42417,0.6765603148901634,0.6854315982828522
2019,66 and older,No migration background,Yes,0.31900404341349226,42417,0.31456840171714795,0.32343968510983656
2019,66 and older,Direct migration background,Yes,0.7795454545454545,42417,0.775600278863911,0.783490630226998
2019,66 and older,Direct migration background,No,0.22045454545454546,42417,0.21650936977300192,0.224399721136089
2019,66 and older,Indirect migration background,Yes,0.6071428571428571,42417,0.6024950417633417,0.6117906725223725
2019,66 and older,Indirect migration background,No,0.39285714285714285,42417,0.3882093274776274,0.3975049582366583
