year,age_gr,quintil_oecd,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,1st Quintile,No,0.6446601941747573,21983,0.6383331633679183,0.6509872249815962
2009,18-29 y.,1st Quintile,Yes,0.3553398058252427,21983,0.34901277501840383,0.3616668366320816
2009,18-29 y.,2nd Quintile,No,0.6304849884526559,21983,0.6241043224805515,0.6368656544247603
2009,18-29 y.,2nd Quintile,Yes,0.3695150115473441,21983,0.36313434557523977,0.37589567751944847
2009,18-29 y.,3rd Quintile,No,0.7104377104377104,21983,0.7044419179265023,0.7164335029489185
2009,18-29 y.,3rd Quintile,Yes,0.2895622895622896,21983,0.2835664970510815,0.29555808207349765
2009,18-29 y.,4th Quintile,No,0.6770981507823614,21983,0.6709169383228245,0.6832793632418982
2009,18-29 y.,4th Quintile,Yes,0.3229018492176387,21983,0.3167206367581019,0.3290830616771755
2009,18-29 y.,5th Quintile,No,0.5823627287853578,21983,0.5758433081569477,0.5888821494137678
2009,18-29 y.,5th Quintile,Yes,0.4176372712146423,21983,0.4111178505862322,0.4241566918430524
2009,30-45 y.,1st Quintile,No,0.6412213740458015,21983,0.6348807811794496,0.6475619669121534
2009,30-45 y.,1st Quintile,Yes,0.35877862595419846,21983,0.3524380330878466,0.3651192188205503
2009,30-45 y.,2nd Quintile,No,0.6194029850746269,21983,0.6129845089911251,0.6258214611581286
2009,30-45 y.,2nd Quintile,Yes,0.3805970149253731,21983,0.3741785388418713,0.38701549100887495
2009,30-45 y.,3rd Quintile,No,0.6939182452642074,21983,0.6878258865566235,0.7000106039717914
2009,30-45 y.,3rd Quintile,Yes,0.30608175473579263,21983,0.2999893960282086,0.31217411344337664
2009,30-45 y.,4th Quintile,No,0.6481774960380349,21983,0.6418647055878033,0.6544902864882665
2009,30-45 y.,4th Quintile,Yes,0.3518225039619651,21983,0.3455097135117336,0.35813529441219666
2009,30-45 y.,5th Quintile,No,0.5713213213213213,21983,0.5647791976594295,0.5778634449832131
2009,30-45 y.,5th Quintile,Yes,0.4286786786786787,21983,0.42213655501678693,0.4352208023405705
2009,46-65 y.,1st Quintile,No,0.7076923076923077,21983,0.7016798096070196,0.7137048057775959
2009,46-65 y.,1st Quintile,Yes,0.2923076923076923,21983,0.2862951942224042,0.29832019039298047
2009,46-65 y.,2nd Quintile,No,0.7025316455696202,21983,0.696488460106202,0.7085748310330384
2009,46-65 y.,2nd Quintile,Yes,0.2974683544303797,21983,0.29142516896696147,0.303511539893798
2009,46-65 y.,3rd Quintile,No,0.7029702970297029,21983,0.6969296839409554,0.7090109101184504
2009,46-65 y.,3rd Quintile,Yes,0.297029702970297,21983,0.29098908988154953,0.3030703160590445
2009,46-65 y.,4th Quintile,No,0.6986649713922441,21983,0.6925993976668158,0.7047305451176725
2009,46-65 y.,4th Quintile,Yes,0.3013350286077559,21983,0.2952694548823276,0.3074006023331842
2009,46-65 y.,5th Quintile,No,0.5775962660443408,21983,0.5710666348198851,0.5841258972687965
2009,46-65 y.,5th Quintile,Yes,0.4224037339556593,21983,0.41587410273120357,0.428933365180115
2009,66 and older,1st Quintile,No,0.6964285714285714,21983,0.690350282662571,0.7025068601945718
2009,66 and older,1st Quintile,Yes,0.30357142857142855,21983,0.29749313980542824,0.30964971733742885
2009,66 and older,2nd Quintile,No,0.8067129629629629,21983,0.8014929272583825,0.8119329986675433
2009,66 and older,2nd Quintile,Yes,0.19328703703703703,21983,0.18806700133245663,0.19850707274161744
2009,66 and older,3rd Quintile,No,0.7900656044985942,21983,0.7846818410645867,0.7954493679326017
2009,66 and older,3rd Quintile,Yes,0.2099343955014058,21983,0.20455063206739835,0.21531815893541326
2009,66 and older,4th Quintile,No,0.6882352941176471,21983,0.6821118672459459,0.6943587209893483
2009,66 and older,4th Quintile,Yes,0.31176470588235294,21983,0.3056412790106517,0.3178881327540542
2009,66 and older,5th Quintile,Yes,0.5180598555211559,21983,0.5114544556564887,0.524665255385823
2009,66 and older,5th Quintile,No,0.48194014447884415,21983,0.4753347446141771,0.4885455443435112
2014,18-29 y.,1st Quintile,No,0.5909090909090909,38694,0.5860101239797304,0.5958080578384515
