year,migback,sex,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,male,No,0.7207062600321027,21983,0.7147753362990599,0.7266371837651455
2009,No migration background,male,Yes,0.27929373996789725,21983,0.2733628162348544,0.2852246637009401
2009,No migration background,female,No,0.7042600344742674,21983,0.6982270234046282,0.7102930455439067
2009,No migration background,female,Yes,0.29573996552573256,21983,0.28970695445609335,0.3017729765953718
2009,Direct migration background,male,Yes,0.7738095238095238,21983,0.7682789934062241,0.7793400542128236
2009,Direct migration background,male,No,0.2261904761904762,21983,0.22065994578717646,0.23172100659377592
2009,Direct migration background,female,Yes,0.7547380156075808,21983,0.749050457808973,0.7604255734061887
2009,Direct migration background,female,No,0.24526198439241917,21983,0.23957442659381128,0.25094954219102705
2009,Indirect migration background,male,Yes,0.5798816568047337,21983,0.5733568433598515,0.5864064702496159
2009,Indirect migration background,male,No,0.42011834319526625,21983,0.4135935297503841,0.4266431566401484
2009,Indirect migration background,female,Yes,0.6575342465753424,21983,0.6512611733898974,0.6638073197607874
2009,Indirect migration background,female,No,0.3424657534246575,21983,0.3361926802392125,0.3487388266101025
2014,No migration background,male,No,0.703651533210532,38694,0.6991015015440764,0.7082015648769876
2014,No migration background,male,Yes,0.29634846678946797,38694,0.2917984351230124,0.30089849845592354
2014,No migration background,female,No,0.6913340724316334,38694,0.686731267343207,0.6959368775200597
2014,No migration background,female,Yes,0.3086659275683666,38694,0.3040631224799402,0.31326873265679295
2014,Direct migration background,male,Yes,0.748198389147944,38694,0.7438735307345404,0.7525232475613476
2014,Direct migration background,male,No,0.25180161085205593,38694,0.2474767524386523,0.25612646926545957
2014,Direct migration background,female,Yes,0.7806158152554233,38694,0.7764924140951235,0.7847392164157232
2014,Direct migration background,female,No,0.21938418474457663,38694,0.21526078358427675,0.22350758590487652
2014,Indirect migration background,male,Yes,0.5796019900497512,38694,0.5746835258181334,0.584520454281369
2014,Indirect migration background,male,No,0.42039800995024873,38694,0.41547954571863094,0.4253164741818665
2014,Indirect migration background,female,Yes,0.6585903083700441,38694,0.65386554733431,0.6633150694057781
2014,Indirect migration background,female,No,0.34140969162995594,38694,0.33668493059422183,0.34613445266569004
2019,No migration background,male,No,0.6661187589891103,42417,0.6616307063868818,0.6706068115913388
2019,No migration background,male,Yes,0.3338812410108897,42417,0.32939318840866116,0.3383692936131182
2019,No migration background,female,No,0.678960038517092,42417,0.6745169215031681,0.6834031555310158
2019,No migration background,female,Yes,0.32103996148290803,42417,0.3165968444689842,0.3254830784968319
2019,Direct migration background,male,Yes,0.7827799662352279,42417,0.7788557232892145,0.7867042091812414
2019,Direct migration background,male,No,0.21722003376477209,42417,0.21329579081875857,0.2211442767107856
2019,Direct migration background,female,Yes,0.8065107748739111,42417,0.8027513658773577,0.8102701838704645
2019,Direct migration background,female,No,0.19348922512608896,42417,0.18972981612953554,0.19724863412264237
2019,Indirect migration background,male,Yes,0.5770804911323328,42417,0.5723790267237958,0.5817819555408699
2019,Indirect migration background,male,No,0.4229195088676671,42417,0.4182180444591301,0.42762097327620413
2019,Indirect migration background,female,Yes,0.5793269230769231,42417,0.5746288441155468,0.5840250020382994
2019,Indirect migration background,female,No,0.4206730769230769,42417,0.4159749979617006,0.42537115588445323
