year,age_gr,sampreg,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,West,No,0.616580310880829,21983,0.6101527733239397,0.6230078484377183
2009,18-29 y.,West,Yes,0.38341968911917096,21983,0.3769921515622817,0.3898472266760602
2009,18-29 y.,East,No,0.7524204702627939,21983,0.7467148842155512,0.7581260563100366
2009,18-29 y.,East,Yes,0.2475795297372061,21983,0.24187394368996337,0.25328511578444884
2009,30-45 y.,West,No,0.5901639344262295,21983,0.5836625774770035,0.5966652913754555
2009,30-45 y.,West,Yes,0.4098360655737705,21983,0.40333470862454446,0.41633742252299655
2009,30-45 y.,East,No,0.7709707822808671,21983,0.7654158726749214,0.7765256918868129
2009,30-45 y.,East,Yes,0.2290292177191329,21983,0.22347430811318716,0.23458412732507863
2009,46-65 y.,West,No,0.5991868178900064,21983,0.5927084633076292,0.6056651724723836
2009,46-65 y.,West,Yes,0.40081318210999356,21983,0.3943348275276163,0.40729153669237084
2009,46-65 y.,East,No,0.799755052051439,21983,0.7944648547277402,0.8050452493751379
2009,46-65 y.,East,Yes,0.20024494794856093,21983,0.1949547506248621,0.20553514527225977
2009,66 and older,West,No,0.63993399339934,21983,0.6335884145825952,0.6462795722160848
2009,66 and older,West,Yes,0.36006600660066007,21983,0.3537204277839152,0.36641158541740493
2009,66 and older,East,No,0.8327338129496403,21983,0.8278001466726015,0.8376674792266792
2009,66 and older,East,Yes,0.1672661870503597,21983,0.16233252077332083,0.17219985332739857
2014,18-29 y.,West,No,0.5609073088770653,38694,0.555962404345677,0.5658522134084536
2014,18-29 y.,West,Yes,0.43909269112293475,38694,0.43414778659154646,0.44403759565432305
2014,18-29 y.,East,No,0.7259887005649718,38694,0.7215446046406698,0.7304327964892737
2014,18-29 y.,East,Yes,0.2740112994350282,38694,0.26956720351072627,0.27845539535933017
2014,30-45 y.,West,Yes,0.5184593023255814,38694,0.5134806924978567,0.523437912153306
2014,30-45 y.,West,No,0.4815406976744186,38694,0.4765620878466939,0.4865193075021433
2014,30-45 y.,East,No,0.6999383857054837,38694,0.6953720337279037,0.7045047376830638
2014,30-45 y.,East,Yes,0.30006161429451633,38694,0.2954952623169363,0.3046279662720964
2014,46-65 y.,West,No,0.5705039933902506,38694,0.5655717651311625,0.5754362216493387
2014,46-65 y.,West,Yes,0.4294960066097494,38694,0.42456377835066134,0.43442823486883747
2014,46-65 y.,East,No,0.7627538385339276,38694,0.7585152031831718,0.7669924738846835
2014,46-65 y.,East,Yes,0.2372461614660723,38694,0.2330075261153165,0.2414847968168281
2014,66 and older,West,No,0.6045883940620783,38694,0.5997166006153103,0.6094601875088463
2014,66 and older,West,Yes,0.39541160593792174,38694,0.3905398124911537,0.40028339938468976
2014,66 and older,East,No,0.7883031301482701,38694,0.784232720664486,0.7923735396320543
2014,66 and older,East,Yes,0.2116968698517298,38694,0.20762646036794571,0.2157672793355139
2019,18-29 y.,West,No,0.5890540968048086,42417,0.5843718315336022,0.593736362076015
2019,18-29 y.,West,Yes,0.4109459031951914,42417,0.40626363792398495,0.4156281684663979
2019,18-29 y.,East,No,0.7354330708661417,42417,0.7312352350117032,0.7396309067205803
2019,18-29 y.,East,Yes,0.26456692913385826,42417,0.2603690932794197,0.2687647649882968
2019,30-45 y.,West,Yes,0.5164500406173842,42417,0.5116942696612273,0.5212058115735411
2019,30-45 y.,West,No,0.48354995938261575,42417,0.4787941884264589,0.4883057303387726
2019,30-45 y.,East,No,0.6857142857142857,42417,0.6812963436551788,0.6901322277733927
2019,30-45 y.,East,Yes,0.3142857142857143,42417,0.3098677722266073,0.3187036563448213
2019,46-65 y.,West,No,0.5439159975293391,42417,0.5391760401940524,0.5486559548646257
2019,46-65 y.,West,Yes,0.4560840024706609,42417,0.45134404513537424,0.46082395980594754
2019,46-65 y.,East,No,0.7252311756935271,42417,0.7209829453466063,0.7294794060404479
2019,46-65 y.,East,Yes,0.2747688243064729,42417,0.2705205939595521,0.27901705465339377
2019,66 and older,West,No,0.5850375355940979,42417,0.5803485125252921,0.5897265586629037
2019,66 and older,West,Yes,0.4149624644059022,42417,0.4102734413370964,0.41965148747470793
2019,66 and older,East,No,0.8091190108191654,42417,0.8053789932884108,0.81285902834992
2019,66 and older,East,Yes,0.19088098918083463,42417,0.18714097165008,0.19462100671158925
