year,age_gr,regtyp,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,Urban regions,No,0.5971107544141252,21983,0.590626905664071,0.6035946031641795
2009,18-29 y.,Urban regions,Yes,0.4028892455858748,21983,0.3964053968358205,0.4093730943359291
2009,18-29 y.,Rural regions,No,0.7543500511770727,21983,0.7486594599176355,0.7600406424365098
2009,18-29 y.,Rural regions,Yes,0.24564994882292732,21983,0.23995935756349013,0.2513405400823645
2009,30-45 y.,Urban regions,No,0.5746901500326158,21983,0.5681545993243854,0.5812257007408462
2009,30-45 y.,Urban regions,Yes,0.4253098499673842,21983,0.41877429925915377,0.4318454006756146
2009,30-45 y.,Rural regions,No,0.740276035131744,21983,0.7344795403589759,0.7460725299045121
2009,30-45 y.,Rural regions,Yes,0.25972396486825594,21983,0.2539274700954878,0.2655204596410241
2009,46-65 y.,Urban regions,No,0.6022868506089982,21983,0.5958169254463819,0.6087567757716146
2009,46-65 y.,Urban regions,Yes,0.3977131493910017,21983,0.3912432242283853,0.4041830745536181
2009,46-65 y.,Rural regions,No,0.7371879106438897,21983,0.7313692321257764,0.7430065891620029
2009,46-65 y.,Rural regions,Yes,0.2628120893561104,21983,0.2569934108379971,0.2686307678742237
2009,66 and older,Urban regions,No,0.654132539091586,21983,0.6478447159055543,0.6604203622776177
2009,66 and older,Urban regions,Yes,0.345867460908414,21983,0.3395796377223823,0.35215528409444574
2009,66 and older,Rural regions,No,0.760989010989011,21983,0.7553511973154227,0.7666268246625992
2009,66 and older,Rural regions,Yes,0.23901098901098902,21983,0.23337317533740076,0.24464880268457728
2014,18-29 y.,Urban regions,No,0.5497418244406196,38694,0.5447845330105338,0.5546991158707054
2014,18-29 y.,Urban regions,Yes,0.45025817555938036,38694,0.4453008841292946,0.45521546698946613
2014,18-29 y.,Rural regions,No,0.6695778748180495,38694,0.6648911509659636,0.6742645986701354
2014,18-29 y.,Rural regions,Yes,0.3304221251819505,38694,0.3257354013298646,0.3351088490340364
2014,30-45 y.,Urban regions,Yes,0.5306303116147308,38694,0.5256576626165627,0.535602960612899
2014,30-45 y.,Urban regions,No,0.4693696883852691,38694,0.4643970393871009,0.4743423373834373
2014,30-45 y.,Rural regions,No,0.6297723292469352,38694,0.624961050904498,0.6345836075893723
2014,30-45 y.,Rural regions,Yes,0.3702276707530648,38694,0.36541639241062773,0.37503894909550184
2014,46-65 y.,Urban regions,No,0.567687074829932,38694,0.562750930259309,0.5726232194005549
2014,46-65 y.,Urban regions,Yes,0.43231292517006803,38694,0.4273767805994451,0.43724906974069094
2014,46-65 y.,Rural regions,No,0.6895030873272567,38694,0.6848927679876609,0.6941134066668526
2014,46-65 y.,Rural regions,Yes,0.3104969126727433,38694,0.30588659333314744,0.3151072320123392
2014,66 and older,Urban regions,No,0.6188655194391333,38694,0.6140263422864779,0.6237046965917886
2014,66 and older,Urban regions,Yes,0.3811344805608668,38694,0.37629530340821143,0.38597365771352216
2014,66 and older,Rural regions,No,0.7046603032004491,38694,0.7001147674981896,0.7092058389027087
2014,66 and older,Rural regions,Yes,0.2953396967995508,38694,0.2907941610972913,0.2998852325018103
2019,18-29 y.,Urban regions,No,0.5810385523210071,42417,0.5763431198163619,0.5857339848256523
2019,18-29 y.,Urban regions,Yes,0.4189614476789929,42417,0.4142660151743477,0.4236568801836381
2019,18-29 y.,Rural regions,No,0.7006980802792321,42417,0.6963398887546347,0.7050562718038295
2019,18-29 y.,Rural regions,Yes,0.29930191972076786,42417,0.2949437281961705,0.30366011124536524
2019,30-45 y.,Urban regions,Yes,0.5290051839052086,42417,0.5242548501461987,0.5337555176642185
2019,30-45 y.,Urban regions,No,0.47099481609479144,42417,0.4662444823357815,0.4757451498538014
2019,30-45 y.,Rural regions,No,0.6412729026036644,42417,0.6367084402135902,0.6458373649937387
2019,30-45 y.,Rural regions,Yes,0.35872709739633557,42417,0.35416263500626133,0.3632915597864098
2019,46-65 y.,Urban regions,No,0.5367240319606638,42417,0.5319785371420289,0.5414695267792986
2019,46-65 y.,Urban regions,Yes,0.4632759680393362,42417,0.45853047322070134,0.468021462857971
2019,46-65 y.,Rural regions,No,0.669468546637744,42417,0.6649918508593792,0.6739452424161089
2019,46-65 y.,Rural regions,Yes,0.330531453362256,42417,0.3260547575838912,0.33500814914062077
2019,66 and older,Urban regions,No,0.5965785381026438,42417,0.5919098011125468,0.6012472750927409
2019,66 and older,Urban regions,Yes,0.40342146189735617,42417,0.3987527249072591,0.40809019888745324
2019,66 and older,Rural regions,No,0.7274184927846071,42417,0.723180829361002,0.7316561562082122
2019,66 and older,Rural regions,Yes,0.2725815072153928,42417,0.2683438437917877,0.2768191706389979
