"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","32","0.010816335034722","0.00771164658122273","0.0139210234882212"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","53","0.0132250996519856","0.00979625336265363","0.0166539459413176"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","111","0.0282428393631402","0.0232703650797439","0.0332153136465366"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","94","0.0232825900909507","0.0187563289834172","0.0278088511984842"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","490","0.119699180338338","0.109956002393308","0.129442358283367"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
