"plh0183","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","33","0.0367734901383866","0.0247739714824198","0.0487730087943533"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","102","0.15164443812529","0.125499889926003","0.177788986324577"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","131","0.141809360078112","0.119567222531132","0.164051497625091"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","79","0.0940979636772413","0.0740900331967919","0.114105894157691"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","74","0.0991364235410282","0.0776482342182806","0.120624612863776"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","55","0.125212082209369","0.0947012972840759","0.155722867134662"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","56","0.110141749556916","0.0837366619815236","0.136546837132309"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","57","0.0847501635032011","0.0644490880793665","0.105051238927036"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","64","0.0672676780244354","0.0512973469848188","0.083238009064052"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","45","0.0560738079013041","0.0403078456472086","0.0718397701553997"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","48","0.0645561939197411","0.0468863995801276","0.0822259882593545"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","37","0.0806555154125223","0.0555519708898571","0.105759059935188"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","40","0.07238682313248","0.0505311380549342","0.0942425082100258"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","81","0.110391860949726","0.0875491921184896","0.133234529780962"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","133","0.147438924016248","0.124834106073627","0.17004374195887"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","105","0.120964253453387","0.0986180765738571","0.143310430332916"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","106","0.139513364814276","0.114599927267585","0.164426802360967"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","69","0.151887034639618","0.118799372958672","0.184974696320563"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","75","0.143149917046077","0.113610686185483","0.172689147906672"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","maennlich","182","0.235892638010985","0.204946010471181","0.266839265550789"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hauptschulabschluss","weiblich","241","0.235854610519864","0.208787470443872","0.262921750595855"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","maennlich","256","0.316622929113268","0.284746268262854","0.348499589963683"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Realschulabschluss","weiblich","208","0.282810539466568","0.250427438894515","0.315193640038622"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(Fach-)Abitur","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","maennlich","135","0.290832927363678","0.248965628529094","0.332700226198262"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","AkademikerInnen","weiblich","168","0.298460395322633","0.259866317974489","0.337054472670778"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","(noch) kein Abschluss","weiblich","","","",""
