"plh0183","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","51","0.0268934105719127","0.0199595640835632","0.0338272570602623"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","63","0.0288660348518415","0.0220486437127329","0.03568342599095"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","41","0.0205679993782067","0.0144844891216438","0.0266515096347696"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","54","0.0251641751448673","0.018786797071766","0.0315415532179686"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","243","0.120788362034925","0.106820487200637","0.134756236869213"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","271","0.121240492213876","0.107949912089095","0.134531072338658"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","147","0.0746114657826261","0.0633489369004074","0.0858739946648447"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","159","0.0676720511195519","0.05744444260889","0.0778996596302137"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","274","0.125151765060946","0.11096916278572","0.139334367336172"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","330","0.145057537365341","0.130718378772138","0.159396695958545"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","606","0.281441667343274","0.262166582999613","0.300716751686936"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","643","0.263980633626139","0.246032647361851","0.281928619890427"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","394","0.179603621906784","0.163150796579079","0.196056447234489"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","403","0.166740879012716","0.151563521807025","0.181918236218408"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","293","0.147603350338458","0.132399973884176","0.162806726792739"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","339","0.152394427088238","0.137760310231279","0.167028543945198"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","34","0.00759762916817547","0.00553545380708512","0.00965980452926582"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","31","0.00747430348779396","0.00542880626289596","0.00951980071269196"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","63","0.0106663468894444","0.00817612474100343","0.0131565690378853"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","78","0.0129754972907539","0.0102878725915534","0.0156631219899544"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","131","0.022378082012381","0.0187925323349425","0.0259636316898196"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","157","0.0264236344204132","0.0226145207040817","0.0302327481367448"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","217","0.035624815847632","0.0311315907531448","0.0401180409421192"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","197","0.032495827238264","0.0282848502043059","0.0367068042722222"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","624","0.10421344502549","0.0968067750345989","0.111620115016382"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","734","0.120168269629685","0.112446135072978","0.127890404186392"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","601","0.0948655964955278","0.0877621394986731","0.101969053492383"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","636","0.0965204488994831","0.0895073254916493","0.103533572307317"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","1170","0.177011073256148","0.167758637844223","0.186263508668072"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","1204","0.17632618123747","0.167275553906771","0.18537680856817"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","1985","0.305219453762569","0.294056251881785","0.316382655643354"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","2077","0.296570471448742","0.285723290068274","0.307417652829211"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","1145","0.164612523410968","0.155623049735841","0.173601997086096"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","1102","0.143014911321709","0.134700721338067","0.151329101305351"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","556","0.0787512575189595","0.0722218157772809","0.085280699260638"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","561","0.0804328258575099","0.0739740376399379","0.0868916140750818"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","45","0.00811138126739709","0.00597062033046755","0.0102521422043266"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","40","0.00809139951051068","0.00589276275513569","0.0102900362658857"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","39","0.00744825723242542","0.00539618226857737","0.00950033219627348"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","75","0.0141715378871473","0.0112707564942132","0.0170723192800814"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","91","0.0202288029062216","0.0168688225699906","0.0235887832424527"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","190","0.03212358877525","0.027796181058598","0.0364509964919021"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","182","0.0319713162711646","0.027772627519578","0.0361700050227513"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","247","0.0427023132984596","0.0377403329543643","0.0476642936425549"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","285","0.0492123211716174","0.0440497267523834","0.0543749155908513"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","668","0.110715247834315","0.103014551910978","0.118415943757652"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","776","0.12513911812593","0.11724224147617","0.133035994775691"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","691","0.110499628132264","0.102805501871724","0.118193754392804"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","747","0.110897082555327","0.103402880668947","0.118391284441706"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","1186","0.178283138377515","0.168889754558598","0.187676522196432"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","1204","0.171259732336112","0.162268356294431","0.180251108377793"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","1838","0.282048167962763","0.271004454522124","0.293091881403403"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","1890","0.269741007358222","0.259148439506393","0.280333575210052"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","997","0.15180365100149","0.142997317238403","0.160609984764578"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","weiblich","996","0.135682520183492","0.127509399548853","0.143855640818131"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","maennlich","419","0.0644266760222473","0.0584013907837393","0.0704519612607554"
