year,pgisced97,plj0589,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Pre-primary Level,Seldom,0.11328,128,396,0.08202,0.14454
2013,Pre-primary Level,Never,0.26872,268,396,0.22500,0.31244
2013,Primary Level,Often,0.06375,40,311,0.03656,0.09095
2013,Primary Level,Sometimes,0.15527,75,311,0.11496,0.19559
2013,Primary Level,Seldom,0.20984,97,311,0.16451,0.25516
2013,Primary Level,Never,0.22880,99,311,0.18204,0.27556
2013,Lower Secondary Level,Very often,0.01671,67,2575,0.01176,0.02167
2013,Lower Secondary Level,Often,0.04925,136,2575,0.04089,0.05761
2013,Lower Secondary Level,Sometimes,0.11727,372,2575,0.10484,0.12970
2013,Lower Secondary Level,Seldom,0.21950,694,2575,0.20351,0.23549
2013,Lower Secondary Level,Never,0.41266,1306,2575,0.39364,0.43168
2013,Upper Secondary Level,Very often,0.01042,142,12372,0.00863,0.01221
2013,Upper Secondary Level,Often,0.03772,477,12372,0.03436,0.04108
2013,Upper Secondary Level,Sometimes,0.09579,1294,12372,0.09060,0.10098
2013,Upper Secondary Level,Seldom,0.26310,3395,12372,0.25534,0.27086
2013,Upper Secondary Level,Never,0.52304,7064,12372,0.51424,0.53185
2013,Post-secondary Non-tertiary Level,Often,0.03083,63,1752,0.02274,0.03893
2013,Post-secondary Non-tertiary Level,Sometimes,0.07860,175,1752,0.06600,0.09121
2013,Post-secondary Non-tertiary Level,Seldom,0.22934,487,1752,0.20965,0.24903
2013,Post-secondary Non-tertiary Level,Never,0.49233,1027,1752,0.46891,0.51574
2013,First Stage of Tertiary Education,Often,0.03387,46,1659,0.02516,0.04258
2013,First Stage of Tertiary Education,Sometimes,0.09010,139,1659,0.07631,0.10388
2013,First Stage of Tertiary Education,Seldom,0.31810,503,1659,0.29569,0.34052
2013,First Stage of Tertiary Education,Never,0.53367,971,1659,0.50966,0.55768
2013,Second Stage of Tertiary Education,Often,0.02418,118,5789,0.02023,0.02814
2013,Second Stage of Tertiary Education,Sometimes,0.07010,411,5789,0.06353,0.07668
2013,Second Stage of Tertiary Education,Seldom,0.24872,1509,5789,0.23759,0.25986
2013,Second Stage of Tertiary Education,Never,0.56422,3751,5789,0.55145,0.57700
2019,Primary Level,Never,0.00582,52,52,-0.01506,0.02669
2020,Primary Level,Sometimes,0.01340,80,293,0.00021,0.02659
2020,Primary Level,Seldom,0.00960,83,293,-0.00158,0.02079
2020,Primary Level,Never,0.01843,130,293,0.00300,0.03386
2020,Lower Secondary Level,Sometimes,0.00111,51,163,-0.00402,0.00623
2020,Lower Secondary Level,Seldom,0.00124,45,163,-0.00418,0.00665
2020,Lower Secondary Level,Never,0.00215,67,163,-0.00498,0.00927
2020,Upper Secondary Level,Sometimes,0.00030,38,145,-0.00254,0.00315
2020,Upper Secondary Level,Seldom,0.00021,42,145,-0.00218,0.00261
2020,Upper Secondary Level,Never,0.00046,65,145,-0.00304,0.00396
2021,Pre-primary Level,Sometimes,0.07603,40,180,0.03720,0.11486
2021,Pre-primary Level,Seldom,0.18714,61,180,0.13001,0.24428
2021,Pre-primary Level,Never,0.20322,79,180,0.14427,0.26217
2021,Primary Level,Very often,0.07014,81,1012,0.05440,0.08588
2021,Primary Level,Often,0.13779,116,1012,0.11655,0.15904
2021,Primary Level,Sometimes,0.23327,230,1012,0.20720,0.25934
2021,Primary Level,Seldom,0.16756,150,1012,0.14454,0.19058
2021,Primary Level,Never,0.36213,435,1012,0.33251,0.39176
2021,Lower Secondary Level,Very often,0.02420,81,1806,0.01711,0.03128
2021,Lower Secondary Level,Often,0.08670,187,1806,0.07372,0.09968
2021,Lower Secondary Level,Sometimes,0.14292,295,1806,0.12678,0.15907
2021,Lower Secondary Level,Seldom,0.30291,472,1806,0.28171,0.32411
2021,Lower Secondary Level,Never,0.40816,771,1806,0.38548,0.43083
2021,Upper Secondary Level,Very often,0.02009,157,7371,0.01689,0.02329
2021,Upper Secondary Level,Often,0.05850,466,7371,0.05314,0.06386
2021,Upper Secondary Level,Sometimes,0.11111,863,7371,0.10394,0.11829
2021,Upper Secondary Level,Seldom,0.32198,2225,7371,0.31131,0.33264
2021,Upper Secondary Level,Never,0.48500,3660,7371,0.47359,0.49641
2021,Post-secondary Non-tertiary Level,Often,0.05623,99,1567,0.04482,0.06764
2021,Post-secondary Non-tertiary Level,Sometimes,0.14184,202,1567,0.12456,0.15912
2021,Post-secondary Non-tertiary Level,Seldom,0.28429,419,1567,0.26195,0.30663
2021,Post-secondary Non-tertiary Level,Never,0.49870,847,1567,0.47394,0.52347
2021,First Stage of Tertiary Education,Sometimes,0.10144,95,965,0.08238,0.12050
2021,First Stage of Tertiary Education,Seldom,0.33716,303,965,0.30731,0.36700
2021,First Stage of Tertiary Education,Never,0.51923,567,965,0.48769,0.55077
2021,Second Stage of Tertiary Education,Very often,0.00730,88,5698,0.00509,0.00951
2021,Second Stage of Tertiary Education,Often,0.04045,275,5698,0.03534,0.04557
2021,Second Stage of Tertiary Education,Sometimes,0.10907,569,5698,0.10098,0.11717
2021,Second Stage of Tertiary Education,Seldom,0.28481,1544,5698,0.27309,0.29653
2021,Second Stage of Tertiary Education,Never,0.55662,3222,5698,0.54372,0.56952
