year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,8510,6.51218,6.45702,6.56735,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Direct migration background,West,3332,6.13933,6.04889,6.22978,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,Indirect migration background,West,120,5.79957,5.38133,6.21782,5.00000,5.00000,8.00000,0.50000,10.00000,5.00000,5.00000,6.00000
1985,No migration background,West,7817,6.52872,6.47434,6.58310,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Direct migration background,West,2857,6.15715,6.06282,6.25148,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,Indirect migration background,West,134,6.45810,6.06463,6.85156,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.02500
1986,No migration background,West,7508,6.58678,6.53398,6.63959,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Direct migration background,West,2791,6.35825,6.27074,6.44577,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Indirect migration background,West,147,6.12591,5.76599,6.48583,5.00000,6.84762,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1987,No migration background,West,7390,6.58951,6.53729,6.64173,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Direct migration background,West,2778,6.39648,6.31104,6.48192,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Indirect migration background,West,170,6.45266,6.12811,6.77721,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,No migration background,West,6998,6.60313,6.54988,6.65639,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Direct migration background,West,2645,6.27167,6.18169,6.36165,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,Indirect migration background,West,211,6.14941,5.83606,6.46275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,No migration background,West,6738,6.65215,6.59895,6.70535,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Direct migration background,West,2565,6.26586,6.17891,6.35280,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
