year,age_gr,quintil_oecd,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,1st Quintile,No,0.94856,508,508,0.92933,0.96779
2011,17-29 y.,2nd Quintile,No,0.96515,409,409,0.94735,0.98294
2011,17-29 y.,3rd Quintile,No,0.95154,460,460,0.93190,0.97119
2011,17-29 y.,4th Quintile,No,0.96409,454,454,0.94695,0.98122
2011,17-29 y.,5th Quintile,No,0.98241,371,371,0.96901,0.99580
2011,30-45 y.,1st Quintile,Yes,0.13548,65,520,0.10604,0.16493
2011,30-45 y.,1st Quintile,No,0.86452,455,520,0.83507,0.89396
2011,30-45 y.,2nd Quintile,Yes,0.13891,76,645,0.11220,0.16562
2011,30-45 y.,2nd Quintile,No,0.86109,569,645,0.83438,0.88780
2011,30-45 y.,3rd Quintile,Yes,0.11919,88,763,0.09618,0.14219
2011,30-45 y.,3rd Quintile,No,0.88081,675,763,0.85781,0.90382
2011,30-45 y.,4th Quintile,Yes,0.08667,84,884,0.06811,0.10522
2011,30-45 y.,4th Quintile,No,0.91333,800,884,0.89478,0.93189
2011,30-45 y.,5th Quintile,Yes,0.09894,76,892,0.07933,0.11854
2011,30-45 y.,5th Quintile,No,0.90106,816,892,0.88146,0.92067
2011,46-65 y.,1st Quintile,Yes,0.32635,225,737,0.29247,0.36022
2011,46-65 y.,1st Quintile,No,0.67365,512,737,0.63978,0.70753
2011,46-65 y.,2nd Quintile,Yes,0.25381,175,751,0.22266,0.28495
2011,46-65 y.,2nd Quintile,No,0.74619,576,751,0.71505,0.77734
2011,46-65 y.,3rd Quintile,Yes,0.23017,233,1014,0.20424,0.25609
2011,46-65 y.,3rd Quintile,No,0.76983,781,1014,0.74391,0.79576
2011,46-65 y.,4th Quintile,Yes,0.19183,252,1336,0.17071,0.21295
2011,46-65 y.,4th Quintile,No,0.80817,1084,1336,0.78705,0.82929
2011,46-65 y.,5th Quintile,Yes,0.17496,337,2035,0.15845,0.19147
2011,46-65 y.,5th Quintile,No,0.82504,1698,2035,0.80853,0.84155
2011,66 and older,1st Quintile,Yes,0.28952,210,711,0.25615,0.32288
2011,66 and older,1st Quintile,No,0.71048,501,711,0.67712,0.74385
2011,66 and older,2nd Quintile,Yes,0.28098,246,905,0.25168,0.31029
2011,66 and older,2nd Quintile,No,0.71902,659,905,0.68971,0.74832
2011,66 and older,3rd Quintile,Yes,0.30890,236,803,0.27693,0.34088
2011,66 and older,3rd Quintile,No,0.69110,567,803,0.65912,0.72307
2011,66 and older,4th Quintile,Yes,0.34005,176,599,0.30208,0.37802
2011,66 and older,4th Quintile,No,0.65995,423,599,0.62198,0.69792
2011,66 and older,5th Quintile,Yes,0.25769,168,783,0.22704,0.28834
2011,66 and older,5th Quintile,No,0.74231,615,783,0.71166,0.77296
2013,17-29 y.,1st Quintile,No,0.95766,631,631,0.94193,0.97338
2013,17-29 y.,2nd Quintile,No,0.97704,459,459,0.96333,0.99076
2013,17-29 y.,3rd Quintile,No,0.95245,454,454,0.93285,0.97205
2013,17-29 y.,4th Quintile,No,0.97227,480,480,0.95756,0.98697
2013,17-29 y.,5th Quintile,No,0.95107,411,411,0.93019,0.97195
2013,30-45 y.,1st Quintile,Yes,0.15446,100,648,0.12661,0.18231
2013,30-45 y.,1st Quintile,No,0.84554,548,648,0.81769,0.87339
2013,30-45 y.,2nd Quintile,Yes,0.14560,104,789,0.12097,0.17022
2013,30-45 y.,2nd Quintile,No,0.85440,685,789,0.82978,0.87903
2013,30-45 y.,3rd Quintile,Yes,0.12518,88,794,0.10215,0.14822
2013,30-45 y.,3rd Quintile,No,0.87482,706,794,0.85178,0.89785
2013,30-45 y.,4th Quintile,Yes,0.09859,82,894,0.07904,0.11814
2013,30-45 y.,4th Quintile,No,0.90141,812,894,0.88186,0.92096
2013,30-45 y.,5th Quintile,Yes,0.07467,79,947,0.05792,0.09142
2013,30-45 y.,5th Quintile,No,0.92533,868,947,0.90858,0.94208
2013,46-65 y.,1st Quintile,Yes,0.34019,288,970,0.31036,0.37002
2013,46-65 y.,1st Quintile,No,0.65981,682,970,0.62998,0.68964
2013,46-65 y.,2nd Quintile,Yes,0.24766,236,972,0.22051,0.27481
2013,46-65 y.,2nd Quintile,No,0.75234,736,972,0.72519,0.77949
2013,46-65 y.,3rd Quintile,Yes,0.23087,310,1275,0.20773,0.25401
2013,46-65 y.,3rd Quintile,No,0.76913,965,1275,0.74599,0.79227
2013,46-65 y.,4th Quintile,Yes,0.21304,338,1647,0.19326,0.23282
2013,46-65 y.,4th Quintile,No,0.78696,1309,1647,0.76718,0.80674
2013,46-65 y.,5th Quintile,Yes,0.16272,368,2455,0.14812,0.17732
2013,46-65 y.,5th Quintile,No,0.83728,2087,2455,0.82268,0.85188
2013,66 and older,1st Quintile,Yes,0.30612,239,822,0.27459,0.33764
2013,66 and older,1st Quintile,No,0.69388,583,822,0.66236,0.72541
2013,66 and older,2nd Quintile,Yes,0.25657,315,1202,0.23187,0.28127
2013,66 and older,2nd Quintile,No,0.74343,887,1202,0.71873,0.76813
2013,66 and older,3rd Quintile,Yes,0.26969,279,1059,0.24295,0.29644
2013,66 and older,3rd Quintile,No,0.73031,780,1059,0.70356,0.75705
2013,66 and older,4th Quintile,Yes,0.29695,245,879,0.26673,0.32717
2013,66 and older,4th Quintile,No,0.70305,634,879,0.67283,0.73327
2013,66 and older,5th Quintile,Yes,0.25402,216,975,0.22669,0.28136
2013,66 and older,5th Quintile,No,0.74598,759,975,0.71864,0.77331
2015,17-29 y.,1st Quintile,Yes,0.05598,70,1249,0.04322,0.06873
2015,17-29 y.,1st Quintile,No,0.94402,1179,1249,0.93127,0.95678
2015,17-29 y.,2nd Quintile,Yes,0.03512,33,859,0.02280,0.04743
2015,17-29 y.,2nd Quintile,No,0.96488,826,859,0.95257,0.97720
2015,17-29 y.,3rd Quintile,Yes,0.02793,31,753,0.01615,0.03970
2015,17-29 y.,3rd Quintile,No,0.97207,722,753,0.96030,0.98385
2015,17-29 y.,4th Quintile,No,0.96844,593,593,0.95436,0.98253
2015,17-29 y.,5th Quintile,No,0.98571,438,438,0.97459,0.99684
2015,30-45 y.,1st Quintile,Yes,0.16942,250,1604,0.15106,0.18779
2015,30-45 y.,1st Quintile,No,0.83058,1354,1604,0.81221,0.84894
2015,30-45 y.,2nd Quintile,Yes,0.10860,204,1624,0.09346,0.12374
2015,30-45 y.,2nd Quintile,No,0.89140,1420,1624,0.87626,0.90654
2015,30-45 y.,3rd Quintile,Yes,0.10478,152,1508,0.08932,0.12025
2015,30-45 y.,3rd Quintile,No,0.89522,1356,1508,0.87975,0.91068
2015,30-45 y.,4th Quintile,Yes,0.09217,119,1379,0.07690,0.10745
2015,30-45 y.,4th Quintile,No,0.90783,1260,1379,0.89255,0.92310
2015,30-45 y.,5th Quintile,Yes,0.06390,78,1241,0.05028,0.07751
2015,30-45 y.,5th Quintile,No,0.93610,1163,1241,0.92249,0.94972
2015,46-65 y.,1st Quintile,Yes,0.33412,436,1481,0.31009,0.35815
2015,46-65 y.,1st Quintile,No,0.66588,1045,1481,0.64185,0.68991
2015,46-65 y.,2nd Quintile,Yes,0.27111,347,1513,0.24870,0.29351
2015,46-65 y.,2nd Quintile,No,0.72889,1166,1513,0.70649,0.75130
2015,46-65 y.,3rd Quintile,Yes,0.20377,310,1517,0.18350,0.22405
2015,46-65 y.,3rd Quintile,No,0.79623,1207,1517,0.77595,0.81650
2015,46-65 y.,4th Quintile,Yes,0.18793,356,1881,0.17027,0.20559
2015,46-65 y.,4th Quintile,No,0.81207,1525,1881,0.79441,0.82973
2015,46-65 y.,5th Quintile,Yes,0.15870,365,2485,0.14433,0.17306
2015,46-65 y.,5th Quintile,No,0.84130,2120,2485,0.82694,0.85567
2015,66 and older,1st Quintile,Yes,0.32407,238,748,0.29050,0.35763
2015,66 and older,1st Quintile,No,0.67593,510,748,0.64237,0.70950
2015,66 and older,2nd Quintile,Yes,0.27474,355,1253,0.25002,0.29947
2015,66 and older,2nd Quintile,No,0.72526,898,1253,0.70053,0.74998
2015,66 and older,3rd Quintile,Yes,0.27847,290,1064,0.25152,0.30541
2015,66 and older,3rd Quintile,No,0.72153,774,1064,0.69459,0.74848
2015,66 and older,4th Quintile,Yes,0.27032,235,880,0.24096,0.29968
2015,66 and older,4th Quintile,No,0.72968,645,880,0.70032,0.75904
2015,66 and older,5th Quintile,Yes,0.25544,209,939,0.22753,0.28335
2015,66 and older,5th Quintile,No,0.74456,730,939,0.71665,0.77247
2017,17-29 y.,1st Quintile,Yes,0.03040,43,1211,0.02072,0.04007
2017,17-29 y.,1st Quintile,No,0.96960,1168,1211,0.95993,0.97928
2017,17-29 y.,2nd Quintile,Yes,0.03501,32,783,0.02212,0.04789
2017,17-29 y.,2nd Quintile,No,0.96499,751,783,0.95211,0.97788
2017,17-29 y.,3rd Quintile,No,0.97998,644,644,0.96915,0.99081
2017,17-29 y.,4th Quintile,No,0.96873,569,569,0.95442,0.98304
2017,17-29 y.,5th Quintile,No,0.97267,413,413,0.95693,0.98841
