year,pgisced97,sampreg,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No answer / don't know,West,No,0.92025,242,242,0.88604,0.95445
2011,No answer / don't know,East,No,0.89793,47,47,0.81045,0.98542
2011,Pre-primary Level,West,No,0.96353,271,271,0.94117,0.98589
2011,Pre-primary Level,East,No,0.98880,34,34,0.95290,1.02471
2011,Primary Level,West,Yes,0.27974,55,201,0.21753,0.34195
2011,Primary Level,West,No,0.72026,146,201,0.65805,0.78247
2011,Lower Secondary Level,West,Yes,0.22525,401,1869,0.20631,0.24420
2011,Lower Secondary Level,West,No,0.77475,1468,1869,0.75580,0.79369
2011,Lower Secondary Level,East,Yes,0.23033,64,297,0.18236,0.27829
2011,Lower Secondary Level,East,No,0.76967,233,297,0.72171,0.81764
2011,Upper Secondary Level,West,Yes,0.19839,1533,7862,0.18958,0.20721
2011,Upper Secondary Level,West,No,0.80161,6329,7862,0.79279,0.81042
2011,Upper Secondary Level,East,Yes,0.19225,472,2628,0.17718,0.20732
2011,Upper Secondary Level,East,No,0.80775,2156,2628,0.79268,0.82282
2011,Post-secondary Non-tertiary Level,West,Yes,0.16090,157,1023,0.13837,0.18343
2011,Post-secondary Non-tertiary Level,West,No,0.83910,866,1023,0.81657,0.86163
2011,Post-secondary Non-tertiary Level,East,No,0.83126,155,155,0.77210,0.89041
2011,First Stage of Tertiary Education,West,Yes,0.20334,197,1044,0.17892,0.22777
2011,First Stage of Tertiary Education,West,No,0.79666,847,1044,0.77223,0.82108
2011,First Stage of Tertiary Education,East,Yes,0.21854,90,401,0.17804,0.25904
2011,First Stage of Tertiary Education,East,No,0.78146,311,401,0.74096,0.82196
2011,Second Stage of Tertiary Education,West,Yes,0.12302,399,3300,0.11181,0.13422
2011,Second Stage of Tertiary Education,West,No,0.87698,2901,3300,0.86578,0.88819
2011,Second Stage of Tertiary Education,East,Yes,0.17788,216,1288,0.15699,0.19877
2011,Second Stage of Tertiary Education,East,No,0.82212,1072,1288,0.80123,0.84301
2013,No answer / don't know,West,No,0.91571,216,216,0.87857,0.95284
2013,No answer / don't know,East,No,0.92928,36,36,0.84436,1.01421
2013,Pre-primary Level,West,No,0.99035,223,223,0.97748,1.00321
2013,Pre-primary Level,East,No,0.95211,32,32,0.87695,1.02728
2013,Primary Level,West,Yes,0.34070,47,161,0.26726,0.41414
2013,Primary Level,West,No,0.65930,114,161,0.58586,0.73274
2013,Lower Secondary Level,West,Yes,0.23740,370,1605,0.21658,0.25823
2013,Lower Secondary Level,West,No,0.76260,1235,1605,0.74177,0.78342
2013,Lower Secondary Level,East,Yes,0.24390,52,246,0.19012,0.29767
2013,Lower Secondary Level,East,No,0.75610,194,246,0.70233,0.80988
2013,Upper Secondary Level,West,Yes,0.21260,1430,7051,0.20305,0.22215
2013,Upper Secondary Level,West,No,0.78740,5621,7051,0.77785,0.79695
2013,Upper Secondary Level,East,Yes,0.18830,431,2356,0.17251,0.20409
2013,Upper Secondary Level,East,No,0.81170,1925,2356,0.79591,0.82749
2013,Post-secondary Non-tertiary Level,West,Yes,0.15502,129,926,0.13170,0.17835
2013,Post-secondary Non-tertiary Level,West,No,0.84498,797,926,0.82165,0.86830
2013,Post-secondary Non-tertiary Level,East,No,0.79313,146,146,0.72720,0.85906
2013,First Stage of Tertiary Education,West,Yes,0.18610,177,951,0.16135,0.21085
2013,First Stage of Tertiary Education,West,No,0.81390,774,951,0.78915,0.83865
2013,First Stage of Tertiary Education,East,Yes,0.27107,87,372,0.22584,0.31631
2013,First Stage of Tertiary Education,East,No,0.72893,285,372,0.68369,0.77416
2013,Second Stage of Tertiary Education,West,Yes,0.12986,421,3260,0.11832,0.14140
2013,Second Stage of Tertiary Education,West,No,0.87014,2839,3260,0.85860,0.88168
2013,Second Stage of Tertiary Education,East,Yes,0.16090,192,1206,0.14016,0.18165
2013,Second Stage of Tertiary Education,East,No,0.83910,1014,1206,0.81835,0.85984
2015,No answer / don't know,West,Yes,0.08426,36,530,0.06059,0.10793
2015,No answer / don't know,West,No,0.91574,494,530,0.89207,0.93941
2015,No answer / don't know,East,No,0.90415,79,79,0.83882,0.96948
2015,Pre-primary Level,West,No,0.94704,287,287,0.92108,0.97300
2015,Pre-primary Level,East,No,0.98382,52,52,0.94919,1.01845
2015,Primary Level,West,Yes,0.25076,75,361,0.20598,0.29553
2015,Primary Level,West,No,0.74924,286,361,0.70447,0.79402
2015,Primary Level,East,No,0.97877,44,44,0.93568,1.02186
2015,Lower Secondary Level,West,Yes,0.20264,442,2333,0.18633,0.21896
2015,Lower Secondary Level,West,No,0.79736,1891,2333,0.78104,0.81367
2015,Lower Secondary Level,East,Yes,0.19424,61,340,0.15213,0.23636
2015,Lower Secondary Level,East,No,0.80576,279,340,0.76364,0.84787
2015,Upper Secondary Level,West,Yes,0.20831,1684,8960,0.19990,0.21672
2015,Upper Secondary Level,West,No,0.79169,7276,8960,0.78328,0.80010
2015,Upper Secondary Level,East,Yes,0.19998,512,2689,0.18486,0.21511
2015,Upper Secondary Level,East,No,0.80002,2177,2689,0.78489,0.81514
2015,Post-secondary Non-tertiary Level,West,Yes,0.13619,229,1677,0.11977,0.15261
2015,Post-secondary Non-tertiary Level,West,No,0.86381,1448,1677,0.84739,0.88023
2015,Post-secondary Non-tertiary Level,East,Yes,0.18640,34,275,0.14029,0.23251
2015,Post-secondary Non-tertiary Level,East,No,0.81360,241,275,0.76749,0.85971
2015,First Stage of Tertiary Education,West,Yes,0.17431,191,1123,0.15211,0.19650
2015,First Stage of Tertiary Education,West,No,0.82569,932,1123,0.80350,0.84789
2015,First Stage of Tertiary Education,East,Yes,0.21851,87,397,0.17781,0.25921
2015,First Stage of Tertiary Education,East,No,0.78149,310,397,0.74079,0.82219
2015,Second Stage of Tertiary Education,West,Yes,0.12330,522,4507,0.11370,0.13290
2015,Second Stage of Tertiary Education,West,No,0.87670,3985,4507,0.86710,0.88630
2015,Second Stage of Tertiary Education,East,Yes,0.15220,212,1366,0.13314,0.17126
2015,Second Stage of Tertiary Education,East,No,0.84780,1154,1366,0.82874,0.86686
2017,No answer / don't know,West,Yes,0.06074,35,520,0.04019,0.08129
2017,No answer / don't know,West,No,0.93926,485,520,0.91871,0.95981
2017,No answer / don't know,East,No,0.91498,88,88,0.85637,0.97359
2017,Pre-primary Level,West,No,0.95462,334,334,0.93226,0.97697
2017,Primary Level,West,Yes,0.21865,81,402,0.17820,0.25911
2017,Primary Level,West,No,0.78135,321,402,0.74089,0.82180
2017,Primary Level,East,No,0.88287,44,44,0.78675,0.97899
2017,Lower Secondary Level,West,Yes,0.21443,431,2369,0.19790,0.23097
2017,Lower Secondary Level,West,No,0.78557,1938,2369,0.76903,0.80210
2017,Lower Secondary Level,East,Yes,0.17024,66,376,0.13220,0.20828
2017,Lower Secondary Level,East,No,0.82976,310,376,0.79172,0.86780
2017,Upper Secondary Level,West,Yes,0.19577,1622,9227,0.18768,0.20387
2017,Upper Secondary Level,West,No,0.80423,7605,9227,0.79613,0.81232
2017,Upper Secondary Level,East,Yes,0.19271,522,2846,0.17822,0.20721
2017,Upper Secondary Level,East,No,0.80729,2324,2846,0.79279,0.82178
2017,Post-secondary Non-tertiary Level,West,Yes,0.11291,247,1883,0.09861,0.12721
2017,Post-secondary Non-tertiary Level,West,No,0.88709,1636,1883,0.87279,0.90139
2017,Post-secondary Non-tertiary Level,East,Yes,0.14642,41,328,0.10811,0.18474
2017,Post-secondary Non-tertiary Level,East,No,0.85358,287,328,0.81526,0.89189
2017,First Stage of Tertiary Education,West,Yes,0.15784,198,1131,0.13658,0.17909
2017,First Stage of Tertiary Education,West,No,0.84216,933,1131,0.82091,0.86342
2017,First Stage of Tertiary Education,East,Yes,0.23823,90,396,0.19622,0.28024
2017,First Stage of Tertiary Education,East,No,0.76177,306,396,0.71976,0.80378
2017,Second Stage of Tertiary Education,West,Yes,0.10713,518,5082,0.09862,0.11563
2017,Second Stage of Tertiary Education,West,No,0.89287,4564,5082,0.88437,0.90138
2017,Second Stage of Tertiary Education,East,Yes,0.14374,201,1433,0.12557,0.16191
2017,Second Stage of Tertiary Education,East,No,0.85626,1232,1433,0.83809,0.87443
2019,No answer / don't know,West,No,0.92994,433,433,0.90587,0.95401
2019,No answer / don't know,East,No,0.99407,110,110,0.97965,1.00848
2019,Pre-primary Level,West,No,0.98912,275,275,0.97684,1.00140
2019,Pre-primary Level,East,No,0.93964,51,51,0.87362,1.00565
2019,Primary Level,West,Yes,0.18371,67,343,0.14267,0.22476
2019,Primary Level,West,No,0.81629,276,343,0.77524,0.85733
2019,Primary Level,East,No,0.85009,42,42,0.74082,0.95936
2019,Lower Secondary Level,West,Yes,0.22469,379,2045,0.20659,0.24278
2019,Lower Secondary Level,West,No,0.77531,1666,2045,0.75722,0.79341
2019,Lower Secondary Level,East,Yes,0.17495,59,375,0.13645,0.21346
2019,Lower Secondary Level,East,No,0.82505,316,375,0.78654,0.86355
2019,Upper Secondary Level,West,Yes,0.19577,1517,8510,0.18734,0.20420
2019,Upper Secondary Level,West,No,0.80423,6993,8510,0.79580,0.81266
2019,Upper Secondary Level,East,Yes,0.19168,475,2612,0.17658,0.20678
2019,Upper Secondary Level,East,No,0.80832,2137,2612,0.79322,0.82342
2019,Post-secondary Non-tertiary Level,West,Yes,0.12681,255,1845,0.11162,0.14199
2019,Post-secondary Non-tertiary Level,West,No,0.87319,1590,1845,0.85801,0.88838
2019,Post-secondary Non-tertiary Level,East,Yes,0.12171,38,321,0.08589,0.15753
2019,Post-secondary Non-tertiary Level,East,No,0.87829,283,321,0.84247,0.91411
2019,First Stage of Tertiary Education,West,Yes,0.17596,218,1217,0.15456,0.19736
2019,First Stage of Tertiary Education,West,No,0.82404,999,1217,0.80264,0.84544
2019,First Stage of Tertiary Education,East,Yes,0.24946,84,438,0.20889,0.29003
2019,First Stage of Tertiary Education,East,No,0.75054,354,438,0.70997,0.79111
2019,Second Stage of Tertiary Education,West,Yes,0.10741,583,5404,0.09916,0.11567
2019,Second Stage of Tertiary Education,West,No,0.89259,4821,5404,0.88433,0.90084
2019,Second Stage of Tertiary Education,East,Yes,0.15702,233,1586,0.13911,0.17493
2019,Second Stage of Tertiary Education,East,No,0.84298,1353,1586,0.82507,0.86089
2021,No answer / don't know,West,Yes,0.11007,77,673,0.08640,0.13373
2021,No answer / don't know,West,No,0.88993,596,673,0.86627,0.91360
2021,No answer / don't know,East,No,0.76696,94,94,0.68104,0.85289
2021,Pre-primary Level,West,No,0.97950,152,152,0.95690,1.00210
2021,Primary Level,West,Yes,0.31362,149,808,0.28160,0.34563
2021,Primary Level,West,No,0.68638,659,808,0.65437,0.71840
2021,Primary Level,East,No,0.81987,106,106,0.74636,0.89337
2021,Lower Secondary Level,West,Yes,0.27366,298,1488,0.25100,0.29632
2021,Lower Secondary Level,West,No,0.72634,1190,1488,0.70368,0.74900
2021,Lower Secondary Level,East,Yes,0.15881,45,256,0.11395,0.20367
2021,Lower Secondary Level,East,No,0.84119,211,256,0.79633,0.88605
2021,Upper Secondary Level,West,Yes,0.22072,1144,5638,0.20990,0.23155
2021,Upper Secondary Level,West,No,0.77928,4494,5638,0.76845,0.79010
2021,Upper Secondary Level,East,Yes,0.22790,342,1660,0.20771,0.24808
2021,Upper Secondary Level,East,No,0.77210,1318,1660,0.75192,0.79229
2021,Post-secondary Non-tertiary Level,West,Yes,0.15652,215,1368,0.13726,0.17578
2021,Post-secondary Non-tertiary Level,West,No,0.84348,1153,1368,0.82422,0.86274
2021,Post-secondary Non-tertiary Level,East,No,0.87258,193,193,0.82542,0.91975
2021,First Stage of Tertiary Education,West,Yes,0.22432,146,730,0.19404,0.25460
2021,First Stage of Tertiary Education,West,No,0.77568,584,730,0.74540,0.80596
2021,First Stage of Tertiary Education,East,Yes,0.18040,51,262,0.13375,0.22705
2021,First Stage of Tertiary Education,East,No,0.81960,211,262,0.77295,0.86625
2021,Second Stage of Tertiary Education,West,Yes,0.12293,541,4456,0.11328,0.13257
2021,Second Stage of Tertiary Education,West,No,0.87707,3915,4456,0.86743,0.88672
2021,Second Stage of Tertiary Education,East,Yes,0.16222,188,1179,0.14116,0.18327
2021,Second Stage of Tertiary Education,East,No,0.83778,991,1179,0.81673,0.85884
