"ple0022","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.242623355845275","0.182457092234764","0.302789619455785"
"Ja","2011","(noch) kein Abschluss","2","20","","",""
"Ja","2011","(noch) kein Abschluss","3","10","","",""
"Ja","2011","(noch) kein Abschluss","4","7","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","377","0.263121137178608","0.240897080370626","0.28534519398659"
"Ja","2011","Hauptschule","2","487","0.260448770099462","0.240929266652879","0.279968273546045"
"Ja","2011","Hauptschule","3","374","0.241826945843422","0.220293887245749","0.263360004441094"
"Ja","2011","Hauptschule","4","347","0.252374048276796","0.229781331914028","0.274966764639564"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","160","0.221300400572346","0.191806525368973","0.250794275775719"
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","134","0.201079458011669","0.173130205825621","0.229028710197717"
"Ja","2011","Realschule","2","170","0.160807980410715","0.13892944056762","0.182686520253811"
"Ja","2011","Realschule","3","150","0.147639823935539","0.126162469501689","0.169117178369389"
"Ja","2011","Realschule","4","236","0.175286688718833","0.155298812026352","0.195274565411314"
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","175","0.144424436823091","0.12456877466146","0.164280098984722"
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","47","0.111198688126392","0.0809884880861132","0.141408888166671"
"Ja","2011","(Fach-)Abitur","2","46","0.116172990474203","0.0851942754742739","0.147151705474133"
"Ja","2011","(Fach-)Abitur","3","45","0.109271352957801","0.0785826376859402","0.139960068229662"
"Ja","2011","(Fach-)Abitur","4","78","0.146470452632265","0.117940150089684","0.175000755174846"
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","85","0.131373186805985","0.104931795475754","0.157814578136215"
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","51","0.198225254885527","0.148905954313966","0.247544555457087"
"Ja","2011","AkademikerIn","2","60","0.158524517418084","0.121754194885283","0.195294839950886"
"Ja","2011","AkademikerIn","3","92","0.1575483246134","0.127561121911664","0.187535527315137"
"Ja","2011","AkademikerIn","4","138","0.126793569641293","0.107103291350822","0.146483847931764"
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","274","0.119487598559612","0.106214248776125","0.132760948343098"
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","155","0.757376644154725","0.697210380544215","0.817542907765236"
"Nein","2011","(noch) kein Abschluss","2","87","0.784690868332283","0.706808934575495","0.86257280208907"
"Nein","2011","(noch) kein Abschluss","3","60","0.825838348294498","0.736995420683022","0.914681275905974"
