year,plh0111,migback,sampreg,proportion,n,lower_confidence,upper_confidence
1990,Very important,No migration background,West,0.9333333333333333,18165,0.9297058023622369,0.9369608643044298
1990,Very important,Direct migration background,West,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,Important,No migration background,West,0.9480181936322287,18165,0.9447899047544648,0.9512464825099927
1990,Important,Direct migration background,West,0.04483430799220273,18165,0.04182488688148738,0.04784372910291807
1990,Important,Indirect migration background,West,0.007147498375568551,18165,0.005922437217970361,0.00837255953316674
1990,Less important,No migration background,West,0.9338938822847203,18165,0.9302805494978692,0.9375072150715713
1990,Less important,Direct migration background,West,0.05972745723398087,18165,0.05628116373805906,0.06317375072990268
1990,Less important,Indirect migration background,West,0.006378660481298927,18165,0.005220913736658337,0.007536407225939517
1990,Unimportant,No migration background,West,0.9087431693989071,18165,0.904555314356237,0.9129310244415771
1990,Unimportant,Direct migration background,West,0.0814207650273224,18165,0.07744368553618906,0.08539784451845574
1990,Unimportant,Indirect migration background,West,0.009836065573770493,18165,0.008400897945792967,0.011271233201748018
1992,Very important,No migration background,West,0.6507177033492823,17350,0.6436237075016614,0.6578116991969031
1992,Very important,No migration background,East,0.2822966507177033,17350,0.2755988583377416,0.28899444309766503
1992,Very important,Direct migration background,West,0.04784688995215311,17350,0.04467084541464474,0.05102293448966148
1992,Very important,Direct migration background,East,0.019138755980861243,17350,0.017099991907834552,0.021177520053887934
1992,Important,No migration background,West,0.6407068062827225,17350,0.6335674263256775,0.6478461862397674
1992,Important,No migration background,East,0.30170157068062825,17350,0.29487165015830025,0.30853149120295625
1992,Important,Direct migration background,West,0.03664921465968586,17350,0.03385325503237334,0.03944517428699838
1992,Important,Direct migration background,East,0.015052356020942409,17350,0.013240535619753717,0.016864176422131102
1992,Important,Indirect migration background,West,0.0058900523560209425,17350,0.004751421052924197,0.007028683659117688
1992,Less important,No migration background,West,0.5834109972041006,17350,0.5760751962651608,0.5907467981430404
1992,Less important,No migration background,East,0.3658900279589935,17350,0.3587225905359194,0.37305746538206763
1992,Less important,Direct migration background,West,0.035414725069897485,17350,0.03266449780617008,0.03816495233362489
1992,Less important,Direct migration background,East,0.010251630941286114,17350,0.00875275664952083,0.011750505233051399
1992,Less important,Indirect migration background,West,0.004846225535880708,17350,0.003812861744691397,0.005879589327070019
1992,Less important,Indirect migration background,East,0.0001863932898415657,17350,-1.673994756647837e-05,0.0003895265272496098
1992,Unimportant,No migration background,West,0.5896239363162229,17350,0.5823043776602528,0.596943494972193
1992,Unimportant,No migration background,East,0.3428493000274499,17350,0.3357862797550325,0.3499123202998673
1992,Unimportant,Direct migration background,West,0.045841339555311555,17350,0.04272929877037549,0.04895338034024762
1992,Unimportant,Direct migration background,East,0.016469942355201758,17350,0.014576089688412685,0.01836379502199083
1992,Unimportant,Indirect migration background,West,0.004666483667307164,17350,0.003652372602829463,0.005680594731784866
1992,Unimportant,Indirect migration background,East,0.0005489980785067252,17350,0.0002004421308176311,0.0008975540261958192
1995,Very important,No migration background,West,0.5964912280701754,17246,0.5891690480623882,0.6038134080779626
1995,Very important,No migration background,East,0.2807017543859649,17246,0.2739953622407346,0.2874081465311952
1995,Very important,Direct migration background,West,0.08771929824561403,17246,0.08349724507039027,0.09194135142083779
1995,Very important,Indirect migration background,West,0.023391812865497075,17246,0.021135995158501994,0.025647630572492155
1995,Very important,Direct migration background,East,0.011695906432748537,17246,0.010091279341464567,0.013300533524032508
1995,Important,No migration background,West,0.6494708994708994,17246,0.6423496898812665,0.6565921090605323
1995,Important,No migration background,East,0.25396825396825395,17246,0.24747174187363613,0.2604647660628718
1995,Important,Direct migration background,West,0.07539682539682539,17246,0.07145619139188829,0.0793374594017625
1995,Important,Direct migration background,East,0.011243386243386243,17246,0.009669747112854567,0.012817025373917918
1995,Important,Indirect migration background,West,0.009259259259259259,17246,0.007829772905494269,0.010688745613024249
1995,Important,Indirect migration background,East,0.0006613756613756613,17246,0.00027767519993985505,0.0010450761228114676
1995,Less important,No migration background,West,0.5744529443159581,17246,0.5670736827382827,0.5818322058936334
1995,Less important,No migration background,East,0.3305461661626045,17246,0.3235253393656254,0.33756699295958364
1995,Less important,Direct migration background,West,0.07365237502223804,17246,0.0697539224542468,0.07755082759022927
1995,Less important,Direct migration background,East,0.010674257249599715,17246,0.009140522109834848,0.012207992389364583
1995,Less important,Indirect migration background,West,0.00889521437466643,17246,0.007493853859625085,0.010296574889707776
1995,Less important,Indirect migration background,East,0.001779042874933286,17246,0.0011500895323469126,0.0024079962175196593
1995,Unimportant,No migration background,West,0.547469220246238,17246,0.5400404693423857,0.5548979711500903
1995,Unimportant,No migration background,East,0.31108071135430915,17246,0.30417143451235057,0.3179899881962677
1995,Unimportant,Direct migration background,West,0.11436388508891929,17246,0.10961399030280239,0.11911377987503619
1995,Unimportant,Direct migration background,East,0.015868673050615595,17246,0.014003544737354016,0.017733801363877175
1995,Unimportant,Indirect migration background,West,0.01039671682626539,17246,0.008882839962283375,0.011910593690247405
1995,Unimportant,Indirect migration background,East,0.0008207934336525308,17246,0.0003933776941127708,0.0012482091731922907
2004,Very important,No migration background,West,0.7189014539579968,26790,0.713518338494734,0.7242845694212595
2004,Very important,No migration background,East,0.172859450726979,26790,0.16833145576609473,0.17738744568786327
2004,Very important,Direct migration background,West,0.07431340872374798,26790,0.07117264481028836,0.0774541726372076
2004,Very important,Indirect migration background,West,0.025848142164781908,26790,0.023947949168975344,0.027748335160588472
2004,Very important,Direct migration background,East,0.006462035541195477,26790,0.005502531917859273,0.007421539164531681
2004,Very important,Indirect migration background,East,0.0016155088852988692,26790,0.0011345883707743504,0.002096429399823388
