year,age_gr,sampreg,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,West,Very important,0.02979,50,1862,0.02206,0.03751
1990,17-29 y.,West,Important,0.21578,392,1862,0.19709,0.23447
1990,17-29 y.,West,Less important,0.54285,1002,1862,0.52022,0.56548
1990,17-29 y.,West,Unimportant,0.21158,418,1862,0.19303,0.23014
1990,30-45 y.,West,Very important,0.03020,62,2056,0.02280,0.03760
1990,30-45 y.,West,Important,0.26503,535,2056,0.24595,0.28411
1990,30-45 y.,West,Less important,0.51855,1064,2056,0.49694,0.54015
1990,30-45 y.,West,Unimportant,0.18622,395,2056,0.16939,0.20305
1990,46-65 y.,West,Very important,0.02538,54,2165,0.01875,0.03200
1990,46-65 y.,West,Important,0.22222,477,2165,0.20471,0.23974
1990,46-65 y.,West,Less important,0.49031,1062,2165,0.46925,0.51138
1990,46-65 y.,West,Unimportant,0.26209,572,2165,0.24356,0.28062
1990,66 and older,West,Important,0.16044,152,987,0.13753,0.18335
1990,66 and older,West,Less important,0.35412,372,987,0.32427,0.38397
1990,66 and older,West,Unimportant,0.46996,463,987,0.43881,0.50111
1992,17-29 y.,West,Very important,0.02593,38,1782,0.01855,0.03331
1992,17-29 y.,West,Important,0.13123,245,1782,0.11555,0.14691
1992,17-29 y.,West,Less important,0.52723,933,1782,0.50404,0.55042
1992,17-29 y.,West,Unimportant,0.31561,566,1782,0.29403,0.33720
1992,17-29 y.,East,Important,0.13508,120,899,0.11272,0.15744
1992,17-29 y.,East,Less important,0.59487,552,899,0.56276,0.62698
1992,17-29 y.,East,Unimportant,0.25549,227,899,0.22696,0.28402
1992,30-45 y.,West,Very important,0.02002,44,2163,0.01411,0.02592
1992,30-45 y.,West,Important,0.17593,374,2163,0.15988,0.19198
1992,30-45 y.,West,Less important,0.53702,1163,2163,0.51600,0.55803
1992,30-45 y.,West,Unimportant,0.26703,582,2163,0.24839,0.28568
1992,30-45 y.,East,Important,0.13437,190,1415,0.11660,0.15215
1992,30-45 y.,East,Less important,0.56394,819,1415,0.53809,0.58979
1992,30-45 y.,East,Unimportant,0.29029,406,1415,0.26663,0.31395
1992,46-65 y.,West,Very important,0.02454,50,2010,0.01778,0.03131
1992,46-65 y.,West,Important,0.15686,310,2010,0.14096,0.17276
1992,46-65 y.,West,Less important,0.48004,957,2010,0.45819,0.50189
1992,46-65 y.,West,Unimportant,0.33856,693,2010,0.31786,0.35925
1992,46-65 y.,East,Important,0.12747,161,1196,0.10857,0.14638
1992,46-65 y.,East,Less important,0.45431,576,1196,0.42608,0.48254
1992,46-65 y.,East,Unimportant,0.39779,459,1196,0.37004,0.42554
1992,66 and older,West,Important,0.13227,129,973,0.11097,0.15357
1992,66 and older,West,Less important,0.32461,328,973,0.29518,0.35405
1992,66 and older,West,Unimportant,0.52548,516,973,0.49409,0.55687
1992,66 and older,East,Less important,0.29337,117,355,0.24594,0.34080
1992,66 and older,East,Unimportant,0.63003,238,355,0.57974,0.68033
1995,17-29 y.,West,Very important,0.01898,31,1781,0.01264,0.02532
1995,17-29 y.,West,Important,0.15431,271,1781,0.13753,0.17109
1995,17-29 y.,West,Less important,0.52897,940,1781,0.50578,0.55215
1995,17-29 y.,West,Unimportant,0.29775,539,1781,0.27651,0.31899
1995,17-29 y.,East,Important,0.10356,81,809,0.08255,0.12457
1995,17-29 y.,East,Less important,0.57918,491,809,0.54514,0.61322
1995,17-29 y.,East,Unimportant,0.30212,237,809,0.27046,0.33378
1995,30-45 y.,West,Very important,0.01795,43,2604,0.01285,0.02305
1995,30-45 y.,West,Important,0.15524,393,2604,0.14133,0.16915
1995,30-45 y.,West,Less important,0.54146,1375,2604,0.52232,0.56061
1995,30-45 y.,West,Unimportant,0.28534,793,2604,0.26800,0.30269
1995,30-45 y.,East,Important,0.10109,132,1262,0.08445,0.11773
1995,30-45 y.,East,Less important,0.58315,757,1262,0.55593,0.61036
1995,30-45 y.,East,Unimportant,0.30936,373,1262,0.28385,0.33488
1995,46-65 y.,West,Very important,0.01674,37,2068,0.01121,0.02227
1995,46-65 y.,West,Important,0.17249,346,2068,0.15620,0.18877
1995,46-65 y.,West,Less important,0.49229,1022,2068,0.47073,0.51384
1995,46-65 y.,West,Unimportant,0.31849,663,2068,0.29840,0.33857
1995,46-65 y.,East,Important,0.12555,146,1143,0.10634,0.14477
1995,46-65 y.,East,Less important,0.51469,612,1143,0.48571,0.54368
1995,46-65 y.,East,Unimportant,0.34180,385,1143,0.31429,0.36931
1995,66 and older,West,Important,0.11860,120,1024,0.09879,0.13841
1995,66 and older,West,Less important,0.39470,414,1024,0.36475,0.42466
1995,66 and older,West,Unimportant,0.47320,490,1024,0.44260,0.50379
1995,66 and older,East,Important,0.13020,51,385,0.09654,0.16386
1995,66 and older,East,Less important,0.27772,115,385,0.23292,0.32252
1995,66 and older,East,Unimportant,0.56745,219,385,0.51790,0.61701
2004,17-29 y.,West,Very important,0.03155,98,2852,0.02513,0.03797
2004,17-29 y.,West,Important,0.23646,676,2852,0.22086,0.25206
2004,17-29 y.,West,Less important,0.51170,1485,2852,0.49335,0.53004
2004,17-29 y.,West,Unimportant,0.22030,593,2852,0.20508,0.23551
2004,17-29 y.,East,Important,0.20397,193,1047,0.17955,0.22839
2004,17-29 y.,East,Less important,0.57777,634,1047,0.54784,0.60770
2004,17-29 y.,East,Unimportant,0.20061,220,1047,0.17634,0.22488
2004,30-45 y.,West,Very important,0.02247,110,5125,0.01841,0.02652
2004,30-45 y.,West,Important,0.22832,1147,5125,0.21683,0.23982
2004,30-45 y.,West,Less important,0.53222,2797,5125,0.51856,0.54589
2004,30-45 y.,West,Unimportant,0.21699,1071,5125,0.20570,0.22827
2004,30-45 y.,East,Important,0.19907,264,1348,0.17774,0.22039
2004,30-45 y.,East,Less important,0.57343,814,1348,0.54702,0.59985
2004,30-45 y.,East,Unimportant,0.20840,270,1348,0.18671,0.23009
2004,46-65 y.,West,Very important,0.03249,209,5489,0.02780,0.03718
2004,46-65 y.,West,Important,0.24712,1494,5489,0.23570,0.25853
2004,46-65 y.,West,Less important,0.50103,2720,5489,0.48780,0.51426
2004,46-65 y.,West,Unimportant,0.21936,1066,5489,0.20841,0.23031
2004,46-65 y.,East,Very important,0.01830,39,1820,0.01214,0.02446
2004,46-65 y.,East,Important,0.20831,372,1820,0.18965,0.22698
2004,46-65 y.,East,Less important,0.56250,1082,1820,0.53971,0.58530
2004,46-65 y.,East,Unimportant,0.21088,327,1820,0.19214,0.22963
2004,66 and older,West,Very important,0.03281,100,2760,0.02616,0.03946
2004,66 and older,West,Important,0.22921,613,2760,0.21352,0.24489
2004,66 and older,West,Less important,0.42868,1203,2760,0.41021,0.44715
2004,66 and older,West,Unimportant,0.30930,844,2760,0.29206,0.32655
2004,66 and older,East,Very important,0.04107,34,943,0.02840,0.05374
2004,66 and older,East,Important,0.19101,190,943,0.16590,0.21611
2004,66 and older,East,Less important,0.43672,426,943,0.40505,0.46840
2004,66 and older,East,Unimportant,0.33120,293,943,0.30115,0.36126
2008,17-29 y.,West,Very important,0.01969,54,2319,0.01403,0.02534
2008,17-29 y.,West,Important,0.16447,403,2319,0.14938,0.17956
2008,17-29 y.,West,Less important,0.52373,1203,2319,0.50340,0.54406
2008,17-29 y.,West,Unimportant,0.29211,659,2319,0.27360,0.31062
2008,17-29 y.,East,Important,0.14358,109,811,0.11943,0.16773
2008,17-29 y.,East,Less important,0.51887,443,811,0.48446,0.55328
2008,17-29 y.,East,Unimportant,0.31555,259,811,0.28355,0.34756
2008,30-45 y.,West,Very important,0.01560,53,3998,0.01176,0.01944
2008,30-45 y.,West,Important,0.16016,681,3998,0.14879,0.17153
2008,30-45 y.,West,Less important,0.51874,2058,3998,0.50325,0.53423
