year,bula_h,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,male,Less important,0.55322,66,66,0.43236,0.67409
1990,Schleswig-Holstein,female,Less important,0.49819,66,105,0.40210,0.59429
1990,Schleswig-Holstein,female,Unimportant,0.32092,39,105,0.23120,0.41064
1990,Hamburg,male,Less important,0.54812,32,32,0.37293,0.72332
1990,Hamburg,female,Less important,0.63275,38,38,0.47742,0.78808
1990,Lower Saxony,male,Important,0.23458,101,399,0.19295,0.27621
1990,Lower Saxony,male,Less important,0.53432,217,399,0.48531,0.58332
1990,Lower Saxony,male,Unimportant,0.19364,81,399,0.15482,0.23246
1990,Lower Saxony,female,Important,0.16757,75,420,0.13181,0.20333
1990,Lower Saxony,female,Less important,0.50719,218,420,0.45932,0.55506
1990,Lower Saxony,female,Unimportant,0.31586,127,420,0.27135,0.36037
1990,North Rhine-Westphalia,male,Very important,0.04171,37,905,0.02868,0.05474
1990,North Rhine-Westphalia,male,Important,0.30282,267,905,0.27286,0.33277
1990,North Rhine-Westphalia,male,Less important,0.47972,437,905,0.44715,0.51229
1990,North Rhine-Westphalia,male,Unimportant,0.17575,164,905,0.15094,0.20056
1990,North Rhine-Westphalia,female,Important,0.23404,222,982,0.20754,0.26053
1990,North Rhine-Westphalia,female,Less important,0.45981,477,982,0.42862,0.49099
1990,North Rhine-Westphalia,female,Unimportant,0.28073,283,982,0.25261,0.30885
1990,Hesse,male,Important,0.25401,81,312,0.20563,0.30239
1990,Hesse,male,Less important,0.47511,158,312,0.41961,0.53062
1990,Hesse,male,Unimportant,0.23193,73,312,0.18502,0.27883
1990,Hesse,female,Important,0.18843,64,336,0.14655,0.23031
1990,Hesse,female,Less important,0.44881,164,336,0.39555,0.50207
1990,Hesse,female,Unimportant,0.35077,108,336,0.29966,0.40187
1990,"Rhineland-Palatinate, Saarland",male,Important,0.19399,52,255,0.14536,0.24262
1990,"Rhineland-Palatinate, Saarland",male,Less important,0.51774,136,255,0.45629,0.57919
1990,"Rhineland-Palatinate, Saarland",male,Unimportant,0.25947,67,255,0.20556,0.31337
1990,"Rhineland-Palatinate, Saarland",female,Important,0.12995,41,290,0.09119,0.16872
1990,"Rhineland-Palatinate, Saarland",female,Less important,0.44781,134,290,0.39048,0.50514
1990,"Rhineland-Palatinate, Saarland",female,Unimportant,0.40708,115,290,0.35044,0.46372
1990,Baden-Wuerttemberg,male,Important,0.23830,124,538,0.20227,0.27434
1990,Baden-Wuerttemberg,male,Less important,0.50963,282,538,0.46735,0.55192
1990,Baden-Wuerttemberg,male,Unimportant,0.23877,132,538,0.20272,0.27483
1990,Baden-Wuerttemberg,female,Important,0.18796,114,594,0.15652,0.21941
1990,Baden-Wuerttemberg,female,Less important,0.46996,290,594,0.42979,0.51013
1990,Baden-Wuerttemberg,female,Unimportant,0.32683,190,594,0.28907,0.36458
1990,Bavaria,male,Important,0.23279,146,606,0.19911,0.26646
1990,Bavaria,male,Less important,0.49485,314,606,0.45501,0.53469
1990,Bavaria,male,Unimportant,0.24352,146,606,0.20932,0.27772
1990,Bavaria,female,Important,0.16257,105,635,0.13385,0.19129
1990,Bavaria,female,Less important,0.47662,323,635,0.43774,0.51550
1990,Bavaria,female,Unimportant,0.34084,207,635,0.30395,0.37774
1990,Berlin,male,Less important,0.50227,57,57,0.37132,0.63323
1990,Berlin,female,Important,0.28337,35,92,0.19078,0.37596
1990,Berlin,female,Less important,0.45103,57,92,0.34879,0.55326
1992,Schleswig-Holstein,male,Less important,0.57262,64,64,0.45046,0.69478
1992,Schleswig-Holstein,female,Less important,0.56701,75,115,0.47605,0.65796
