year,bula_h,quintil_oecd,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,4th Quintile,Less important,0.65888,35,35,0.49952,0.81824
1990,Lower Saxony,1st Quintile,Less important,0.46181,69,128,0.37510,0.54852
1990,Lower Saxony,1st Quintile,Unimportant,0.41029,59,128,0.32474,0.49584
1990,Lower Saxony,2nd Quintile,Less important,0.55611,85,125,0.46866,0.64356
1990,Lower Saxony,2nd Quintile,Unimportant,0.26151,40,125,0.18416,0.33886
1990,Lower Saxony,3rd Quintile,Important,0.19158,33,149,0.12818,0.25499
1990,Lower Saxony,3rd Quintile,Less important,0.46834,74,149,0.38795,0.54873
1990,Lower Saxony,3rd Quintile,Unimportant,0.29165,42,149,0.21843,0.36488
1990,Lower Saxony,4th Quintile,Important,0.23210,46,197,0.17299,0.29120
1990,Lower Saxony,4th Quintile,Less important,0.58052,114,197,0.51143,0.64960
1990,Lower Saxony,4th Quintile,Unimportant,0.17411,37,197,0.12102,0.22720
1990,Lower Saxony,5th Quintile,Important,0.28173,51,144,0.20800,0.35546
1990,Lower Saxony,5th Quintile,Less important,0.52755,93,144,0.44573,0.60938
1990,North Rhine-Westphalia,1st Quintile,Important,0.21386,64,305,0.16777,0.25995
1990,North Rhine-Westphalia,1st Quintile,Less important,0.42195,136,305,0.36643,0.47747
1990,North Rhine-Westphalia,1st Quintile,Unimportant,0.32984,105,305,0.27699,0.38269
1990,North Rhine-Westphalia,2nd Quintile,Important,0.24996,93,368,0.20566,0.29426
1990,North Rhine-Westphalia,2nd Quintile,Less important,0.43759,175,368,0.38683,0.48835
1990,North Rhine-Westphalia,2nd Quintile,Unimportant,0.27646,100,368,0.23070,0.32222
1990,North Rhine-Westphalia,3rd Quintile,Important,0.24753,85,368,0.20337,0.29168
1990,North Rhine-Westphalia,3rd Quintile,Less important,0.47860,194,368,0.42749,0.52971
1990,North Rhine-Westphalia,3rd Quintile,Unimportant,0.23095,89,368,0.18784,0.27407
1990,North Rhine-Westphalia,4th Quintile,Important,0.26528,96,365,0.21993,0.31063
1990,North Rhine-Westphalia,4th Quintile,Less important,0.52771,194,365,0.47643,0.57900
1990,North Rhine-Westphalia,4th Quintile,Unimportant,0.17463,75,365,0.13562,0.21363
1990,North Rhine-Westphalia,5th Quintile,Important,0.33590,150,442,0.29181,0.37998
1990,North Rhine-Westphalia,5th Quintile,Less important,0.47701,215,442,0.43039,0.52363
1990,North Rhine-Westphalia,5th Quintile,Unimportant,0.16577,77,442,0.13106,0.20047
1990,Hesse,1st Quintile,Less important,0.30494,35,69,0.19551,0.41437
1990,Hesse,1st Quintile,Unimportant,0.45057,34,69,0.33231,0.56883
1990,Hesse,2nd Quintile,Less important,0.47955,49,49,0.33822,0.62088
1990,Hesse,3rd Quintile,Less important,0.45568,63,105,0.35996,0.55140
1990,Hesse,3rd Quintile,Unimportant,0.30633,42,105,0.21773,0.39493
1990,Hesse,4th Quintile,Important,0.23503,33,153,0.16762,0.30244
1990,Hesse,4th Quintile,Less important,0.53246,86,153,0.45314,0.61179
1990,Hesse,4th Quintile,Unimportant,0.21583,34,153,0.15043,0.28123
1990,Hesse,5th Quintile,Important,0.26097,44,177,0.19609,0.32585
1990,Hesse,5th Quintile,Less important,0.48287,89,177,0.40905,0.55670
1990,Hesse,5th Quintile,Unimportant,0.24421,44,177,0.18074,0.30768
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Less important,0.38810,43,96,0.29011,0.48610
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Unimportant,0.48989,53,96,0.38937,0.59042
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Less important,0.48426,59,100,0.38581,0.58270
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Unimportant,0.37267,41,100,0.27743,0.46792
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Less important,0.52708,60,94,0.42561,0.62856
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Unimportant,0.27339,34,94,0.18281,0.36398
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Less important,0.55871,68,104,0.46281,0.65460
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Unimportant,0.29884,36,104,0.21044,0.38725
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Less important,0.43468,40,40,0.27910,0.59026
1990,Baden-Wuerttemberg,1st Quintile,Less important,0.38761,62,123,0.30116,0.47407
1990,Baden-Wuerttemberg,1st Quintile,Unimportant,0.47129,61,123,0.38271,0.55987
1990,Baden-Wuerttemberg,2nd Quintile,Important,0.18872,44,241,0.13921,0.23822
1990,Baden-Wuerttemberg,2nd Quintile,Less important,0.48351,121,241,0.42028,0.54673
1990,Baden-Wuerttemberg,2nd Quintile,Unimportant,0.31960,76,241,0.26060,0.37859
1990,Baden-Wuerttemberg,3rd Quintile,Important,0.21241,51,237,0.16023,0.26460
1990,Baden-Wuerttemberg,3rd Quintile,Less important,0.51106,126,237,0.44729,0.57484
1990,Baden-Wuerttemberg,3rd Quintile,Unimportant,0.24734,60,237,0.19229,0.30239
1990,Baden-Wuerttemberg,4th Quintile,Important,0.22724,49,240,0.17411,0.28036
1990,Baden-Wuerttemberg,4th Quintile,Less important,0.47385,118,240,0.41055,0.53716
1990,Baden-Wuerttemberg,4th Quintile,Unimportant,0.28729,73,240,0.22993,0.34466
1990,Baden-Wuerttemberg,5th Quintile,Important,0.26501,73,270,0.21227,0.31775
1990,Baden-Wuerttemberg,5th Quintile,Less important,0.54800,145,270,0.48853,0.60748
1990,Baden-Wuerttemberg,5th Quintile,Unimportant,0.17515,52,270,0.12973,0.22058
1990,Bavaria,1st Quintile,Important,0.17687,34,174,0.12002,0.23373
1990,Bavaria,1st Quintile,Less important,0.47710,85,174,0.40267,0.55153
1990,Bavaria,1st Quintile,Unimportant,0.33395,55,174,0.26367,0.40423
1990,Bavaria,2nd Quintile,Important,0.18024,44,228,0.13023,0.23024
1990,Bavaria,2nd Quintile,Less important,0.45642,111,228,0.39162,0.52122
1990,Bavaria,2nd Quintile,Unimportant,0.32698,73,228,0.26596,0.38801
1990,Bavaria,3rd Quintile,Important,0.16706,34,204,0.11575,0.21838
1990,Bavaria,3rd Quintile,Less important,0.45984,105,204,0.39128,0.52840
1990,Bavaria,3rd Quintile,Unimportant,0.34392,65,204,0.27857,0.40926
1990,Bavaria,4th Quintile,Important,0.18382,60,309,0.14056,0.22708
1990,Bavaria,4th Quintile,Less important,0.53502,170,309,0.47932,0.59072
1990,Bavaria,4th Quintile,Unimportant,0.27150,79,309,0.22183,0.32117
1990,Bavaria,5th Quintile,Important,0.25275,79,325,0.20543,0.30007
1990,Bavaria,5th Quintile,Less important,0.48339,166,325,0.42897,0.53780
1990,Bavaria,5th Quintile,Unimportant,0.23037,80,325,0.18452,0.27622
1990,Berlin,4th Quintile,Less important,0.57270,35,35,0.40642,0.73898
1992,Schleswig-Holstein,2nd Quintile,Less important,0.54498,34,34,0.37507,0.71488
1992,Schleswig-Holstein,3rd Quintile,Less important,0.62533,32,32,0.45493,0.79572
1992,Schleswig-Holstein,5th Quintile,Less important,0.56704,31,31,0.38973,0.74434
1992,Lower Saxony,1st Quintile,Unimportant,0.52859,43,43,0.37762,0.67956
1992,Lower Saxony,2nd Quintile,Less important,0.49094,55,100,0.39246,0.58942
1992,Lower Saxony,2nd Quintile,Unimportant,0.40049,45,100,0.30397,0.49701
1992,Lower Saxony,3rd Quintile,Less important,0.44015,82,150,0.36044,0.51986
1992,Lower Saxony,3rd Quintile,Unimportant,0.40457,68,150,0.32576,0.48338
1992,Lower Saxony,4th Quintile,Important,0.14911,35,235,0.10347,0.19474
1992,Lower Saxony,4th Quintile,Less important,0.51982,131,235,0.45581,0.58384
1992,Lower Saxony,4th Quintile,Unimportant,0.29510,69,235,0.23666,0.35354
1992,Lower Saxony,5th Quintile,Important,0.18626,38,208,0.13322,0.23930
1992,Lower Saxony,5th Quintile,Less important,0.57506,126,208,0.50772,0.64240
1992,Lower Saxony,5th Quintile,Unimportant,0.19921,44,208,0.14480,0.25362
