year,bula_h,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Important,0.19095,50,246,0.14173,0.24017
1990,Schleswig-Holstein,Less important,0.52554,132,246,0.46301,0.58807
1990,Schleswig-Holstein,Unimportant,0.26130,64,246,0.20629,0.31632
1990,Hamburg,Important,0.24642,38,108,0.16477,0.32807
1990,Hamburg,Less important,0.59082,70,108,0.49765,0.68398
1990,Lower Saxony,Important,0.20051,176,819,0.17307,0.22795
1990,Lower Saxony,Less important,0.52053,435,819,0.48629,0.55476
1990,Lower Saxony,Unimportant,0.25579,208,819,0.22589,0.28569
1990,Bremen,Less important,0.33572,34,34,0.17460,0.49685
1990,North Rhine-Westphalia,Very important,0.03295,61,1911,0.02495,0.04096
1990,North Rhine-Westphalia,Important,0.26583,489,1911,0.24602,0.28564
1990,North Rhine-Westphalia,Less important,0.46901,914,1911,0.44663,0.49139
1990,North Rhine-Westphalia,Unimportant,0.23221,447,1911,0.21327,0.25114
1990,Hesse,Important,0.22135,145,648,0.18936,0.25334
1990,Hesse,Less important,0.46201,322,648,0.42360,0.50043
1990,Hesse,Unimportant,0.29111,181,648,0.25611,0.32612
1990,"Rhineland-Palatinate, Saarland",Important,0.15947,93,545,0.12871,0.19024
1990,"Rhineland-Palatinate, Saarland",Less important,0.48005,270,545,0.43806,0.52203
1990,"Rhineland-Palatinate, Saarland",Unimportant,0.33904,182,545,0.29926,0.37882
1990,Baden-Wuerttemberg,Important,0.21164,238,1132,0.18783,0.23545
1990,Baden-Wuerttemberg,Less important,0.48862,572,1132,0.45949,0.51775
1990,Baden-Wuerttemberg,Unimportant,0.28541,322,1132,0.25909,0.31173
1990,Bavaria,Important,0.19654,251,1241,0.17442,0.21866
1990,Bavaria,Less important,0.48544,637,1241,0.45762,0.51326
1990,Bavaria,Unimportant,0.29375,353,1241,0.26840,0.31910
1990,Berlin,Important,0.25787,59,221,0.20006,0.31568
1990,Berlin,Less important,0.47493,114,221,0.40894,0.54091
1990,Berlin,Unimportant,0.23229,48,221,0.17648,0.28809
1992,Schleswig-Holstein,Important,0.12443,32,236,0.08223,0.16663
1992,Schleswig-Holstein,Less important,0.56971,139,236,0.50640,0.63301
1992,Schleswig-Holstein,Unimportant,0.27523,65,236,0.21812,0.33233
1992,Hamburg,Less important,0.44207,52,85,0.33586,0.54827
1992,Hamburg,Unimportant,0.34557,33,85,0.24387,0.44727
1992,Lower Saxony,Important,0.13963,115,806,0.11568,0.16357
1992,Lower Saxony,Less important,0.48792,422,806,0.45339,0.52245
1992,Lower Saxony,Unimportant,0.33827,269,806,0.30559,0.37095
1992,Bremen,Less important,0.42898,41,74,0.31544,0.54251
1992,Bremen,Unimportant,0.43246,33,74,0.31881,0.54611
1992,North Rhine-Westphalia,Very important,0.02322,41,1873,0.01640,0.03004
1992,North Rhine-Westphalia,Important,0.17562,325,1873,0.15838,0.19285
1992,North Rhine-Westphalia,Less important,0.48713,919,1873,0.46449,0.50978
1992,North Rhine-Westphalia,Unimportant,0.31403,588,1873,0.29300,0.33506
1992,Hesse,Important,0.14503,94,636,0.11764,0.17241
1992,Hesse,Less important,0.46104,308,636,0.42227,0.49981
1992,Hesse,Unimportant,0.38133,234,636,0.34355,0.41911
1992,"Rhineland-Palatinate, Saarland",Important,0.15111,89,525,0.12045,0.18178
1992,"Rhineland-Palatinate, Saarland",Less important,0.40328,224,525,0.36127,0.44528
1992,"Rhineland-Palatinate, Saarland",Unimportant,0.40965,212,525,0.36754,0.45175
1992,Baden-Wuerttemberg,Important,0.12536,144,1074,0.10554,0.14517
1992,Baden-Wuerttemberg,Less important,0.50366,542,1074,0.47374,0.53358
1992,Baden-Wuerttemberg,Unimportant,0.35849,388,1074,0.32980,0.38719
1992,Bavaria,Important,0.15041,186,1286,0.13086,0.16995
1992,Bavaria,Less important,0.45253,628,1286,0.42532,0.47975
1992,Bavaria,Unimportant,0.38288,472,1286,0.35631,0.40946
1992,Berlin,Important,0.19826,91,478,0.16248,0.23404
1992,Berlin,Less important,0.47611,240,478,0.43129,0.52093
1992,Berlin,Unimportant,0.28992,147,478,0.24920,0.33064
1992,Brandenburg,Important,0.15046,103,648,0.12291,0.17800
1992,Brandenburg,Less important,0.49410,328,648,0.45558,0.53263
1992,Brandenburg,Unimportant,0.34210,217,648,0.30555,0.37866
1992,Mecklenburg-Western Pomerania,Important,0.13127,60,406,0.09838,0.16416
1992,Mecklenburg-Western Pomerania,Less important,0.52526,232,406,0.47663,0.57390
1992,Mecklenburg-Western Pomerania,Unimportant,0.31806,114,406,0.27270,0.36341
1992,Saxony,Important,0.10183,123,1140,0.08427,0.11940
1992,Saxony,Less important,0.48801,611,1140,0.45898,0.51704
1992,Saxony,Unimportant,0.39887,406,1140,0.37043,0.42731
1992,Saxony-Anhalt,Important,0.10389,91,755,0.08211,0.12567
1992,Saxony-Anhalt,Less important,0.45974,372,755,0.42417,0.49532
1992,Saxony-Anhalt,Unimportant,0.42286,292,755,0.38760,0.45812
1992,Thuringa,Important,0.09197,64,668,0.07004,0.11390
1992,Thuringa,Less important,0.51861,387,668,0.48069,0.55653
1992,Thuringa,Unimportant,0.37320,217,668,0.33649,0.40990
1995,Schleswig-Holstein,Important,0.13927,36,251,0.09635,0.18219
1995,Schleswig-Holstein,Less important,0.49549,124,251,0.43351,0.55747
1995,Schleswig-Holstein,Unimportant,0.34620,91,251,0.28723,0.40518
1995,Hamburg,Less important,0.47747,53,53,0.34171,0.61323
1995,Lower Saxony,Important,0.16141,148,886,0.13717,0.18565
1995,Lower Saxony,Less important,0.51322,456,886,0.48028,0.54615
1995,Lower Saxony,Unimportant,0.30542,282,886,0.27508,0.33577
1995,Bremen,Less important,0.42329,37,70,0.30671,0.53987
1995,Bremen,Unimportant,0.41811,33,70,0.30172,0.53449
1995,North Rhine-Westphalia,Important,0.17305,351,1990,0.15642,0.18967
1995,North Rhine-Westphalia,Less important,0.49491,1003,1990,0.47294,0.51689
1995,North Rhine-Westphalia,Unimportant,0.31719,636,1990,0.29673,0.33764
1995,Hesse,Important,0.14263,94,668,0.11609,0.16917
1995,Hesse,Less important,0.53204,358,668,0.49417,0.56990
1995,Hesse,Unimportant,0.31403,216,668,0.27880,0.34925
1995,"Rhineland-Palatinate, Saarland",Important,0.11889,73,611,0.09320,0.14457
1995,"Rhineland-Palatinate, Saarland",Less important,0.46713,302,611,0.42754,0.50673
1995,"Rhineland-Palatinate, Saarland",Unimportant,0.38941,236,611,0.35071,0.42810
1995,Baden-Wuerttemberg,Important,0.13859,164,1168,0.11876,0.15841
1995,Baden-Wuerttemberg,Less important,0.53619,631,1168,0.50757,0.56480
1995,Baden-Wuerttemberg,Unimportant,0.31577,373,1168,0.28911,0.34244
1995,Bavaria,Important,0.14000,186,1367,0.12160,0.15840
1995,Bavaria,Less important,0.45951,666,1367,0.43308,0.48594
1995,Bavaria,Unimportant,0.38341,515,1367,0.35762,0.40919
1995,Berlin,Important,0.18018,82,482,0.14583,0.21453
