year,regtyp,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Urban regions,male,Very important,0.03664,96,2586,0.02940,0.04389
1990,Urban regions,male,Important,0.25909,655,2586,0.24220,0.27598
1990,Urban regions,male,Less important,0.49371,1289,2586,0.47444,0.51299
1990,Urban regions,male,Unimportant,0.21055,546,2586,0.19483,0.22627
1990,Urban regions,female,Very important,0.02071,58,2830,0.01546,0.02596
1990,Urban regions,female,Important,0.20156,563,2830,0.18678,0.21634
1990,Urban regions,female,Less important,0.46253,1347,2830,0.44415,0.48090
1990,Urban regions,female,Unimportant,0.31520,862,2830,0.29808,0.33232
1990,Rural regions,male,Important,0.22717,194,798,0.19808,0.25626
1990,Rural regions,male,Less important,0.52211,427,798,0.48743,0.55679
1990,Rural regions,male,Unimportant,0.22539,177,798,0.19638,0.25440
1990,Rural regions,female,Important,0.16439,144,844,0.13937,0.18941
1990,Rural regions,female,Less important,0.49669,437,844,0.46294,0.53045
1990,Rural regions,female,Unimportant,0.32755,263,844,0.29587,0.35923
1992,No answer / don't know,female,Less important,0.56474,39,39,0.40710,0.72238
1992,Urban regions,male,Very important,0.02985,86,3105,0.02387,0.03584
1992,Urban regions,male,Important,0.16198,500,3105,0.14901,0.17494
1992,Urban regions,male,Less important,0.50989,1578,3105,0.49231,0.52748
1992,Urban regions,male,Unimportant,0.29828,941,3105,0.28218,0.31437
1992,Urban regions,female,Very important,0.01526,49,3459,0.01118,0.01935
1992,Urban regions,female,Important,0.15039,499,3459,0.13847,0.16230
1992,Urban regions,female,Less important,0.45481,1647,3459,0.43822,0.47141
1992,Urban regions,female,Unimportant,0.37953,1264,3459,0.36336,0.39571
1992,Rural regions,male,Very important,0.02343,48,2032,0.01685,0.03001
1992,Rural regions,male,Important,0.14150,283,2032,0.12634,0.15666
1992,Rural regions,male,Less important,0.49131,1057,2032,0.46957,0.51305
1992,Rural regions,male,Unimportant,0.34376,644,2032,0.32310,0.36442
1992,Rural regions,female,Important,0.10974,260,2156,0.09654,0.12294
1992,Rural regions,female,Less important,0.46243,1095,2156,0.44138,0.48348
1992,Rural regions,female,Unimportant,0.41507,801,2156,0.39426,0.43587
1995,Urban regions,male,Very important,0.02295,68,3251,0.01780,0.02810
1995,Urban regions,male,Important,0.16628,531,3251,0.15348,0.17908
1995,Urban regions,male,Less important,0.51411,1683,3251,0.49693,0.53129
1995,Urban regions,male,Unimportant,0.29666,969,3251,0.28096,0.31236
1995,Urban regions,female,Very important,0.01324,48,3636,0.00952,0.01695
1995,Urban regions,female,Important,0.13568,468,3636,0.12455,0.14682
1995,Urban regions,female,Less important,0.48433,1801,3636,0.46808,0.50058
1995,Urban regions,female,Unimportant,0.36675,1319,3636,0.35108,0.38241
1995,Rural regions,male,Very important,0.01947,40,2061,0.01351,0.02544
1995,Rural regions,male,Important,0.14900,291,2061,0.13362,0.16438
1995,Rural regions,male,Less important,0.51440,1101,2061,0.49282,0.53599
1995,Rural regions,male,Unimportant,0.31713,629,2061,0.29703,0.33722
1995,Rural regions,female,Important,0.12203,250,2173,0.10827,0.13580
1995,Rural regions,female,Less important,0.47749,1141,2173,0.45648,0.49849
1995,Rural regions,female,Unimportant,0.39198,782,2173,0.37145,0.41251
2004,Urban regions,male,Very important,0.03814,280,6830,0.03359,0.04268
2004,Urban regions,male,Important,0.26156,1789,6830,0.25113,0.27198
2004,Urban regions,male,Less important,0.49507,3427,6830,0.48321,0.50693
2004,Urban regions,male,Unimportant,0.20524,1334,6830,0.19566,0.21482
2004,Urban regions,female,Very important,0.02414,189,7401,0.02064,0.02764
2004,Urban regions,female,Important,0.21351,1648,7401,0.20417,0.22284
2004,Urban regions,female,Less important,0.50102,3778,7401,0.48963,0.51242
2004,Urban regions,female,Unimportant,0.26133,1786,7401,0.25132,0.27134
2004,Rural regions,male,Very important,0.02764,100,3486,0.02219,0.03308
2004,Rural regions,male,Important,0.23289,791,3486,0.21885,0.24692
2004,Rural regions,male,Less important,0.50971,1883,3486,0.49312,0.52631
2004,Rural regions,male,Unimportant,0.22977,712,3486,0.21580,0.24373
2004,Rural regions,female,Very important,0.01797,63,3709,0.01369,0.02224
2004,Rural regions,female,Important,0.19405,721,3709,0.18132,0.20678
2004,Rural regions,female,Less important,0.52581,2073,3709,0.50974,0.54189
2004,Rural regions,female,Unimportant,0.26217,852,3709,0.24801,0.27633
2008,Urban regions,male,Very important,0.02368,157,5984,0.01982,0.02753
2008,Urban regions,male,Important,0.18971,1219,5984,0.17977,0.19964
2008,Urban regions,male,Less important,0.48438,2908,5984,0.47172,0.49704
2008,Urban regions,male,Unimportant,0.30223,1700,5984,0.29060,0.31387
2008,Urban regions,female,Very important,0.01569,106,6620,0.01270,0.01868
2008,Urban regions,female,Important,0.17367,1197,6620,0.16455,0.18280
2008,Urban regions,female,Less important,0.45266,3089,6620,0.44067,0.46465
2008,Urban regions,female,Unimportant,0.35798,2228,6620,0.34643,0.36953
2008,Rural regions,male,Very important,0.02104,69,3166,0.01604,0.02604
2008,Rural regions,male,Important,0.16817,568,3166,0.15514,0.18120
2008,Rural regions,male,Less important,0.51013,1588,3166,0.49271,0.52755
2008,Rural regions,male,Unimportant,0.30065,941,3166,0.28468,0.31663
2008,Rural regions,female,Very important,0.01267,40,3386,0.00890,0.01644
2008,Rural regions,female,Important,0.12453,482,3386,0.11340,0.13565
2008,Rural regions,female,Less important,0.49897,1726,3386,0.48212,0.51581
2008,Rural regions,female,Unimportant,0.36383,1138,3386,0.34763,0.38004
2012,Urban regions,male,Very important,0.04152,378,7879,0.03711,0.04592
2012,Urban regions,male,Important,0.29305,2468,7879,0.28299,0.30310
2012,Urban regions,male,Less important,0.48917,3806,7879,0.47813,0.50020
2012,Urban regions,male,Unimportant,0.17627,1227,7879,0.16786,0.18468
2012,Urban regions,female,Very important,0.03576,360,9568,0.03204,0.03948
2012,Urban regions,female,Important,0.28190,2871,9568,0.27288,0.29091
