year,age_gr,pgisced97,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Pre-primary Level,Less important,0.60197,63,63,0.48012,0.72381
1990,17-29 y.,Lower Secondary Level,Important,0.22722,90,415,0.18685,0.26759
1990,17-29 y.,Lower Secondary Level,Less important,0.46951,200,415,0.42143,0.51758
1990,17-29 y.,Lower Secondary Level,Unimportant,0.27902,125,415,0.23582,0.32223
1990,17-29 y.,Upper Secondary Level,Important,0.20379,196,969,0.17841,0.22917
1990,17-29 y.,Upper Secondary Level,Less important,0.56232,558,969,0.53107,0.59357
1990,17-29 y.,Upper Secondary Level,Unimportant,0.20465,215,969,0.17923,0.23006
1990,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.65825,61,61,0.53823,0.77826
1990,17-29 y.,First Stage of Tertiary Education,Less important,0.56474,44,44,0.41654,0.71293
1990,17-29 y.,Second Stage of Tertiary Education,Less important,0.52344,35,35,0.35556,0.69132
1990,30-45 y.,Lower Secondary Level,Important,0.18053,42,231,0.13082,0.23024
1990,30-45 y.,Lower Secondary Level,Less important,0.46507,109,231,0.40061,0.52954
1990,30-45 y.,Lower Secondary Level,Unimportant,0.32801,80,231,0.26733,0.38869
1990,30-45 y.,Upper Secondary Level,Important,0.23363,283,1172,0.20939,0.25786
1990,30-45 y.,Upper Secondary Level,Less important,0.54483,649,1172,0.51631,0.57336
1990,30-45 y.,Upper Secondary Level,Unimportant,0.19785,240,1172,0.17504,0.22067
1990,30-45 y.,First Stage of Tertiary Education,Important,0.26722,46,166,0.19970,0.33474
1990,30-45 y.,First Stage of Tertiary Education,Less important,0.59597,120,166,0.52110,0.67085
1990,30-45 y.,Second Stage of Tertiary Education,Important,0.41747,129,266,0.35810,0.47685
1990,30-45 y.,Second Stage of Tertiary Education,Less important,0.44162,137,266,0.38183,0.50141
1990,46-65 y.,Lower Secondary Level,Important,0.13459,74,573,0.10663,0.16256
1990,46-65 y.,Lower Secondary Level,Less important,0.46425,271,573,0.42337,0.50512
1990,46-65 y.,Lower Secondary Level,Unimportant,0.38544,228,573,0.34556,0.42533
1990,46-65 y.,Upper Secondary Level,Important,0.23006,265,1156,0.20579,0.25434
1990,46-65 y.,Upper Secondary Level,Less important,0.51208,607,1156,0.48326,0.54091
1990,46-65 y.,Upper Secondary Level,Unimportant,0.23258,284,1156,0.20821,0.25694
