year,sampreg,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,West,male,Very important,0.03391,115,3403,0.02782,0.03999
1990,West,male,Important,0.25137,849,3403,0.23679,0.26595
1990,West,male,Less important,0.50058,1716,3403,0.48378,0.51738
1990,West,male,Unimportant,0.21414,723,3403,0.20036,0.22793
1990,West,female,Very important,0.01854,68,3684,0.01418,0.02289
1990,West,female,Important,0.19291,707,3684,0.18017,0.20566
1990,West,female,Less important,0.47048,1784,3684,0.45436,0.48660
1990,West,female,Unimportant,0.31808,1125,3684,0.30304,0.33312
1992,West,male,Very important,0.02985,95,3311,0.02405,0.03564
1992,West,male,Important,0.16134,540,3311,0.14881,0.17387
1992,West,male,Less important,0.50150,1679,3311,0.48447,0.51853
1992,West,male,Unimportant,0.30731,997,3311,0.29159,0.32303
1992,West,female,Very important,0.01523,53,3633,0.01125,0.01921
1992,West,female,Important,0.14366,518,3633,0.13225,0.15507
1992,West,female,Less important,0.45354,1702,3633,0.43735,0.46973
1992,West,female,Unimportant,0.38757,1360,3633,0.37173,0.40342
1992,East,male,Very important,0.02049,42,1882,0.01409,0.02689
1992,East,male,Important,0.13016,248,1882,0.11496,0.14537
1992,East,male,Less important,0.51088,985,1882,0.48829,0.53347
1992,East,male,Unimportant,0.33847,607,1882,0.31709,0.35985
1992,East,female,Important,0.11158,245,2047,0.09794,0.12523
1992,East,female,Less important,0.47402,1079,2047,0.45238,0.49565
1992,East,female,Unimportant,0.40212,723,2047,0.38088,0.42337
1995,West,male,Very important,0.02224,76,3575,0.01740,0.02707
1995,West,male,Important,0.16908,600,3575,0.15679,0.18137
1995,West,male,Less important,0.51270,1845,3575,0.49631,0.52909
1995,West,male,Unimportant,0.29598,1054,3575,0.28101,0.31095
1995,West,female,Very important,0.01197,47,3914,0.00856,0.01537
1995,West,female,Important,0.13845,530,3914,0.12763,0.14928
1995,West,female,Less important,0.47897,1906,3914,0.46332,0.49462
1995,West,female,Unimportant,0.37061,1431,3914,0.35548,0.38574
1995,East,male,Very important,0.02009,32,1737,0.01349,0.02669
1995,East,male,Important,0.12742,222,1737,0.11173,0.14310
1995,East,male,Less important,0.52006,939,1737,0.49655,0.54356
1995,East,male,Unimportant,0.33244,544,1737,0.31028,0.35460
1995,East,female,Important,0.10340,188,1894,0.08968,0.11712
1995,East,female,Less important,0.49441,1036,1894,0.47189,0.51693
1995,East,female,Unimportant,0.39148,670,1894,0.36949,0.41346
2004,West,male,Very important,0.03748,314,7822,0.03327,0.04169
2004,West,male,Important,0.25892,2036,7822,0.24921,0.26863
2004,West,male,Less important,0.49440,3950,7822,0.48332,0.50548
2004,West,male,Unimportant,0.20920,1522,7822,0.20018,0.21821
2004,West,female,Very important,0.02174,203,8404,0.01862,0.02486
2004,West,female,Important,0.21401,1894,8404,0.20524,0.22278
2004,West,female,Less important,0.49856,4255,8404,0.48787,0.50925
2004,West,female,Unimportant,0.26569,2052,8404,0.25625,0.27514
2004,East,male,Very important,0.02329,66,2494,0.01737,0.02921
2004,East,male,Important,0.22468,544,2494,0.20829,0.24106
2004,East,male,Less important,0.52257,1360,2494,0.50296,0.54218
2004,East,male,Unimportant,0.22947,524,2494,0.21296,0.24597
2004,East,female,Very important,0.02418,49,2706,0.01839,0.02996
2004,East,female,Important,0.17821,475,2706,0.16379,0.19264
2004,East,female,Less important,0.55399,1596,2706,0.53526,0.57273
2004,East,female,Unimportant,0.24362,586,2706,0.22744,0.25979
2008,West,male,Very important,0.02314,174,6862,0.01958,0.02669
2008,West,male,Important,0.18764,1412,6862,0.17840,0.19688
2008,West,male,Less important,0.49376,3356,6862,0.48193,0.50559
2008,West,male,Unimportant,0.29547,1920,6862,0.28467,0.30626
2008,West,female,Very important,0.01547,123,7562,0.01269,0.01825
2008,West,female,Important,0.16241,1342,7562,0.15410,0.17072
2008,West,female,Less important,0.45825,3522,7562,0.44701,0.46948
2008,West,female,Unimportant,0.36388,2575,7562,0.35303,0.37472
