year,age_gr,quintil_oecd,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,1st Quintile,Important,0.23708,62,265,0.18577,0.28838
1990,17-29 y.,1st Quintile,Less important,0.51223,143,265,0.45194,0.57253
1990,17-29 y.,1st Quintile,Unimportant,0.20266,60,265,0.15417,0.25116
1990,17-29 y.,2nd Quintile,Important,0.21562,76,345,0.17216,0.25908
1990,17-29 y.,2nd Quintile,Less important,0.51339,177,345,0.46057,0.56621
1990,17-29 y.,2nd Quintile,Unimportant,0.25080,92,345,0.20499,0.29660
1990,17-29 y.,3rd Quintile,Important,0.22147,78,363,0.17870,0.26425
1990,17-29 y.,3rd Quintile,Less important,0.54564,207,363,0.49434,0.59693
1990,17-29 y.,3rd Quintile,Unimportant,0.19162,78,363,0.15108,0.23217
1990,17-29 y.,4th Quintile,Important,0.20727,99,485,0.17116,0.24339
1990,17-29 y.,4th Quintile,Less important,0.56249,275,485,0.51830,0.60669
1990,17-29 y.,4th Quintile,Unimportant,0.21478,111,485,0.17820,0.25137
1990,17-29 y.,5th Quintile,Important,0.20305,76,352,0.16096,0.24513
1990,17-29 y.,5th Quintile,Less important,0.56904,200,352,0.51724,0.62085
1990,17-29 y.,5th Quintile,Unimportant,0.19666,76,352,0.15508,0.23825
1990,30-45 y.,1st Quintile,Important,0.19774,53,271,0.15023,0.24525
1990,30-45 y.,1st Quintile,Less important,0.52077,138,271,0.46118,0.58036
1990,30-45 y.,1st Quintile,Unimportant,0.26354,80,271,0.21099,0.31609
1990,30-45 y.,2nd Quintile,Important,0.22810,97,430,0.18839,0.26781
1990,30-45 y.,2nd Quintile,Less important,0.54298,240,430,0.49584,0.59012
1990,30-45 y.,2nd Quintile,Unimportant,0.20646,93,430,0.16816,0.24477
1990,30-45 y.,3rd Quintile,Important,0.27436,112,397,0.23042,0.31831
1990,30-45 y.,3rd Quintile,Less important,0.49293,214,397,0.44369,0.54218
1990,30-45 y.,3rd Quintile,Unimportant,0.17809,71,397,0.14041,0.21577
1990,30-45 y.,4th Quintile,Important,0.26473,99,364,0.21935,0.31012
1990,30-45 y.,4th Quintile,Less important,0.53972,198,364,0.48844,0.59099
1990,30-45 y.,4th Quintile,Unimportant,0.17169,67,364,0.13290,0.21048
1990,30-45 y.,5th Quintile,Important,0.32060,174,531,0.28087,0.36033
1990,30-45 y.,5th Quintile,Less important,0.50346,274,531,0.46089,0.54603
1990,30-45 y.,5th Quintile,Unimportant,0.14755,83,531,0.11736,0.17774
1990,46-65 y.,1st Quintile,Important,0.11142,31,270,0.07382,0.14903
1990,46-65 y.,1st Quintile,Less important,0.44937,123,270,0.38993,0.50882
1990,46-65 y.,1st Quintile,Unimportant,0.41037,116,270,0.35159,0.46916
1990,46-65 y.,2nd Quintile,Important,0.22409,73,319,0.17826,0.26992
1990,46-65 y.,2nd Quintile,Less important,0.46260,153,319,0.40780,0.51740
1990,46-65 y.,2nd Quintile,Unimportant,0.28029,93,319,0.23093,0.32966
1990,46-65 y.,3rd Quintile,Important,0.17252,72,400,0.13544,0.20959
1990,46-65 y.,3rd Quintile,Less important,0.49451,203,400,0.44545,0.54357
1990,46-65 y.,3rd Quintile,Unimportant,0.30190,125,400,0.25686,0.34695
1990,46-65 y.,4th Quintile,Important,0.22497,119,531,0.18942,0.26052
1990,46-65 y.,4th Quintile,Less important,0.54898,298,531,0.50661,0.59134
1990,46-65 y.,4th Quintile,Unimportant,0.20255,114,531,0.16833,0.23677
1990,46-65 y.,5th Quintile,Important,0.31097,182,591,0.27362,0.34833
1990,46-65 y.,5th Quintile,Less important,0.47094,285,591,0.43066,0.51122
1990,46-65 y.,5th Quintile,Unimportant,0.20092,124,591,0.16859,0.23325
1990,66 and older,1st Quintile,Important,0.12609,35,269,0.08635,0.16583
1990,66 and older,1st Quintile,Less important,0.28545,82,269,0.23138,0.33952
1990,66 and older,1st Quintile,Unimportant,0.58274,152,269,0.52371,0.64178
1990,66 and older,2nd Quintile,Less important,0.32750,78,189,0.26041,0.39459
1990,66 and older,2nd Quintile,Unimportant,0.51602,111,189,0.44458,0.58745
1990,66 and older,3rd Quintile,Less important,0.35831,71,159,0.28354,0.43307
1990,66 and older,3rd Quintile,Unimportant,0.45494,88,159,0.37729,0.53259
1990,66 and older,4th Quintile,Less important,0.43914,72,142,0.35722,0.52105
1990,66 and older,4th Quintile,Unimportant,0.38421,70,142,0.30392,0.46450
1990,66 and older,5th Quintile,Important,0.24736,34,145,0.17688,0.31783
1990,66 and older,5th Quintile,Less important,0.44996,69,145,0.36871,0.53122
1990,66 and older,5th Quintile,Unimportant,0.25762,42,145,0.18619,0.32905
1992,17-29 y.,1st Quintile,Important,0.15942,71,498,0.12724,0.19160
1992,17-29 y.,1st Quintile,Less important,0.48526,265,498,0.44132,0.52920
1992,17-29 y.,1st Quintile,Unimportant,0.32194,162,498,0.28086,0.36301
1992,17-29 y.,2nd Quintile,Important,0.13243,79,558,0.10428,0.16058
1992,17-29 y.,2nd Quintile,Less important,0.57614,322,558,0.53510,0.61718
1992,17-29 y.,2nd Quintile,Unimportant,0.28499,157,558,0.24750,0.32247
