year,migback,sex,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,male,Very important,0.03375,108,3176,0.02747,0.04003
1990,No migration background,male,Important,0.25504,804,3176,0.23988,0.27020
1990,No migration background,male,Less important,0.50071,1603,3176,0.48332,0.51810
1990,No migration background,male,Unimportant,0.21050,661,3176,0.19632,0.22468
1990,No migration background,female,Very important,0.01834,63,3418,0.01384,0.02284
1990,No migration background,female,Important,0.19835,672,3418,0.18498,0.21172
1990,No migration background,female,Less important,0.47212,1664,3418,0.45538,0.48886
1990,No migration background,female,Unimportant,0.31119,1019,3418,0.29567,0.32672
1990,Direct migration background,male,Important,0.19845,40,198,0.14275,0.25414
1990,Direct migration background,male,Less important,0.49819,104,198,0.42837,0.56801
1990,Direct migration background,male,Unimportant,0.26499,54,198,0.20336,0.32662
1990,Direct migration background,female,Less important,0.43004,106,202,0.36159,0.49848
1990,Direct migration background,female,Unimportant,0.42625,96,202,0.35788,0.49461
1992,No migration background,male,Very important,0.02735,129,4897,0.02278,0.03192
1992,No migration background,male,Important,0.15527,745,4897,0.14513,0.16542
1992,No migration background,male,Less important,0.50377,2520,4897,0.48977,0.51778
1992,No migration background,male,Unimportant,0.31361,1503,4897,0.30061,0.32660
1992,No migration background,female,Very important,0.01379,68,5353,0.01067,0.01692
1992,No migration background,female,Important,0.13745,716,5353,0.12823,0.14668
1992,No migration background,female,Less important,0.46251,2638,5353,0.44915,0.47587
1992,No migration background,female,Unimportant,0.38625,1931,5353,0.37320,0.39929
1992,Direct migration background,male,Important,0.14411,37,252,0.10066,0.18756
1992,Direct migration background,male,Less important,0.50005,125,252,0.43819,0.56191
1992,Direct migration background,male,Unimportant,0.31854,90,252,0.26090,0.37618
1992,Direct migration background,female,Important,0.12606,42,303,0.08862,0.16349
1992,Direct migration background,female,Less important,0.37595,121,303,0.32132,0.43058
1992,Direct migration background,female,Unimportant,0.47102,140,303,0.41472,0.52731
1995,No migration background,male,Very important,0.02004,94,4712,0.01604,0.02404
1995,No migration background,male,Important,0.16131,734,4712,0.15081,0.17181
1995,No migration background,male,Less important,0.52107,2503,4712,0.50681,0.53534
1995,No migration background,male,Unimportant,0.29758,1381,4712,0.28452,0.31063
1995,No migration background,female,Very important,0.01197,58,5171,0.00901,0.01494
1995,No migration background,female,Important,0.13448,652,5171,0.12518,0.14378
1995,No migration background,female,Less important,0.49066,2671,5171,0.47704,0.50429
1995,No migration background,female,Unimportant,0.36288,1790,5171,0.34977,0.37599
1995,Direct migration background,male,Important,0.14766,77,524,0.11725,0.17806
1995,Direct migration background,male,Less important,0.45407,247,524,0.41139,0.49674
1995,Direct migration background,male,Unimportant,0.36487,200,524,0.32362,0.40613
1995,Direct migration background,female,Important,0.10465,60,580,0.07972,0.12958
1995,Direct migration background,female,Less important,0.41019,240,580,0.37012,0.45025
1995,Direct migration background,female,Unimportant,0.47958,280,580,0.43889,0.52027
1995,Indirect migration background,male,Less important,0.53763,34,34,0.36752,0.70775
1995,Indirect migration background,female,Less important,0.44029,31,62,0.31571,0.56487
1995,Indirect migration background,female,Unimportant,0.39475,31,62,0.27209,0.51742
2004,No migration background,male,Very important,0.03616,339,8734,0.03224,0.04008
2004,No migration background,male,Important,0.26016,2267,8734,0.25095,0.26936
2004,No migration background,male,Less important,0.51023,4580,8734,0.49974,0.52071
2004,No migration background,male,Unimportant,0.19346,1548,8734,0.18517,0.20174
2004,No migration background,female,Very important,0.02343,225,9404,0.02037,0.02649
