year,bula_h,migback,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,No migration background,Important,0.17906,45,239,0.13035,0.22777
1990,Schleswig-Holstein,No migration background,Less important,0.53718,131,239,0.47383,0.60053
1990,Schleswig-Holstein,No migration background,Unimportant,0.26103,63,239,0.20523,0.31683
1990,Hamburg,No migration background,Important,0.24183,36,103,0.15873,0.32493
1990,Hamburg,No migration background,Less important,0.60078,67,103,0.50573,0.69582
1990,Lower Saxony,No migration background,Important,0.20346,169,778,0.17515,0.23176
1990,Lower Saxony,No migration background,Less important,0.51857,414,778,0.48343,0.55370
1990,Lower Saxony,No migration background,Unimportant,0.25361,195,778,0.22301,0.28420
1990,Bremen,No migration background,Less important,0.33167,32,32,0.16593,0.49741
1990,North Rhine-Westphalia,No migration background,Very important,0.03459,60,1796,0.02614,0.04304
1990,North Rhine-Westphalia,No migration background,Important,0.27026,465,1796,0.24972,0.29081
1990,North Rhine-Westphalia,No migration background,Less important,0.46963,863,1796,0.44654,0.49272
1990,North Rhine-Westphalia,No migration background,Unimportant,0.22552,408,1796,0.20618,0.24485
1990,North Rhine-Westphalia,Direct migration background,Less important,0.45174,44,79,0.34129,0.56218
1990,North Rhine-Westphalia,Direct migration background,Unimportant,0.33803,35,79,0.23305,0.44301
1990,Hesse,No migration background,Important,0.23277,139,585,0.19850,0.26705
1990,Hesse,No migration background,Less important,0.46892,291,585,0.42844,0.50939
1990,Hesse,No migration background,Unimportant,0.27267,155,585,0.23655,0.30878
1990,"Rhineland-Palatinate, Saarland",No migration background,Important,0.16207,91,525,0.13052,0.19362
1990,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.47809,261,525,0.43532,0.52086
1990,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.33766,173,525,0.29717,0.37816
1990,Baden-Wuerttemberg,No migration background,Important,0.22165,221,1011,0.19603,0.24726
1990,Baden-Wuerttemberg,No migration background,Less important,0.49118,516,1011,0.46035,0.52201
1990,Baden-Wuerttemberg,No migration background,Unimportant,0.27598,274,1011,0.24841,0.30355
1990,Baden-Wuerttemberg,Direct migration background,Less important,0.45645,52,95,0.35576,0.55715
1990,Baden-Wuerttemberg,Direct migration background,Unimportant,0.37155,43,95,0.27387,0.46924
1990,Bavaria,No migration background,Important,0.20120,237,1152,0.17804,0.22436
1990,Bavaria,No migration background,Less important,0.48104,587,1152,0.45218,0.50991
1990,Bavaria,No migration background,Unimportant,0.29386,328,1152,0.26755,0.32018
1990,Bavaria,Direct migration background,Less important,0.53835,44,44,0.38935,0.68736
1990,Berlin,No migration background,Important,0.26279,56,204,0.20224,0.32334
1990,Berlin,No migration background,Less important,0.47669,105,204,0.40798,0.54539
