year,quintil_oecd,sampreg,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,West,Important,0.16039,181,1075,0.13844,0.18234
1990,1st Quintile,West,Less important,0.42503,486,1075,0.39547,0.45460
1990,1st Quintile,West,Unimportant,0.39129,408,1075,0.36210,0.42048
1990,2nd Quintile,West,Important,0.20407,275,1312,0.18226,0.22589
1990,2nd Quintile,West,Less important,0.46745,648,1312,0.44044,0.49446
1990,2nd Quintile,West,Unimportant,0.30455,389,1312,0.27964,0.32946
1990,3rd Quintile,West,Very important,0.03777,49,1396,0.02776,0.04777
1990,3rd Quintile,West,Important,0.21123,290,1396,0.18981,0.23265
1990,3rd Quintile,West,Less important,0.48234,695,1396,0.45611,0.50856
1990,3rd Quintile,West,Unimportant,0.26866,362,1396,0.24540,0.29192
1990,4th Quintile,West,Very important,0.01832,33,1581,0.01171,0.02494
1990,4th Quintile,West,Important,0.22306,343,1581,0.20253,0.24359
1990,4th Quintile,West,Less important,0.53631,843,1581,0.51172,0.56090
1990,4th Quintile,West,Unimportant,0.22231,362,1581,0.20180,0.24281
1990,5th Quintile,West,Very important,0.02637,46,1665,0.01867,0.03407
1990,5th Quintile,West,Important,0.28635,466,1665,0.26463,0.30807
1990,5th Quintile,West,Less important,0.49764,828,1665,0.47362,0.52167
1990,5th Quintile,West,Unimportant,0.18964,325,1665,0.17080,0.20847
1992,1st Quintile,West,Important,0.12198,86,655,0.09690,0.14706
1992,1st Quintile,West,Less important,0.33029,236,655,0.29424,0.36633
1992,1st Quintile,West,Unimportant,0.52224,333,655,0.48396,0.56052
1992,1st Quintile,East,Important,0.10305,167,1559,0.08795,0.11815
1992,1st Quintile,East,Less important,0.42734,737,1559,0.40277,0.45190
1992,1st Quintile,East,Unimportant,0.45192,655,1559,0.42721,0.47663
1992,2nd Quintile,West,Important,0.12017,127,1037,0.10037,0.13997
1992,2nd Quintile,West,Less important,0.44907,492,1037,0.41878,0.47936
1992,2nd Quintile,West,Unimportant,0.41497,418,1037,0.38496,0.44497
1992,2nd Quintile,East,Important,0.11738,148,1193,0.09911,0.13565
1992,2nd Quintile,East,Less important,0.53305,655,1193,0.50473,0.56137
1992,2nd Quintile,East,Unimportant,0.33590,390,1193,0.30909,0.36271
1992,3rd Quintile,West,Important,0.13496,185,1360,0.11679,0.15312
1992,3rd Quintile,West,Less important,0.48528,700,1360,0.45871,0.51185
1992,3rd Quintile,West,Unimportant,0.35613,475,1360,0.33067,0.38159
1992,3rd Quintile,East,Important,0.15910,111,697,0.13192,0.18627
1992,3rd Quintile,East,Less important,0.54497,409,697,0.50798,0.58197
1992,3rd Quintile,East,Unimportant,0.28147,177,697,0.24806,0.31488
1992,4th Quintile,West,Very important,0.01681,37,1778,0.01084,0.02279
1992,4th Quintile,West,Important,0.15638,270,1778,0.13949,0.17327
1992,4th Quintile,West,Less important,0.48586,875,1778,0.46262,0.50910
1992,4th Quintile,West,Unimportant,0.34094,596,1778,0.31890,0.36298
1992,4th Quintile,East,Important,0.14555,51,308,0.10610,0.18500
1992,4th Quintile,East,Less important,0.58922,188,308,0.53419,0.64426
1992,4th Quintile,East,Unimportant,0.25178,69,308,0.20322,0.30033
