year,age_gr,migback,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,No migration background,Very important,0.02937,47,1748,0.02145,0.03729
1990,17-29 y.,No migration background,Important,0.21944,372,1748,0.20003,0.23885
1990,17-29 y.,No migration background,Less important,0.53897,938,1748,0.51559,0.56234
1990,17-29 y.,No migration background,Unimportant,0.21222,391,1748,0.19305,0.23139
1990,17-29 y.,Direct migration background,Less important,0.60038,52,52,0.46594,0.73481
1990,30-45 y.,No migration background,Very important,0.03162,61,1921,0.02379,0.03945
1990,30-45 y.,No migration background,Important,0.27130,510,1921,0.25141,0.29118
1990,30-45 y.,No migration background,Less important,0.51935,997,1921,0.49700,0.54170
1990,30-45 y.,No migration background,Unimportant,0.17773,353,1921,0.16063,0.19483
1990,30-45 y.,Direct migration background,Less important,0.50919,60,97,0.40919,0.60920
1990,30-45 y.,Direct migration background,Unimportant,0.31646,37,97,0.22343,0.40950
1990,46-65 y.,No migration background,Very important,0.02506,49,1986,0.01818,0.03193
1990,46-65 y.,No migration background,Important,0.22435,444,1986,0.20600,0.24270
1990,46-65 y.,No migration background,Less important,0.49669,987,1986,0.47469,0.51868
1990,46-65 y.,No migration background,Unimportant,0.25391,506,1986,0.23476,0.27305
1990,46-65 y.,Direct migration background,Important,0.19837,31,168,0.13789,0.25885
1990,46-65 y.,Direct migration background,Less important,0.41870,73,168,0.34387,0.49352
1990,46-65 y.,Direct migration background,Unimportant,0.35343,64,168,0.28093,0.42593
1990,66 and older,No migration background,Important,0.16849,150,925,0.14435,0.19262
1990,66 and older,No migration background,Less important,0.35180,345,925,0.32101,0.38259
1990,66 and older,No migration background,Unimportant,0.46616,430,925,0.43400,0.49833
1990,66 and older,Direct migration background,Unimportant,0.54202,32,32,0.36663,0.71741
1992,17-29 y.,No migration background,Very important,0.02346,48,2560,0.01759,0.02932
1992,17-29 y.,No migration background,Important,0.13184,344,2560,0.11873,0.14495
1992,17-29 y.,No migration background,Less important,0.54899,1422,2560,0.52971,0.56826
1992,17-29 y.,No migration background,Unimportant,0.29571,746,2560,0.27803,0.31340
1992,17-29 y.,Direct migration background,Less important,0.38041,36,68,0.26416,0.49667
1992,17-29 y.,Direct migration background,Unimportant,0.46116,32,68,0.34180,0.58053
1992,30-45 y.,No migration background,Very important,0.01686,56,3428,0.01255,0.02117
1992,30-45 y.,No migration background,Important,0.16928,542,3428,0.15672,0.18183
1992,30-45 y.,No migration background,Less important,0.54363,1898,3428,0.52695,0.56030
1992,30-45 y.,No migration background,Unimportant,0.27024,932,3428,0.25537,0.28511
1992,30-45 y.,Direct migration background,Less important,0.51801,74,123,0.42935,0.60668
1992,30-45 y.,Direct migration background,Unimportant,0.29775,49,123,0.21661,0.37890
1992,46-65 y.,No migration background,Very important,0.02355,71,2989,0.01811,0.02898
1992,46-65 y.,No migration background,Important,0.14819,430,2989,0.13545,0.16093
1992,46-65 y.,No migration background,Less important,0.47531,1426,2989,0.45740,0.49322
1992,46-65 y.,No migration background,Unimportant,0.35295,1062,2989,0.33582,0.37009
1992,46-65 y.,Direct migration background,Important,0.16429,40,233,0.11661,0.21197
1992,46-65 y.,Direct migration background,Less important,0.45871,104,233,0.39459,0.52284
1992,46-65 y.,Direct migration background,Unimportant,0.35258,89,233,0.29110,0.41406
1992,66 and older,No migration background,Important,0.12273,145,1251,0.10454,0.14092
1992,66 and older,No migration background,Less important,0.31820,412,1251,0.29238,0.34402
1992,66 and older,No migration background,Unimportant,0.54276,694,1251,0.51514,0.57037
1992,66 and older,Direct migration background,Less important,0.31895,32,92,0.22319,0.41471
1992,66 and older,Direct migration background,Unimportant,0.57464,60,92,0.47306,0.67622
1995,17-29 y.,No migration background,Very important,0.01705,34,2275,0.01173,0.02237
1995,17-29 y.,No migration background,Important,0.13977,304,2275,0.12551,0.15402
1995,17-29 y.,No migration background,Less important,0.55472,1282,2275,0.53429,0.57515
1995,17-29 y.,No migration background,Unimportant,0.28847,655,2275,0.26984,0.30709
1995,17-29 y.,Direct migration background,Important,0.16918,36,222,0.11975,0.21861
1995,17-29 y.,Direct migration background,Less important,0.42168,100,222,0.35657,0.48679
1995,17-29 y.,Direct migration background,Unimportant,0.39323,86,222,0.32883,0.45763
1995,17-29 y.,Indirect migration background,Less important,0.48624,49,84,0.37871,0.59376
1995,17-29 y.,Indirect migration background,Unimportant,0.29969,35,84,0.20113,0.39825
1995,30-45 y.,No migration background,Very important,0.01423,45,3445,0.01028,0.01819
1995,30-45 y.,No migration background,Important,0.14708,472,3445,0.13525,0.15891
1995,30-45 y.,No migration background,Less important,0.55675,1934,3445,0.54016,0.57335
1995,30-45 y.,No migration background,Unimportant,0.28193,994,3445,0.26690,0.29696
1995,30-45 y.,Direct migration background,Important,0.11779,48,397,0.08604,0.14954
1995,30-45 y.,Direct migration background,Less important,0.49006,185,397,0.44082,0.53930
1995,30-45 y.,Direct migration background,Unimportant,0.36321,164,397,0.31584,0.41058
1995,46-65 y.,No migration background,Very important,0.01688,55,2890,0.01218,0.02158
1995,46-65 y.,No migration background,Important,0.16434,448,2890,0.15083,0.17785
1995,46-65 y.,No migration background,Less important,0.50328,1481,2890,0.48505,0.52152
1995,46-65 y.,No migration background,Unimportant,0.31550,906,2890,0.29855,0.33244
1995,46-65 y.,Direct migration background,Important,0.14575,44,332,0.10773,0.18376
1995,46-65 y.,Direct migration background,Less important,0.44351,150,332,0.38999,0.49703
1995,46-65 y.,Direct migration background,Unimportant,0.39235,138,332,0.33975,0.44495
1995,66 and older,No migration background,Important,0.12730,162,1255,0.10885,0.14575
1995,66 and older,No migration background,Less important,0.38028,477,1255,0.35341,0.40715
1995,66 and older,No migration background,Unimportant,0.47693,616,1255,0.44929,0.50458
1995,66 and older,Direct migration background,Less important,0.31687,52,144,0.24061,0.39312
1995,66 and older,Direct migration background,Unimportant,0.61440,92,144,0.53462,0.69418
2004,17-29 y.,No migration background,Very important,0.02953,99,3049,0.02352,0.03554
2004,17-29 y.,No migration background,Important,0.22638,676,3049,0.21152,0.24124
2004,17-29 y.,No migration background,Less important,0.54577,1704,3049,0.52809,0.56344
2004,17-29 y.,No migration background,Unimportant,0.19833,570,3049,0.18417,0.21248
2004,17-29 y.,Direct migration background,Important,0.25344,83,357,0.20826,0.29863
2004,17-29 y.,Direct migration background,Less important,0.47091,175,357,0.41906,0.52276
2004,17-29 y.,Direct migration background,Unimportant,0.24398,99,357,0.19937,0.28859
2004,17-29 y.,Indirect migration background,Important,0.22549,110,494,0.18860,0.26239
2004,17-29 y.,Indirect migration background,Less important,0.46426,240,494,0.42023,0.50828
2004,17-29 y.,Indirect migration background,Unimportant,0.28923,144,494,0.24921,0.32926
2004,30-45 y.,No migration background,Very important,0.02229,112,5435,0.01836,0.02621
2004,30-45 y.,No migration background,Important,0.23114,1221,5435,0.21993,0.24235
2004,30-45 y.,No migration background,Less important,0.55562,3122,5435,0.54240,0.56883
2004,30-45 y.,No migration background,Unimportant,0.19096,980,5435,0.18051,0.20141
2004,30-45 y.,Direct migration background,Important,0.17563,140,828,0.14970,0.20156
2004,30-45 y.,Direct migration background,Less important,0.44820,383,828,0.41431,0.48210
2004,30-45 y.,Direct migration background,Unimportant,0.35518,305,828,0.32257,0.38780
2004,30-45 y.,Indirect migration background,Important,0.24675,50,212,0.18857,0.30492
2004,30-45 y.,Indirect migration background,Less important,0.51333,106,212,0.44589,0.58078
2004,30-45 y.,Indirect migration background,Unimportant,0.22419,56,212,0.16792,0.28047
2004,46-65 y.,No migration background,Very important,0.03228,228,6321,0.02793,0.03664
2004,46-65 y.,No migration background,Important,0.25458,1715,6321,0.24384,0.26532
2004,46-65 y.,No migration background,Less important,0.52492,3365,6321,0.51261,0.53723
2004,46-65 y.,No migration background,Unimportant,0.18822,1013,6321,0.17858,0.19786
2004,46-65 y.,Direct migration background,Important,0.15614,142,924,0.13272,0.17956
2004,46-65 y.,Direct migration background,Less important,0.43966,413,924,0.40764,0.47169
2004,46-65 y.,Direct migration background,Unimportant,0.38923,369,924,0.35777,0.42068
2004,66 and older,No migration background,Very important,0.03498,125,3333,0.02875,0.04122
2004,66 and older,No migration background,Important,0.23246,769,3333,0.21812,0.24680
2004,66 and older,No migration background,Less important,0.43178,1469,3333,0.41496,0.44860
2004,66 and older,No migration background,Unimportant,0.30077,970,3333,0.28520,0.31634
2004,66 and older,Direct migration background,Important,0.11754,33,350,0.08375,0.15133
2004,66 and older,Direct migration background,Less important,0.41539,152,350,0.36369,0.46709
2004,66 and older,Direct migration background,Unimportant,0.43626,165,350,0.38423,0.48829
2008,17-29 y.,No migration background,Very important,0.02330,55,2486,0.01737,0.02923
2008,17-29 y.,No migration background,Important,0.15706,415,2486,0.14275,0.17136
2008,17-29 y.,No migration background,Less important,0.53207,1328,2486,0.51245,0.55169
2008,17-29 y.,No migration background,Unimportant,0.28758,688,2486,0.26978,0.30537
2008,17-29 y.,Direct migration background,Important,0.18758,35,221,0.13599,0.23916
2008,17-29 y.,Direct migration background,Less important,0.49703,108,221,0.43096,0.56310
2008,17-29 y.,Direct migration background,Unimportant,0.31112,78,221,0.24994,0.37229
2008,17-29 y.,Indirect migration background,Important,0.15746,62,424,0.12275,0.19218
2008,17-29 y.,Indirect migration background,Less important,0.49680,210,424,0.44915,0.54444
2008,17-29 y.,Indirect migration background,Unimportant,0.32967,152,424,0.28487,0.37447
2008,30-45 y.,No migration background,Very important,0.01358,50,4275,0.01011,0.01706
2008,30-45 y.,No migration background,Important,0.16963,731,4275,0.15837,0.18088
2008,30-45 y.,No migration background,Less important,0.53475,2315,4275,0.51979,0.54970
2008,30-45 y.,No migration background,Unimportant,0.28204,1179,4275,0.26855,0.29553
2008,30-45 y.,Direct migration background,Important,0.10330,69,588,0.07867,0.12792
2008,30-45 y.,Direct migration background,Less important,0.42980,240,588,0.38975,0.46984
2008,30-45 y.,Direct migration background,Unimportant,0.44993,279,588,0.40968,0.49017
2008,30-45 y.,Indirect migration background,Important,0.14730,48,267,0.10471,0.18989
2008,30-45 y.,Indirect migration background,Less important,0.53568,133,267,0.47574,0.59561
2008,30-45 y.,Indirect migration background,Unimportant,0.29739,86,267,0.24246,0.35232
2008,46-65 y.,No migration background,Very important,0.01620,113,5904,0.01298,0.01942
2008,46-65 y.,No migration background,Important,0.19871,1252,5904,0.18853,0.20889
2008,46-65 y.,No migration background,Less important,0.49756,2999,5904,0.48480,0.51031
2008,46-65 y.,No migration background,Unimportant,0.28753,1540,5904,0.27598,0.29908
2008,46-65 y.,Direct migration background,Important,0.12867,93,690,0.10367,0.15368
2008,46-65 y.,Direct migration background,Less important,0.42755,278,690,0.39061,0.46449
2008,46-65 y.,Direct migration background,Unimportant,0.42548,319,690,0.38857,0.46240
2008,66 and older,No migration background,Very important,0.02565,113,3848,0.02065,0.03064
2008,66 and older,No migration background,Important,0.17180,710,3848,0.15988,0.18372
2008,66 and older,No migration background,Less important,0.40149,1559,3848,0.38600,0.41698
2008,66 and older,No migration background,Unimportant,0.40106,1466,3848,0.38557,0.41654
2008,66 and older,Direct migration background,Important,0.11797,40,352,0.08423,0.15172
2008,66 and older,Direct migration background,Less important,0.27693,108,352,0.23012,0.32375
2008,66 and older,Direct migration background,Unimportant,0.58652,204,352,0.53500,0.63804
2012,17-29 y.,No migration background,Very important,0.04699,140,3072,0.03951,0.05448
2012,17-29 y.,No migration background,Important,0.26100,870,3072,0.24546,0.27653
2012,17-29 y.,No migration background,Less important,0.51563,1533,3072,0.49795,0.53330
2012,17-29 y.,No migration background,Unimportant,0.17638,529,3072,0.16290,0.18986
2012,17-29 y.,Direct migration background,Important,0.28349,97,372,0.23762,0.32935
2012,17-29 y.,Direct migration background,Less important,0.45828,189,372,0.40757,0.50898
2012,17-29 y.,Direct migration background,Unimportant,0.22220,86,372,0.17990,0.26451
2012,17-29 y.,Indirect migration background,Very important,0.04342,31,506,0.02565,0.06120
2012,17-29 y.,Indirect migration background,Important,0.23759,126,506,0.20047,0.27471
2012,17-29 y.,Indirect migration background,Less important,0.52541,257,506,0.48185,0.56896
2012,17-29 y.,Indirect migration background,Unimportant,0.19358,92,506,0.15912,0.22804
2012,30-45 y.,No migration background,Very important,0.02771,230,7072,0.02388,0.03154
2012,30-45 y.,No migration background,Important,0.26008,2000,7072,0.24986,0.27031
2012,30-45 y.,No migration background,Less important,0.53485,3709,7072,0.52322,0.54647
2012,30-45 y.,No migration background,Unimportant,0.17736,1133,7072,0.16846,0.18627
2012,30-45 y.,Direct migration background,Very important,0.02758,51,1427,0.01908,0.03608
2012,30-45 y.,Direct migration background,Important,0.23485,341,1427,0.21285,0.25686
2012,30-45 y.,Direct migration background,Less important,0.48588,681,1427,0.45994,0.51182
2012,30-45 y.,Direct migration background,Unimportant,0.25168,354,1427,0.22916,0.27421
2012,30-45 y.,Indirect migration background,Important,0.22240,156,530,0.18696,0.25784
2012,30-45 y.,Indirect migration background,Less important,0.57112,278,530,0.52895,0.61330
2012,30-45 y.,Indirect migration background,Unimportant,0.17146,96,530,0.13934,0.20358
2012,46-65 y.,No migration background,Very important,0.03373,341,8263,0.02984,0.03762
2012,46-65 y.,No migration background,Important,0.29916,2631,8263,0.28928,0.30903
2012,46-65 y.,No migration background,Less important,0.50342,4084,8263,0.49263,0.51420
2012,46-65 y.,No migration background,Unimportant,0.16370,1207,8263,0.15572,0.17168
2012,46-65 y.,Direct migration background,Very important,0.02619,32,944,0.01600,0.03638
2012,46-65 y.,Direct migration background,Important,0.19757,210,944,0.17215,0.22298
2012,46-65 y.,Direct migration background,Less important,0.46186,427,944,0.43004,0.49368
2012,46-65 y.,Direct migration background,Unimportant,0.31438,275,944,0.28475,0.34401
2012,46-65 y.,Indirect migration background,Important,0.35117,47,111,0.26197,0.44037
2012,46-65 y.,Indirect migration background,Less important,0.45275,64,111,0.35973,0.54578
2012,66 and older,No migration background,Very important,0.04238,209,4730,0.03664,0.04813
2012,66 and older,No migration background,Important,0.29762,1397,4730,0.28459,0.31065
2012,66 and older,No migration background,Less important,0.45331,2194,4730,0.43912,0.46750
2012,66 and older,No migration background,Unimportant,0.20669,930,4730,0.19514,0.21823
2012,66 and older,Direct migration background,Important,0.16441,81,402,0.12813,0.20069
2012,66 and older,Direct migration background,Less important,0.40368,171,402,0.35566,0.45170
2012,66 and older,Direct migration background,Unimportant,0.41242,150,402,0.36423,0.46060
2016,17-29 y.,No migration background,Very important,0.05737,136,2340,0.04794,0.06679
2016,17-29 y.,No migration background,Important,0.28182,676,2340,0.26359,0.30005
2016,17-29 y.,No migration background,Less important,0.49607,1145,2340,0.47580,0.51633
2016,17-29 y.,No migration background,Unimportant,0.16475,383,2340,0.14971,0.17978
2016,17-29 y.,Direct migration background,Very important,0.03356,38,764,0.02078,0.04633
2016,17-29 y.,Direct migration background,Important,0.31716,221,764,0.28414,0.35018
2016,17-29 y.,Direct migration background,Less important,0.46531,343,764,0.42991,0.50070
2016,17-29 y.,Direct migration background,Unimportant,0.18397,162,764,0.15648,0.21147
2016,17-29 y.,Indirect migration background,Very important,0.05662,52,732,0.03986,0.07337
2016,17-29 y.,Indirect migration background,Important,0.33538,252,732,0.30115,0.36960
2016,17-29 y.,Indirect migration background,Less important,0.49599,340,732,0.45974,0.53223
2016,17-29 y.,Indirect migration background,Unimportant,0.11202,88,732,0.08915,0.13488
2016,30-45 y.,No migration background,Very important,0.03557,147,4240,0.02999,0.04114
2016,30-45 y.,No migration background,Important,0.25868,1195,4240,0.24550,0.27187
2016,30-45 y.,No migration background,Less important,0.55309,2228,4240,0.53812,0.56805
2016,30-45 y.,No migration background,Unimportant,0.15266,670,4240,0.14184,0.16349
2016,30-45 y.,Direct migration background,Very important,0.04163,105,2272,0.03342,0.04985
2016,30-45 y.,Direct migration background,Important,0.20324,503,2272,0.18669,0.21979
2016,30-45 y.,Direct migration background,Less important,0.49915,1098,2272,0.47859,0.51972
2016,30-45 y.,Direct migration background,Unimportant,0.25597,566,2272,0.23803,0.27392
2016,30-45 y.,Indirect migration background,Important,0.25746,158,532,0.22027,0.29465
2016,30-45 y.,Indirect migration background,Less important,0.52927,293,532,0.48682,0.57173
2016,30-45 y.,Indirect migration background,Unimportant,0.17915,81,532,0.14653,0.21177
2016,46-65 y.,No migration background,Very important,0.03294,288,6835,0.02871,0.03718
2016,46-65 y.,No migration background,Important,0.30622,2191,6835,0.29529,0.31715
2016,46-65 y.,No migration background,Less important,0.50192,3392,6835,0.49007,0.51377
2016,46-65 y.,No migration background,Unimportant,0.15892,964,6835,0.15025,0.16758
2016,46-65 y.,Direct migration background,Very important,0.05067,81,1559,0.03978,0.06156
2016,46-65 y.,Direct migration background,Important,0.24062,383,1559,0.21939,0.26184
2016,46-65 y.,Direct migration background,Less important,0.45047,697,1559,0.42577,0.47518
2016,46-65 y.,Direct migration background,Unimportant,0.25824,398,1559,0.23651,0.27998
2016,46-65 y.,Indirect migration background,Important,0.34609,66,137,0.26613,0.42604
2016,46-65 y.,Indirect migration background,Less important,0.41571,71,137,0.33287,0.49854
2016,66 and older,No migration background,Very important,0.04336,185,4265,0.03725,0.04947
2016,66 and older,No migration background,Important,0.31665,1369,4265,0.30269,0.33061
2016,66 and older,No migration background,Less important,0.44414,1954,4265,0.42923,0.45906
