syear,age_gr,sex,pli0082,proportion,n,lower_confidence,upper_confidence
1990,46-65 J.,male,4.0,0.07606501646658877,13886,0.07165560447955158,0.08047442845362596
1990,30-45 J.,female,4.0,0.07532136407096568,13886,0.070931793950555,0.07971093419137636
1990,17-29 J.,female,4.0,0.07447147561882503,13886,0.07010473521466874,0.07883821602298131
1990,46-65 J.,female,4.0,0.0740465313927547,13886,0.06969126792849978,0.07840179485700963
1990,17-29 J.,male,4.0,0.07107192181026241,13886,0.06679818704597595,0.07534565657454886
1990,30-45 J.,male,4.0,0.07064697758419207,13886,0.06638506397588673,0.07490889119249741
1990,30-45 J.,male,3.0,0.052586847976203124,13886,0.04887426844703028,0.05629942750537597
1990,17-29 J.,male,3.0,0.048974822054605335,13886,0.04538519002505284,0.05256445408415783
1990,30-45 J.,female,3.0,0.04769998937639435,13886,0.044155011520634994,0.05124496723215371
1990,46-65 J.,male,3.0,0.04716880909380644,13886,0.043642641667170655,0.05069497652044223
1990,46-65 J.,female,3.0,0.04451290768086689,13886,0.04108268048911338,0.0479431348726204
1990,17-29 J.,female,3.0,0.040475937533198766,13886,0.03719805123790983,0.043753823828487706
1990,66 und älter,female,4.0,0.02825879103367683,13886,0.02550253479344605,0.031015047273907612
1990,46-65 J.,female,5.0,0.020397322851375757,13886,0.01804617977986512,0.022748465922886395
1990,46-65 J.,male,5.0,0.019441198342717517,13886,0.017144701632666865,0.02173769505276817
1990,66 und älter,male,4.0,0.018060129607988952,13886,0.01584514675051386,0.020275112465464044
1990,66 und älter,female,5.0,0.01689153298629555,13886,0.014748135377112104,0.019034930595478994
1990,66 und älter,female,3.0,0.016572824816742802,13886,0.0144494001244687,0.018696249509016903
1990,30-45 J.,female,5.0,0.015510464251566982,13886,0.013455115887788287,0.017565812615345677
1990,17-29 J.,female,5.0,0.015191756082014236,13886,0.013157304689766506,0.017226207474261967
1990,17-29 J.,male,5.0,0.01381068734728567,13886,0.011869554388576734,0.015751820305994604
1990,46-65 J.,male,2.0,0.013704451290768086,13886,0.011770694493637277,0.015638208087898894
1990,66 und älter,male,3.0,0.013491979177732923,13886,0.011573064643264566,0.01541089371220128
1990,17-29 J.,male,2.0,0.011898438329969192,13886,0.010094950293576509,0.013701926366361875
1990,30-45 J.,male,5.0,0.0112610219908637,13886,0.009505940760121966,0.013016103221605433
1990,30-45 J.,male,2.0,0.010942313821310954,13886,0.009211968093392694,0.012672659549229214
