"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","AkademikerIn","2","","","","","","","","","","","","","",""
"1999","AkademikerIn","3","","","","","","","","","","","","","",""
"1999","AkademikerIn","4","46.48","35","39","8","15","69","111","128","37.1","55.86","1","128","15","40"
"1999","AkademikerIn","5 Einkommensstärkstes Quintil","59.23","49","50","10","26","77","128","215","44.77","73.69","1","215","33","70"
"1999","Hauptschule","1 Einkommensschwächstes Quintil","58.11","33","34","12","18","77","153","215","39.46","76.76","5","215","20","61"
"1999","Hauptschule","2","50.5","28.5","72","10","18","74","92","256","41.63","59.37","5","256","20","36"
"1999","Hauptschule","3","34.92","22.5","61","8","13","56","72","139","27.1","42.74","1","139","14","31"
"1999","Hauptschule","4","57.56","53.5","60","11","25","72","97","205","44.07","71.05","1","230","38","58"
"1999","Hauptschule","5 Einkommensstärkstes Quintil","96.03","65.5","38","15","38","101","153","614","62.5","129.56","5","614","28","77"
"1999","Realschule","1 Einkommensschwächstes Quintil","41.85","28.5","34","9","15","76","98","128","31.1","52.6","3","128","15","36"
"1999","Realschule","2","36.62","23","55","4","9","51","102","256","24.26","48.98","1","256","10","27"
"1999","Realschule","3","51.69","29.5","46","6","13","63","77","501","26.68","76.7","1","501","14","51"
"1999","Realschule","4","48.62","41.5","65","9","15","66","92","194","31.51","65.73","5","511","17","51"
"1999","Realschule","5 Einkommensstärkstes Quintil","61.41","53.5","47","18","31","77","102","189","50.59","72.23","13","189","41","70"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","3","53.24","34.5","44","4","10","61","130","358","31.92","74.56","1","358","20","49"
"2000","(Fach-)Abitur","4","49.52","32.5","45","8","15","51","129","205","34.51","64.53","1","205","16","46"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","60.75","52","38","18","31","92","102","186","47.91","73.59","3","186","31","66"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
