"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"2004","16-34 Jahre alt","(Fach-)Abitur","5.28","5","1190","5.13","5.43"
"2004","16-34 Jahre alt","(noch) kein Abschluss","4.43","5","536","4.17","4.69"
"2004","16-34 Jahre alt","AkademikerInnen","6.06","7","531","5.85","6.27"
"2004","16-34 Jahre alt","Hauptschulabschluss","4.7","5","1094","4.54","4.86"
"2004","16-34 Jahre alt","Realschulabschluss","5.09","5","1695","4.97","5.21"
"2004","35-65 Jahre alt","(Fach-)Abitur","5.5","6","971","5.34","5.66"
"2004","35-65 Jahre alt","(noch) kein Abschluss","4","4","146","3.56","4.44"
"2004","35-65 Jahre alt","AkademikerInnen","6.23","7","3088","6.14","6.32"
"2004","35-65 Jahre alt","Hauptschulabschluss","5.27","5","4303","5.19","5.35"
"2004","35-65 Jahre alt","Realschulabschluss","5.41","6","3337","5.32","5.5"
"2004","66 und älter","(Fach-)Abitur","6.78","7","157","6.38","7.18"
"2004","66 und älter","(noch) kein Abschluss","5.26","5","66","4.65","5.87"
"2004","66 und älter","AkademikerInnen","6.69","7","619","6.51","6.87"
"2004","66 und älter","Hauptschulabschluss","5.9","6","2460","5.81","5.99"
"2004","66 und älter","Realschulabschluss","6.36","7","432","6.14","6.58"
"2005","16-34 Jahre alt","(Fach-)Abitur","5.31","6","1105","5.16","5.46"
"2005","16-34 Jahre alt","(noch) kein Abschluss","4.48","5","543","4.21","4.75"
"2005","16-34 Jahre alt","AkademikerInnen","6.27","7","508","6.05","6.49"
"2005","16-34 Jahre alt","Hauptschulabschluss","4.3","5","997","4.12","4.48"
"2005","16-34 Jahre alt","Realschulabschluss","5.18","5","1544","5.05","5.31"
"2005","35-65 Jahre alt","(Fach-)Abitur","5.38","6","950","5.21","5.55"
"2005","35-65 Jahre alt","(noch) kein Abschluss","3.8","4","131","3.33","4.27"
"2005","35-65 Jahre alt","AkademikerInnen","6.2","7","2945","6.11","6.29"
"2005","35-65 Jahre alt","Hauptschulabschluss","5.29","5","3966","5.21","5.37"
"2005","35-65 Jahre alt","Realschulabschluss","5.43","6","3278","5.34","5.52"
"2005","66 und älter","(Fach-)Abitur","6.55","7","162","6.14","6.96"
"2005","66 und älter","(noch) kein Abschluss","5.48","6","62","4.79","6.17"
"2005","66 und älter","AkademikerInnen","7.01","8","657","6.84","7.18"
"2005","66 und älter","Hauptschulabschluss","5.99","6","2429","5.9","6.08"
