year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,male,,,,,,,,,,,,
1990,No migration background,female,,,,,,,,,,,,
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,,,,,,,,,,,,
1992,No migration background,female,,,,,,,,,,,,
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,,,,,,,,,,,,
1993,No migration background,female,,,,,,,,,,,,
1993,Direct migration background,male,,,,,,,,,,,,
1993,Direct migration background,female,,,,,,,,,,,,
1993,Indirect migration background,male,,,,,,,,,,,,
1993,Indirect migration background,female,,,,,,,,,,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,,,,,,,,,,,,
1995,No migration background,female,,,,,,,,,,,,
1995,Direct migration background,male,,,,,,,,,,,,
1995,Direct migration background,female,,,,,,,,,,,,
1995,Indirect migration background,male,,,,,,,,,,,,
1995,Indirect migration background,female,,,,,,,,,,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,,,,,,,,,,,,
1997,No migration background,female,,,,,,,,,,,,
1997,Direct migration background,male,,,,,,,,,,,,
1997,Direct migration background,female,,,,,,,,,,,,
1997,Indirect migration background,male,,,,,,,,,,,,
1997,Indirect migration background,female,,,,,,,,,,,,
1998,No migration background,male,,,,,,,,,,,,
1998,No migration background,female,,,,,,,,,,,,
1998,Direct migration background,male,,,,,,,,,,,,
1998,Direct migration background,female,,,,,,,,,,,,
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,,,,,,,,,,,,
1999,No migration background,female,,,,,,,,,,,,
1999,Direct migration background,male,,,,,,,,,,,,
1999,Direct migration background,female,,,,,,,,,,,,
1999,Indirect migration background,male,,,,,,,,,,,,
1999,Indirect migration background,female,,,,,,,,,,,,
2000,No migration background,male,,,,,,,,,,,,
2000,No migration background,female,,,,,,,,,,,,
2000,Direct migration background,male,,,,,,,,,,,,
2000,Direct migration background,female,,,,,,,,,,,,
2000,Indirect migration background,male,,,,,,,,,,,,
2000,Indirect migration background,female,,,,,,,,,,,,
2001,No migration background,male,,,,,,,,,,,,
2001,No migration background,female,,,,,,,,,,,,
2001,Direct migration background,male,,,,,,,,,,,,
2001,Direct migration background,female,,,,,,,,,,,,
2001,Indirect migration background,male,,,,,,,,,,,,
2001,Indirect migration background,female,,,,,,,,,,,,
2002,No migration background,male,,,,,,,,,,,,
2002,No migration background,female,,,,,,,,,,,,
2002,Direct migration background,male,,,,,,,,,,,,
2002,Direct migration background,female,,,,,,,,,,,,
2002,Indirect migration background,male,,,,,,,,,,,,
2002,Indirect migration background,female,,,,,,,,,,,,
2003,No migration background,male,,,,,,,,,,,,
2003,No migration background,female,,,,,,,,,,,,
2003,Direct migration background,male,,,,,,,,,,,,
2003,Direct migration background,female,,,,,,,,,,,,
2003,Indirect migration background,male,,,,,,,,,,,,
2003,Indirect migration background,female,,,,,,,,,,,,
2004,No migration background,male,8663,5.90334,5.85099,5.95569,4.00000,6.00000,8.00000,0,10,,,
2004,No migration background,female,9000,5.44189,5.38748,5.49631,4.00000,6.00000,8.00000,0,10,,,
2004,Direct migration background,male,1193,5.14915,5.00458,5.29372,3.00000,5.00000,7.00000,0,10,,,
2004,Direct migration background,female,1207,4.65855,4.50265,4.81446,3.00000,5.00000,7.00000,0,10,,,
2004,Indirect migration background,male,365,4.84901,4.57731,5.12072,3.00000,5.00000,7.00000,0,10,,,
2004,Indirect migration background,female,380,4.76034,4.50853,5.01214,3.00000,5.00000,6.00000,0,10,,,
2005,No migration background,male,8262,5.92640,5.87164,5.98116,4.00000,6.00000,8.00000,0,10,,,
2005,No migration background,female,8679,5.44666,5.39025,5.50308,4.00000,6.00000,8.00000,0,10,,,
2005,Direct migration background,male,1107,4.96475,4.80661,5.12288,3.00000,5.00000,7.00000,0,10,,,
2005,Direct migration background,female,1138,4.55234,4.38959,4.71509,3.00000,5.00000,7.00000,0,10,,,
2005,Indirect migration background,male,378,4.81008,4.53304,5.08711,3.00000,5.00000,7.00000,0,10,,,
2005,Indirect migration background,female,383,4.99422,4.72388,5.26456,3.00000,5.00000,7.00000,0,10,,,
2006,No migration background,male,8888,5.91457,5.86321,5.96593,4.00000,6.00000,8.00000,0,10,,,
2006,No migration background,female,9386,5.43497,5.38046,5.48948,4.00000,6.00000,8.00000,0,10,,,
2006,Direct migration background,male,1086,5.05272,4.89800,5.20744,3.00000,5.00000,7.00000,0,10,,,
2006,Direct migration background,female,1173,4.54179,4.38462,4.69896,3.00000,5.00000,7.00000,0,10,,,
2006,Indirect migration background,male,371,5.13229,4.85887,5.40571,3.00000,5.00000,7.00000,0,10,,,
2006,Indirect migration background,female,390,4.92037,4.64592,5.19482,3.00000,5.00000,7.00000,0,10,,,
2007,No migration background,male,8321,5.94557,5.89313,5.99801,4.00000,6.00000,8.00000,0,10,,,
2007,No migration background,female,8840,5.37129,5.31550,5.42707,3.00000,6.00000,8.00000,0,10,,,
2007,Direct migration background,male,971,5.03906,4.87720,5.20091,3.00000,5.00000,7.00000,0,10,,,
2007,Direct migration background,female,1054,4.41356,4.25188,4.57524,2.00000,5.00000,6.00000,0,10,,,
2007,Indirect migration background,male,347,5.32606,5.03248,5.61965,3.00000,6.00000,8.00000,0,10,,,
2007,Indirect migration background,female,382,4.72352,4.45332,4.99372,3.00000,5.00000,7.00000,0,10,,,
2008,No migration background,male,7861,5.94562,5.89190,5.99934,5.00000,6.00000,8.00000,0.50000,10,,,
2008,No migration background,female,8360,5.49558,5.43977,5.55138,4.00000,6.00000,8.00000,0,10,,,
2008,Direct migration background,male,873,5.15430,4.98783,5.32076,3.00000,5.00000,7.00000,0,10,,,
2008,Direct migration background,female,953,4.59414,4.42677,4.76152,3.00000,5.00000,7.00000,0,10,,,
2008,Indirect migration background,male,357,5.41595,5.13784,5.69407,4.00000,6.00000,7.00000,0,10,,,
2008,Indirect migration background,female,369,4.93403,4.66365,5.20440,3.00000,5.00000,7.00000,0,10,,,
2009,No migration background,male,7428,5.98797,5.93163,6.04432,5.00000,7.00000,8.00000,0.50000,10,,,
2009,No migration background,female,7891,5.58400,5.52594,5.64205,4.00000,6.00000,8.00000,0,10,,,
2009,Direct migration background,male,755,5.16164,4.97643,5.34685,3.00000,5.00000,7.00000,0,10,,,
