"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","4.87","4.5","377","1","3","7","8","10","4.58","5.16","0","10","5","6"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","5.26","4.5","131","2","3","7","8","10","4.85","5.67","0","10","5","6"
"2004","(Fach-)Abitur","kein Migrationshintergrund","5.71","5.5","1786","2","4","8","9","10","5.59","5.83","0","10","6","6"
"2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","4.22","3.5","217","0","3","6","8","9","3.87","4.57","0","9","4","5"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","4.02","4.5","72","0","2","6","7","10","3.29","4.75","0","10","3","5"
"2004","(noch) kein Abschluss","kein Migrationshintergrund","4.7","4.5","459","0","2","7","9","10","4.43","4.97","0","10","5","5"
"2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","AkademikerIn","direkter Migrationshintergrund","5.3","5.5","342","1","3","8","8","10","5.02","5.58","0","10","6","7"
"2004","AkademikerIn","indirekter Migrationshintergrund","6.37","6.5","60","3","5","8","9","10","5.75","6.99","0","10","5","7"
"2004","AkademikerIn","kein Migrationshintergrund","6.47","6.5","3820","3","5","8","9","10","6.39","6.55","0","10","7","7"
"2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Hauptschule","direkter Migrationshintergrund","4.92","4.5","1231","1","3","7","8","10","4.78","5.06","0","10","5","5"
"2004","Hauptschule","indirekter Migrationshintergrund","4.55","4.5","250","1","3","6","8","10","4.21","4.89","0","10","4","5"
"2004","Hauptschule","kein Migrationshintergrund","5.54","5.5","6316","2","4","8","8","10","5.48","5.6","0","10","6","6"
"2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Realschule","direkter Migrationshintergrund","5.05","4.5","196","1","3","7","8","10","4.66","5.44","0","10","5","6"
"2004","Realschule","indirekter Migrationshintergrund","4.89","4.5","192","1","3","7","8","10","4.53","5.25","0","10","5","6"
"2004","Realschule","kein Migrationshintergrund","5.49","5.5","5063","2","4","7","8","10","5.42","5.56","0","10","6","6"
"2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","direkter Migrationshintergrund","5.03","5.5","352","0","3","7","8","10","4.74","5.32","0","10","5","6"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","4.93","4.5","127","1","3","7","8","9","4.48","5.38","0","9","5","5"
"2005","(Fach-)Abitur","kein Migrationshintergrund","5.59","5.5","1714","2","4","7","9","10","5.47","5.71","0","10","6","6"
"2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","3.94","3.5","197","0","2","6","7","10","3.54","4.34","0","10","3","4"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","3.8","3.5","77","0","0","6","8","10","3.11","4.49","0","10","2","5"
"2005","(noch) kein Abschluss","kein Migrationshintergrund","4.83","4.5","460","0","3","7","9","10","4.54","5.12","0","10","5","5"
"2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","5.21","4.5","325","0","3","8","9","10","4.9","5.52","0","10","6","7"
"2005","AkademikerIn","indirekter Migrationshintergrund","6.07","5.5","68","2","5","8","9","10","5.45","6.69","0","10","6","7"
"2005","AkademikerIn","kein Migrationshintergrund","6.55","6.5","3703","3","5","8","9","10","6.47","6.63","0","10","7","7"
"2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Hauptschule","direkter Migrationshintergrund","4.68","4.5","1135","1","3","7","8","10","4.53","4.83","0","10","5","5"
"2005","Hauptschule","indirekter Migrationshintergrund","4.68","4.5","254","0","3","7","8","10","4.32","5.04","0","10","5","5"
"2005","Hauptschule","kein Migrationshintergrund","5.55","5.5","5946","2","4","8","9","10","5.48","5.62","0","10","6","6"
"2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Realschule","direkter Migrationshintergrund","5.23","4.5","189","1","3","8","9","10","4.84","5.62","0","10","5","6"
"2005","Realschule","indirekter Migrationshintergrund","5.29","4.5","187","1","4","7","8","10","4.92","5.66","0","10","5","6"
"2005","Realschule","kein Migrationshintergrund","5.53","5.5","4863","2","4","8","8","10","5.46","5.6","0","10","6","6"
"2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","direkter Migrationshintergrund","5.05","4.5","378","0","3","7","8","10","4.78","5.32","0","10","5","6"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","5.85","6.5","139","2","5","8","9","10","5.41","6.29","0","10","5","6"
"2006","(Fach-)Abitur","kein Migrationshintergrund","5.57","5.5","1836","2","4","8","9","10","5.45","5.69","0","10","6","6"
"2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","3.87","3.5","161","0","2","5","8","10","3.43","4.31","0","10","3","5"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","4.57","4.5","50","0","3","6","8","10","3.71","5.43","0","10","3","5"
"2006","(noch) kein Abschluss","kein Migrationshintergrund","4.97","4.5","347","1","3","7","9","10","4.65","5.29","0","10","5","6"
"2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","5.09","4.5","356","0","3","7","9","10","4.79","5.39","0","10","6","6"
