year,level_1,0
1984,mean,
1984,mean_lower_confidence,
1984,mean_upper_confidence,
1984,lower_quartile,
1984,boxplot_median,
1984,upper_quartile,
1984,lower_whisker,
1984,upper_whisker,
1984,median,
1984,median_lower_confidence,
1984,median_upper_confidence,
1984,n,
1985,mean,
1985,mean_lower_confidence,
1985,mean_upper_confidence,
1985,lower_quartile,
1985,boxplot_median,
1985,upper_quartile,
1985,lower_whisker,
1985,upper_whisker,
1985,median,
1985,median_lower_confidence,
1985,median_upper_confidence,
1985,n,
1986,mean,6.267909779733725
1986,mean_lower_confidence,5.93128686597083
1986,mean_upper_confidence,6.60453269349662
1986,lower_quartile,0.0
1986,boxplot_median,0.0
1986,upper_quartile,8.0
1986,lower_whisker,0.0
1986,upper_whisker,20.0
1986,n,6154.0
1987,mean,
1987,mean_lower_confidence,
1987,mean_upper_confidence,
1987,lower_quartile,
1987,boxplot_median,
1987,upper_quartile,
1987,lower_whisker,
1987,upper_whisker,
1987,median,
1987,median_lower_confidence,
1987,median_upper_confidence,
1987,n,
1988,mean,6.469799702467528
1988,mean_lower_confidence,6.1211403710643255
1988,mean_upper_confidence,6.81845903387073
1988,lower_quartile,0.0
1988,boxplot_median,0.0
1988,upper_quartile,8.0
1988,lower_whisker,0.0
1988,upper_whisker,20.0
1988,n,5843.0
1989,mean,7.112838179327018
1989,mean_lower_confidence,6.73743968745115
1989,mean_upper_confidence,7.488236671202886
1989,lower_quartile,0.0
1989,boxplot_median,0.0
1989,upper_quartile,10.0
1989,lower_whisker,0.0
1989,upper_whisker,25.0
1989,n,5750.0
1990,mean,6.87018995579537
1990,mean_lower_confidence,6.587446309722502
1990,mean_upper_confidence,7.152933601868238
1990,lower_quartile,0.0
1990,boxplot_median,0.0
1990,upper_quartile,10.0
1990,lower_whisker,0.0
1990,upper_whisker,25.0
1990,n,9012.0
1991,mean,7.435578011320388
1991,mean_lower_confidence,7.1185387898430985
1991,mean_upper_confidence,7.752617232797677
1991,lower_quartile,0.0
