year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,3194,6.4921971959979015,6.02725922788196,6.957135164113843,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1986,No migration background,Rural regions,1036,6.225116406682869,5.347037071678416,7.103195741687321,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1986,Direct migration background,Urban regions,1600,4.781789420630213,4.226146515639564,5.3374323256208624,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1986,Direct migration background,Rural regions,236,5.976470809492573,4.329075265594998,7.623866353390149,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1986,Indirect migration background,Urban regions,73,9.211436508026102,5.053659685944676,13.369213330107527,0.0,0.0,9.047852131291497,0.0,22.619630328228745,0.0,0.0,0.0
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,3065,6.695811182867298,6.218374403263192,7.173247962471405,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1988,No migration background,Rural regions,965,6.431293366942318,5.483488274042951,7.379098459841684,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1988,Direct migration background,Urban regions,1475,5.4406888043678725,4.850995761195815,6.03038184753993,0.0,0.0,5.101311799288789,0.0,12.753279498221971,0.0,0.0,0.0
1988,Direct migration background,Rural regions,222,4.7099810577058845,3.2925544106537785,6.1274077047579905,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1988,Indirect migration background,Urban regions,97,3.9418225292194857,2.4816254855548765,5.402019572884095,0.0,0.0,5.539870740703148,0.0,13.84967685175787,0.0,0.0,0.0
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,3047,7.402556343847764,6.8835349754886295,7.921577712206899,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1989,No migration background,Rural regions,924,6.969631521030388,5.967679540203316,7.97158350185746,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1989,Direct migration background,Urban regions,1436,5.549384031182853,4.960072521218111,6.1386955411475945,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1989,Direct migration background,Rural regions,213,5.631570154150933,3.9319390655754543,7.3312012427264115,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1989,Indirect migration background,Urban regions,108,8.924227407484004,5.932667529138753,11.915787285829255,0.0,0.0,11.85555120137078,0.0,29.63887800342695,0.0,-3.0,0.0
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,4035,7.160836559654136,6.733789442685362,7.58788367662291,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1990,No migration background,Rural regions,3033,6.565034859859204,6.088381554877495,7.041688164840913,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,Urban regions,1429,6.63889429363077,5.8902341929702215,7.387554394291318,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Direct migration background,Rural regions,284,4.442020012262484,3.2123878724705053,5.671652152054462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Indirect migration background,Urban regions,133,5.490047620891177,3.2048188163325655,7.775276425449789,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,Urban regions,3869,8.200061776105924,7.706861255633772,8.693262296578077,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1991,No migration background,Rural regions,2717,6.639640160714366,6.092561909526175,7.186718411902557,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1991,Direct migration background,Urban regions,1425,5.720050312237787,5.114016133180178,6.326084491295396,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1991,Direct migration background,Rural regions,270,5.701841840531058,4.055562758580889,7.348120922481227,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1991,Indirect migration background,Urban regions,178,4.214030315369328,2.8537653425139555,5.5742952882247,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,Urban regions,3693,8.315677424149772,7.833852211798082,8.797502636501463,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,No migration background,Rural regions,2419,7.295544091263044,6.705399983195629,7.885688199330459,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,Direct migration background,Urban regions,1339,5.529123076965648,4.892726537518428,6.165519616412869,0.0,0.0,7.6408545270596715,0.0,19.102136317649176,0.0,0.0,0.0
1992,Direct migration background,Rural regions,246,4.539336896625185,3.1092864099473605,5.96938738330301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Indirect migration background,Urban regions,191,6.1185009308871665,4.363117346101362,7.873884515672971,0.0,0.0,7.33391852243757,0.0,18.334796306093924,0.0,0.0,0.0
1992,Indirect migration background,Rural regions,37,2.3617372825235314,-0.06588885826144564,4.789363423308508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,No migration background,Urban regions,3657,7.636277799113047,7.148295064700012,8.124260533526082,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,No migration background,Rural regions,2338,6.9847175604082965,6.416728833300395,7.552706287516198,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,Direct migration background,Urban regions,1267,4.802152892077713,4.173289697357439,5.431016086797986,0.0,0.0,3.5572124787078883,0.0,8.89303119676972,0.0,0.0,0.0
1993,Direct migration background,Rural regions,230,3.4692436421437103,2.2711896496890756,4.667297634598345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Indirect migration background,Urban regions,229,6.157498097409539,4.499079225115562,7.815916969703515,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1993,Indirect migration background,Rural regions,49,2.3375614156748674,0.7780831005880327,3.897039730761702,0.0,0.0,1.227626331038096,0.0,3.0690658275952396,0.0,0.0,0.0
1994,No migration background,Urban regions,3544,8.060413670816299,7.562425267871437,8.55840207376116,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1994,No migration background,Rural regions,2302,7.300949613448651,6.703042890571196,7.898856336326106,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1994,Direct migration background,Urban regions,1142,5.722671957744006,4.980865102478923,6.464478813009089,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1994,Direct migration background,Rural regions,200,4.464357305794294,2.972972542211812,5.955742069376775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Indirect migration background,Urban regions,243,4.124869023297642,3.0192826047112455,5.23045544188404,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1994,Indirect migration background,Rural regions,47,5.211441756219678,1.4098000524434555,9.0130834599959,0.0,0.0,3.819521676985255,0.0,9.548804192463137,0.0,-3.0,0.0
1995,No migration background,Urban regions,3539,9.192091291534037,8.680408772957863,9.703773810110212,0.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0
1995,No migration background,Rural regions,2406,7.406853152040546,6.809727753770598,8.003978550310494,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1995,Direct migration background,Urban regions,1279,6.260014900680666,5.578987827832261,6.941041973529071,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1995,Direct migration background,Rural regions,243,5.706911074827177,4.252308853076309,7.161513296578045,0.0,0.0,7.287062682459239,0.0,18.217656706148098,0.0,0.0,0.0
1995,Indirect migration background,Urban regions,252,4.955114455018499,3.672314989967881,6.237913920069118,0.0,0.0,5.140308496123887,0.0,12.850771240309719,0.0,0.0,0.0
1995,Indirect migration background,Rural regions,48,2.187226300645595,0.617402116252272,3.757050485038918,0.0,0.0,1.9487825054232828,0.0,4.871956263558207,0.0,0.0,0.0
1996,No migration background,Urban regions,3498,8.492370095884521,8.018194164117553,8.96654602765149,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1996,No migration background,Rural regions,2338,7.456809482074887,6.874563439184789,8.039055524964985,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1996,Direct migration background,Urban regions,1176,6.035694492941756,5.286410648423023,6.7849783374604895,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1996,Direct migration background,Rural regions,239,7.736010518790914,5.983135447083743,9.488885590498084,0.0,0.0,10.0,0.0,25.0,0.0,-3.0,0.0
1996,Indirect migration background,Urban regions,265,6.565076481070365,5.2482681174645505,7.88188484467618,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1996,Indirect migration background,Rural regions,49,4.320635497026703,2.1425877469564543,6.498683247096951,0.0,0.0,6.0,0.0,15.0,0.0,-6.050000000000011,0.0
1997,No migration background,Urban regions,2179,13.716302058029985,13.035617815257323,14.396986300802647,0.0,10.0,20.0,0.0,50.0,10.0,10.0,12.0
1997,No migration background,Rural regions,1508,13.232273608892166,12.338963832288387,14.125583385495945,0.0,8.0,20.0,0.0,50.0,8.0,7.974999999999994,10.0
1997,Direct migration background,Urban regions,567,12.414336412903275,11.112298415962067,13.716374409844482,0.0,8.0,18.0,0.0,45.0,8.0,6.0,10.0
1997,Direct migration background,Rural regions,110,13.480603736615377,10.106419349065533,16.85478812416522,0.0,8.0,20.0,0.0,50.0,8.0,1.9749999999999943,13.0
1997,Indirect migration background,Urban regions,158,11.608687541690152,9.575881340368444,13.64149374301186,0.0,10.0,15.0,0.0,37.5,10.0,8.0,14.0
1997,Indirect migration background,Rural regions,30,10.649052298680983,6.7956765695765196,14.502428027785447,1.1347919660221355,10.0,15.0,0.0,35.7978120509668,10.0,5.0,20.0
1998,No migration background,Urban regions,2493,14.561283658202756,13.888810063938742,15.23375725246677,0.0,10.0,20.0,0.0,50.0,10.0,10.0,10.0
1998,No migration background,Rural regions,1713,12.979640856404375,12.174683592027577,13.784598120781173,0.0,8.0,20.0,0.0,50.0,8.0,7.0,9.0
1998,Direct migration background,Urban regions,510,13.571689983216574,12.229765664127713,14.913614302305435,0.0,10.0,20.0,0.0,50.0,10.0,8.0,14.0
1998,Direct migration background,Rural regions,107,11.228505310255143,9.067516818844773,13.389493801665513,0.0,9.066079088184571,19.226408105954157,0.0,48.066020264885395,9.0,6.974999999999994,12.0
1998,Indirect migration background,Urban regions,157,14.245662694752406,11.155101634078328,17.336223755426484,0.0,10.0,18.0,0.0,45.0,10.0,7.0,14.024999999999999
1998,Indirect migration background,Rural regions,,,,,,,,,,,,
1999,No migration background,Urban regions,2468,14.452813773405015,13.778823519876962,15.126804026933069,0.0,10.0,20.0,0.0,50.0,10.0,10.0,10.0
1999,No migration background,Rural regions,1673,13.235864000233725,12.433289424050189,14.038438576417262,0.0,8.0,20.0,0.0,50.0,8.0,6.0,8.0
1999,Direct migration background,Urban regions,473,13.045423910416764,11.675977189119632,14.414870631713896,0.0,10.0,20.0,0.0,50.0,10.0,10.0,12.0
1999,Direct migration background,Rural regions,87,12.316710157285137,9.015348363466892,15.618071951103381,0.31830355139766403,6.098443210973904,18.0,0.0,44.5225446729035,6.0,2.0,8.0
1999,Indirect migration background,Urban regions,170,12.465427494367725,10.109525704091613,14.821329284643838,0.0,8.0,20.0,0.0,50.0,8.0,5.0,12.0
