year,sex,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,male,Yes,0.07647,705,8598,0.07085,0.08209
2009,male,No,0.92353,7893,8598,0.91791,0.92915
2009,female,Yes,0.06713,593,9420,0.06207,0.07218
2009,female,No,0.93287,8827,9420,0.92782,0.93793
2011,male,Yes,0.08759,908,9789,0.08199,0.09319
2011,male,No,0.91241,8881,9789,0.90681,0.91801
2011,female,Yes,0.07717,748,10956,0.07218,0.08217
2011,female,No,0.92283,10208,10956,0.91783,0.92782
2013,male,Yes,0.09944,935,8834,0.09320,0.10568
2013,male,No,0.90056,7899,8834,0.89432,0.90680
2013,female,Yes,0.08226,752,10032,0.07688,0.08763
2013,female,No,0.91774,9280,10032,0.91237,0.92312
2015,male,Yes,0.09388,986,11459,0.08854,0.09922
2015,male,No,0.90612,10473,11459,0.90078,0.91146
2015,female,Yes,0.07361,843,13581,0.06922,0.07800
2015,female,No,0.92639,12738,13581,0.92200,0.93078
2017,male,Yes,0.09544,1058,12261,0.09024,0.10064
2017,male,No,0.90456,11203,12261,0.89936,0.90976
2017,female,Yes,0.07331,882,14288,0.06903,0.07758
2017,female,No,0.92669,13406,14288,0.92242,0.93097
2019,male,Yes,0.09239,1072,12279,0.08727,0.09752
2019,male,No,0.90761,11207,12279,0.90248,0.91273
2019,female,Yes,0.07771,861,13441,0.07319,0.08224
2019,female,No,0.92229,12580,13441,0.91776,0.92681
2021,male,Yes,0.08800,807,9289,0.08224,0.09376
2021,male,No,0.91200,8482,9289,0.90624,0.91776
2021,female,Yes,0.07692,661,9867,0.07166,0.08218
2021,female,No,0.92308,9206,9867,0.91782,0.92834
