year,quintil_oecd,sex,ple0012,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,male,No,0.9057591623036649,21983,0.9018969287877714,0.9096213958195585
2009,1st Quintile,male,Yes,0.09424083769633508,21983,0.09037860418044151,0.09810307121222865
2009,1st Quintile,female,No,0.9098591549295775,21983,0.9060733303316774,0.9136449795274776
2009,1st Quintile,female,Yes,0.09014084507042254,21983,0.08635502047252244,0.09392666966832264
2009,2nd Quintile,male,No,0.8825622775800712,21983,0.8783064004426885,0.886818154717454
2009,2nd Quintile,male,Yes,0.11743772241992882,21983,0.11318184528254609,0.12169359955731156
2009,2nd Quintile,female,No,0.8978494623655914,21983,0.8938460098364415,0.9018529148947413
2009,2nd Quintile,female,Yes,0.10215053763440861,21983,0.0981470851052587,0.10615399016355852
2009,3rd Quintile,male,No,0.9078341013824884,21983,0.9040102503188016,0.9116579524461753
2009,3rd Quintile,male,Yes,0.09216589861751152,21983,0.08834204755382467,0.09598974968119837
2009,3rd Quintile,female,No,0.9205128205128205,21983,0.9169369971660888,0.9240886438595521
2009,3rd Quintile,female,Yes,0.07948717948717948,21983,0.07591135614044782,0.08306300283391115
2009,4th Quintile,male,No,0.9303505535055351,21983,0.9269854785972007,0.9337156284138695
2009,4th Quintile,male,Yes,0.06964944649446494,21983,0.06628437158613057,0.07301452140279932
2009,4th Quintile,female,No,0.9516994633273703,21983,0.9488652111970145,0.9545337154577261
2009,4th Quintile,female,Yes,0.04830053667262969,21983,0.04546628454227389,0.0511347888029855
2009,5th Quintile,male,No,0.932287954383464,21983,0.9289665588674826,0.9356093498994454
2009,5th Quintile,male,Yes,0.06771204561653599,21983,0.06439065010055459,0.07103344113251739
2009,5th Quintile,female,No,0.969414397612831,21983,0.9671381167701134,0.9716906784555486
2009,5th Quintile,female,Yes,0.030585602387168967,21983,0.028309321544451437,0.0328618832298865
2011,1st Quintile,male,No,0.895017793594306,41903,0.8920827997435434,0.8979527874450686
2011,1st Quintile,male,Yes,0.10498220640569395,41903,0.10204721255493134,0.10791720025645656
2011,1st Quintile,female,No,0.8929936305732484,41903,0.890033829603324,0.8959534315431729
2011,1st Quintile,female,Yes,0.1070063694267516,41903,0.1040465684568272,0.109966170396676
2011,2nd Quintile,male,No,0.8757126567844926,41903,0.8725538156954923,0.878871497873493
2011,2nd Quintile,male,Yes,0.12428734321550741,41903,0.12112850212650714,0.1274461843045077
2011,2nd Quintile,female,No,0.9007633587786259,41903,0.8979006649810723,0.9036260525761795
2011,2nd Quintile,female,Yes,0.09923664122137404,41903,0.09637394742382052,0.10209933501892757
2011,3rd Quintile,male,No,0.8828892005610098,41903,0.8798103749680503,0.8859680261539694
2011,3rd Quintile,male,Yes,0.11711079943899018,41903,0.11403197384603059,0.12018962503194977
2011,3rd Quintile,female,No,0.911178247734139,41903,0.9084543245700042,0.9139021708982739
2011,3rd Quintile,female,Yes,0.08882175226586103,41903,0.08609782910172621,0.09154567542999585
2011,4th Quintile,male,No,0.9179254783484391,41903,0.9152973812590132,0.920553575437865
2011,4th Quintile,male,Yes,0.08207452165156093,41903,0.07944642456213508,0.08470261874098678
2011,4th Quintile,female,No,0.9470102090422946,41903,0.9448653095498968,0.9491551085346924
2011,4th Quintile,female,Yes,0.052989790957705396,41903,0.05084489146530758,0.05513469045010321
2011,5th Quintile,male,No,0.9231956773446546,41903,0.9206460704448087,0.9257452842445004
2011,5th Quintile,male,Yes,0.07680432265534543,41903,0.07425471575549963,0.07935392955519122
2011,5th Quintile,female,No,0.9642576590730558,41903,0.9624801101687571,0.9660352079773545
2011,5th Quintile,female,Yes,0.03574234092694423,41903,0.033964792022645525,0.03751988983124293
2013,1st Quintile,male,No,0.9037593984962407,44486,0.9010187712544608,0.9065000257380205
2013,1st Quintile,male,Yes,0.0962406015037594,44486,0.09349997426197959,0.09898122874553922
2013,1st Quintile,female,No,0.8815217391304347,44486,0.878518566887242,0.8845249113736275
2013,1st Quintile,female,Yes,0.11847826086956521,44486,0.11547508862637236,0.12148143311275807
2013,2nd Quintile,male,No,0.8697001034126164,44486,0.8665718553161134,0.8728283515091194
2013,2nd Quintile,male,Yes,0.13029989658738367,44486,0.1271716484908806,0.13342814468388672
2013,2nd Quintile,female,No,0.8838757396449705,44486,0.8808985844127362,0.8868528948772048
2013,2nd Quintile,female,Yes,0.11612426035502958,44486,0.11314710512279534,0.11910141558726382
2013,3rd Quintile,male,No,0.8653846153846154,44486,0.8622128845385638,0.868556346230667
2013,3rd Quintile,male,Yes,0.1346153846153846,44486,0.131443653769333,0.1377871154614362
2013,3rd Quintile,female,No,0.8954081632653061,44486,0.8925643320812124,0.8982519944493998
2013,3rd Quintile,female,Yes,0.10459183673469388,44486,0.1017480055506002,0.10743566791878756
2013,4th Quintile,male,No,0.8941076003415884,44486,0.8912482216203209,0.8969669790628559
