year,pgisced97,quintil_oecd,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,2nd Quintile,No,0.99388,57,57,0.97347,1.01430
2009,Primary Level,1st Quintile,No,0.94439,90,90,0.89678,0.99200
2009,Primary Level,2nd Quintile,No,0.97693,40,40,0.92982,1.02405
2009,Lower Secondary Level,1st Quintile,Yes,0.13200,76,594,0.10475,0.15924
2009,Lower Secondary Level,1st Quintile,No,0.86800,518,594,0.84076,0.89525
2009,Lower Secondary Level,2nd Quintile,Yes,0.14132,56,460,0.10945,0.17318
2009,Lower Secondary Level,2nd Quintile,No,0.85868,404,460,0.82682,0.89055
2009,Lower Secondary Level,3rd Quintile,No,0.91132,332,332,0.88069,0.94195
2009,Lower Secondary Level,4th Quintile,No,0.90311,227,227,0.86455,0.94168
2009,Lower Secondary Level,5th Quintile,No,0.97942,118,118,0.95369,1.00515
2009,Upper Secondary Level,1st Quintile,Yes,0.09158,155,1560,0.07726,0.10590
2009,Upper Secondary Level,1st Quintile,No,0.90842,1405,1560,0.89410,0.92274
2009,Upper Secondary Level,2nd Quintile,Yes,0.10142,204,1881,0.08777,0.11506
2009,Upper Secondary Level,2nd Quintile,No,0.89858,1677,1881,0.88494,0.91223
2009,Upper Secondary Level,3rd Quintile,Yes,0.07640,143,1901,0.06446,0.08834
2009,Upper Secondary Level,3rd Quintile,No,0.92360,1758,1901,0.91166,0.93554
2009,Upper Secondary Level,4th Quintile,Yes,0.06234,133,1985,0.05170,0.07298
2009,Upper Secondary Level,4th Quintile,No,0.93766,1852,1985,0.92702,0.94830
2009,Upper Secondary Level,5th Quintile,Yes,0.05508,92,1734,0.04434,0.06582
2009,Upper Secondary Level,5th Quintile,No,0.94492,1642,1734,0.93418,0.95566
2009,Post-secondary Non-tertiary Level,1st Quintile,No,0.93289,109,109,0.88569,0.98008
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.96510,143,143,0.93492,0.99529
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98830,190,190,0.97297,1.00363
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.95860,221,221,0.93227,0.98492
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.96787,300,300,0.94788,0.98786
2009,First Stage of Tertiary Education,1st Quintile,No,0.91514,111,111,0.86306,0.96722
2009,First Stage of Tertiary Education,2nd Quintile,No,0.91487,188,188,0.87487,0.95487
2009,First Stage of Tertiary Education,3rd Quintile,No,0.92284,263,263,0.89053,0.95516
2009,First Stage of Tertiary Education,4th Quintile,No,0.92631,318,318,0.89754,0.95507
2009,First Stage of Tertiary Education,5th Quintile,No,0.92865,350,350,0.90165,0.95566
2009,Second Stage of Tertiary Education,1st Quintile,No,0.94275,199,199,0.91039,0.97511
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.93131,289,289,0.90210,0.96052
2009,Second Stage of Tertiary Education,3rd Quintile,Yes,0.06463,38,546,0.04399,0.08527
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.93537,508,546,0.91473,0.95601
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.05733,52,816,0.04137,0.07329
2009,Second Stage of Tertiary Education,4th Quintile,No,0.94267,764,816,0.92671,0.95863
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.03921,101,2138,0.03098,0.04744
2009,Second Stage of Tertiary Education,5th Quintile,No,0.96079,2037,2138,0.95256,0.96902
2011,No answer / don't know,2nd Quintile,No,0.98584,54,54,0.95402,1.01765
2011,Primary Level,1st Quintile,No,0.80608,54,54,0.69964,0.91252
2011,Lower Secondary Level,1st Quintile,Yes,0.19240,69,473,0.15684,0.22796
2011,Lower Secondary Level,1st Quintile,No,0.80760,404,473,0.77204,0.84316
2011,Lower Secondary Level,2nd Quintile,Yes,0.13581,48,371,0.10090,0.17072
2011,Lower Secondary Level,2nd Quintile,No,0.86419,323,371,0.82928,0.89910
2011,Lower Secondary Level,3rd Quintile,No,0.88315,283,283,0.84566,0.92065
2011,Lower Secondary Level,4th Quintile,No,0.96155,175,175,0.93297,0.99012
2011,Lower Secondary Level,5th Quintile,No,0.92986,97,97,0.87877,0.98094
2011,Upper Secondary Level,1st Quintile,Yes,0.13253,162,1428,0.11494,0.15012
2011,Upper Secondary Level,1st Quintile,No,0.86747,1266,1428,0.84988,0.88506
2011,Upper Secondary Level,2nd Quintile,Yes,0.12114,172,1586,0.10508,0.13721
2011,Upper Secondary Level,2nd Quintile,No,0.87886,1414,1586,0.86279,0.89492
2011,Upper Secondary Level,3rd Quintile,Yes,0.08945,162,1735,0.07601,0.10288
2011,Upper Secondary Level,3rd Quintile,No,0.91055,1573,1735,0.89712,0.92399
2011,Upper Secondary Level,4th Quintile,Yes,0.07435,118,1642,0.06166,0.08704
2011,Upper Secondary Level,4th Quintile,No,0.92565,1524,1642,0.91296,0.93834
2011,Upper Secondary Level,5th Quintile,Yes,0.06949,88,1427,0.05630,0.08269
2011,Upper Secondary Level,5th Quintile,No,0.93051,1339,1427,0.91731,0.94370
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.95112,99,99,0.90843,0.99381
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93141,124,124,0.88675,0.97608
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.95932,182,182,0.93054,0.98810
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.97652,217,217,0.95632,0.99671
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.98188,256,256,0.96551,0.99825
2011,First Stage of Tertiary Education,1st Quintile,No,0.90555,99,99,0.84765,0.96345
2011,First Stage of Tertiary Education,2nd Quintile,No,0.88809,179,179,0.84178,0.93441
2011,First Stage of Tertiary Education,3rd Quintile,No,0.92929,215,215,0.89495,0.96364
2011,First Stage of Tertiary Education,4th Quintile,No,0.93702,292,292,0.90911,0.96493
2011,First Stage of Tertiary Education,5th Quintile,No,0.90058,294,294,0.86631,0.93484
2011,Second Stage of Tertiary Education,1st Quintile,No,0.96043,189,189,0.93256,0.98830
2011,Second Stage of Tertiary Education,2nd Quintile,Yes,0.09720,41,327,0.06505,0.12936
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.90280,286,327,0.87064,0.93495
2011,Second Stage of Tertiary Education,3rd Quintile,Yes,0.06511,39,489,0.04322,0.08701
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.93489,450,489,0.91299,0.95678
2011,Second Stage of Tertiary Education,4th Quintile,Yes,0.05508,50,800,0.03926,0.07090
2011,Second Stage of Tertiary Education,4th Quintile,No,0.94492,750,800,0.92910,0.96074
2011,Second Stage of Tertiary Education,5th Quintile,Yes,0.04837,99,1878,0.03866,0.05808
2011,Second Stage of Tertiary Education,5th Quintile,No,0.95163,1779,1878,0.94192,0.96134
2013,No answer / don't know,1st Quintile,No,0.92420,98,98,0.87152,0.97687
2013,No answer / don't know,3rd Quintile,No,0.97598,42,42,0.92911,1.02285
2013,Primary Level,1st Quintile,No,0.88354,112,112,0.82387,0.94322
2013,Lower Secondary Level,1st Quintile,Yes,0.16237,93,613,0.13315,0.19159
2013,Lower Secondary Level,1st Quintile,No,0.83763,520,613,0.80841,0.86685
2013,Lower Secondary Level,2nd Quintile,Yes,0.12405,61,519,0.09567,0.15244
2013,Lower Secondary Level,2nd Quintile,No,0.87595,458,519,0.84756,0.90433
2013,Lower Secondary Level,3rd Quintile,Yes,0.13175,42,347,0.09611,0.16739
2013,Lower Secondary Level,3rd Quintile,No,0.86825,305,347,0.83261,0.90389
2013,Lower Secondary Level,4th Quintile,No,0.91703,222,222,0.88066,0.95340
2013,Lower Secondary Level,5th Quintile,No,0.94233,124,124,0.90113,0.98353
2013,Upper Secondary Level,1st Quintile,Yes,0.12324,205,1700,0.10761,0.13887
2013,Upper Secondary Level,1st Quintile,No,0.87676,1495,1700,0.86113,0.89239
2013,Upper Secondary Level,2nd Quintile,Yes,0.13571,257,1990,0.12066,0.15076
2013,Upper Secondary Level,2nd Quintile,No,0.86429,1733,1990,0.84924,0.87934
2013,Upper Secondary Level,3rd Quintile,Yes,0.10301,210,2045,0.08983,0.11619
2013,Upper Secondary Level,3rd Quintile,No,0.89699,1835,2045,0.88381,0.91017
