year,age_gr,migback,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,No,0.99561,2285,2285,0.99289,0.99832
2009,17-29 y.,Indirect migration background,No,0.97883,384,384,0.96442,0.99325
2009,30-45 y.,No migration background,Yes,0.01605,74,3876,0.01209,0.02001
2009,30-45 y.,No migration background,No,0.98395,3802,3876,0.97999,0.98791
2009,30-45 y.,Direct migration background,No,0.98395,520,520,0.97314,0.99477
2009,46-65 y.,No migration background,Yes,0.07559,400,5660,0.06871,0.08248
2009,46-65 y.,No migration background,No,0.92441,5260,5660,0.91752,0.93129
2009,46-65 y.,Direct migration background,Yes,0.07065,47,619,0.05045,0.09085
2009,46-65 y.,Direct migration background,No,0.92935,572,619,0.90915,0.94955
2009,46-65 y.,Indirect migration background,No,0.93740,43,43,0.86413,1.01066
2009,66 and older,No migration background,Yes,0.17643,689,3821,0.16434,0.18852
2009,66 and older,No migration background,No,0.82357,3132,3821,0.81148,0.83566
2009,66 and older,Direct migration background,Yes,0.20139,63,336,0.15845,0.24434
2009,66 and older,Direct migration background,No,0.79861,273,336,0.75566,0.84155
2011,17-29 y.,No migration background,No,0.99237,2371,2371,0.98886,0.99587
2011,17-29 y.,Indirect migration background,No,0.98860,386,386,0.97800,0.99920
2011,30-45 y.,No migration background,Yes,0.01719,69,3955,0.01314,0.02124
2011,30-45 y.,No migration background,No,0.98281,3886,3955,0.97876,0.98686
2011,30-45 y.,Direct migration background,No,0.97455,573,573,0.96164,0.98746
2011,30-45 y.,Indirect migration background,No,0.96005,307,307,0.93810,0.98199
2011,46-65 y.,No migration background,Yes,0.08175,550,6892,0.07528,0.08822
2011,46-65 y.,No migration background,No,0.91825,6342,6892,0.91178,0.92472
2011,46-65 y.,Direct migration background,Yes,0.09346,67,793,0.07319,0.11374
2011,46-65 y.,Direct migration background,No,0.90654,726,793,0.88626,0.92681
2011,46-65 y.,Indirect migration background,No,0.96205,86,86,0.92143,1.00267
2011,66 and older,No migration background,Yes,0.17711,846,4696,0.16619,0.18803
2011,66 and older,No migration background,No,0.82289,3850,4696,0.81197,0.83381
2011,66 and older,Direct migration background,Yes,0.19834,78,420,0.16016,0.23652
2011,66 and older,Direct migration background,No,0.80166,342,420,0.76348,0.83984
2013,17-29 y.,No migration background,No,0.99656,2035,2035,0.99402,0.99911
2013,17-29 y.,Direct migration background,No,0.99951,175,175,0.99623,1.00279
2013,17-29 y.,Indirect migration background,No,0.99995,313,313,0.99921,1.00070
2013,30-45 y.,No migration background,Yes,0.01121,50,3303,0.00762,0.01481
2013,30-45 y.,No migration background,No,0.98879,3253,3303,0.98519,0.99238
2013,30-45 y.,Direct migration background,No,0.96906,479,479,0.95354,0.98459
2013,30-45 y.,Indirect migration background,No,0.96225,268,268,0.93939,0.98511
2013,46-65 y.,No migration background,Yes,0.08916,569,6522,0.08225,0.09608
2013,46-65 y.,No migration background,No,0.91084,5953,6522,0.90392,0.91775
2013,46-65 y.,Direct migration background,Yes,0.09951,68,694,0.07722,0.12180
2013,46-65 y.,Direct migration background,No,0.90049,626,694,0.87820,0.92278
2013,46-65 y.,Indirect migration background,No,0.93372,97,97,0.88396,0.98349
2013,66 and older,No migration background,Yes,0.18590,886,4550,0.17460,0.19721
2013,66 and older,No migration background,No,0.81410,3664,4550,0.80279,0.82540
2013,66 and older,Direct migration background,Yes,0.20792,72,384,0.16727,0.24856
2013,66 and older,Direct migration background,No,0.79208,312,384,0.75144,0.83273
2015,17-29 y.,No migration background,No,0.99560,2530,2530,0.99302,0.99818
2015,17-29 y.,Direct migration background,No,0.99880,591,591,0.99601,1.00159
2015,17-29 y.,Indirect migration background,No,0.99569,772,772,0.99106,1.00031
2015,30-45 y.,No migration background,Yes,0.01320,97,4770,0.00996,0.01644
2015,30-45 y.,No migration background,No,0.98680,4673,4770,0.98356,0.99004
2015,30-45 y.,Direct migration background,Yes,0.02019,36,1996,0.01402,0.02636
2015,30-45 y.,Direct migration background,No,0.97981,1960,1996,0.97364,0.98598
2015,30-45 y.,Indirect migration background,No,0.95477,568,568,0.93767,0.97188
2015,46-65 y.,No migration background,Yes,0.09123,556,7257,0.08460,0.09785
2015,46-65 y.,No migration background,No,0.90877,6701,7257,0.90215,0.91540
2015,46-65 y.,Direct migration background,Yes,0.08818,138,1449,0.07358,0.10279
2015,46-65 y.,Direct migration background,No,0.91182,1311,1449,0.89721,0.92642
2015,46-65 y.,Indirect migration background,No,0.92439,159,159,0.88317,0.96561
2015,66 and older,No migration background,Yes,0.18244,849,4446,0.17109,0.19379
2015,66 and older,No migration background,No,0.81756,3597,4446,0.80621,0.82891
2015,66 and older,Direct migration background,Yes,0.19332,89,434,0.15612,0.23052
2015,66 and older,Direct migration background,No,0.80668,345,434,0.76948,0.84388
2017,17-29 y.,No migration background,No,0.99196,2899,2899,0.98870,0.99521
2017,17-29 y.,Direct migration background,No,0.99515,619,619,0.98968,1.00063
2017,17-29 y.,Indirect migration background,No,0.99579,805,805,0.99131,1.00026
2017,30-45 y.,No migration background,Yes,0.01714,91,4558,0.01338,0.02091
2017,30-45 y.,No migration background,No,0.98286,4467,4558,0.97909,0.98662
2017,30-45 y.,Direct migration background,Yes,0.01873,41,2122,0.01296,0.02450
