year,age_gr,pgisced97,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,No,0.99868,309,309,0.99463,1.00273
2009,17-29 y.,Lower Secondary Level,No,0.98228,472,472,0.97036,0.99419
2009,17-29 y.,Upper Secondary Level,No,0.99308,1257,1257,0.98849,0.99766
2009,17-29 y.,Second Stage of Tertiary Education,No,0.99474,244,244,0.98564,1.00383
2009,30-45 y.,Lower Secondary Level,No,0.97060,263,263,0.95015,0.99106
2009,30-45 y.,Upper Secondary Level,Yes,0.01525,49,2331,0.01028,0.02023
2009,30-45 y.,Upper Secondary Level,No,0.98475,2282,2331,0.97977,0.98972
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.99302,431,431,0.98515,1.00089
2009,30-45 y.,First Stage of Tertiary Education,No,0.96559,421,421,0.94816,0.98302
2009,30-45 y.,Second Stage of Tertiary Education,No,0.99311,1140,1140,0.98831,0.99792
2009,46-65 y.,Primary Level,No,0.92386,46,46,0.84637,1.00135
2009,46-65 y.,Lower Secondary Level,Yes,0.09081,33,389,0.06222,0.11940
2009,46-65 y.,Lower Secondary Level,No,0.90919,356,389,0.88060,0.93778
2009,46-65 y.,Upper Secondary Level,Yes,0.08495,268,3295,0.07543,0.09447
2009,46-65 y.,Upper Secondary Level,No,0.91505,3027,3295,0.90553,0.92457
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.94426,264,264,0.91653,0.97199
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.06953,36,545,0.04815,0.09090
2009,46-65 y.,First Stage of Tertiary Education,No,0.93047,509,545,0.90910,0.95185
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.04761,94,1759,0.03765,0.05756
2009,46-65 y.,Second Stage of Tertiary Education,No,0.95239,1665,1759,0.94244,0.96235
2009,66 and older,Primary Level,No,0.94823,36,36,0.87483,1.02163
2009,66 and older,Lower Secondary Level,Yes,0.23329,143,653,0.20083,0.26575
2009,66 and older,Lower Secondary Level,No,0.76671,510,653,0.73425,0.79917
2009,66 and older,Upper Secondary Level,Yes,0.17901,405,2175,0.16289,0.19512
2009,66 and older,Upper Secondary Level,No,0.82099,1770,2175,0.80488,0.83711
2009,66 and older,Post-secondary Non-tertiary Level,No,0.84923,80,80,0.77033,0.92814
2009,66 and older,First Stage of Tertiary Education,Yes,0.15579,52,315,0.11568,0.19591
2009,66 and older,First Stage of Tertiary Education,No,0.84421,263,315,0.80409,0.88432
2009,66 and older,Second Stage of Tertiary Education,Yes,0.14560,133,881,0.12230,0.16891
2009,66 and older,Second Stage of Tertiary Education,No,0.85440,748,881,0.83109,0.87770
2011,17-29 y.,No answer / don't know,No,0.99718,262,262,0.99074,1.00361
2011,17-29 y.,Lower Secondary Level,No,0.98543,469,469,0.97457,0.99628
2011,17-29 y.,Upper Secondary Level,No,0.99097,1341,1341,0.98590,0.99603
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.99624,214,214,0.98803,1.00446
2011,17-29 y.,Second Stage of Tertiary Education,No,0.99647,286,286,0.98959,1.00336
2011,30-45 y.,Lower Secondary Level,No,0.95150,324,324,0.92807,0.97493
2011,30-45 y.,Upper Secondary Level,Yes,0.02243,50,2376,0.01647,0.02838
2011,30-45 y.,Upper Secondary Level,No,0.97757,2326,2376,0.97162,0.98353
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.98647,467,467,0.97598,0.99696
2011,30-45 y.,First Stage of Tertiary Education,No,0.96597,355,355,0.94709,0.98486
2011,30-45 y.,Second Stage of Tertiary Education,No,0.99255,1214,1214,0.98771,0.99739
2011,46-65 y.,Primary Level,No,0.76655,59,59,0.65767,0.87542
2011,46-65 y.,Lower Secondary Level,Yes,0.11043,61,536,0.08387,0.13699
2011,46-65 y.,Lower Secondary Level,No,0.88957,475,536,0.86301,0.91613
2011,46-65 y.,Upper Secondary Level,Yes,0.09478,369,4121,0.08584,0.10372
2011,46-65 y.,Upper Secondary Level,No,0.90522,3752,4121,0.89628,0.91416
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.96495,372,372,0.94624,0.98367
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.06056,41,651,0.04223,0.07890
2011,46-65 y.,First Stage of Tertiary Education,No,0.93944,610,651,0.92110,0.95777
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.05136,117,1988,0.04165,0.06106
2011,46-65 y.,Second Stage of Tertiary Education,No,0.94864,1871,1988,0.93894,0.95835
2011,66 and older,Primary Level,No,0.85160,49,49,0.75103,0.95217
2011,66 and older,Lower Secondary Level,Yes,0.21322,160,819,0.18515,0.24129
2011,66 and older,Lower Secondary Level,No,0.78678,659,819,0.75871,0.81485
2011,66 and older,Upper Secondary Level,Yes,0.18392,497,2641,0.16914,0.19870
