year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,13192,74.63048766274076,74.50676074441665,74.75421458106487,64.0,74.0,84.0,35.0,114.0,74.0,74.0,75.0
2002,Urban regions,East,1732,73.78705555761569,73.45578027838116,74.11833083685022,64.0,73.0,82.0,37.0,109.0,73.0,71.0,74.0
2002,Rural regions,West,3981,74.88962411855212,74.67096409311851,75.10828414398573,65.0,74.0,84.0,36.5,112.5,74.0,73.0,75.0
2002,Rural regions,East,3566,75.5438375619302,75.31505232812776,75.77262279573264,65.0,75.0,85.0,41.0,115.0,75.0,75.0,75.025
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,12255,75.25397849717359,75.12330928515472,75.38464770919246,65.0,75.0,85.0,35.0,115.0,75.0,75.0,76.0
2004,Urban regions,East,1721,74.27457262134136,73.93130853340175,74.61783670928098,64.0,72.0,84.0,36.0,114.0,72.0,70.0,72.0
2004,Rural regions,West,3682,75.79104921565151,75.55153417022191,76.03056426108111,65.0,75.0,85.0,38.0,115.0,75.0,75.0,76.0
2004,Rural regions,East,3365,76.01740688747108,75.77536062694799,76.25945314799418,65.0,75.0,85.0,37.0,115.0,75.0,75.0,75.0
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,12552,75.7549316970286,75.62122790190335,75.88863549215384,65.0,75.0,85.0,35.0,115.0,75.0,75.0,76.0
2006,Urban regions,East,1735,74.6512632366913,74.31095645579875,74.99157001758387,64.0,74.0,83.69244540012801,37.0,113.23111350032002,74.0,73.0,76.0
2006,Rural regions,West,3945,76.77773263327504,76.54131469928372,77.01415056726636,65.0,75.0,85.0,35.0,115.0,75.0,74.0,75.0
2006,Rural regions,East,3497,76.90803269479639,76.65825056693676,77.15781482265602,65.0,75.0,85.0,37.0,115.0,75.0,73.0,75.0
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,10914,76.55569326857574,76.40623842983098,76.7051481073205,65.0,75.0,85.0,38.0,115.0,75.0,75.0,75.0
2008,Urban regions,East,1608,74.2262860667984,73.8705246184483,74.58204751514849,64.0,73.0,83.0,36.0,111.5,73.0,71.0,74.0
2008,Rural regions,West,3458,77.32081781600665,77.05704396792805,77.58459166408525,65.0,76.0,86.0,35.0,117.5,76.0,75.0,77.0
2008,Rural regions,East,3134,77.77714302663246,77.5158727099382,78.03841334332672,67.0,77.0,88.0,38.0,119.5,77.0,76.0,79.0
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,9397,77.20075876271176,77.03046319619848,77.37105432922503,65.0,75.0,86.0,36.0,117.5,75.0,75.0,75.0
2010,Urban regions,East,1395,75.24845453468902,74.84633600651021,75.65057306286782,64.0,74.0,84.0,37.0,114.0,74.0,73.0,76.0
2010,Rural regions,West,2983,77.7527295702298,77.4651305169055,78.0403286235541,66.0,77.0,87.0,35.0,118.5,77.0,76.0,79.0
2010,Rural regions,East,2703,78.86238281720456,78.57407142096407,79.15069421344505,68.0,78.0,90.0,37.0,123.0,78.0,77.0,79.025
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,11298,77.02537740429412,76.87469621990908,77.17605858867915,65.0,75.0,87.0,32.0,120.0,75.0,75.0,75.0
2012,Urban regions,East,1596,76.42080338152788,76.02498979317052,76.81661696988523,65.0,75.0,85.0,37.0,115.0,75.0,75.0,77.0
2012,Rural regions,West,4132,78.19858696298681,77.95286797938745,78.44430594658617,66.0,77.0,89.0,35.0,123.5,77.0,76.0,78.0
2012,Rural regions,East,3200,79.32432428645342,79.04499324936761,79.60365532353923,68.0,78.0,90.0,40.0,123.0,78.0,76.0,78.0
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,15467,77.43707784581368,77.30513681279143,77.56901887883592,65.0,75.0,87.0,32.0,120.0,75.0,74.0,75.0
2014,Urban regions,East,1921,76.15591851488615,75.79494538327924,76.51689164649306,64.0,75.0,85.0,36.0,116.5,75.0,75.0,77.0
2014,Rural regions,West,5727,78.42967359839466,78.21417176684751,78.6451754299418,66.0,78.0,89.0,35.0,123.5,78.0,78.0,80.0
2014,Rural regions,East,3599,79.6367224776652,79.36917302407751,79.9042719312529,68.0,78.0,90.0,35.0,123.0,78.0,76.0,78.025
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,13657,78.16324650596651,78.019204644049,78.30728836788403,65.0,76.0,88.0,30.5,122.5,76.0,76.0,77.0
2016,Urban regions,East,1746,76.23509924136198,75.84631703838862,76.62388144433534,64.0,74.0,85.0,37.0,116.5,74.0,73.0,75.0
2016,Rural regions,West,5137,79.05707209423522,78.82760116774207,79.28654302072837,66.0,78.0,90.0,36.0,126.0,78.0,76.0,79.0
2016,Rural regions,East,3233,79.58941268761225,79.2997618468739,79.8790635283506,68.0,79.0,90.0,40.0,123.0,79.0,78.0,80.0
2017,Urban regions,West,,,,,,,,,,,,
2017,Urban regions,East,,,,,,,,,,,,
2017,Rural regions,West,,,,,,,,,,,,
2017,Rural regions,East,,,,,,,,,,,,
2018,Urban regions,West,16451,78.39391806952169,78.26068593038801,78.52715020865537,65.0,76.0,88.0,30.5,122.5,76.0,75.0,77.0
2018,Urban regions,East,2129,77.24320024933182,76.87517715045556,77.61122334820809,65.0,75.0,87.0,36.0,120.0,75.0,74.0,76.025
2018,Rural regions,West,5903,79.66917349928528,79.45514711295695,79.8831998856136,67.0,79.0,90.0,35.0,124.5,79.0,78.0,80.0
2018,Rural regions,East,3733,80.64331059562437,80.35829734247042,80.92832384877832,68.0,80.0,90.0,35.0,123.0,80.0,80.0,82.0
2019,Urban regions,West,,,,,,,,,,,,
2019,Urban regions,East,,,,,,,,,,,,
2019,Rural regions,West,,,,,,,,,,,,
2019,Rural regions,East,,,,,,,,,,,,
2020,Urban regions,West,14884,79.17927309455476,79.03577288613165,79.32277330297786,66.0,78.0,90.0,37.0,126.0,78.0,78.0,79.0
2020,Urban regions,East,1892,77.34594583611342,76.94534062242299,77.74655104980384,65.0,75.0,87.0,36.0,120.0,75.0,74.0,78.0
2020,Rural regions,West,5130,80.0125561174383,79.77822559373094,80.24688664114565,67.0,79.0,90.0,38.0,124.5,79.0,78.0,80.0
2020,Rural regions,East,3365,81.66666899095831,81.35611518266047,81.97722279925615,69.0,80.0,92.0,40.0,126.5,80.0,80.0,81.0
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
