"hlf0613","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"ja","2016","2","Westdeutschland","2726","0.473751452465808","0.46002228426051","0.487480620671106"
"ja","2016","2","Ostdeutschland","618","0.438858077546566","0.412474312631482","0.465241842461651"
"ja","2016","3","Westdeutschland","3242","0.554142878765325","0.540747036054397","0.567538721476252"
"ja","2016","3","Ostdeutschland","875","0.541276160091886","0.516620211010287","0.565932109173485"
"ja","2016","4","Westdeutschland","5340","0.677788066977655","0.667147696331129","0.688428437624182"
"ja","2016","4","Ostdeutschland","1219","0.652898653971574","0.631117489608417","0.67467981833473"
"ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"nein","2016","2","Westdeutschland","2355","0.526248547534192","0.512519379328894","0.53997771573949"
"nein","2016","2","Ostdeutschland","741","0.561141922453434","0.534758157538349","0.587525687368518"
"nein","2016","3","Westdeutschland","2047","0.445857121234675","0.432461278523748","0.459252963945603"
"nein","2016","3","Ostdeutschland","694","0.458723839908114","0.434067890826515","0.483379788989713"
"nein","2016","4","Westdeutschland","2070","0.322211933022345","0.311571562375818","0.332852303668871"
"nein","2016","4","Ostdeutschland","616","0.347101346028426","0.32532018166527","0.368882510391583"
"nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"ja","2017","2","Westdeutschland","2569","0.505862973240081","0.492160218826688","0.519565727653474"
"ja","2017","2","Ostdeutschland","721","0.511246749313549","0.485274728021438","0.537218770605659"
"ja","2017","3","Westdeutschland","3740","0.608064945891739","0.595423675591568","0.62070621619191"
"ja","2017","3","Ostdeutschland","984","0.597376306947389","0.573538764397291","0.621213849497486"
"ja","2017","4","Westdeutschland","6030","0.704407700677636","0.694444633355713","0.71437076799956"
"ja","2017","4","Ostdeutschland","1366","0.63011224888351","0.609488577650516","0.650735920116505"
"ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"nein","2017","2","Westdeutschland","2545","0.494137026759919","0.480434272346526","0.507839781173312"
"nein","2017","2","Ostdeutschland","702","0.488753250686451","0.462781229394341","0.514725271978562"
"nein","2017","3","Westdeutschland","1989","0.391935054108261","0.37929378380809","0.404576324408432"
"nein","2017","3","Ostdeutschland","642","0.402623693052611","0.378786150502514","0.426461235602709"
"nein","2017","4","Westdeutschland","2028","0.295592299322364","0.28562923200044","0.305555366644287"
"nein","2017","4","Ostdeutschland","739","0.36988775111649","0.349264079883495","0.390511422349484"
"nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"ja","2018","2","Westdeutschland","2354","0.531161495574807","0.517340451262179","0.544982539887434"
"ja","2018","2","Ostdeutschland","624","0.460904548862541","0.43378708465371","0.488022013071372"
"ja","2018","3","Westdeutschland","3611","0.615046146479419","0.602156117875118","0.627936175083719"
"ja","2018","3","Ostdeutschland","888","0.543346281574584","0.518862337564621","0.567830225584547"
"ja","2018","4","Westdeutschland","6182","0.714006322304137","0.70415203065593","0.723860613952345"
"ja","2018","4","Ostdeutschland","1605","0.665346821434649","0.645939703532036","0.684753939337261"
"ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"nein","2018","2","Westdeutschland","2654","0.468838504425193","0.455017460112566","0.482659548737821"
"nein","2018","2","Ostdeutschland","674","0.539095451137459","0.511977986928628","0.56621291534629"
"nein","2018","3","Westdeutschland","1863","0.384953853520581","0.372063824916281","0.397843882124882"
"nein","2018","3","Ostdeutschland","702","0.456653718425416","0.432169774415453","0.481137662435379"
"nein","2018","4","Westdeutschland","1896","0.285993677695863","0.276139386047655","0.29584796934407"
"nein","2018","4","Ostdeutschland","666","0.334653178565352","0.315246060662739","0.354060296467964"
"nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
