"hlf0613","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"ja","2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"ja","2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"ja","2016","2","Staedtischer Raum","2150","0.48821641370681","0.472796992181291","0.503635835232329"
"ja","2016","2","Laendlicher Raum","1194","0.423098261480634","0.403344820920847","0.442851702040422"
"ja","2016","3","Staedtischer Raum","2564","0.562560588855048","0.547577578617254","0.577543599092842"
"ja","2016","3","Laendlicher Raum","1553","0.533105641117016","0.514099800945341","0.55211148128869"
"ja","2016","4","Staedtischer Raum","4247","0.686622495375524","0.674788227069339","0.698456763681708"
"ja","2016","4","Laendlicher Raum","2312","0.647146780498056","0.630948148380868","0.663345412615244"
"ja","2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"ja","2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"nein","2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"nein","2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"nein","2016","2","Staedtischer Raum","1887","0.51178358629319","0.496364164767671","0.527203007818709"
"nein","2016","2","Laendlicher Raum","1209","0.576901738519366","0.557148297959578","0.596655179079153"
"nein","2016","3","Staedtischer Raum","1647","0.437439411144952","0.422456400907158","0.452422421382746"
"nein","2016","3","Laendlicher Raum","1094","0.466894358882984","0.44788851871131","0.485900199054659"
"nein","2016","4","Staedtischer Raum","1655","0.313377504624476","0.301543236318292","0.325211772930661"
"nein","2016","4","Laendlicher Raum","1031","0.352853219501944","0.336654587384756","0.369051851619132"
"nein","2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"nein","2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"ja","2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"ja","2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"ja","2017","2","Staedtischer Raum","2102","0.525590757866668","0.510449418145889","0.540732097587447"
