"hlf0613","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"ja","2016","(Ehe-)Paar ohne Kind(er)","1","154","0.263430865520814","0.228531906942057","0.298329824099571"
"ja","2016","(Ehe-)Paar ohne Kind(er)","2","276","0.333181381963979","0.299312111322614","0.367050652605343"
"ja","2016","(Ehe-)Paar ohne Kind(er)","3","722","0.481748528209794","0.455461963818013","0.508035092601575"
"ja","2016","(Ehe-)Paar ohne Kind(er)","4","1442","0.638487235797986","0.618492979823139","0.658481491772833"
"ja","2016","(Ehe-)Paar ohne Kind(er)","5","2582","0.752350345549074","0.737698436341722","0.767002254756427"
"ja","2016","1-Pers.- Haushalt","1","365","0.37627812367225","0.345455829718192","0.407100417626308"
"ja","2016","1-Pers.- Haushalt","2","220","0.415316767301096","0.372252788728812","0.458380745873379"
"ja","2016","1-Pers.- Haushalt","3","336","0.514701509856837","0.475456335862158","0.553946683851517"
"ja","2016","1-Pers.- Haushalt","4","607","0.628806797520727","0.597571261972506","0.660042333068948"
"ja","2016","1-Pers.- Haushalt","5","601","0.699945104572771","0.668208228095041","0.731681981050502"
"ja","2016","Alleinerziehende","1","528","0.395846661768359","0.372524416977697","0.419168906559022"
"ja","2016","Alleinerziehende","2","653","0.526261533171178","0.497760452533461","0.554762613808896"
"ja","2016","Alleinerziehende","3","484","0.650040757271816","0.615441586620732","0.6846399279229"
"ja","2016","Alleinerziehende","4","470","0.641898404749629","0.605458809502693","0.678337999996565"
"ja","2016","Alleinerziehende","5","261","0.845915098421322","0.805725776846472","0.886104419996172"
"ja","2016","Paar mit Kind(ern)","1","2301","0.365746507069329","0.355395412706813","0.376097601431845"
"ja","2016","Paar mit Kind(ern)","2","2043","0.528290084316169","0.512331819758019","0.544248348874319"
"ja","2016","Paar mit Kind(ern)","3","2439","0.60255489870393","0.587204131997701","0.61790566541016"
"ja","2016","Paar mit Kind(ern)","4","3890","0.716461075991455","0.704279621430231","0.72864253055268"
"ja","2016","Paar mit Kind(ern)","5","4086","0.784248613043035","0.772818376282378","0.795678849803693"
"ja","2016","Sonstige","1","405","0.389862179523967","0.363360160029524","0.41636419901841"
"ja","2016","Sonstige","2","152","0.588316464739495","0.527912526984411","0.648720402494578"
"ja","2016","Sonstige","3","136","0.457237110932611","0.390335881616161","0.52413834024906"
"ja","2016","Sonstige","4","150","0.808484579848992","0.751628498497304","0.86534066120068"
"ja","2016","Sonstige","5","101","0.799672403927671","0.728357245689324","0.870987562166019"
"nein","2016","(Ehe-)Paar ohne Kind(er)","1","458","0.736569134479186","0.701670175900429","0.771468093057943"
"nein","2016","(Ehe-)Paar ohne Kind(er)","2","468","0.666818618036021","0.632949347394657","0.700687888677386"
"nein","2016","(Ehe-)Paar ohne Kind(er)","3","666","0.518251471790206","0.491964907398425","0.544538036181987"
"nein","2016","(Ehe-)Paar ohne Kind(er)","4","776","0.361512764202014","0.341518508227167","0.381507020176861"
"nein","2016","(Ehe-)Paar ohne Kind(er)","5","752","0.247649654450926","0.232997745243573","0.262301563658278"
"nein","2016","1-Pers.- Haushalt","1","584","0.62372187632775","0.592899582373692","0.654544170281808"
"nein","2016","1-Pers.- Haushalt","2","283","0.584683232698904","0.541619254126621","0.627747211271188"
"nein","2016","1-Pers.- Haushalt","3","287","0.485298490143163","0.446053316148483","0.524543664137842"
"nein","2016","1-Pers.- Haushalt","4","312","0.371193202479273","0.339957666931053","0.402428738027494"
"nein","2016","1-Pers.- Haushalt","5","200","0.300054895427228","0.268318018949498","0.331791771904959"
"nein","2016","Alleinerziehende","1","1161","0.604153338231641","0.580831093440978","0.627475583022303"
"nein","2016","Alleinerziehende","2","526","0.473738466828822","0.445237386191104","0.502239547466539"
"nein","2016","Alleinerziehende","3","246","0.349959242728184","0.3153600720771","0.384558413379268"
"nein","2016","Alleinerziehende","4","195","0.35810159525037","0.321662000003435","0.394541190497306"
"nein","2016","Alleinerziehende","5","49","0.154084901578678","0.113895580003828","0.194274223153528"
"nein","2016","Paar mit Kind(ern)","1","6016","0.634253492930671","0.623902398568155","0.644604587293187"
"nein","2016","Paar mit Kind(ern)","2","1716","0.471709915683831","0.45575165112568","0.487668180241981"
"nein","2016","Paar mit Kind(ern)","3","1465","0.397445101296069","0.38209433458984","0.412795868002299"
"nein","2016","Paar mit Kind(ern)","4","1369","0.283538924008545","0.27135746944732","0.295720378569769"
"nein","2016","Paar mit Kind(ern)","5","889","0.215751386956965","0.204321150196307","0.227181623717622"
"nein","2016","Sonstige","1","896","0.610137820476033","0.58363580098159","0.636639839970476"
"nein","2016","Sonstige","2","103","0.411683535260505","0.351279597505421","0.472087473015589"
"nein","2016","Sonstige","3","77","0.542762889067389","0.47586165975094","0.609664118383839"
"nein","2016","Sonstige","4","34","0.191515420151008","0.13465933879932","0.248371501502696"
"nein","2016","Sonstige","5","","","",""
"ja","2017","(Ehe-)Paar ohne Kind(er)","1","174","0.333002919921128","0.297210013614533","0.368795826227723"
"ja","2017","(Ehe-)Paar ohne Kind(er)","2","280","0.36834106558502","0.333009899475828","0.403672231694211"
"ja","2017","(Ehe-)Paar ohne Kind(er)","3","800","0.526813903466763","0.501290768006226","0.5523370389273"
"ja","2017","(Ehe-)Paar ohne Kind(er)","4","1552","0.62774647821495","0.608276350870202","0.647216605559698"
"ja","2017","(Ehe-)Paar ohne Kind(er)","5","3288","0.770282653920144","0.757533597856539","0.78303170998375"
"ja","2017","1-Pers.- Haushalt","1","358","0.390006040005765","0.359699595795968","0.420312484215562"
"ja","2017","1-Pers.- Haushalt","2","276","0.448635775460485","0.407734187809417","0.489537363111553"
"ja","2017","1-Pers.- Haushalt","3","342","0.525555692361149","0.486026326612575","0.565085058109724"
"ja","2017","1-Pers.- Haushalt","4","731","0.633227722599465","0.60463115380869","0.661824291390239"
"ja","2017","1-Pers.- Haushalt","5","798","0.75199610865972","0.725454657837067","0.778537559482373"
"ja","2017","Alleinerziehende","1","569","0.348795901530708","0.325999463560532","0.371592339500885"
"ja","2017","Alleinerziehende","2","582","0.527695639347619","0.498273567080155","0.557117711615083"
"ja","2017","Alleinerziehende","3","506","0.598033964036041","0.564016318647574","0.632051609424508"
"ja","2017","Alleinerziehende","4","535","0.777481553522686","0.746624927553182","0.80833817949219"
"ja","2017","Alleinerziehende","5","361","0.809048748326185","0.77281381441679","0.84528368223558"
"ja","2017","Paar mit Kind(ern)","1","2544","0.407466227104824","0.397383416322955","0.417549037886692"
"ja","2017","Paar mit Kind(ern)","2","1958","0.570062861672505","0.554284889571438","0.585840833773572"
"ja","2017","Paar mit Kind(ern)","3","2975","0.704508127079067","0.690866028349335","0.718150225808799"
"ja","2017","Paar mit Kind(ern)","4","4327","0.750042206166977","0.738785864960845","0.761298547373108"
"ja","2017","Paar mit Kind(ern)","5","5151","0.826298886425721","0.816702375833099","0.835895397018342"
"ja","2017","Sonstige","1","558","0.445881949534964","0.421941680904569","0.469822218165359"
"ja","2017","Sonstige","2","194","0.662053596058424","0.613527858178073","0.710579333938774"
"ja","2017","Sonstige","3","101","0.528839945445856","0.455302622557619","0.602377268334092"
"ja","2017","Sonstige","4","251","0.767441868904308","0.721298567460251","0.813585170348365"
"ja","2017","Sonstige","5","159","0.821649113660385","0.768462494580677","0.874835732740094"
"nein","2017","(Ehe-)Paar ohne Kind(er)","1","492","0.666997080078872","0.631204173772277","0.702789986385467"
"nein","2017","(Ehe-)Paar ohne Kind(er)","2","436","0.63165893441498","0.596327768305789","0.666990100524172"
"nein","2017","(Ehe-)Paar ohne Kind(er)","3","670","0.473186096533237","0.4476629610727","0.498709231993774"
"nein","2017","(Ehe-)Paar ohne Kind(er)","4","816","0.37225352178505","0.352783394440303","0.391723649129798"
"nein","2017","(Ehe-)Paar ohne Kind(er)","5","894","0.229717346079856","0.21696829001625","0.242466402143461"
"nein","2017","1-Pers.- Haushalt","1","637","0.609993959994235","0.579687515784438","0.640300404204032"
"nein","2017","1-Pers.- Haushalt","2","292","0.551364224539515","0.510462636888447","0.592265812190583"
"nein","2017","1-Pers.- Haushalt","3","271","0.474444307638851","0.434914941890276","0.513973673387425"
"nein","2017","1-Pers.- Haushalt","4","360","0.366772277400535","0.338175708609761","0.39536884619131"
"nein","2017","1-Pers.- Haushalt","5","219","0.24800389134028","0.221462440517627","0.274545342162933"
"nein","2017","Alleinerziehende","1","1110","0.651204098469292","0.628407660499115","0.674000536439468"
"nein","2017","Alleinerziehende","2","524","0.472304360652381","0.442882288384917","0.501726432919845"
"nein","2017","Alleinerziehende","3","292","0.401966035963959","0.367948390575492","0.435983681352427"
"nein","2017","Alleinerziehende","4","163","0.222518446477314","0.19166182050781","0.253375072446818"
"nein","2017","Alleinerziehende","5","91","0.190951251673815","0.15471631776442","0.22718618558321"
"nein","2017","Paar mit Kind(ern)","1","6579","0.592533772895177","0.582450962113308","0.602616583677045"
"nein","2017","Paar mit Kind(ern)","2","1824","0.429937138327495","0.414159166226428","0.445715110428562"
"nein","2017","Paar mit Kind(ern)","3","1322","0.295491872920933","0.281849774191201","0.309133971650665"
"nein","2017","Paar mit Kind(ern)","4","1357","0.249957793833023","0.238701452626892","0.261214135039155"
"nein","2017","Paar mit Kind(ern)","5","836","0.17370111357428","0.164104602981658","0.183297624166901"
"nein","2017","Sonstige","1","1098","0.554118050465036","0.530177781834641","0.578058319095431"
"nein","2017","Sonstige","2","171","0.337946403941576","0.289420666061226","0.386472141821927"
"nein","2017","Sonstige","3","76","0.471160054554144","0.397622731665908","0.544697377442381"
"nein","2017","Sonstige","4","71","0.232558131095692","0.186414829651635","0.278701432539749"
