year,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,1st Quintile,Agree completely,0.06784,122,2015,0.05686,0.07882
1992,1st Quintile,Agree,0.10858,226,2015,0.09499,0.12216
1992,1st Quintile,Disagree,0.34450,697,2015,0.32374,0.36525
1992,1st Quintile,Disagree completely,0.47909,970,2015,0.45727,0.50091
1992,2nd Quintile,Agree completely,0.04150,106,2190,0.03314,0.04985
1992,2nd Quintile,Agree,0.11885,242,2190,0.10530,0.13241
1992,2nd Quintile,Disagree,0.33904,729,2190,0.31921,0.35887
1992,2nd Quintile,Disagree completely,0.50061,1113,2190,0.47966,0.52155
1992,3rd Quintile,Agree completely,0.05534,106,2033,0.04539,0.06528
1992,3rd Quintile,Agree,0.10352,216,2033,0.09027,0.11676
1992,3rd Quintile,Disagree,0.34024,692,2033,0.31964,0.36084
1992,3rd Quintile,Disagree completely,0.50091,1019,2033,0.47917,0.52265
1992,4th Quintile,Agree completely,0.04583,88,2051,0.03678,0.05489
1992,4th Quintile,Agree,0.12116,243,2051,0.10704,0.13529
1992,4th Quintile,Disagree,0.32436,652,2051,0.30409,0.34462
1992,4th Quintile,Disagree completely,0.50865,1068,2051,0.48701,0.53029
1992,5th Quintile,Agree completely,0.04080,85,2161,0.03245,0.04914
1992,5th Quintile,Agree,0.08692,186,2161,0.07504,0.09880
1992,5th Quintile,Disagree,0.34523,730,2161,0.32518,0.36528
1992,5th Quintile,Disagree completely,0.52705,1160,2161,0.50600,0.54811
1993,1st Quintile,Agree completely,0.09317,157,2186,0.08099,0.10536
1993,1st Quintile,Agree,0.14791,327,2186,0.13302,0.16279
1993,1st Quintile,Disagree,0.36830,851,2186,0.34807,0.38852
1993,1st Quintile,Disagree completely,0.39062,851,2186,0.37016,0.41108
1993,2nd Quintile,Agree completely,0.05632,149,2599,0.04746,0.06519
1993,2nd Quintile,Agree,0.12336,311,2599,0.11071,0.13600
1993,2nd Quintile,Disagree,0.38461,1000,2599,0.36590,0.40332
1993,2nd Quintile,Disagree completely,0.43570,1139,2599,0.41664,0.45477
1993,3rd Quintile,Agree completely,0.06214,140,2511,0.05270,0.07158
1993,3rd Quintile,Agree,0.12272,304,2511,0.10988,0.13555
1993,3rd Quintile,Disagree,0.36091,940,2511,0.34212,0.37970
1993,3rd Quintile,Disagree completely,0.45423,1127,2511,0.43475,0.47371
1993,4th Quintile,Agree completely,0.05779,147,2500,0.04864,0.06694
1993,4th Quintile,Agree,0.11406,302,2500,0.10159,0.12652
1993,4th Quintile,Disagree,0.37459,928,2500,0.35562,0.39357
1993,4th Quintile,Disagree completely,0.45356,1123,2500,0.43404,0.47307
1993,5th Quintile,Agree completely,0.06611,137,2338,0.05604,0.07619
1993,5th Quintile,Agree,0.09470,231,2338,0.08283,0.10657
1993,5th Quintile,Disagree,0.35783,833,2338,0.33839,0.37727
1993,5th Quintile,Disagree completely,0.48136,1137,2338,0.46110,0.50161
1995,1st Quintile,Agree completely,0.05655,117,2196,0.04688,0.06621
1995,1st Quintile,Agree,0.13057,282,2196,0.11647,0.14466
1995,1st Quintile,Disagree,0.37820,826,2196,0.35791,0.39849
1995,1st Quintile,Disagree completely,0.43468,971,2196,0.41394,0.45542
1995,2nd Quintile,Agree completely,0.05735,138,2614,0.04844,0.06627
1995,2nd Quintile,Agree,0.10087,297,2614,0.08933,0.11242
1995,2nd Quintile,Disagree,0.39428,1042,2614,0.37554,0.41302
1995,2nd Quintile,Disagree completely,0.44749,1137,2614,0.42843,0.46656
1995,3rd Quintile,Agree completely,0.04514,121,2601,0.03716,0.05312
1995,3rd Quintile,Agree,0.11969,300,2601,0.10721,0.13216
1995,3rd Quintile,Disagree,0.37258,969,2601,0.35400,0.39117
1995,3rd Quintile,Disagree completely,0.46258,1211,2601,0.44342,0.48175
1995,4th Quintile,Agree completely,0.04771,113,2552,0.03944,0.05598
1995,4th Quintile,Agree,0.09930,249,2552,0.08770,0.11091
1995,4th Quintile,Disagree,0.39053,999,2552,0.37160,0.40946
1995,4th Quintile,Disagree completely,0.46246,1191,2552,0.44311,0.48181
1995,5th Quintile,Agree completely,0.04224,91,2372,0.03414,0.05033
1995,5th Quintile,Agree,0.09755,222,2372,0.08561,0.10949
1995,5th Quintile,Disagree,0.36758,892,2372,0.34818,0.38699
1995,5th Quintile,Disagree completely,0.49263,1167,2372,0.47251,0.51276
1996,1st Quintile,Agree completely,0.04807,95,2245,0.03922,0.05692
1996,1st Quintile,Agree,0.13730,290,2245,0.12306,0.15154
1996,1st Quintile,Disagree,0.40488,918,2245,0.38457,0.42519
1996,1st Quintile,Disagree completely,0.40975,942,2245,0.38940,0.43010
1996,2nd Quintile,Agree completely,0.04034,105,2431,0.03252,0.04817
1996,2nd Quintile,Agree,0.12806,295,2431,0.11477,0.14134
1996,2nd Quintile,Disagree,0.39639,969,2431,0.37694,0.41584
1996,2nd Quintile,Disagree completely,0.43521,1062,2431,0.41550,0.45493
1996,3rd Quintile,Agree completely,0.05077,120,2508,0.04218,0.05937
