"plh0190","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","kein Migrationshintergrund","65","0.0588105970724859","0.0445733292243891","0.0730478649205826"
"Stimmt ganz u.gar","1990","Hauptschule","direkter Migrationshintergrund","7","0.141930698877374","0.0470788562323405","0.236782541522407"
"Stimmt ganz u.gar","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1990","Realschule","kein Migrationshintergrund","77","0.0543100378379279","0.0422565523762632","0.0663635232995925"
"Stimmt ganz u.gar","1990","Realschule","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","kein Migrationshintergrund","5","0.0562311533613082","0.0054320718692813","0.107030234853335"
"Stimmt ganz u.gar","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","kein Migrationshintergrund","40","0.0467408694406954","0.0323196477344427","0.0611620911469481"
"Stimmt ganz u.gar","1990","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Stimmt eher","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","Hauptschule","kein Migrationshintergrund","93","0.0779866634458057","0.0617596304803407","0.0942136964112707"
"Stimmt eher","1990","Hauptschule","direkter Migrationshintergrund","6","0.125771341676646","0.0356454061822951","0.215897277170996"
"Stimmt eher","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","Realschule","kein Migrationshintergrund","158","","",""
"Stimmt eher","1990","Realschule","direkter Migrationshintergrund","1","","",""
"Stimmt eher","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","(Fach-)Abitur","kein Migrationshintergrund","10","","",""
"Stimmt eher","1990","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Stimmt eher","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher","1990","AkademikerIn","kein Migrationshintergrund","86","0.108067476920264","0.0868564507649745","0.129278503075553"
"Stimmt eher","1990","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Stimmt eher","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","Hauptschule","kein Migrationshintergrund","266","","",""
"Stimmt eher nicht","1990","Hauptschule","direkter Migrationshintergrund","10","","",""
"Stimmt eher nicht","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","Realschule","kein Migrationshintergrund","449","0.327987630682006","0.303017801446377","0.352957459917636"
"Stimmt eher nicht","1990","Realschule","direkter Migrationshintergrund","4","0.456081561299665","0.161747924540404","0.750415198058925"
"Stimmt eher nicht","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","kein Migrationshintergrund","32","0.418363627847732","0.3095865760169","0.527140679678564"
"Stimmt eher nicht","1990","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt eher nicht","1990","AkademikerIn","kein Migrationshintergrund","261","","",""
"Stimmt eher nicht","1990","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Stimmt eher nicht","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt eher nicht","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","kein Migrationshintergrund","625","0.610937410085548","0.581434256275116","0.640440563895981"
"Stimmt ganz u.gar nicht","1990","Hauptschule","direkter Migrationshintergrund","29","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","Realschule","kein Migrationshintergrund","674","0.496308175540356","0.469715846764143","0.522900504316569"
"Stimmt ganz u.gar nicht","1990","Realschule","direkter Migrationshintergrund","6","0.481521663770482","0.18624782426689","0.776795503274073"
"Stimmt ganz u.gar nicht","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","kein Migrationshintergrund","32","0.394286718854805","0.286522603574737","0.502050834134873"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","kein Migrationshintergrund","436","0.541083981836956","0.507039469277284","0.575128494396628"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","kein Migrationshintergrund","81","0.060757767412266","0.0472866279122469","0.0742289069122851"
"Stimmt ganz u.gar","1991","Hauptschule","direkter Migrationshintergrund","3","","",""
"Stimmt ganz u.gar","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stimmt ganz u.gar","1991","Realschule","kein Migrationshintergrund","80","0.059137197746877","0.0467457516105062","0.0715286438832478"
"Stimmt ganz u.gar","1991","Realschule","direkter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Stimmt ganz u.gar","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
