year,migback,pgisced97,plh0190,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Pre-primary Level,Agree completely,0.5,18165,0.49272876175691727,0.5072712382430827
1990,No migration background,Pre-primary Level,Disagree completely,0.5,18165,0.49272876175691727,0.5072712382430827
1990,No migration background,Primary Level,Disagree,0.75,18165,0.7437029229645215,0.7562970770354785
1990,No migration background,Primary Level,Agree,0.25,18165,0.24370292296452145,0.25629707703547855
1990,No migration background,Lower Secondary Level,Disagree completely,0.4878048780487805,18165,0.4805358028990799,0.4950739531984811
1990,No migration background,Lower Secondary Level,Disagree,0.32926829268292684,18165,0.32243409172922327,0.3361024936366304
1990,No migration background,Lower Secondary Level,Agree,0.13414634146341464,18165,0.1291901276382006,0.1391025552886287
1990,No migration background,Lower Secondary Level,Agree completely,0.04878048780487805,18165,0.045647910372438816,0.051913065237317285
1990,No migration background,Upper Secondary Level,Disagree completely,0.5338422391857507,18165,0.5265876755188537,0.5410968028526477
1990,No migration background,Upper Secondary Level,Disagree,0.30025445292620867,18165,0.2935886392435828,0.30692026660883454
1990,No migration background,Upper Secondary Level,Agree,0.10483460559796437,18165,0.10037966061048469,0.10928955058544405
1990,No migration background,Upper Secondary Level,Agree completely,0.061068702290076333,18165,0.05758641479079212,0.06455098978936055
1990,No migration background,Post-secondary Non-tertiary Level,Disagree completely,0.42857142857142855,18165,0.4213747691023102,0.4357680880405469
1990,No migration background,Post-secondary Non-tertiary Level,Disagree,0.4126984126984127,18165,0.40553886879116724,0.4198579566056581
1990,No migration background,Post-secondary Non-tertiary Level,Agree,0.1111111111111111,18165,0.10654085167172733,0.11568137055049488
1990,No migration background,Post-secondary Non-tertiary Level,Agree completely,0.047619047619047616,18165,0.044522098477689696,0.050715996760405536
1990,No migration background,First Stage of Tertiary Education,Disagree completely,0.6355140186915887,18165,0.6285149323277319,0.6425131050554456
1990,No migration background,First Stage of Tertiary Education,Disagree,0.2383177570093458,18165,0.23212187002901824,0.24451364398967335
1990,No migration background,First Stage of Tertiary Education,Agree,0.07009345794392523,18165,0.06638069890017688,0.07380621698767358
1990,No migration background,First Stage of Tertiary Education,Agree completely,0.056074766355140186,18165,0.052729036246316544,0.05942049646396383
1990,No migration background,Second Stage of Tertiary Education,Disagree completely,0.5297691373025516,18165,0.5225107980657318,0.5370274765393714
1990,No migration background,Second Stage of Tertiary Education,Disagree,0.31713244228432563,18165,0.31036496282147974,0.3238999217471715
1990,No migration background,Second Stage of Tertiary Education,Agree,0.10449574726609964,18165,0.10004716624599427,0.10894432828620501
1990,No migration background,Second Stage of Tertiary Education,Agree completely,0.04860267314702309,18165,0.04547551811966464,0.051729828174381536
1990,Direct migration background,Primary Level,Disagree,1.0,18165,1.0,1.0
1990,Direct migration background,Lower Secondary Level,Disagree completely,0.4444444444444444,18165,0.43721822978127595,0.4516706591076129
1990,Direct migration background,Lower Secondary Level,Agree completely,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Direct migration background,Lower Secondary Level,Disagree,0.2222222222222222,18165,0.21617633727039473,0.2282681071740497
1990,Direct migration background,Upper Secondary Level,Disagree completely,0.574468085106383,18165,0.5672779443518896,0.5816582258608765
1990,Direct migration background,Upper Secondary Level,Disagree,0.19148936170212766,18165,0.18576728644537244,0.19721143695888288
1990,Direct migration background,Upper Secondary Level,Agree,0.14893617021276595,18165,0.14375867712221857,0.15411366330331333
1990,Direct migration background,Upper Secondary Level,Agree completely,0.0851063829787234,18165,0.08104845125322821,0.0891643147042186
1990,Direct migration background,Post-secondary Non-tertiary Level,Disagree,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Direct migration background,Post-secondary Non-tertiary Level,Disagree completely,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Direct migration background,Post-secondary Non-tertiary Level,Agree,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,Direct migration background,First Stage of Tertiary Education,Disagree completely,0.5,18165,0.49272876175691727,0.5072712382430827
1990,Direct migration background,First Stage of Tertiary Education,Disagree,0.375,18165,0.36795965384455853,0.38204034615544147
1990,Direct migration background,First Stage of Tertiary Education,Agree,0.125,18165,0.12019052797132523,0.12980947202867477
1990,Direct migration background,Second Stage of Tertiary Education,Disagree completely,0.5,18165,0.49272876175691727,0.5072712382430827
1990,Direct migration background,Second Stage of Tertiary Education,Disagree,0.4,18165,0.39287567060249445,0.4071243293975056
1990,Direct migration background,Second Stage of Tertiary Education,Agree,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,Direct migration background,Second Stage of Tertiary Education,Agree completely,0.03333333333333333,18165,0.030722878913937362,0.0359437877527293
1990,Indirect migration background,Upper Secondary Level,Disagree,0.5,18165,0.49272876175691727,0.5072712382430827
1990,Indirect migration background,Upper Secondary Level,Disagree completely,0.5,18165,0.49272876175691727,0.5072712382430827
1991,No migration background,Pre-primary Level,Disagree,0.45454545454545453,17756,0.44722140210199884,0.4618695069889102
1991,No migration background,Pre-primary Level,Disagree completely,0.36363636363636365,17756,0.35656065675189924,0.37071207052082805
1991,No migration background,Pre-primary Level,Agree,0.18181818181818182,17756,0.17614499519013108,0.18749136844623257
1991,No migration background,Primary Level,Disagree,0.4827586206896552,17756,0.4754084884517115,0.49010875292759887
1991,No migration background,Primary Level,Disagree completely,0.4482758620689655,17756,0.44096081419476946,0.4555909099431616
1991,No migration background,Primary Level,Agree,0.06896551724137931,17756,0.06523831992115012,0.0726927145616085
1991,No migration background,Lower Secondary Level,Disagree completely,0.4444444444444444,17756,0.4371354776039126,0.45175341128497626
1991,No migration background,Lower Secondary Level,Disagree,0.36666666666666664,17756,0.3595784759950233,0.37375485733831
1991,No migration background,Lower Secondary Level,Agree,0.12222222222222222,17756,0.11740439876324002,0.12704004568120442
1991,No migration background,Lower Secondary Level,Agree completely,0.06666666666666667,17756,0.06299759443222505,0.07033573890110828
1991,No migration background,Upper Secondary Level,Disagree completely,0.5361271676300579,17756,0.528791884530976,0.5434624507291397
1991,No migration background,Upper Secondary Level,Disagree,0.2875722543352601,17756,0.2809145055111577,0.29423000315936254
1991,No migration background,Upper Secondary Level,Agree,0.11223506743737957,17756,0.10759208776651649,0.11687804710824265
1991,No migration background,Upper Secondary Level,Agree completely,0.0640655105973025,17756,0.060463720706612725,0.06766730048799229
1991,No migration background,Post-secondary Non-tertiary Level,Disagree completely,0.5147058823529411,17756,0.5073545580405626,0.5220572066653196
1991,No migration background,Post-secondary Non-tertiary Level,Disagree,0.35294117647058826,17756,0.345911965962868,0.3599703869783085
1991,No migration background,Post-secondary Non-tertiary Level,Agree,0.08823529411764706,17756,0.08406327720403466,0.09240731103125947
1991,No migration background,Post-secondary Non-tertiary Level,Agree completely,0.04411764705882353,17756,0.04109705625290196,0.0471382378647451
1991,No migration background,First Stage of Tertiary Education,Disagree completely,0.6527777777777778,17756,0.645775006528106,0.6597805490274495
1991,No migration background,First Stage of Tertiary Education,Disagree,0.23148148148148148,17756,0.22527752420740457,0.2376854387555584
1991,No migration background,First Stage of Tertiary Education,Agree,0.08796296296296297,17756,0.08379676727019505,0.09212915865573088
1991,No migration background,First Stage of Tertiary Education,Agree completely,0.027777777777777776,17756,0.025360564202669692,0.03019499135288586
1991,No migration background,Second Stage of Tertiary Education,Disagree completely,0.5152582159624414,17756,0.507907135196234,0.5226092967286488
