"plh0190","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Staedtischer Raum","25","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Laendlicher Raum","46","0.0604686793786377","0.0434781047778578","0.0774592539794176"
"Stimmt ganz u.gar","1990","Realschule","Staedtischer Raum","18","","",""
"Stimmt ganz u.gar","1990","Realschule","Laendlicher Raum","53","0.0577743550214799","0.0425650668381439","0.0729836432048159"
"Stimmt ganz u.gar","1990","(Fach-)Abitur","Staedtischer Raum","2","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","Staedtischer Raum","15","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","Laendlicher Raum","24","","",""
"Stimmt eher","1990","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Stimmt eher","1990","Hauptschule","Staedtischer Raum","44","0.119251427230863","0.0842851909559899","0.154217663505737"
"Stimmt eher","1990","Hauptschule","Laendlicher Raum","52","0.0603987133560886","0.0434173389177773","0.0773800877943999"
"Stimmt eher","1990","Realschule","Staedtischer Raum","51","0.134566236967647","0.102348544844629","0.166783929090664"
"Stimmt eher","1990","Realschule","Laendlicher Raum","105","","",""
"Stimmt eher","1990","(Fach-)Abitur","Staedtischer Raum","7","0.230329153299455","0.0998488164158271","0.360809490183083"
"Stimmt eher","1990","(Fach-)Abitur","Laendlicher Raum","5","0.0947945833675529","0.00620375166520767","0.183385415069898"
"Stimmt eher","1990","AkademikerIn","Staedtischer Raum","33","0.102434761118598","0.0704850648769142","0.134384457360281"
"Stimmt eher","1990","AkademikerIn","Laendlicher Raum","52","0.110990663190136","0.0831777528811508","0.13880357349912"
"Stimmt eher nicht","1990","(noch) kein Abschluss","Staedtischer Raum","3","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Stimmt eher nicht","1990","Hauptschule","Staedtischer Raum","87","0.264822318262697","0.21721600283315","0.312428633692243"
"Stimmt eher nicht","1990","Hauptschule","Laendlicher Raum","185","","",""
"Stimmt eher nicht","1990","Realschule","Staedtischer Raum","168","","",""
"Stimmt eher nicht","1990","Realschule","Laendlicher Raum","278","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Staedtischer Raum","16","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Laendlicher Raum","16","","",""
"Stimmt eher nicht","1990","AkademikerIn","Staedtischer Raum","110","","",""
"Stimmt eher nicht","1990","AkademikerIn","Laendlicher Raum","158","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","Staedtischer Raum","174","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","Laendlicher Raum","473","0.635258589354142","0.600945880685373","0.669571298022912"
"Stimmt ganz u.gar nicht","1990","Realschule","Staedtischer Raum","194","","",""
"Stimmt ganz u.gar nicht","1990","Realschule","Laendlicher Raum","468","0.520572630399929","0.488006515338672","0.553138745461186"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Staedtischer Raum","15","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Staedtischer Raum","188","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Laendlicher Raum","256","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","Staedtischer Raum","25","","",""
"Stimmt ganz u.gar","1991","Hauptschule","Laendlicher Raum","59","0.0578508597006454","0.0426740361093885","0.0730276832919023"
"Stimmt ganz u.gar","1991","Realschule","Staedtischer Raum","31","0.0682344627913212","0.044593640273283","0.0918752853093594"
"Stimmt ganz u.gar","1991","Realschule","Laendlicher Raum","47","0.0527135384846796","0.0383978606317514","0.0670292163376078"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","Staedtischer Raum","1","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","Laendlicher Raum","4","0.0830143235745447","0.0183809442009599","0.14764770294813"
"Stimmt ganz u.gar","1991","AkademikerIn","Staedtischer Raum","24","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","Laendlicher Raum","35","0.0679836080339698","0.0463484386635048","0.0896187774044348"
"Stimmt eher","1991","(noch) kein Abschluss","Staedtischer Raum","1","","",""
"Stimmt eher","1991","(noch) kein Abschluss","Laendlicher Raum","4","0.142301749970877","0.021257131941505","0.26334636800025"
"Stimmt eher","1991","Hauptschule","Staedtischer Raum","34","0.0910688122697095","0.0604872990290294","0.12165032551039"
"Stimmt eher","1991","Hauptschule","Laendlicher Raum","85","0.0789412621434235","0.0614120722492936","0.0964704520375535"
"Stimmt eher","1991","Realschule","Staedtischer Raum","61","0.133973141668425","0.10203703840007","0.16590924493678"
"Stimmt eher","1991","Realschule","Laendlicher Raum","116","","",""
"Stimmt eher","1991","(Fach-)Abitur","Staedtischer Raum","5","0.121925438012016","0.0273709744088191","0.216479901615212"
"Stimmt eher","1991","(Fach-)Abitur","Laendlicher Raum","4","0.0703725888482191","0.0104548665946989","0.130290311101739"
"Stimmt eher","1991","AkademikerIn","Staedtischer Raum","46","0.129307361165132","0.093952095700146","0.164662626630119"
"Stimmt eher","1991","AkademikerIn","Laendlicher Raum","39","0.0809030381266947","0.0574656344673507","0.104340441786039"
"Stimmt eher nicht","1991","(noch) kein Abschluss","Staedtischer Raum","4","0.351502166462937","0.0919679139994486","0.611036418926425"
"Stimmt eher nicht","1991","(noch) kein Abschluss","Laendlicher Raum","16","","",""
"Stimmt eher nicht","1991","Hauptschule","Staedtischer Raum","87","0.230545407771154","0.185776307291615","0.275314508250692"
"Stimmt eher nicht","1991","Hauptschule","Laendlicher Raum","241","","",""
"Stimmt eher nicht","1991","Realschule","Staedtischer Raum","137","","",""
"Stimmt eher nicht","1991","Realschule","Laendlicher Raum","304","0.315180637729375","0.285417552564311","0.344943722894439"
"Stimmt eher nicht","1991","(Fach-)Abitur","Staedtischer Raum","18","","",""
"Stimmt eher nicht","1991","(Fach-)Abitur","Laendlicher Raum","25","","",""
"Stimmt eher nicht","1991","AkademikerIn","Staedtischer Raum","117","","",""
"Stimmt eher nicht","1991","AkademikerIn","Laendlicher Raum","167","","",""
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","Staedtischer Raum","8","0.564471541426415","0.294942411332675","0.834000671520155"
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","Laendlicher Raum","12","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","Staedtischer Raum","194","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","Laendlicher Raum","524","0.586239157586783","0.554222333124758","0.618255982048808"
"Stimmt ganz u.gar nicht","1991","Realschule","Staedtischer Raum","208","","",""
"Stimmt ganz u.gar nicht","1991","Realschule","Laendlicher Raum","469","0.512815458177959","0.480794267953994","0.544836648401925"
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","Staedtischer Raum","22","","",""
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","Laendlicher Raum","37","0.526968146530021","0.410008392436062","0.643927900623981"
"Stimmt ganz u.gar nicht","1991","AkademikerIn","Staedtischer Raum","159","","",""
"Stimmt ganz u.gar nicht","1991","AkademikerIn","Laendlicher Raum","279","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Stimmt ganz u.gar","1992","Hauptschule","Staedtischer Raum","144","","",""
"Stimmt ganz u.gar","1992","Hauptschule","Laendlicher Raum","113","","",""
"Stimmt ganz u.gar","1992","Realschule","Staedtischer Raum","69","0.0424031750255895","0.0324514504276111","0.0523548996235679"
"Stimmt ganz u.gar","1992","Realschule","Laendlicher Raum","64","0.0443365602994093","0.0329798669858546","0.0556932536129641"
"Stimmt ganz u.gar","1992","(Fach-)Abitur","Staedtischer Raum","12","","",""
"Stimmt ganz u.gar","1992","(Fach-)Abitur","Laendlicher Raum","10","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","Staedtischer Raum","40","0.050841573314806","0.0364897962046912","0.0651933504249208"
"Stimmt ganz u.gar","1992","AkademikerIn","Laendlicher Raum","33","0.0549349054397901","0.0367936711945688","0.0730761396850114"
"Stimmt eher","1992","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Stimmt eher","1992","(noch) kein Abschluss","Laendlicher Raum","8","0.118953701664986","0.0497233091365294","0.188184094193443"
"Stimmt eher","1992","Hauptschule","Staedtischer Raum","348","0.114863101452082","0.103640521710373","0.126085681193791"
"Stimmt eher","1992","Hauptschule","Laendlicher Raum","199","","",""
"Stimmt eher","1992","Realschule","Staedtischer Raum","161","","",""
"Stimmt eher","1992","Realschule","Laendlicher Raum","161","","",""
"Stimmt eher","1992","(Fach-)Abitur","Staedtischer Raum","62","0.117325230503781","0.0892580707593986","0.145392390248163"
"Stimmt eher","1992","(Fach-)Abitur","Laendlicher Raum","16","","",""
"Stimmt eher","1992","AkademikerIn","Staedtischer Raum","69","0.0715748270391549","0.0547333396849732","0.0884163143933366"
"Stimmt eher","1992","AkademikerIn","Laendlicher Raum","44","0.0877094312401156","0.0651877131025595","0.110231149377672"
"Stimmt eher nicht","1992","(noch) kein Abschluss","Staedtischer Raum","54","0.42962269875467","0.345807955640165","0.513437441869176"
"Stimmt eher nicht","1992","(noch) kein Abschluss","Laendlicher Raum","35","0.389031165764265","0.284772977459795","0.493289354068735"
"Stimmt eher nicht","1992","Hauptschule","Staedtischer Raum","995","0.320860176156732","0.304430283896873","0.337290068416592"
"Stimmt eher nicht","1992","Hauptschule","Laendlicher Raum","651","0.354021631440445","0.332335427267529","0.375707835613361"
"Stimmt eher nicht","1992","Realschule","Staedtischer Raum","538","0.342142312957677","0.318712048941217","0.365572576974137"
"Stimmt eher nicht","1992","Realschule","Laendlicher Raum","428","0.361523971456711","0.335017051821475","0.388030891091946"
"Stimmt eher nicht","1992","(Fach-)Abitur","Staedtischer Raum","174","","",""
"Stimmt eher nicht","1992","(Fach-)Abitur","Laendlicher Raum","63","0.400159489304388","0.325629938539775","0.474689040069001"
"Stimmt eher nicht","1992","AkademikerIn","Staedtischer Raum","302","0.344068125595833","0.313031219313761","0.375105031877905"
"Stimmt eher nicht","1992","AkademikerIn","Laendlicher Raum","186","","",""
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","Staedtischer Raum","50","0.358156277002754","0.276976729826311","0.439335824179197"
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","Laendlicher Raum","38","0.467079332413868","0.360386546587195","0.573772118240541"
"Stimmt ganz u.gar nicht","1992","Hauptschule","Staedtischer Raum","1614","","",""
"Stimmt ganz u.gar nicht","1992","Hauptschule","Laendlicher Raum","905","0.479887626098429","0.457231897992017","0.50254335420484"
"Stimmt ganz u.gar nicht","1992","Realschule","Staedtischer Raum","807","0.509803471637328","0.4851149933782","0.534491949896456"
"Stimmt ganz u.gar nicht","1992","Realschule","Laendlicher Raum","609","0.460605248500291","0.433105025668599","0.488105471331982"
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","Staedtischer Raum","257","","",""
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","Laendlicher Raum","77","0.442837069885486","0.367274427233892","0.51839971253708"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","Staedtischer Raum","489","0.533515474050206","0.500922876996818","0.566108071103595"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","Laendlicher Raum","343","0.574649464038583","0.535286592388637","0.614012335688529"
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","Staedtischer Raum","31","0.0590122971678854","0.0399654690649755","0.0780591252707952"
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","Laendlicher Raum","9","0.0538308398888502","0.0173479362789208","0.0903137434987796"
"Stimmt ganz u.gar","1993","Hauptschule","Staedtischer Raum","246","","",""
"Stimmt ganz u.gar","1993","Hauptschule","Laendlicher Raum","145","","",""
"Stimmt ganz u.gar","1993","Realschule","Staedtischer Raum","95","0.0657413351503339","0.0538373109991731","0.0776453593014947"
"Stimmt ganz u.gar","1993","Realschule","Laendlicher Raum","67","0.0581106676322586","0.0452991258354335","0.0709222094290837"
"Stimmt ganz u.gar","1993","(Fach-)Abitur","Staedtischer Raum","32","0.0474986568356283","0.0314880900366733","0.0635092236345832"
"Stimmt ganz u.gar","1993","(Fach-)Abitur","Laendlicher Raum","10","","",""
"Stimmt ganz u.gar","1993","AkademikerIn","Staedtischer Raum","45","0.0479377100333412","0.0344587694713397","0.0614166505953427"
"Stimmt ganz u.gar","1993","AkademikerIn","Laendlicher Raum","39","0.0820946444911787","0.0598499460261231","0.104339342956234"
"Stimmt eher","1993","(noch) kein Abschluss","Staedtischer Raum","91","0.136191252235786","0.108468085724199","0.163914418747373"
"Stimmt eher","1993","(noch) kein Abschluss","Laendlicher Raum","20","","",""
"Stimmt eher","1993","Hauptschule","Staedtischer Raum","494","0.122208025560375","0.111951105472558","0.132464945648192"
"Stimmt eher","1993","Hauptschule","Laendlicher Raum","237","","",""
"Stimmt eher","1993","Realschule","Staedtischer Raum","187","","",""
"Stimmt eher","1993","Realschule","Laendlicher Raum","167","","",""
"Stimmt eher","1993","(Fach-)Abitur","Staedtischer Raum","78","0.0939343888625766","0.0719747408336804","0.115894036891473"
"Stimmt eher","1993","(Fach-)Abitur","Laendlicher Raum","15","","",""
"Stimmt eher","1993","AkademikerIn","Staedtischer Raum","100","","",""
"Stimmt eher","1993","AkademikerIn","Laendlicher Raum","54","0.0869462907749812","0.064114296327317","0.109778285222645"
"Stimmt eher nicht","1993","(noch) kein Abschluss","Staedtischer Raum","246","","",""
"Stimmt eher nicht","1993","(noch) kein Abschluss","Laendlicher Raum","67","0.513641655587115","0.432844191922608","0.594439119251622"
"Stimmt eher nicht","1993","Hauptschule","Staedtischer Raum","1377","","",""
"Stimmt eher nicht","1993","Hauptschule","Laendlicher Raum","709","0.373578261791097","0.351716865250655","0.395439658331538"
"Stimmt eher nicht","1993","Realschule","Staedtischer Raum","625","0.365293647412998","0.34216509484962","0.388422199976375"
"Stimmt eher nicht","1993","Realschule","Laendlicher Raum","546","0.415647302292806","0.388659126157256","0.442635478428356"
"Stimmt eher nicht","1993","(Fach-)Abitur","Staedtischer Raum","247","","",""
"Stimmt eher nicht","1993","(Fach-)Abitur","Laendlicher Raum","77","0.421753568315081","0.351534161869298","0.491972974760864"
"Stimmt eher nicht","1993","AkademikerIn","Staedtischer Raum","346","0.358487892831655","0.328231015162993","0.388744770500317"
"Stimmt eher nicht","1993","AkademikerIn","Laendlicher Raum","235","","",""
"Stimmt ganz u.gar nicht","1993","(noch) kein Abschluss","Staedtischer Raum","220","","",""
