year,age_gr,pgisced97,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,No answer / don't know,Disagree completely,0.61540,35,35,0.45187,0.77893
1992,17-29 y.,Pre-primary Level,Disagree,0.50823,64,105,0.41215,0.60432
1992,17-29 y.,Pre-primary Level,Disagree completely,0.31883,41,105,0.22927,0.40840
1992,17-29 y.,Lower Secondary Level,Agree,0.12455,71,541,0.09670,0.15241
1992,17-29 y.,Lower Secondary Level,Disagree,0.34605,199,541,0.30592,0.38617
1992,17-29 y.,Lower Secondary Level,Disagree completely,0.50653,271,541,0.46436,0.54870
1992,17-29 y.,Upper Secondary Level,Agree completely,0.04607,61,1447,0.03526,0.05687
1992,17-29 y.,Upper Secondary Level,Agree,0.11511,169,1447,0.09866,0.13156
1992,17-29 y.,Upper Secondary Level,Disagree,0.35358,509,1447,0.32893,0.37822
1992,17-29 y.,Upper Secondary Level,Disagree completely,0.48524,708,1447,0.45948,0.51100
1992,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.38668,52,118,0.29844,0.47493
1992,17-29 y.,Post-secondary Non-tertiary Level,Disagree completely,0.47440,66,118,0.38392,0.56488
1992,17-29 y.,First Stage of Tertiary Education,Disagree,0.34006,36,87,0.23994,0.44019
1992,17-29 y.,First Stage of Tertiary Education,Disagree completely,0.56831,51,87,0.46363,0.67300
1992,17-29 y.,Second Stage of Tertiary Education,Disagree,0.34527,56,141,0.26651,0.42403
1992,17-29 y.,Second Stage of Tertiary Education,Disagree completely,0.57664,85,141,0.49480,0.65849
1992,30-45 y.,Lower Secondary Level,Agree,0.15927,44,246,0.11345,0.20509
1992,30-45 y.,Lower Secondary Level,Disagree,0.36715,96,246,0.30679,0.42751
1992,30-45 y.,Lower Secondary Level,Disagree completely,0.40672,106,246,0.34521,0.46823
1992,30-45 y.,Upper Secondary Level,Agree completely,0.05386,104,2011,0.04399,0.06373
1992,30-45 y.,Upper Secondary Level,Agree,0.11722,220,2011,0.10316,0.13129
1992,30-45 y.,Upper Secondary Level,Disagree,0.35553,695,2011,0.33460,0.37646
1992,30-45 y.,Upper Secondary Level,Disagree completely,0.47339,992,2011,0.45156,0.49522
1992,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.34580,33,87,0.24527,0.44632
1992,30-45 y.,Post-secondary Non-tertiary Level,Disagree completely,0.49352,54,87,0.38785,0.59919
1992,30-45 y.,First Stage of Tertiary Education,Disagree,0.35542,98,260,0.29712,0.41371
1992,30-45 y.,First Stage of Tertiary Education,Disagree completely,0.51331,162,260,0.45244,0.57419
1992,30-45 y.,Second Stage of Tertiary Education,Agree completely,0.04452,33,800,0.03022,0.05882
1992,30-45 y.,Second Stage of Tertiary Education,Agree,0.09226,66,800,0.07219,0.11232
1992,30-45 y.,Second Stage of Tertiary Education,Disagree,0.33253,265,800,0.29986,0.36520
1992,30-45 y.,Second Stage of Tertiary Education,Disagree completely,0.53070,436,800,0.49609,0.56530
1992,46-65 y.,Lower Secondary Level,Agree,0.12067,73,580,0.09414,0.14721
1992,46-65 y.,Lower Secondary Level,Disagree,0.35707,213,580,0.31804,0.39610
1992,46-65 y.,Lower Secondary Level,Disagree completely,0.47967,294,580,0.43898,0.52036
1992,46-65 y.,Upper Secondary Level,Agree completely,0.05629,91,1687,0.04529,0.06729
1992,46-65 y.,Upper Secondary Level,Agree,0.11209,182,1687,0.09703,0.12715
1992,46-65 y.,Upper Secondary Level,Disagree,0.31484,530,1687,0.29267,0.33701
1992,46-65 y.,Upper Secondary Level,Disagree completely,0.51678,884,1687,0.49292,0.54063
1992,46-65 y.,First Stage of Tertiary Education,Disagree,0.31374,75,209,0.25068,0.37680
1992,46-65 y.,First Stage of Tertiary Education,Disagree completely,0.54979,134,209,0.48218,0.61741
1992,46-65 y.,Second Stage of Tertiary Education,Agree,0.07275,39,461,0.04901,0.09648
1992,46-65 y.,Second Stage of Tertiary Education,Disagree,0.30750,145,461,0.26532,0.34967
1992,46-65 y.,Second Stage of Tertiary Education,Disagree completely,0.55883,277,461,0.51345,0.60420
1992,66 and older,Lower Secondary Level,Agree,0.08595,39,384,0.05788,0.11402
1992,66 and older,Lower Secondary Level,Disagree,0.33671,137,384,0.28938,0.38404
1992,66 and older,Lower Secondary Level,Disagree completely,0.51411,208,384,0.46405,0.56417
1992,66 and older,Upper Secondary Level,Agree,0.11293,68,580,0.08715,0.13871
1992,66 and older,Upper Secondary Level,Disagree,0.32463,183,580,0.28649,0.36277
1992,66 and older,Upper Secondary Level,Disagree completely,0.52855,329,580,0.48789,0.56921
1992,66 and older,First Stage of Tertiary Education,Disagree completely,0.52188,43,43,0.37081,0.67295
1992,66 and older,Second Stage of Tertiary Education,Disagree completely,0.57300,54,54,0.43983,0.70617
1993,17-29 y.,No answer / don't know,Disagree,0.31599,34,88,0.21830,0.41369
1993,17-29 y.,No answer / don't know,Disagree completely,0.49139,54,88,0.38634,0.59644
1993,17-29 y.,Pre-primary Level,Disagree,0.57344,83,128,0.48743,0.65946
1993,17-29 y.,Pre-primary Level,Disagree completely,0.27778,45,128,0.19988,0.35568
1993,17-29 y.,Primary Level,Disagree,0.41435,48,86,0.30962,0.51907
1993,17-29 y.,Primary Level,Disagree completely,0.34803,38,86,0.24676,0.44930
1993,17-29 y.,Lower Secondary Level,Agree completely,0.07611,58,831,0.05807,0.09415
1993,17-29 y.,Lower Secondary Level,Agree,0.12102,90,831,0.09883,0.14321
1993,17-29 y.,Lower Secondary Level,Disagree,0.39748,327,831,0.36418,0.43077
1993,17-29 y.,Lower Secondary Level,Disagree completely,0.40539,356,831,0.37199,0.43879
1993,17-29 y.,Upper Secondary Level,Agree completely,0.03950,74,1674,0.03017,0.04883
1993,17-29 y.,Upper Secondary Level,Agree,0.11613,191,1674,0.10077,0.13148
1993,17-29 y.,Upper Secondary Level,Disagree,0.40677,664,1674,0.38323,0.43031
