"plh0190","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","17-29","(noch) kein Abschluss","1","","",""
"Stimmt ganz u.gar","1990","17-29","Hauptschule","2","","",""
"Stimmt ganz u.gar","1990","17-29","Realschule","36","0.055273805479588","0.0373586433060074","0.0731889676531685"
"Stimmt ganz u.gar","1990","17-29","(Fach-)Abitur","4","","",""
"Stimmt ganz u.gar","1990","17-29","AkademikerIn","4","","",""
"Stimmt ganz u.gar","1990","30-45","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1990","30-45","Hauptschule","20","","",""
"Stimmt ganz u.gar","1990","30-45","Realschule","37","0.0524288664526","0.0352939276466954","0.0695638052585046"
"Stimmt ganz u.gar","1990","30-45","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1990","30-45","AkademikerIn","22","","",""
"Stimmt ganz u.gar","1990","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1990","46-65","Hauptschule","48","0.0661496967756277","0.0475912749853062","0.0847081185659492"
"Stimmt ganz u.gar","1990","46-65","Realschule","4","","",""
"Stimmt ganz u.gar","1990","46-65","(Fach-)Abitur","1","","",""
"Stimmt ganz u.gar","1990","46-65","AkademikerIn","15","","",""
"Stimmt ganz u.gar","1990","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1990","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1990","66","Realschule","","","",""
"Stimmt ganz u.gar","1990","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1990","66","AkademikerIn","","","",""
"Stimmt eher","1990","17-29","(noch) kein Abschluss","","","",""
"Stimmt eher","1990","17-29","Hauptschule","13","","",""
"Stimmt eher","1990","17-29","Realschule","87","0.135411297201826","0.108586261425006","0.162236332978647"
"Stimmt eher","1990","17-29","(Fach-)Abitur","7","","",""
"Stimmt eher","1990","17-29","AkademikerIn","11","","",""
"Stimmt eher","1990","30-45","(noch) kein Abschluss","1","","",""
"Stimmt eher","1990","30-45","Hauptschule","37","0.114676703370764","0.0784391880083091","0.150914218733219"
"Stimmt eher","1990","30-45","Realschule","67","0.114438777082352","0.0899657713197287","0.138911782844976"
"Stimmt eher","1990","30-45","(Fach-)Abitur","3","","",""
"Stimmt eher","1990","30-45","AkademikerIn","50","0.110311151846652","0.0814304557376812","0.139191847955623"
"Stimmt eher","1990","46-65","(noch) kein Abschluss","","","",""
"Stimmt eher","1990","46-65","Hauptschule","48","0.0662592404359224","0.0476865480763525","0.0848319327954923"
"Stimmt eher","1990","46-65","Realschule","5","","",""
"Stimmt eher","1990","46-65","(Fach-)Abitur","1","","",""
"Stimmt eher","1990","46-65","AkademikerIn","27","","",""
"Stimmt eher","1990","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1990","66","Hauptschule","","","",""
"Stimmt eher","1990","66","Realschule","","","",""
"Stimmt eher","1990","66","(Fach-)Abitur","","","",""
"Stimmt eher","1990","66","AkademikerIn","","","",""
"Stimmt eher nicht","1990","17-29","(noch) kein Abschluss","2","","",""
"Stimmt eher nicht","1990","17-29","Hauptschule","30","0.300190610978605","0.208978888179744","0.391402333777467"
"Stimmt eher nicht","1990","17-29","Realschule","225","0.354287934450269","0.316790140845543","0.391785728054995"
"Stimmt eher nicht","1990","17-29","(Fach-)Abitur","16","","",""
"Stimmt eher nicht","1990","17-29","AkademikerIn","43","0.366549551223266","0.280692083354315","0.452407019092218"
"Stimmt eher nicht","1990","30-45","(noch) kein Abschluss","1","","",""
"Stimmt eher nicht","1990","30-45","Hauptschule","70","0.225532886835581","0.178001958553921","0.273063815117241"
"Stimmt eher nicht","1990","30-45","Realschule","193","0.296780212712265","0.26166021937699","0.33190020604754"
"Stimmt eher nicht","1990","30-45","(Fach-)Abitur","16","","",""
"Stimmt eher nicht","1990","30-45","AkademikerIn","148","0.313403745591143","0.270639414840264","0.356168076342022"
"Stimmt eher nicht","1990","46-65","(noch) kein Abschluss","1","","",""
"Stimmt eher nicht","1990","46-65","Hauptschule","173","0.251063444546613","0.218685241963391","0.283441647129834"
"Stimmt eher nicht","1990","46-65","Realschule","36","0.365282438430325","0.266890655284342","0.463674221576307"
"Stimmt eher nicht","1990","46-65","(Fach-)Abitur","1","","",""
"Stimmt eher nicht","1990","46-65","AkademikerIn","82","0.280619397942927","0.227708344017893","0.333530451867961"
"Stimmt eher nicht","1990","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1990","66","Hauptschule","","","",""
"Stimmt eher nicht","1990","66","Realschule","","","",""
"Stimmt eher nicht","1990","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1990","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1990","17-29","(noch) kein Abschluss","1","","",""
"Stimmt ganz u.gar nicht","1990","17-29","Hauptschule","52","0.583942800742123","0.485852989509083","0.682032611975163"
"Stimmt ganz u.gar nicht","1990","17-29","Realschule","277","0.455026962868317","0.415986572087972","0.494067353648661"
"Stimmt ganz u.gar nicht","1990","17-29","(Fach-)Abitur","16","","",""
"Stimmt ganz u.gar nicht","1990","17-29","AkademikerIn","63","0.515884903702123","0.426840602849554","0.604929204554692"
"Stimmt ganz u.gar nicht","1990","30-45","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1990","30-45","Hauptschule","170","0.587211609058715","0.531218972189401","0.643204245928029"
"Stimmt ganz u.gar nicht","1990","30-45","Realschule","353","0.536352143752783","0.498015812310609","0.574688475194957"
"Stimmt ganz u.gar nicht","1990","30-45","(Fach-)Abitur","12","","",""
"Stimmt ganz u.gar nicht","1990","30-45","AkademikerIn","232","0.530909334443413","0.484903019334255","0.576915649552571"
"Stimmt ganz u.gar nicht","1990","46-65","(noch) kein Abschluss","1","","",""
"Stimmt ganz u.gar nicht","1990","46-65","Hauptschule","420","0.616527618241837","0.58022133481953","0.652833901664145"
"Stimmt ganz u.gar nicht","1990","46-65","Realschule","47","0.513228468180156","0.411094046993262","0.61536288936705"
"Stimmt ganz u.gar nicht","1990","46-65","(Fach-)Abitur","5","","",""
"Stimmt ganz u.gar nicht","1990","46-65","AkademikerIn","153","0.551702958990385","0.493137196856069","0.610268721124702"
"Stimmt ganz u.gar nicht","1990","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1990","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1990","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1991","17-29","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","17-29","Hauptschule","7","","",""
"Stimmt ganz u.gar","1991","17-29","Realschule","40","0.0619589374242865","0.0429364014295341","0.080981473419039"
"Stimmt ganz u.gar","1991","17-29","(Fach-)Abitur","3","","",""
"Stimmt ganz u.gar","1991","17-29","AkademikerIn","9","","",""
"Stimmt ganz u.gar","1991","30-45","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","30-45","Hauptschule","27","","",""
"Stimmt ganz u.gar","1991","30-45","Realschule","36","0.0581634721781607","0.0404410280051462","0.0758859163511751"
"Stimmt ganz u.gar","1991","30-45","(Fach-)Abitur","2","","",""
"Stimmt ganz u.gar","1991","30-45","AkademikerIn","25","","",""
"Stimmt ganz u.gar","1991","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","46-65","Hauptschule","34","0.0464003649028272","0.0307841621846321","0.0620165676210222"
"Stimmt ganz u.gar","1991","46-65","Realschule","4","","",""
"Stimmt ganz u.gar","1991","46-65","(Fach-)Abitur","1","","",""
"Stimmt ganz u.gar","1991","46-65","AkademikerIn","22","","",""
"Stimmt ganz u.gar","1991","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1991","66","Realschule","","","",""
"Stimmt ganz u.gar","1991","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1991","66","AkademikerIn","","","",""
"Stimmt eher","1991","17-29","(noch) kein Abschluss","4","","",""
"Stimmt eher","1991","17-29","Hauptschule","6","","",""
