year,bula_h,sex,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Berlin,male,Disagree,0.29567,34,101,0.20622,0.38511
1990,Berlin,male,Disagree completely,0.56725,67,101,0.47014,0.66436
1990,Berlin,female,Disagree completely,0.60414,71,71,0.48958,0.71871
1990,Brandenburg,male,Agree,0.13262,38,285,0.09317,0.17207
1990,Brandenburg,male,Disagree,0.28076,85,285,0.22850,0.33303
1990,Brandenburg,male,Disagree completely,0.52011,162,285,0.46200,0.57821
1990,Brandenburg,female,Disagree,0.30377,79,224,0.24341,0.36413
1990,Brandenburg,female,Disagree completely,0.55381,145,224,0.48857,0.61906
1990,Mecklenburg-Western Pomerania,male,Disagree,0.30341,70,190,0.23787,0.36895
1990,Mecklenburg-Western Pomerania,male,Disagree completely,0.59502,120,190,0.52503,0.66500
1990,Mecklenburg-Western Pomerania,female,Disagree,0.26582,53,156,0.19627,0.33537
1990,Mecklenburg-Western Pomerania,female,Disagree completely,0.57431,103,156,0.49647,0.65215
1990,Saxony,male,Agree,0.11022,61,514,0.08312,0.13733
1990,Saxony,male,Disagree,0.35043,193,514,0.30915,0.39172
1990,Saxony,male,Disagree completely,0.48220,260,514,0.43896,0.52545
1990,Saxony,female,Agree,0.08608,42,460,0.06042,0.11174
1990,Saxony,female,Disagree,0.36661,174,460,0.32252,0.41069
1990,Saxony,female,Disagree completely,0.49633,244,460,0.45059,0.54207
1990,Saxony-Anhalt,male,Agree,0.10390,34,303,0.06948,0.13831
1990,Saxony-Anhalt,male,Disagree,0.28745,99,303,0.23641,0.33850
1990,Saxony-Anhalt,male,Disagree completely,0.54866,170,303,0.49253,0.60478
1990,Saxony-Anhalt,female,Agree,0.14437,45,279,0.10306,0.18569
1990,Saxony-Anhalt,female,Disagree,0.24681,75,279,0.19612,0.29749
1990,Saxony-Anhalt,female,Disagree completely,0.55399,159,279,0.49556,0.61242
1990,Thuringa,male,Disagree,0.27742,84,244,0.22112,0.33371
1990,Thuringa,male,Disagree completely,0.56438,160,244,0.50204,0.62672
1990,Thuringa,female,Disagree,0.23848,68,230,0.18329,0.29368
1990,Thuringa,female,Disagree completely,0.59831,162,230,0.53482,0.66181
1991,Berlin,male,Disagree,0.31331,38,93,0.21853,0.40809
1991,Berlin,male,Disagree completely,0.54690,55,93,0.44518,0.64862
1991,Berlin,female,Disagree completely,0.50659,58,58,0.37679,0.63638
1991,Brandenburg,male,Disagree,0.33989,108,268,0.28308,0.39671
1991,Brandenburg,male,Disagree completely,0.52016,160,268,0.46024,0.58009
1991,Brandenburg,female,Disagree,0.29405,89,260,0.23857,0.34954
1991,Brandenburg,female,Disagree completely,0.55656,171,260,0.49606,0.61706
1991,Mecklenburg-Western Pomerania,male,Disagree,0.34406,81,174,0.27327,0.41485
1991,Mecklenburg-Western Pomerania,male,Disagree completely,0.46905,93,174,0.39468,0.54341
1991,Mecklenburg-Western Pomerania,female,Disagree,0.23885,53,167,0.17399,0.30372
1991,Mecklenburg-Western Pomerania,female,Disagree completely,0.61511,114,167,0.54109,0.68913
1991,Saxony,male,Agree completely,0.05739,34,537,0.03770,0.07708
1991,Saxony,male,Agree,0.14213,72,537,0.11257,0.17170
1991,Saxony,male,Disagree,0.27280,152,537,0.23509,0.31051
1991,Saxony,male,Disagree completely,0.52768,279,537,0.48541,0.56994
1991,Saxony,female,Agree completely,0.07816,41,577,0.05624,0.10008
1991,Saxony,female,Agree,0.08987,60,577,0.06652,0.11323
1991,Saxony,female,Disagree,0.32448,187,577,0.28625,0.36272
1991,Saxony,female,Disagree completely,0.50749,289,577,0.46666,0.54832
1991,Saxony-Anhalt,male,Agree,0.11715,41,332,0.08250,0.15179
1991,Saxony-Anhalt,male,Disagree,0.21801,83,332,0.17353,0.26250
1991,Saxony-Anhalt,male,Disagree completely,0.63285,208,332,0.58092,0.68478
1991,Saxony-Anhalt,female,Agree,0.09811,44,341,0.06649,0.12972
1991,Saxony-Anhalt,female,Disagree,0.26561,93,341,0.21867,0.31256
1991,Saxony-Anhalt,female,Disagree completely,0.59050,204,341,0.53823,0.64277
1991,Thuringa,male,Disagree,0.33364,109,265,0.27677,0.39052
1991,Thuringa,male,Disagree completely,0.53204,156,265,0.47185,0.59223
1991,Thuringa,female,Agree,0.09194,35,303,0.05935,0.12453
1991,Thuringa,female,Disagree,0.33446,105,303,0.28125,0.38767
1991,Thuringa,female,Disagree completely,0.48683,163,303,0.43045,0.54320
1992,Schleswig-Holstein,male,Disagree,0.35610,36,92,0.25771,0.45448
1992,Schleswig-Holstein,male,Disagree completely,0.46305,56,92,0.36060,0.56550
1992,Schleswig-Holstein,female,Disagree,0.36875,42,109,0.27776,0.45975
1992,Schleswig-Holstein,female,Disagree completely,0.51684,67,109,0.42259,0.61108
1992,Lower Saxony,male,Agree,0.11655,43,386,0.08450,0.14861
1992,Lower Saxony,male,Disagree,0.38942,148,386,0.34071,0.43813
1992,Lower Saxony,male,Disagree completely,0.45926,195,386,0.40948,0.50904
1992,Lower Saxony,female,Agree,0.11342,47,395,0.08210,0.14473
1992,Lower Saxony,female,Disagree,0.31527,132,395,0.26939,0.36114
1992,Lower Saxony,female,Disagree completely,0.53692,216,395,0.48768,0.58615
1992,North Rhine-Westphalia,male,Agree completely,0.05711,41,862,0.04161,0.07261
1992,North Rhine-Westphalia,male,Agree,0.10266,94,862,0.08239,0.12294
1992,North Rhine-Westphalia,male,Disagree,0.31800,276,862,0.28689,0.34911
1992,North Rhine-Westphalia,male,Disagree completely,0.52223,451,862,0.48886,0.55559
1992,North Rhine-Westphalia,female,Agree completely,0.05065,48,972,0.03685,0.06444
1992,North Rhine-Westphalia,female,Agree,0.12419,119,972,0.10345,0.14493
1992,North Rhine-Westphalia,female,Disagree,0.31997,308,972,0.29063,0.34931
1992,North Rhine-Westphalia,female,Disagree completely,0.50519,497,972,0.47375,0.53664
1992,Hesse,male,Disagree,0.31670,93,262,0.26027,0.37314
1992,Hesse,male,Disagree completely,0.55074,169,262,0.49039,0.61109
1992,Hesse,female,Agree,0.09733,31,325,0.06505,0.12960
1992,Hesse,female,Disagree,0.31161,107,325,0.26118,0.36205
1992,Hesse,female,Disagree completely,0.56186,187,325,0.50783,0.61589
1992,"Rhineland-Palatinate, Saarland",male,Disagree,0.35493,85,219,0.29141,0.41845
1992,"Rhineland-Palatinate, Saarland",male,Disagree completely,0.50992,134,219,0.44356,0.57629
1992,"Rhineland-Palatinate, Saarland",female,Agree,0.12520,33,271,0.08572,0.16467
1992,"Rhineland-Palatinate, Saarland",female,Disagree,0.35929,101,271,0.30206,0.41652
1992,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.45906,137,271,0.39962,0.51850
1992,Baden-Wuerttemberg,male,Agree,0.09612,47,481,0.06975,0.12249
1992,Baden-Wuerttemberg,male,Disagree,0.34173,166,481,0.29930,0.38416
1992,Baden-Wuerttemberg,male,Disagree completely,0.52360,268,481,0.47892,0.56828
1992,Baden-Wuerttemberg,female,Agree,0.12468,66,556,0.09720,0.15217
