year,age_gr,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Agree completely,0.03912,100,2630,0.03171,0.04653
1992,17-29 y.,Agree,0.10725,295,2630,0.09542,0.11908
1992,17-29 y.,Disagree,0.35896,952,2630,0.34062,0.37730
1992,17-29 y.,Disagree completely,0.49467,1283,2630,0.47556,0.51378
1992,30-45 y.,Agree completely,0.05154,176,3539,0.04425,0.05882
1992,30-45 y.,Agree,0.11411,380,3539,0.10364,0.12459
1992,30-45 y.,Disagree,0.34988,1202,3539,0.33417,0.36560
1992,30-45 y.,Disagree completely,0.48447,1781,3539,0.46800,0.50094
1992,46-65 y.,Agree completely,0.05364,162,3068,0.04566,0.06161
1992,46-65 y.,Agree,0.10598,317,3068,0.09508,0.11687
1992,46-65 y.,Disagree,0.32155,973,3068,0.30502,0.33808
1992,46-65 y.,Disagree completely,0.51884,1616,3068,0.50115,0.53652
1992,66 and older,Agree completely,0.05208,69,1214,0.03957,0.06458
1992,66 and older,Agree,0.09678,121,1214,0.08014,0.11342
1992,66 and older,Disagree,0.32384,374,1214,0.29751,0.35018
1992,66 and older,Disagree completely,0.52730,650,1214,0.49921,0.55540
1993,17-29 y.,Agree completely,0.05237,178,3283,0.04475,0.05999
1993,17-29 y.,Agree,0.11652,363,3283,0.10554,0.12750
1993,17-29 y.,Disagree,0.40707,1310,3283,0.39027,0.42388
1993,17-29 y.,Disagree completely,0.42403,1432,3283,0.40713,0.44094
1993,30-45 y.,Agree completely,0.06740,234,4067,0.05969,0.07510
1993,30-45 y.,Agree,0.11215,480,4067,0.10245,0.12185
1993,30-45 y.,Disagree,0.37411,1539,4067,0.35924,0.38898
1993,30-45 y.,Disagree completely,0.44634,1814,4067,0.43106,0.46162
1993,46-65 y.,Agree completely,0.06913,231,3593,0.06084,0.07743
1993,46-65 y.,Agree,0.12436,477,3593,0.11357,0.13515
1993,46-65 y.,Disagree,0.35713,1306,3593,0.34146,0.37280
1993,46-65 y.,Disagree completely,0.44938,1579,3593,0.43311,0.46565
1993,66 and older,Agree completely,0.07862,87,1193,0.06334,0.09390
1993,66 and older,Agree,0.12374,155,1193,0.10505,0.14244
1993,66 and older,Disagree,0.32807,398,1193,0.30141,0.35472
1993,66 and older,Disagree completely,0.46957,553,1193,0.44124,0.49790
1995,17-29 y.,Agree completely,0.04256,133,3152,0.03551,0.04960
1995,17-29 y.,Agree,0.11011,352,3152,0.09918,0.12104
1995,17-29 y.,Disagree,0.41639,1244,3152,0.39918,0.43360
1995,17-29 y.,Disagree completely,0.43095,1423,3152,0.41366,0.44824
1995,30-45 y.,Agree completely,0.05132,205,4304,0.04473,0.05791
1995,30-45 y.,Agree,0.10507,467,4304,0.09591,0.11423
1995,30-45 y.,Disagree,0.40442,1750,4304,0.38975,0.41908
1995,30-45 y.,Disagree completely,0.43919,1882,4304,0.42436,0.45402
1995,46-65 y.,Agree completely,0.06175,205,3623,0.05391,0.06959
1995,46-65 y.,Agree,0.11853,417,3623,0.10800,0.12906
1995,46-65 y.,Disagree,0.37386,1358,3623,0.35811,0.38962
1995,46-65 y.,Disagree completely,0.44585,1643,3623,0.42967,0.46204
1995,66 and older,Agree completely,0.03043,38,1260,0.02094,0.03992
1995,66 and older,Agree,0.09434,114,1260,0.07820,0.11049
1995,66 and older,Disagree,0.30275,378,1260,0.27737,0.32813
1995,66 and older,Disagree completely,0.57247,730,1260,0.54515,0.59980
1996,17-29 y.,Agree completely,0.03325,106,2994,0.02682,0.03967
1996,17-29 y.,Agree,0.11970,339,2994,0.10807,0.13133
1996,17-29 y.,Disagree,0.44576,1264,2994,0.42796,0.46357
1996,17-29 y.,Disagree completely,0.40129,1285,2994,0.38373,0.41885
1996,30-45 y.,Agree completely,0.04883,167,4308,0.04240,0.05527
1996,30-45 y.,Agree,0.11987,512,4308,0.11017,0.12958
1996,30-45 y.,Disagree,0.41856,1815,4308,0.40383,0.43329
1996,30-45 y.,Disagree completely,0.41273,1814,4308,0.39803,0.42744
1996,46-65 y.,Agree completely,0.05849,197,3589,0.05081,0.06616
1996,46-65 y.,Agree,0.11119,406,3589,0.10091,0.12148
1996,46-65 y.,Disagree,0.39580,1420,3589,0.37980,0.41180
1996,46-65 y.,Disagree completely,0.43452,1566,3589,0.41830,0.45074
1996,66 and older,Agree completely,0.03898,53,1267,0.02832,0.04964
1996,66 and older,Agree,0.10349,124,1267,0.08671,0.12027
1996,66 and older,Disagree,0.33414,425,1267,0.30816,0.36013
1996,66 and older,Disagree completely,0.52339,665,1267,0.49587,0.55090
1997,17-29 y.,Agree completely,0.04165,107,2820,0.03428,0.04903
1997,17-29 y.,Agree,0.11279,291,2820,0.10111,0.12447
1997,17-29 y.,Disagree,0.41924,1186,2820,0.40102,0.43746
1997,17-29 y.,Disagree completely,0.42632,1236,2820,0.40806,0.44457
1997,30-45 y.,Agree completely,0.04270,174,4197,0.03658,0.04882
1997,30-45 y.,Agree,0.11344,471,4197,0.10384,0.12303
1997,30-45 y.,Disagree,0.43955,1825,4197,0.42453,0.45457
1997,30-45 y.,Disagree completely,0.40431,1727,4197,0.38946,0.41916
1997,46-65 y.,Agree completely,0.05791,187,3439,0.05010,0.06572
1997,46-65 y.,Agree,0.11203,379,3439,0.10149,0.12258
1997,46-65 y.,Disagree,0.39852,1392,3439,0.38215,0.41489
1997,46-65 y.,Disagree completely,0.43154,1481,3439,0.41498,0.44809
1997,66 and older,Agree completely,0.05662,69,1231,0.04371,0.06954
1997,66 and older,Agree,0.10695,129,1231,0.08968,0.12422
1997,66 and older,Disagree,0.32749,412,1231,0.30126,0.35372
1997,66 and older,Disagree completely,0.50894,621,1231,0.48100,0.53688
2008,17-29 y.,Agree completely,0.04710,106,2970,0.03948,0.05472
2008,17-29 y.,Agree,0.12241,337,2970,0.11062,0.13420
2008,17-29 y.,Disagree,0.42241,1228,2970,0.40464,0.44017
2008,17-29 y.,Disagree completely,0.40808,1299,2970,0.39040,0.42576
2008,30-45 y.,Agree completely,0.04590,181,5011,0.04011,0.05170
2008,30-45 y.,Agree,0.13064,605,5011,0.12131,0.13998
2008,30-45 y.,Disagree,0.42291,2111,5011,0.40923,0.43659
2008,30-45 y.,Disagree completely,0.40055,2114,5011,0.38698,0.41411
2008,46-65 y.,Agree completely,0.05375,293,6250,0.04816,0.05934
2008,46-65 y.,Agree,0.12381,732,6250,0.11565,0.13198
2008,46-65 y.,Disagree,0.40846,2526,6250,0.39627,0.42065
2008,46-65 y.,Disagree completely,0.41398,2699,6250,0.40176,0.42619
2008,66 and older,Agree completely,0.04448,138,3409,0.03756,0.05140
2008,66 and older,Agree,0.10218,315,3409,0.09201,0.11235
2008,66 and older,Disagree,0.35294,1216,3409,0.33690,0.36898
2008,66 and older,Disagree completely,0.50040,1740,3409,0.48361,0.51719
2013,17-29 y.,Agree completely,0.04407,84,2360,0.03579,0.05235
2013,17-29 y.,Agree,0.08506,237,2360,0.07380,0.09632
2013,17-29 y.,Disagree,0.39060,886,2360,0.37092,0.41029
2013,17-29 y.,Disagree completely,0.48027,1153,2360,0.46010,0.50043
2013,30-45 y.,Agree completely,0.03925,171,3908,0.03316,0.04534
2013,30-45 y.,Agree,0.09551,371,3908,0.08630,0.10473
2013,30-45 y.,Disagree,0.39532,1471,3908,0.37999,0.41065
2013,30-45 y.,Disagree completely,0.46991,1895,3908,0.45426,0.48556
2013,46-65 y.,Agree completely,0.06417,347,6805,0.05835,0.06999
2013,46-65 y.,Agree,0.11369,719,6805,0.10615,0.12124
2013,46-65 y.,Disagree,0.36245,2493,6805,0.35103,0.37387
2013,46-65 y.,Disagree completely,0.45969,3246,6805,0.44784,0.47153
2013,66 and older,Agree completely,0.06128,234,3851,0.05371,0.06886
2013,66 and older,Agree,0.09493,321,3851,0.08567,0.10419
2013,66 and older,Disagree,0.35774,1334,3851,0.34260,0.37289
2013,66 and older,Disagree completely,0.48604,1962,3851,0.47025,0.50183
2018,17-29 y.,Agree completely,0.05691,208,3719,0.04946,0.06435
2018,17-29 y.,Agree,0.11809,451,3719,0.10772,0.12847
2018,17-29 y.,Disagree,0.40228,1440,3719,0.38652,0.41805
2018,17-29 y.,Disagree completely,0.42271,1620,3719,0.40683,0.43859
2018,30-45 y.,Agree completely,0.05397,305,6331,0.04840,0.05954
2018,30-45 y.,Agree,0.12474,703,6331,0.11660,0.13288
2018,30-45 y.,Disagree,0.38756,2421,6331,0.37556,0.39956
2018,30-45 y.,Disagree completely,0.43373,2902,6331,0.42152,0.44594
2018,46-65 y.,Agree completely,0.05499,480,8873,0.05025,0.05974
2018,46-65 y.,Agree,0.13625,1081,8873,0.12912,0.14339
2018,46-65 y.,Disagree,0.36720,3317,8873,0.35717,0.37724
2018,46-65 y.,Disagree completely,0.44155,3995,8873,0.43122,0.45188
2018,66 and older,Agree completely,0.05472,196,3714,0.04741,0.06204
2018,66 and older,Agree,0.10408,325,3714,0.09425,0.11390
2018,66 and older,Disagree,0.36324,1338,3714,0.34777,0.37870
2018,66 and older,Disagree completely,0.47797,1855,3714,0.46190,0.49403
