year,quintil_oecd,regtyp,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,1st Quintile,Urban regions,Agree completely,0.06581,52,865,0.04928,0.08234
1992,1st Quintile,Urban regions,Agree,0.11010,98,865,0.08923,0.13097
1992,1st Quintile,Urban regions,Disagree,0.34989,301,865,0.31809,0.38169
1992,1st Quintile,Urban regions,Disagree completely,0.47420,414,865,0.44091,0.50750
1992,1st Quintile,Rural regions,Agree completely,0.07094,68,1106,0.05580,0.08607
1992,1st Quintile,Rural regions,Agree,0.10596,121,1106,0.08782,0.12411
1992,1st Quintile,Rural regions,Disagree,0.33747,383,1106,0.30959,0.36535
1992,1st Quintile,Rural regions,Disagree completely,0.48563,534,1106,0.45616,0.51510
1992,2nd Quintile,Urban regions,Agree completely,0.03781,49,1088,0.02647,0.04915
1992,2nd Quintile,Urban regions,Agree,0.12248,125,1088,0.10299,0.14197
1992,2nd Quintile,Urban regions,Disagree,0.34004,374,1088,0.31188,0.36820
1992,2nd Quintile,Urban regions,Disagree completely,0.49967,540,1088,0.46995,0.52940
1992,2nd Quintile,Rural regions,Agree completely,0.04701,55,1072,0.03433,0.05968
1992,2nd Quintile,Rural regions,Agree,0.11504,116,1072,0.09593,0.13414
1992,2nd Quintile,Rural regions,Disagree,0.34022,348,1072,0.31184,0.36859
1992,2nd Quintile,Rural regions,Disagree completely,0.49774,553,1072,0.46779,0.52768
1992,3rd Quintile,Urban regions,Agree completely,0.05412,58,1222,0.04143,0.06681
1992,3rd Quintile,Urban regions,Agree,0.09937,125,1222,0.08259,0.11615
1992,3rd Quintile,Urban regions,Disagree,0.34029,418,1222,0.31371,0.36687
1992,3rd Quintile,Urban regions,Disagree completely,0.50623,621,1222,0.47818,0.53427
1992,3rd Quintile,Rural regions,Agree completely,0.05861,48,797,0.04230,0.07493
1992,3rd Quintile,Rural regions,Agree,0.11191,89,797,0.09001,0.13381
1992,3rd Quintile,Rural regions,Disagree,0.34022,270,797,0.30731,0.37313
1992,3rd Quintile,Rural regions,Disagree completely,0.48925,390,797,0.45452,0.52398
1992,4th Quintile,Urban regions,Agree completely,0.04241,56,1425,0.03194,0.05287
1992,4th Quintile,Urban regions,Agree,0.12527,172,1425,0.10808,0.14247
1992,4th Quintile,Urban regions,Disagree,0.30295,434,1425,0.27908,0.32682
1992,4th Quintile,Urban regions,Disagree completely,0.52937,763,1425,0.50344,0.55530
1992,4th Quintile,Rural regions,Agree completely,0.05535,32,616,0.03728,0.07343
1992,4th Quintile,Rural regions,Agree,0.11073,69,616,0.08593,0.13553
1992,4th Quintile,Rural regions,Disagree,0.38182,216,616,0.34342,0.42021
1992,4th Quintile,Rural regions,Disagree completely,0.45210,299,616,0.41276,0.49143
1992,5th Quintile,Urban regions,Agree completely,0.03731,63,1742,0.02840,0.04621
1992,5th Quintile,Urban regions,Agree,0.08702,153,1742,0.07378,0.10026
1992,5th Quintile,Urban regions,Disagree,0.34339,580,1742,0.32108,0.36569
1992,5th Quintile,Urban regions,Disagree completely,0.53229,946,1742,0.50885,0.55572
1992,5th Quintile,Rural regions,Agree,0.08796,33,385,0.05963,0.11629
1992,5th Quintile,Rural regions,Disagree,0.35566,147,385,0.30778,0.40354
1992,5th Quintile,Rural regions,Disagree completely,0.49931,205,385,0.44930,0.54932
1993,1st Quintile,Urban regions,Agree completely,0.08413,84,1235,0.06864,0.09961
1993,1st Quintile,Urban regions,Agree,0.15352,182,1235,0.13341,0.17364
1993,1st Quintile,Urban regions,Disagree,0.35110,469,1235,0.32446,0.37773
1993,1st Quintile,Urban regions,Disagree completely,0.41126,500,1235,0.38380,0.43871
1993,1st Quintile,Rural regions,Agree completely,0.10610,73,951,0.08652,0.12568
1993,1st Quintile,Rural regions,Agree,0.13989,145,951,0.11783,0.16194
1993,1st Quintile,Rural regions,Disagree,0.39288,382,951,0.36182,0.42394
1993,1st Quintile,Rural regions,Disagree completely,0.36113,351,951,0.33059,0.39168
1993,2nd Quintile,Urban regions,Agree completely,0.05269,79,1520,0.04145,0.06392
1993,2nd Quintile,Urban regions,Agree,0.12721,192,1520,0.11045,0.14396
1993,2nd Quintile,Urban regions,Disagree,0.38255,580,1520,0.35811,0.40699
1993,2nd Quintile,Urban regions,Disagree completely,0.43756,669,1520,0.41261,0.46251
1993,2nd Quintile,Rural regions,Agree completely,0.06242,70,1079,0.04798,0.07686
1993,2nd Quintile,Rural regions,Agree,0.11691,119,1079,0.09773,0.13609
1993,2nd Quintile,Rural regions,Disagree,0.38807,420,1079,0.35898,0.41717
1993,2nd Quintile,Rural regions,Disagree completely,0.43259,470,1079,0.40302,0.46217
1993,3rd Quintile,Urban regions,Agree completely,0.06135,90,1594,0.04956,0.07313
1993,3rd Quintile,Urban regions,Agree,0.11074,190,1594,0.09533,0.12615
1993,3rd Quintile,Urban regions,Disagree,0.35455,566,1594,0.33106,0.37804
1993,3rd Quintile,Urban regions,Disagree completely,0.47337,748,1594,0.44885,0.49788
1993,3rd Quintile,Rural regions,Agree completely,0.06365,50,917,0.04784,0.07945
1993,3rd Quintile,Rural regions,Agree,0.14543,114,917,0.12260,0.16826
1993,3rd Quintile,Rural regions,Disagree,0.37296,374,917,0.34165,0.40428
1993,3rd Quintile,Rural regions,Disagree completely,0.41796,379,917,0.38602,0.44990
1993,4th Quintile,Urban regions,Agree completely,0.05332,99,1782,0.04288,0.06375
1993,4th Quintile,Urban regions,Agree,0.11556,221,1782,0.10071,0.13041
1993,4th Quintile,Urban regions,Disagree,0.35263,630,1782,0.33044,0.37482
1993,4th Quintile,Urban regions,Disagree completely,0.47849,832,1782,0.45529,0.50169
1993,4th Quintile,Rural regions,Agree completely,0.07000,48,718,0.05132,0.08867
1993,4th Quintile,Rural regions,Agree,0.10996,81,718,0.08706,0.13285
1993,4th Quintile,Rural regions,Disagree,0.43449,298,718,0.39821,0.47077
1993,4th Quintile,Rural regions,Disagree completely,0.38556,291,718,0.34993,0.42118
1993,5th Quintile,Urban regions,Agree completely,0.06185,103,1895,0.05100,0.07269
1993,5th Quintile,Urban regions,Agree,0.09531,188,1895,0.08209,0.10854
1993,5th Quintile,Urban regions,Disagree,0.35697,670,1895,0.33539,0.37855
1993,5th Quintile,Urban regions,Disagree completely,0.48587,934,1895,0.46336,0.50838
