year,bula_h,regtyp,plh0190,proportion,n,lower_confidence,upper_confidence
1990,Brandenburg,Rural regions,4.0,0.08204057279236276,13886,0.07747606896074966,0.08660507662397587
1990,Sachsen-Anhalt,Rural regions,4.0,0.0808472553699284,13886,0.07631312528933067,0.08538138545052613
1990,Sachsen,Rural regions,4.0,0.07637231503579953,13886,0.0719547399537904,0.08078989011780865
1990,Sachsen,Urban regions,4.0,0.07070405727923627,13886,0.0664405532334101,0.07496756132506245
1990,Thueringen,Rural regions,4.0,0.0662291169451074,13886,0.06209281592656651,0.0703654179636483
1990,Sachsen,Urban regions,3.0,0.06443914081145585,13886,0.0603552099275036,0.0685230716954081
1990,Mecklenburg-Vorpommern,Rural regions,4.0,0.05787589498806683,13886,0.05399197379954504,0.061759816176588614
1990,Sachsen,Rural regions,3.0,0.04385441527446301,13886,0.04044848176645361,0.04726034878247241
1990,Brandenburg,Rural regions,3.0,0.04295942720763723,13886,0.039586849952397744,0.04633200446287671
1990,Berlin,Urban regions,4.0,0.03997613365155131,13886,0.03671769986709391,0.04323456743600871
1990,Sachsen-Anhalt,Rural regions,3.0,0.03937947494033413,13886,0.03614444441933832,0.042614505461329936
1990,Mecklenburg-Vorpommern,Rural regions,3.0,0.03251789976133652,13886,0.02956770828276922,0.03546809123990382
1990,Thueringen,Rural regions,3.0,0.03192124105011933,13886,0.028997339669483473,0.034845142430755184
1990,Thueringen,Urban regions,4.0,0.02684964200477327,13886,0.02416103878736788,0.02953824522217866
1990,Sachsen,Urban regions,2.0,0.017899761336515514,13886,0.015694454522327574,0.020105068150703453
1990,Berlin,Urban regions,3.0,0.017303102625298328,13886,0.015134203891888801,0.019472001358707854
1990,Brandenburg,Rural regions,2.0,0.016109785202863963,13886,0.014015741763724521,0.018203828642003407
1990,Sachsen-Anhalt,Urban regions,4.0,0.016109785202863963,13886,0.014015741763724521,0.018203828642003407
1990,Sachsen-Anhalt,Rural regions,2.0,0.014618138424821002,13886,0.012621884386064597,0.016614392463577408
1990,Sachsen-Anhalt,Urban regions,3.0,0.012231503579952268,13886,0.010403256031774954,0.014059751128129582
1990,Sachsen,Rural regions,2.0,0.012231503579952268,13886,0.010403256031774954,0.014059751128129582
1990,Thueringen,Urban regions,3.0,0.011336515513126491,13886,0.009575628334478276,0.013097402691774706
1990,Thueringen,Rural regions,2.0,0.010739856801909307,13886,0.009025417980348614,0.01245429562347
1990,Mecklenburg-Vorpommern,Rural regions,2.0,0.010441527446300716,13886,0.008750813095876742,0.01213224179672469
1990,Brandenburg,Rural regions,1.0,0.008949880668257757,13886,0.007383404030122708,0.010516357306392806
1990,Sachsen,Urban regions,1.0,0.008949880668257757,13886,0.007383404030122708,0.010516357306392806
1990,Sachsen-Anhalt,Rural regions,1.0,0.008651551312649164,13886,0.007111172095311733,0.010191930529986595
1990,Brandenburg,Urban regions,4.0,0.008651551312649164,13886,0.007111172095311733,0.010191930529986595
1990,Mecklenburg-Vorpommern,Urban regions,4.0,0.008353221957040573,13886,0.006839406260142462,0.009867037653938683
1990,Sachsen-Anhalt,Urban regions,2.0,0.008054892601431982,13886,0.006568131507398045,0.009541653695465918
1990,Thueringen,Rural regions,1.0,0.007756563245823389,13886,0.006297375152094994,0.009215751339551784
1990,Sachsen,Rural regions,1.0,0.007756563245823389,13886,0.006297375152094994,0.009215751339551784
1990,Berlin,Urban regions,2.0,0.007756563245823389,13886,0.006297375152094994,0.009215751339551784
1990,Brandenburg,Urban regions,3.0,0.0056682577565632455,13886,0.004419558255338745,0.0069169572577877465
1990,Thueringen,Urban regions,2.0,0.005071599045346062,13886,0.003890093237640035,0.00625310485305209
1990,Mecklenburg-Vorpommern,Rural regions,1.0,0.00477326968973747,13886,0.0036268688559680544,0.005919670523506886
1990,Mecklenburg-Vorpommern,Urban regions,3.0,0.0038782816229116944,13886,0.0028444653436499067,0.0049120979021734824
1990,Thueringen,Urban regions,1.0,0.0038782816229116944,13886,0.0028444653436499067,0.0049120979021734824
1990,Sachsen-Anhalt,Urban regions,1.0,0.0026849642004773268,13886,0.0018242619788607114,0.003545666422093942
1990,Berlin,Urban regions,1.0,0.0014916467780429594,13886,0.0008497335294412944,0.0021335600266446245
1990,Brandenburg,Urban regions,2.0,0.0011933174224343676,13886,0.0006190869949850813,0.0017675478498836539
1990,Mecklenburg-Vorpommern,Urban regions,1.0,0.0005966587112171838,13886,0.00019049522106991487,0.0010028222013644527
1990,Brandenburg,Urban regions,1.0,0.0005966587112171838,13886,0.00019049522106991487,0.0010028222013644527
1990,Mecklenburg-Vorpommern,Urban regions,2.0,0.0002983293556085919,13886,1.1085534838876834e-05,0.000585573176378307
1991,Sachsen-Anhalt,Rural regions,4.0,0.08974358974358974,13586,0.08493747806818568,0.09454970141899381
1991,Brandenburg,Rural regions,4.0,0.0845608292416803,13586,0.07988229697980924,0.08923936150355137
1991,Sachsen,Rural regions,4.0,0.07965084560829241,13586,0.07509801208440195,0.08420367913218288
1991,Sachsen,Urban regions,4.0,0.07174031642116749,13586,0.06740094669887174,0.07607968614346323
1991,Thueringen,Rural regions,4.0,0.05810147299509002,13586,0.05416773077957029,0.06203521521060975
1991,Brandenburg,Rural regions,3.0,0.048554282596835786,13586,0.04494005044611465,0.052168514747556925
1991,Mecklenburg-Vorpommern,Rural regions,4.0,0.04719039825422804,13586,0.043624736440623986,0.0507560600678321
1991,Sachsen,Rural regions,3.0,0.04582651391162029,13586,0.04231024282946438,0.04934278499377621
1991,Sachsen,Urban regions,3.0,0.045553737043098744,13586,0.04204744559528794,0.04906002849090955
1991,Thueringen,Rural regions,3.0,0.0425531914893617,13586,0.039159020923027144,0.04594736205569626
1991,Sachsen-Anhalt,Rural regions,3.0,0.03546099290780142,13586,0.032351098739721446,0.0385708870758814
1991,Mecklenburg-Vorpommern,Rural regions,3.0,0.03355155482815057,13586,0.030523554363373638,0.03657955529292751
1991,Berlin,Urban regions,4.0,0.029187124931805784,13586,0.02635655630708433,0.03201769355652724
1991,Thueringen,Urban regions,4.0,0.024004364429896344,13586,0.021430537682453798,0.02657819117733889
1991,Sachsen,Urban regions,2.0,0.0215493726132024,13586,0.019107645984047978,0.02399109924235682
1991,Sachsen-Anhalt,Urban regions,4.0,0.0215493726132024,13586,0.019107645984047978,0.02399109924235682
1991,Berlin,Urban regions,3.0,0.018548827059465357,13586,0.01627999243405308,0.020817661684877635
1991,Sachsen-Anhalt,Rural regions,2.0,0.01800327332242226,13586,0.015767431766718312,0.020239114878126206
1991,Thueringen,Urban regions,3.0,0.015002727768685215,13586,0.012958577141055866,0.017046878396314566
1991,Brandenburg,Rural regions,2.0,0.013911620294599018,13586,0.011942115490629998,0.01588112509856804
1991,Sachsen,Rural regions,2.0,0.013911620294599018,13586,0.011942115490629998,0.01588112509856804
1991,Thueringen,Rural regions,2.0,0.01309328968903437,13586,0.01118179671717395,0.015004782660894792
1991,Sachsen-Anhalt,Urban regions,3.0,0.011729405346426624,13586,0.00991895674213481,0.013539853950718437
1991,Sachsen,Rural regions,1.0,0.010365521003818877,13586,0.008662408869925012,0.012068633137712741
1991,Sachsen,Urban regions,1.0,0.009274413529732678,13586,0.007662542892323701,0.010886284167141656
1991,Mecklenburg-Vorpommern,Rural regions,2.0,0.00900163666121113,13586,0.007413428313111046,0.010589845009311214
1991,Berlin,Urban regions,2.0,0.00845608292416803,13586,0.006916330629029356,0.009995835219306705
1991,Brandenburg,Rural regions,1.0,0.008183306055646482,13586,0.0066683837148774055,0.009698228396415558
1991,Mecklenburg-Vorpommern,Rural regions,1.0,0.007910529187124931,13586,0.006420864732383978,0.009400193641865884
1991,Mecklenburg-Vorpommern,Urban regions,4.0,0.007637752318603383,13586,0.006173795830910862,0.009101708806295903
1991,Sachsen-Anhalt,Rural regions,1.0,0.006819421713038734,13586,0.005435542616384025,0.008203300809693443
